,SUICIDE_RATE,CODMUNRES
112,5.551392011546895,150215
113,2.9784065524944157,150220
114,5.633716255320021,150240
115,6.4417770715681435,150270
116,5.72967398155045,150277
117,2.985965959988056,150280
118,3.444059857760328,150293
119,12.161011796181443,150295
120,10.128633647320976,150304
121,2.541166903842244,150309
122,5.297592244324955,150320
123,1.6067612513456626,150345
124,3.157263284185268,150350
125,13.194888503192148,150360
126,12.408487405385284,150375
127,6.95337760317074,150380
128,5.326231691078561,150390
129,3.4176349965823647,150405
130,6.259342989904048,150420
131,7.254525009974972,150440
132,2.346352985343115,150442
133,3.2545726746078243,150445
134,9.908511411302309,150460
135,1.252740369558409,150470
136,7.083908900931535,150480
137,19.24094473038626,150495
138,6.692544505420961,150500
139,11.966016513102788,150503
140,4.064930489688627,150506
141,1.9713367634593018,150510
142,9.487966096334482,150520
143,1.4069050901826163,150530
144,3.132733936906739,150543
145,2.155962313778755,150548
146,13.539128080151638,150549
147,1.81775216766946,150550
148,4.941785763703572,150553
149,12.72264631043257,150560
150,3.3212660666245974,150565
151,1.6577699678392628,150580
152,3.637951105937136,150613
153,11.296243998870377,150616
154,1.9636720667648502,150618
155,7.26364111801964,150650
156,8.269246671628215,150660
157,1.4131479283251371,150670
158,7.424857071501374,150680
159,11.387576154415532,150710
160,4.0226879600949355,150715
161,3.213057867172188,150720
162,3.2049741198339823,150730
163,19.412449851171218,150740
164,4.134281461881925,150745
165,4.461298237787196,150747
166,5.229760825604909,150760
167,17.34304543877905,150775
168,4.839287269770908,150795
169,5.4773511529824175,150797
170,6.642752756742395,150803
171,5.414478315014349,150805
172,2.5968629895086734,150808
173,2.714539071265699,150810
174,3.476749239461104,150812
175,11.297392561796737,150815
176,3.830243603493182,150820
177,1.6740604335816522,150830
178,6.793939805693322,150835
179,19.83471074380165,160015
180,4.205745047735206,160027
181,6.530357737209978,160030
182,9.81017314955609,160040
183,3.9194167907815314,160050
184,4.851778176701761,160053
185,5.196109845762139,160060
186,11.742602160638798,170070
187,30.7723869114781,170100
188,42.319085907744395,170110
189,34.10059676044331,170130
190,11.50483202945237,170200
191,7.956353716753808,170210
192,18.64454181038501,170240
193,10.229132569558102,170290
194,40.68348250610252,170610
195,16.7000668002672,170650
196,13.80071763731714,170700
197,29.120559114735006,170710
198,21.15506663845991,170730
199,9.26526452330214,170740
200,10.704345964461572,170820
201,58.21851348728896,170830
202,7.708317274339011,170900
203,7.799703611262772,170930
204,8.184932708160378,170950
205,13.412017167381974,171050
206,16.72240802675585,171070
207,15.61524047470331,171190
208,23.860653781913623,171195
209,19.786307874950534,171250
210,5.247966413014956,171320
211,7.448234768359899,171330
212,12.87001287001287,171360
213,28.514399771884804,171395
214,21.477663230240548,171420
215,23.435669088352473,171510
216,42.49893752656183,171515
217,26.01795238714713,171575
218,15.885623510722796,171610
219,9.467903806097329,171620
220,20.605810838656502,171630
221,15.051173991571343,171650
222,17.25476662928134,171660
223,11.892020454275182,171670
224,22.123893805309734,171700
225,39.80891719745223,171750
226,1.8929355644733852,171820
227,30.71253071253071,171875
228,29.325513196480937,171884
229,41.38216428719222,171890
230,39.2156862745098,172000
231,32.425421530479895,172025
232,21.05706464518846,172030
233,24.324981756263682,172049
234,4.881671763364448,172100
235,8.650893204723387,172120
236,8.56384345294168,172208
237,2.6944736345754854,210005
238,3.789744950164854,210030
239,3.721345638582912,210043
240,9.09008271975275,210050
241,7.312079555425563,210070
242,6.371049949031601,210080
243,6.221807435059884,210095
244,2.9025048616956433,210120
245,5.8640708379757225,210125
246,5.735589331803843,210130
247,3.1652581268002407,210140
248,21.483430903915355,210150
249,6.885866758478223,210160
250,18.08972503617945,210180
251,4.863813229571985,210200
252,2.9173230643561467,210203
253,6.167509559639817,210207
254,8.309788931361144,210210
255,11.499540018399264,210215
256,7.065639793683318,210220
257,17.024898914662696,210230
258,1.3892940996679588,210232
259,9.075233687267447,210240
260,5.2328623757195185,210250
261,7.032843378577959,210255
262,9.334453467749462,210275
263,8.402302230811243,210280
264,4.241601628775026,210290
265,6.762696963549064,210300
266,9.532888465204957,210310
267,23.21532211259431,210312
268,1.2663838409421895,210320
269,4.966476285075739,210330
270,2.0510296168676674,210340
271,2.4645717806531113,210350
272,4.658168097759421,210360
273,3.256692503093858,210370
274,15.799036258788213,210375
275,8.72905027932961,210380
276,18.014772113132768,210400
277,2.3747328425552126,210405
278,23.889154323936932,210407
279,10.527978101805548,210409
280,6.552221202987813,210420
281,5.686341407938133,210440
282,5.45970735968552,210455
283,10.079629069650236,210465
284,4.0014405185866915,210467
285,8.666512595331639,210480
286,8.92379082634303,210520
287,7.856416138650031,210530
288,12.492972702854644,210535
289,4.42961344240026,210540
290,11.723787564969323,210542
291,9.783778495254866,210545
292,12.254151093682987,210547
293,18.878610534264677,210560
294,4.011553273427471,210570
295,9.37031484257871,210580
296,6.2402496099843985,210590
297,11.542012927054477,210594
298,12.220457045093486,210637
299,4.330691611450349,210650
300,5.992688919518188,210660
301,4.851307427351672,210670
302,3.5141973573235874,210675
303,33.74957813027337,210700
304,21.805494984736153,210730
305,9.63020030816641,210735
306,15.620118712902217,210740
307,6.832001093120176,210745
308,4.084299950988401,210750
309,10.29654036243822,210760
310,23.678727031634782,210770
311,2.9090909090909087,210780
312,5.189144310103264,210800
313,15.639254528867458,210820
314,8.0,210825
315,6.156119182467373,210850
316,2.4279505669264574,210860
317,4.793634053976319,210870
318,5.430945527616358,210880
319,28.70264064293915,210923
320,10.639995744001702,210927
321,8.715356458079135,210930
322,6.4802514337556305,210945
323,20.30353789147759,210950
324,26.00442075152776,210955
325,4.726568038946921,210960
326,35.91954022988506,210970
327,9.548590389343772,210980
328,4.54478315703362,210990
329,2.794232703699564,211000
330,4.008658702798044,211003
331,2.6961445133459154,211020
332,2.172071504593931,211050
333,7.0901871809415775,211060
334,8.904455195749605,211070
335,22.456770716370986,211080
336,9.848820603732703,211100
337,9.109957183201239,211105
338,5.451076587626056,211107
339,15.673981191222571,211110
340,3.401013502023603,211120
341,3.4802741723358506,211130
342,16.44105880418699,211140
343,4.8790007806401245,211150
344,4.781714722899632,211170
345,7.206168480219067,211176
346,5.601927062909641,211180
347,3.4922297887200977,211210
348,5.9659107857701095,211220
349,9.195825095406686,211223
350,17.40341106856944,211227
351,2.418847660974312,211230
352,5.704018481019879,211240
353,6.053635207942369,211260
354,1.769566986958291,211270
355,1.932815338822529,211280
356,7.4183976261127595,211285
357,9.297424613382093,211290
358,16.192234204475533,211300
359,9.787800485474904,211400
360,19.755037534571315,220010
361,5.841462702260646,220020
362,13.287270794578793,220025
363,14.214641080312722,220030
364,15.051173991571343,220040
365,18.77581674802854,220045
366,34.638032559750606,220050
367,17.397355601948504,220090
368,17.38676866904286,220110
369,8.79120879120879,220115
370,4.320494264543863,220120
371,30.35822707953856,220130
372,3.7848680973468074,220150
373,50.67139599695972,220155
374,18.474043968224645,220170
375,15.008254539996999,220177
376,4.046780785884829,220190
377,26.15746795710175,220198
378,5.137690094533498,220200
379,12.3334977799704,220202
380,18.109380659181458,220210
381,20.173492031470648,220211
382,13.97819401733296,220217
383,30.38062584089232,220220
384,25.693730729701954,220225
385,19.20215064087178,220230
386,24.795437639474336,220245
387,17.33402669440111,220253
388,20.607934054611025,220260
389,25.297242600556537,220273
390,21.159542953872197,220280
391,21.70138888888889,220285
392,7.63213127265789,220290
393,12.26391954868776,220300
394,8.936550491510276,220320
395,22.89901534234028,220325
396,19.043991620643688,220327
397,14.727540500736376,220340
398,10.633772862611655,220345
399,6.952652436904678,220350
400,20.68680182043856,220360
401,20.47187675930191,220370
402,19.157088122605366,220375
403,10.174837626549543,220390
404,8.74737578726382,220430
405,22.276676319893074,220455
406,26.20545073375262,220460
407,10.789814415192058,220465
408,33.189512114171926,220470
409,10.36376826614157,220480
410,47.460844803037496,220490
411,5.324246619103397,220520
412,22.57336343115124,220525
413,20.89427496865859,220527
414,22.81021897810219,220530
415,7.080648587410607,220540
416,12.970168612191959,220550
417,43.64906154517678,220556
418,25.025025025025023,220558
419,7.973845785822502,220580
420,11.987532965715655,220595
421,22.331397945511387,220600
422,6.022463789936463,220620
423,81.43322475570032,220630
424,9.607070804111826,220640
425,26.243275160740062,220650
426,19.142419601837673,220660
427,11.7000117000117,220680
428,8.234519104084322,220700
429,14.79727730097662,220720
430,24.600246002460022,220730
431,6.995452955578873,220750
432,9.42240648261566,220760
433,4.649710721568679,220770
434,9.904912836767037,220780
435,27.60143527463428,220785
436,18.359692606289507,220790
437,40.08016032064128,220793
438,46.49000464900046,220795
439,23.398502495840265,220800
440,8.37871805613741,220810
441,5.517241379310344,220820
442,10.596213619666573,220830
443,11.158401479285224,220840
444,33.92897534494458,220865
445,11.582117211026175,220870
446,15.795293002685199,220900
447,32.57328990228013,220910
448,48.732943469785575,220920
449,65.80390436499232,220935
450,15.860428231562253,220940
451,33.467202141900934,220975
452,40.55972419387548,220980
453,16.84068710003368,220987
454,33.057851239669425,220990
455,20.999580008399832,220995
456,12.743723716069836,220997
457,9.872642906506073,221000
458,19.011406844106464,221005
459,45.44077552256892,221020
460,15.971889474524836,221030
461,22.217285047767163,221035
462,17.24633515377982,221040
463,14.228799089356858,221050
464,17.590665220323082,221060
465,29.231218941829873,221062
466,6.945409084595083,221070
467,22.222222222222225,221090
468,15.124016938898972,221093
469,8.939094187471623,221100
470,2.2851397362948744,221110
471,14.158957900698509,221120
472,9.714396735962698,221130
473,33.01419610432486,221150
474,14.46968600781363,230020
475,3.733293511535877,230030
476,11.6319646388275,230040
477,13.370771493515177,230060
478,4.661895993100394,230075
479,13.740038472107722,230080
480,20.381819417079964,230090
481,5.0551005965018705,230100
482,5.432642029635062,230110
483,4.6733339564445275,230130
484,12.901006278489723,230160
485,8.164598301763554,230170
486,5.547234703500305,230185
487,13.375466051395227,230190
488,9.533797311469158,230195
489,13.368983957219251,230200
490,26.881720430107528,230205
491,1.8828845791752966,230220
492,3.0885168941874115,230230
493,7.400691964698699,230240
494,4.095842719639566,230250
495,4.763038818766373,230260
496,16.77116391877596,230280
497,5.659950192438306,230290
498,4.480286738351254,230300
499,11.155734047300312,230320
500,5.318017443097213,230330
501,4.220655889925294,230350
502,19.29570670525808,230365
503,6.073606590415297,230370
504,3.989945337748873,230380
505,15.441630636195184,230390
506,7.471607890017931,230393
507,15.62744178777934,230395
508,4.3276929069113255,230400
509,9.405315346787413,230410
510,3.828366665645769,230420
511,16.784155756965426,230423
512,8.339240295209107,230425
513,31.50929524209642,230426
514,13.96063102052213,230427
515,9.493610799931645,230428
516,5.3418803418803416,230430
517,5.518591564090639,230440
518,18.436578171091444,230445
519,14.631648255175946,230450
520,16.55476869309298,230470
521,18.162005085361425,230490
522,3.797804868785842,230495
523,12.675877804537965,230500
524,14.840465001236705,230520
525,15.168062128382477,230523
526,7.565441065214102,230526
527,8.056394763343404,230530
528,24.291497975708502,230533
529,10.16002032004064,230535
530,8.890732892748126,230540
531,4.872629465764906,230550
532,11.553125120345054,230560
533,8.097821685966476,230570
534,14.431402732345585,230580
535,5.277601857715854,230590
536,7.0796460176991145,230600
537,8.382932349735938,230610
538,25.84647195657793,230620
539,7.631645891630629,230625
540,11.550678602367888,230630
541,4.707174518495273,230640
542,7.276255154014067,230655
543,9.673518742442564,230660
544,5.568548836173293,230670
545,8.853474988933156,230680
546,8.708778448676266,230690
547,2.963841138114997,230700
548,3.693307726399764,230710
549,5.125576627370579,230725
550,7.3969147468590855,230730
551,4.065536447534252,230740
552,3.191319610659008,230750
553,10.18416362556225,230760
554,15.151515151515152,230763
555,9.341470792334656,230765
556,5.534209319608494,230770
557,3.7063118490789813,230780
558,9.023641941887746,230790
559,10.468463752944256,230800
560,12.88992008249549,230810
561,6.68985817500669,230820
562,3.5422053770677624,230830
563,7.61266747868453,230835
564,7.362143856290952,230837
565,14.12070377587619,230840
566,4.572996455927746,230850
567,5.869233478107759,230860
568,6.498992656138298,230870
569,4.5000450004500046,230890
570,6.955554009876887,230900
571,15.587249629802821,230910
572,3.1215857655689088,230930
573,17.63481818502451,230940
574,3.937938095613137,230945
575,4.696599661844824,230950
576,4.230655328510386,230960
577,2.4147590070510963,230970
578,43.08023694130318,231000
579,15.214910612400152,231010
580,11.801498790346374,231020
581,19.26967915984199,231030
582,8.637070305752289,231040
583,2.334212553395112,231050
584,11.165698972755694,231060
585,13.485449200312862,231070
586,43.30879168471199,231080
587,9.688044952528578,231085
588,9.27299703264095,231095
589,6.701963675356879,231110
590,15.733165512901197,231123
591,14.381591562799615,231126
592,6.928006466139369,231130
593,13.458950201884251,231135
594,10.170612016578097,231140
595,13.713658804168952,231150
596,7.28836412667177,231160
597,10.655868719697374,231170
598,3.922850604772802,231180
599,6.378364587319811,231190
600,18.36997122037842,231195
601,6.245511038940761,231200
602,17.15363943049917,231210
603,6.918819188191882,231220
604,8.574858514834505,231230
605,8.287578990987257,231240
606,13.121637580370031,231250
607,15.565413650867773,231260
608,26.468030400423487,231270
609,7.784789494426578,231290
610,5.50721445093072,231300
611,3.2798714290399817,231310
612,15.670910871694415,231320
613,13.764861749169809,231330
614,5.353390703837043,231340
615,9.056822504392558,231350
616,6.27549419516787,231355
617,2.9127344751252475,231360
618,5.081559022308044,231375
619,4.627701420704336,231380
620,21.934634788330776,231390
621,5.482756730083886,231395
622,2.472799208704253,231400
623,14.992503748125936,231410
624,3.4374301771995257,240020
625,30.67484662576687,240040
626,20.601565718994642,240060
627,8.397010664203544,240080
628,16.51845937835531,240100
629,3.6495018429984305,240110
630,6.989585517578807,240120
631,30.71253071253071,240130
632,3.5606195478013176,240145
633,13.192225381841634,240200
634,33.80499348046554,240230
635,4.062343430513615,240260
636,17.879492222420883,240280
637,4.422039444591846,240310
638,5.103863624763946,240325
639,9.344047841524949,240350
640,3.5297024460837947,240360
641,32.39041243791838,240380
642,34.602076124567475,240390
643,36.83241252302026,240410
644,7.60051683514479,240430
645,9.628345850182939,240440
646,6.532105297537396,240450
647,6.466632177961717,240470
648,44.4247001332741,240480
649,11.027790030877812,240500
650,18.56665428889714,240520
651,7.949757532395262,240570
652,33.057851239669425,240600
653,10.793308148947652,240610
654,25.57544757033248,240615
655,14.721036360959813,240620
656,6.414368184733805,240650
657,8.837044892188052,240670
658,9.793360101850945,240700
659,3.7485474378678263,240710
660,9.41649141529866,240720
661,74.96251874062968,240725
662,11.775788977861517,240730
663,21.70138888888889,240760
664,45.91368227731864,240790
665,6.088918506591255,240800
666,3.1631984455139066,240810
667,3.6533684056700277,240820
668,19.01863826550019,240880
669,13.844662882458813,240890
670,9.173470323823501,240895
671,7.6341705473700285,240910
672,32.1646831778707,240920
673,31.14294612270321,240930
674,16.419282805727043,240940
675,12.643823492224048,241020
676,10.451505016722408,241040
677,24.390243902439025,241105
678,5.041974437189603,241120
679,23.596035865974518,241190
680,3.941197335750601,241200
681,15.97444089456869,241210
682,9.09194226616661,241220
683,12.706480304955527,241250
684,16.28929793125916,241270
685,17.035775127768314,241330
686,24.464831804281346,241340
687,41.31377814501136,241355
688,6.3027858313374505,241400
689,9.247272054743851,241410
690,16.91474966170501,241415
691,9.275577404693442,241450
692,57.770075101097625,241490
693,9.748488984207448,250010
694,7.001575354454752,250030
695,10.215026303692733,250060
696,44.52359750667854,250073
697,11.762630124095747,250080
698,14.692918013517486,250100
699,17.562346329469616,250110
700,10.441683199331733,250130
701,25.50369803621525,250135
702,11.025358324145536,250140
703,4.726791453961051,250150
704,12.134449702705982,250157
705,4.123286259148542,250180
706,5.654509471303364,250190
707,13.610997686130393,250200
708,29.086678301337987,250205
709,18.695083193120208,250210
710,38.955979742890534,250220
711,16.753224995811696,250240
712,5.879499654579395,250320
713,19.48368241597662,250330
714,13.921759710427398,250355
715,6.432212520301671,250370
716,31.279324366593684,250375
717,33.19502074688796,250380
718,33.222591362126245,250390
719,4.630396849380502,250400
720,9.825112988799372,250430
721,5.278716216216217,250440
722,29.61646675551607,250450
723,20.186523476926805,250460
724,27.495188342040144,250500
725,47.18464926077383,250523
726,19.113149847094803,250527
727,39.729837107667855,250530
728,24.078979051288226,250540
729,27.824151363383418,250580
730,28.34467120181406,250590
731,15.03036132988637,250600
732,33.4448160535117,250620
733,6.793362884461881,250630
734,7.075137965190322,250640
735,58.20721769499418,250650
736,16.877637130801688,250660
737,8.171603677221656,250690
738,8.050881571532083,250700
739,10.686615014694096,250710
740,12.916559028674762,250740
741,4.1892661145049646,250750
742,25.157232704402514,250760
743,16.471750947125678,250770
744,21.43163309044149,250810
745,35.3045013239188,250880
746,4.4439506721475395,250890
747,13.727464079802322,250910
748,7.526719855486979,250940
749,9.010632546404757,250970
750,9.399379640943698,251010
751,67.29475100942126,251020
752,14.843677521105853,251080
753,8.124796880077998,251090
754,52.590060478569555,251100
755,12.312238364934746,251110
756,3.508895048949086,251120
757,12.429308308992603,251130
758,8.376612497905848,251150
759,19.68503937007874,251170
760,9.155832265152902,251210
761,23.929169657812874,251220
762,6.785181164337088,251250
763,15.322539455539099,251270
764,22.079929344226098,251275
765,25.12562814070352,251300
766,16.986580601324953,251330
767,55.61735261401557,251335
768,8.768084173608067,251390
769,59.47071067499256,251398
770,46.554934823091244,251400
771,31.852205765249245,251430
772,21.57497303128371,251440
773,19.838317710658135,251450
774,8.442380751371887,251510
775,13.283488623640816,251530
776,7.295542423579193,251550
777,32.04101249599487,251560
778,16.412276382734284,251590
779,11.37397634212921,251600
780,6.67244945619537,251610
781,10.064122839807919,251620
782,18.23652776511352,251640
783,13.092432573972244,251650
784,20.46245140167792,251660
785,6.582845105654664,251670
786,4.0256028340243954,260005
787,2.7014614906664507,260010
788,10.303436195971356,260020
789,13.925313899784157,260050
790,6.888475580354067,260060
791,7.839652964695429,260070
792,8.800492827598346,260090
793,4.933885928557332,260105
794,5.96965029788555,260110
795,2.7149198419916654,260120
796,19.351717464925013,260160
797,7.896191403679625,260170
798,7.913270554720265,260180
799,6.60621975590018,260190
800,10.577533319229955,260200
801,6.22225909486871,260210
802,2.5624599615631007,260220
803,10.514141520344864,260230
804,1.9944951932665842,260260
805,22.92701566679404,260270
806,6.932889628397117,260280
807,4.886319770538424,260290
808,8.861058601134216,260300
809,9.896580731357316,260310
810,17.433751743375172,260340
811,7.0350023343416845,260345
812,11.77440244907571,260360
813,4.0384460059769,260370
814,5.144032921810699,260390
815,2.4188184072080787,260400
816,3.3695749842753164,260410
817,7.005744710662744,260415
818,2.361665446472853,260420
819,25.65198802907225,260430
820,4.645760743321719,260450
821,3.8188344917131287,260460
822,7.961783439490445,260480
823,8.651267410675663,260490
824,2.72086632383751,260510
825,2.929072509189965,260520
826,3.145643284051588,260530
827,16.58787426391308,260550
828,17.724996676563123,260560
829,3.0785333866945788,260570
830,5.7702572092151,260600
831,2.52369115067698,260620
832,7.2079864489854755,260640
833,10.471204188481675,260650
834,3.450060376056581,260660
835,1.7331322899876949,260680
836,5.289158283350788,260720
837,3.2843958353860807,260730
838,7.60051683514479,260750
839,5.506607929515419,260765
840,21.99736031676199,260770
841,4.166930093281759,260790
842,17.1909919202338,260795
843,27.20533224512004,260805
844,8.959235478572495,260810
845,12.508599662267809,260820
846,13.594344752582924,260830
847,13.085579691180317,260840
848,15.345661014348194,260860
849,6.165988407941794,260870
850,7.907013520993121,260875
851,5.014039310068191,260880
852,5.3437833986462415,260890
853,19.830253034028715,260900
854,8.746610688358261,260920
855,4.829440267872953,260940
856,4.86218271059009,260960
857,8.723973479120623,260990
858,7.957728545963841,261000
859,8.734387282732117,261030
860,6.9230502959604,261050
861,1.7875656930392192,261060
862,4.2637040014862055,261070
863,4.485578863952393,261090
864,2.7694693696687716,261100
865,4.661746581628639,261110
866,3.7091988130563798,261130
867,4.284760270723396,261160
868,2.123683316343867,261180
869,9.304922303898763,261210
870,8.270888127967181,261220
871,7.698525732322261,261240
872,1.8910562494681404,261250
873,6.966213862765588,261255
874,12.004225487371555,261260
875,6.376331059108589,261290
876,5.099959200326397,261300
877,2.7010236879777434,261310
878,4.4193035177656,261320
879,14.791148976452492,261350
880,8.901020650367908,261360
881,3.5682744716723613,261370
882,5.5853440571939235,261380
883,5.843305908750935,261390
884,11.2139052425007,261410
885,4.418620064953715,261420
886,8.898380494749954,261430
887,3.1068926413247793,261450
888,7.066888095827003,261460
889,3.526341773044644,261500
890,28.08988764044944,261510
891,3.767684569447846,261530
892,2.2630066306094276,261540
893,3.3161996352180405,261560
894,3.705075954057058,261580
895,12.241400416207615,261590
896,21.074815595363543,261610
897,3.0836596873169073,261630
898,5.088022794342119,261640
899,5.124153980827123,270030
900,11.903344839900013,270060
901,5.331342965292957,270070
902,22.456770716370986,270080
903,4.6455449224194,270130
904,3.475359699728922,270140
905,20.63557573256294,270150
906,3.4783818567602354,270230
907,3.802498241344563,270240
908,8.917424647761727,270250
909,5.424464334147003,270255
910,4.4482007028157105,270260
911,7.712478790683326,270280
912,12.112696528501175,270290
913,5.36135535063264,270330
914,11.955525445343323,270400
915,11.004126547455297,270410
916,2.2348996092812463,270430
917,14.85148514851485,270440
918,10.617965597791464,270460
919,3.827018752391887,270470
920,3.998080921157844,270510
921,4.59411035053062,270570
922,10.57194206575748,270580
923,8.494733265375467,270600
924,5.390254420008625,270630
925,15.092061575611227,270644
926,3.1009194226088033,270670
927,7.905763301446754,270710
928,4.919565110444236,270750
929,8.698677800974252,270760
930,3.946381825596233,270770
931,6.219936971305358,270800
932,3.065040152025992,270840
933,2.8603300820914734,270850
934,4.852249017419574,270860
935,5.788544470492894,270880
936,7.168972686214065,270890
937,2.2388393856624726,270915
938,6.017118702709208,270930
939,3.8251157097502198,270940
940,18.527954050673955,280020
941,4.922274213743605,280030
942,5.408621342419817,280050
943,3.3549166303217364,280060
944,7.418122473202032,280067
945,11.043012533819226,280100
946,6.809206046574968,280120
947,8.81057268722467,280130
948,9.156670634557276,280140
949,4.330379052513064,280210
950,17.035775127768314,280260
951,11.613053071652537,280270
952,10.504643052229085,280290
953,2.3831653201782608,280300
954,2.9324653235975484,280320
955,5.360205831903945,280330
956,15.108022359873091,280340
957,9.606240213642783,280350
958,6.7340067340067336,280360
959,28.901734104046245,280370
960,27.078256160303276,280380
961,7.87959971633441,280390
962,13.015749056358194,280430
963,11.275228323373547,280445
964,8.193810941468877,280450
965,7.512019230769231,280460
966,15.313935681470138,280470
967,2.198672002110725,280480
968,20.804438280166437,280490
969,10.821339681852614,280530
970,11.584465232123723,280540
971,8.424599831508003,280550
972,6.960153123368714,280560
973,3.351880404907153,280570
974,4.958349861166204,280620
975,4.482696790389098,280670
976,17.964609718853858,280680
977,14.692198442626964,280710
978,5.751974844696679,280740
979,3.9818427968463808,280760
980,21.74149364061311,290010
981,4.953192332458269,290020
982,6.358491765753163,290030
983,5.764020981036371,290035
984,8.919015340706386,290050
985,8.334455279236307,290070
986,10.45505632661596,290100
987,3.7865879056382297,290110
988,5.110384300899428,290120
989,14.559219625828057,290130
990,6.807351940095303,290140
991,5.454347114650377,290190
992,28.649190660363846,290200
993,1.7877893984088673,290210
994,4.672242209036116,290260
995,1.8209960848584177,290270
996,9.057150620414818,290280
997,2.9307464611236482,290290
998,3.806188863091387,290320
999,19.71479266609713,290323
1000,12.272950417280313,290327
1001,15.997440409534473,290330
1002,12.009848075421846,290360
1003,7.1078257161134415,290370
1004,10.255358424776945,290380
1005,7.080347786683282,290390
1006,4.451566951566952,290410
1007,9.175995595522114,290420
1008,6.612881893929374,290430
1009,9.231053263177328,290440
1010,18.224895206852562,290450
1011,1.4351938229257861,290460
1012,13.770311209033325,290475
1013,5.691681607330886,290490
1014,9.942334460131239,290510
1015,5.676120560800712,290520
1016,5.261496369567505,290530
1017,5.487269534679544,290540
1018,3.0021014710297207,290560
1019,2.3577517826287586,290570
1020,2.7289597205545246,290580
1021,13.312034078807242,290590
1022,2.723014922121773,290600
1023,19.702492365284208,290610
1024,3.7227309954582677,290620
1025,3.030119386703836,290630
1026,11.316057485572028,290640
1027,3.3442206293823227,290650
1028,6.760411032990806,290660
1029,7.4979380670315665,290670
1030,5.775005775005774,290682
1031,9.556574923547402,290687
1032,4.397537379067722,290690
1033,13.281094362175443,290710
1034,4.088196015371617,290720
1035,7.342683016374182,290730
1036,5.313590393028569,290750
1037,10.24170421958214,290755
1038,11.130279926540153,290760
1039,5.63729635266926,290790
1040,10.514141520344864,290800
1041,5.485764441274892,290830
1042,2.9281290719294906,290840
1043,2.9519423780847798,290850
1044,3.7920442910773198,290860
1045,26.786312194468625,290910
1046,5.995024129972124,290930
1047,13.875398917718885,290940
1048,17.93400286944046,290950
1049,4.579803068468055,290960
1050,7.700363457155178,290980
1051,8.44499493300304,290990
1052,6.199089973591876,291005
1053,7.9339892097746745,291010
1054,5.161023947151114,291040
1055,2.3135830460634383,291050
1056,2.6423569824283257,291060
1057,8.074413797558297,291070
