,SUICIDE_RATE,CODMUNRES
146,1.9105239636623406,150530
147,4.253257828950159,150543
148,4.4140102017978435,150548
149,4.0147455175669595,150550
150,5.59900836563392,150553
151,6.022282445046673,150555
152,5.259697567389875,150563
153,5.659869678630627,150580
154,3.2625482563667614,150613
155,11.284036295576547,150616
156,2.548139969391851,150620
157,5.420326440590739,150650
158,3.3072475729202524,150658
159,2.4601193694619012,150670
160,6.788733936430321,150680
161,4.067437505109283,150715
162,5.38366336317081,150720
163,2.205455245172326,150730
164,8.638133478782256,150740
165,6.820262459158567,150745
166,5.752085130859936,150746
167,6.464355074143448,150760
168,17.61785799579472,150775
169,2.745065744324577,150790
170,3.2962510915515133,150795
171,3.2851239004874038,150800
172,3.5171716192355866,150808
173,3.3684448194740555,150810
174,1.7775636790421097,150812
175,8.265511856322462,150815
176,1.9281330383962676,150820
177,3.9381562318400363,150830
178,13.732073719380809,150835
179,0.7782161728885049,150840
180,3.866079022655223,160010
181,3.2798714290399817,160020
182,14.363883312760096,160023
183,5.004449574195501,160027
184,6.233690964232117,160030
185,6.6415095355045395,160040
186,2.680306222021628,160050
187,6.701401951591284,160053
188,6.45908109423538,160060
189,16.127004228080555,170030
190,13.58168484239104,170040
191,19.538899575829465,170070
192,13.642244323863943,170100
193,21.32449391670013,170110
194,28.33141057878629,170130
195,6.924750600465795,170210
196,2.8960145347119357,170220
197,18.593204896038845,170240
198,7.514603845815139,170255
199,13.68793696915929,170290
200,3.1048186785891705,170300
201,11.88040632323432,170310
202,15.311590874291838,170360
203,6.109494434842624,170380
204,3.543083900226757,170384
205,4.867505949362054,170550
206,10.878068848352148,170700
207,14.625450254318977,170710
208,13.704891736362093,170720
209,21.17000032943722,170730
210,6.1888847629657135,170765
211,8.906481423984706,170820
212,25.89757005889184,170830
213,7.756145323075643,170900
214,9.200977701955456,170930
215,5.498476802171505,170950
216,29.480660545596397,171190
217,21.912449447420958,171200
218,14.979379675839342,171330
219,8.71380433424229,171360
220,10.40740117964627,171380
221,10.746922436485663,171420
222,2.895277801905093,171488
223,30.358227079538555,171550
224,8.655733064505746,171610
225,10.146149437544365,171650
226,7.875451705833259,171670
227,21.51617387531009,171780
228,4.45174731292961,171820
229,15.376784571974211,171875
230,9.218289085545722,171886
231,12.996022457126807,172010
232,21.708844456094127,172025
233,24.029362869545196,172049
234,6.236357966947303,172065
235,12.17878455730118,172097
236,4.767649517941007,172100
237,8.6467803785536,172120
238,18.70557426112982,172125
239,8.543846877828138,172210
240,3.9182932707603637,210005
241,2.5540872329332642,210030
242,1.065405226878043,210047
243,9.780349407771254,210055
244,4.937879194910676,210060
245,4.906317865121373,210070
246,10.756357078059013,210080
247,5.195264873542752,210095
248,3.420877946111022,210100
249,3.881852117518973,210120
250,7.668816945290117,210130
251,8.583142919450788,210140
252,10.79123710954543,210150
253,5.770702470875247,210160
254,4.355197493454728,210170
255,12.06964984445699,210180
256,4.080690653503828,210200
257,5.9520954642071215,210203
258,6.511542702319638,210210
259,10.661433300081084,210215
260,3.544754815247472,210220
261,11.371521342981497,210230
262,2.207505518763797,210235
263,16.568176871394904,210255
264,1.5529879488135172,210270
265,6.378395042011877,210300
266,2.5611473940325267,210315
267,1.5863195799425753,210317
268,3.83665558687548,210320
269,4.1473807159104945,210330
270,3.4334239622368194,210340
271,5.771968386239236,210350
272,4.6791079038909515,210360
273,6.488380429560583,210370
274,5.822291002598441,210380
275,13.857496697931003,210400
276,4.027643636835953,210405
277,2.6936026936026938,210410
278,5.687419579492826,210440
279,4.04311563407813,210460
280,6.689547052118287,210465
281,10.857764452789715,210470
282,5.347382353224614,210480
283,2.4200183921397804,210515
284,6.1697205741044,210530
285,3.980313847174054,210540
286,5.218201725010739,210542
287,5.75149104846939,210550
288,12.60215758685215,210560
289,4.732935098957957,210570
290,5.975689108792534,210596
291,18.035459682437953,210598
292,5.615926768314941,210610
293,6.192039980244501,210637
294,2.035623409669211,210640
295,4.355816623856735,210650
296,4.85327003714277,210670
297,4.806837371189151,210675
298,11.363575741808441,210680
299,2.028902926714191,210690
300,2.3789133123988964,210720
301,14.52749948968557,210730
302,4.844614571739283,210735
303,8.700766335467755,210740
304,2.200163308585312,210750
305,5.1603703599942685,210760
306,12.670620246078855,210770
307,2.918707169463834,210780
308,8.70885347298436,210800
309,13.8730329192067,210820
310,5.375510800898938,210825
311,0.8947344875408224,210830
312,1.4747957407899006,210845
313,4.48338821050013,210860
314,4.759652256074242,210870
315,1.8755040417112099,210890
316,7.121575300142137,210900
317,1.423754531765826,210910
318,19.276779919724472,210923
319,8.915505047034161,210940
320,6.5802381149278375,210945
321,15.178586784239009,210950
322,3.1683467893178747,210960
323,3.1142692749191347,210990
324,3.7370423937455595,211000
325,3.64884148715089,211020
326,2.5666692333359,211023
327,2.3386889309852896,211030
328,5.958319694338616,211060
329,4.614248800295312,211065
330,5.935364073108613,211070
331,2.9127344751252475,211085
332,2.785670510891972,211090
333,8.218859227404037,211100
334,4.300665201363739,211102
335,9.162193041882285,211110
336,2.656321968822795,211120
337,3.602898910165493,211130
338,4.086595665368991,211150
339,6.373486297004462,211163
340,6.392126092110785,211190
341,12.006002014356836,211200
342,8.176294430251472,211210
343,7.621957532550024,211220
344,11.001610470070375,211223
345,4.8766036668213575,211230
346,2.8584787957273137,211240
347,1.3383118534280858,211245
348,0.5822111213968408,211250
349,1.805402506455936,211270
350,5.046006969498859,211285
351,7.248669010405645,211290
352,7.218563274741752,211400
353,9.603396531277243,220005
354,13.684966273958656,220020
355,26.623514020113163,220025
356,11.866484185028547,220030
357,10.888877540097226,220040
358,12.574129139579048,220045
359,17.32179502296992,220050
360,9.965122963361237,220060
361,13.550135501355014,220095
362,8.85114842019618,220115
363,5.777530804155522,220120
364,4.806536890170633,220140
365,12.643519644094651,220150
366,33.86917662716058,220155
367,24.66283097437908,220170
368,4.077916073179865,220190
369,12.105844651017593,220191
370,10.449320794148381,220194
371,6.858627817537724,220200
372,3.228410008071025,220205
373,8.928213842666471,220208
374,5.7461357237257955,220213
375,17.373097647293097,220220
376,16.035416996663688,220230
377,16.581845813291178,220245
378,6.265075337530933,220250
379,13.349352556401016,220255
380,20.962558470473684,220260
381,4.891445937555543,220270
382,5.529750055297501,220272
383,16.914178407140557,220273
384,6.371458380275695,220290
385,13.040586233945463,220310
386,20.60018918078744,220323
387,38.78185330843553,220327
388,7.370649886973342,220330
389,14.763841609690497,220340
390,21.28943821382396,220345
391,13.829932483936494,220360
392,11.111314650246973,220370
393,7.586102260658474,220380
394,14.71947923261773,220390
395,15.428646340166017,220410
396,12.512548215318551,220435
397,25.79636196341167,220450
398,17.706807040618315,220470
399,10.390017059000131,220480
400,23.7417082770644,220490
401,5.866225841564929,220500
402,9.230202634266256,220510
403,10.694108304759796,220520
404,22.634759705216023,220525
405,20.9351564486396,220527
406,15.192963095918701,220530
407,16.546968728720397,220540
408,6.279829188646069,220545
409,7.803405545470956,220550
410,21.45159819003615,220553
411,6.604583581005218,220559
412,3.373680752780538,220570
413,9.309663033488585,220580
414,12.053286346119293,220595
415,14.88261505570457,220600
416,9.317357609428276,220610
417,26.302039463066706,220650
418,10.014521055530519,220667
419,4.590735894963963,220670
420,15.86653770908792,220672
421,9.841551028442083,220695
422,12.829313469161848,220700
423,29.62012960513356,220720
424,16.388078398101595,220730
425,6.882585568627134,220770
426,26.62494007349625,220777
427,8.25507773002039,220780
428,13.12488450250688,220790
429,23.273927510158344,220795
430,17.36259932492332,220800
431,11.056663620032163,220820
432,14.164859011307955,220830
433,11.69725801653442,220840
434,13.550169871658357,220850
435,12.592872434202242,220855
436,15.196442071947411,220887
437,4.661352724560667,220890
438,21.06455004085348,220900
439,38.041139934678405,220910
440,33.93145441083048,220915
441,27.07737728274545,220920
442,5.8285248003730254,220930
443,10.533522936746195,220970
444,33.8948484389982,220980
445,11.265195688707962,220987
446,32.97623633197725,220990
447,8.546210075999207,220997
448,14.848432384954023,221000
449,9.01631953836444,221010
450,14.824709675763623,221035
451,9.483399467233665,221040
452,8.821959901557706,221060
453,6.945573957004419,221070
454,14.795114263199372,221090
455,12.331976815883586,221097
456,8.02313570690576,221100
457,3.0520711599241506,221110
458,6.306123212469283,221120
459,12.961108834379715,221130
460,4.07678835414961,230015
461,7.537183060533728,230020
462,6.247363385690189,230030
463,5.838451941835834,230040
464,2.9443806495303715,230050
465,13.492381472417293,230060
466,3.1299347015116115,230075
467,15.935959027797926,230090
468,5.104458745940864,230100
469,5.463126181869757,230110
470,5.098551967724125,230120
471,3.0935808197989174,230125
472,4.689285649846518,230130
473,8.57724916688674,230150
474,8.616392933051676,230160
475,4.076436162642427,230170
476,7.433798440017806,230185
477,9.537131949820385,230190
478,11.20018426168969,230195
479,8.944859786987562,230200
480,13.45263720687373,230205
481,8.545003299777049,230210
482,5.058553648587561,230220
483,3.1016463163505343,230230
484,12.358422501689,230240
485,6.891742905019151,230250
486,6.380874696668095,230260
487,6.138874957185291,230270
488,10.779433496140973,230280
489,3.022480900551335,230300
490,5.717038759787916,230340
491,5.199639039611012,230350
492,9.670034480406926,230365
493,7.0913403706435245,230370
494,12.88475731079639,230390
495,10.419470662570664,230395
496,2.898867912480425,230400
497,7.61983545259744,230410
498,5.147996959873657,230420
499,14.972594433783186,230423
500,14.032676276519787,230426
501,8.360564190665428,230428
502,8.863432674195138,230430
503,8.43358327310059,230435
504,5.428056394491876,230440
505,9.800535386931971,230450
506,4.358153182374907,230465
507,7.417297136923305,230480
508,3.8458144758883805,230495
509,9.323970293586514,230500
510,7.6650058765172515,230523
511,12.623400190548692,230526
512,8.08490511336948,230530
513,13.568040320316646,230533
514,5.10329375793163,230535
515,9.402437363350728,230540
516,6.53362892968088,230550
517,5.1352168168997006,230560
518,5.408199806198496,230570
519,11.24579287607719,230580
520,10.530558773563618,230590
521,16.55990215179076,230600
522,8.45770683868996,230610
523,6.850932189606527,230625
524,7.741613669066616,230630
525,5.290317895251391,230640
526,9.749615608583289,230660
527,6.7640818129659195,230690
528,5.951320964667093,230700
529,6.156058565391874,230710
530,3.4697710953118386,230725
531,5.711036562676088,230730
532,5.433543298132121,230740
533,5.682967178360735,230760
534,15.279680858799944,230763
535,7.464302971438873,230765
536,5.8749777617846135,230770
537,7.492675910371793,230780
538,9.126895485906898,230790
539,7.023812120871859,230800
540,9.342820223794995,230810
541,4.501544201991009,230820
542,4.710150648727725,230830
543,10.134034219391138,230835
544,10.373059156729836,230840
545,6.109489996034697,230850
546,5.87521357335154,230860
547,4.863452463451677,230870
548,4.640265815044983,230900
549,11.485938175022158,230930
550,9.421858837483954,230940
551,3.9590086390060755,230945
552,9.367268178240495,230950
553,5.740813797930845,230960
554,2.859418856669096,230970
555,16.762128684826397,230980
556,5.404236921746649,230990
557,10.241599388571798,231010
558,9.895960132429458,231020
559,4.142321008000524,231025
560,12.822622528348589,231030
561,8.570714247438497,231050
562,9.016046341404342,231070
563,8.142116762085001,231085
564,8.066282915818833,231090
565,5.45152324894345,231100
566,4.45472961952269,231110
567,10.520319706157528,231123
568,12.842539023398011,231126
569,7.368969300433403,231130
570,6.716120288268282,231135
571,8.116198802273816,231140
572,7.306947480565498,231160
573,5.304958255851443,231170
574,6.173515215990206,231180
575,6.150150150916855,231220
576,8.615018430345252,231230
577,8.36423230791324,231240
578,25.988736003543753,231250
579,7.800801415493019,231260
580,17.62178690092131,231270
581,8.35874503417746,231290
582,5.520200771436948,231300
583,8.782627101154505,231310
584,9.134114941200682,231320
585,11.24734698787172,231325
586,11.509952769147041,231330
587,5.364175789610883,231335
588,7.209449804074747,231340
589,7.29775410722809,231350
590,8.480966092052771,231355
591,5.879070885932446,231360
592,7.815045813297059,231380
593,11.001646222571134,231395
594,9.116778801752382,231400
595,12.292752254469846,231410
596,4.613977602722327,240020
597,2.395496466642712,240070
598,9.252833680314597,240090
599,11.946874524320592,240100
600,9.786366404384152,240110
601,13.668277357038164,240130
602,6.02506796949472,240145
603,13.114121984341686,240170
604,21.165585590389995,240200
605,16.119887121170652,240230
606,3.097893432465923,240250
607,5.890322200624374,240270
608,3.7365220829460246,240325
609,14.398850108079268,240380
610,15.76789656259855,240400
611,3.9134884306026265,240420
612,6.478383924497905,240440
613,6.533710524549892,240470
614,29.81648791775503,240480
615,7.452222446378855,240500
616,6.826675362383329,240560
617,23.887686841814887,240570
618,0.9638089730615392,240580
619,33.060583745144676,240600
620,10.816691400938984,240610
621,4.45751983596327,240630
622,8.156066603872736,240660
623,16.950589032968896,240690
624,2.9392021372773947,240710
625,4.203181111440954,240720
626,2.8174569633448847,240750
627,2.88051618850098,240770
628,1.5045512675844428,240780
629,60.51342571520339,240790
630,5.484951824118188,240800
631,3.0747264128934777,240810
632,7.464032716325583,240820
633,3.5619305080761756,240830
634,15.255530129672008,240840
635,9.262971398052613,240890
636,21.561669460374247,240920
637,13.216396702484312,240940
638,9.721007096335182,240950
639,4.482712680181117,240980
640,4.519467606715929,240990
641,5.665080444142306,241025
642,3.3965083893757217,241030
643,7.056156657415667,241040
644,20.749040356883494,241060
645,7.330840847445202,241100
646,5.089750342445783,241120
647,18.544366287291233,241180
648,3.3242478834917435,241200
649,16.027474503048353,241210
650,7.717056562221412,241230
651,7.2987373184439095,241240
652,12.818388049433418,241250
653,3.5359428591633963,241255
654,3.86720034031363,241260
655,3.9934507407851125,241280
656,10.416666666666666,241300
657,12.254984935170453,241340
658,44.64267998453465,241360
659,6.168308911855205,241450
660,9.832360196446347,250010
661,35.906653145050534,250020
662,5.828164407193071,250030
663,4.8628907341705,250040
664,9.319519381094048,250050
665,5.577555914998048,250070
666,2.495944090852365,250090
667,10.19193548706667,250110
668,19.270752823837913,250120
669,6.952060059709203,250130
670,7.860464077169271,250150
671,14.011489421325487,250153
672,12.128564668391439,250157
673,2.200946406954991,250160
674,3.796674025381565,250180
675,5.6690665125052995,250190
676,13.338712052875422,250230
677,8.437312588470382,250240
678,3.772873042822109,250250
679,5.384159801862919,250260
680,4.6277590754402596,250300
681,5.4777102177224455,250320
682,16.332042273983163,250330
683,1.943747934767819,250350
684,13.990809790001597,250355
685,8.645302854891268,250370
686,22.23927276409623,250390
687,4.088498561401692,250400
688,12.815583749839805,250410
689,13.540509872320156,250420
690,12.091449322813537,250430
691,12.343923687480887,250440
692,14.822895720822302,250450
693,12.267093537105106,250460
694,4.325213115065348,250480
695,3.279065096300764,250510
696,52.878633772314174,250530
697,12.065261687074669,250540
698,17.806267806267808,250550
699,3.1879622545269064,250570
700,28.517825188267864,250590
701,10.086173974613745,250600
702,2.9296302806585808,250610
703,5.122826432559894,250630
704,29.2760235918543,250650
705,2.837120889721111,250670
706,9.513680216414945,250690
707,9.467325882926248,250700
708,3.103951330043145,250720
709,2.328397131414734,250730
710,8.62498751778684,250740
711,3.196130428088921,250750
712,3.6566439089477307,250830
713,3.729679734461604,250890
714,9.168882256535262,250910
715,10.221813349688235,250915
716,2.441287046530931,250920
717,11.09928662088304,250970
718,3.189792663476874,250990
719,4.554978591600619,251000
720,10.580526372519637,251080
721,8.155131301836194,251090
722,5.878865103524189,251120
723,14.541461285431168,251130
724,5.3496954365811185,251140
725,5.620418431481371,251150
726,14.953919367051862,251160
727,3.158060950576346,251180
728,5.472854640980735,251200
729,5.0890918175755315,251210
730,5.766934526633082,251230
731,2.4587543950234814,251240
732,6.8225286076527665,251250
733,5.4896794027228815,251310
734,4.354613076905772,251340
735,6.382028208564681,251350
736,2.4613734485107255,251370
737,7.259001161440185,251380
738,13.118194936376753,251385
739,5.8997092015857335,251390
740,23.22900634129258,251400
741,7.521058965102287,251410
742,4.3419738613173555,251420
743,11.606145922342064,251450
744,9.545628102329134,251460
745,8.938946992044338,251480
746,8.5954959601169,251490
747,6.975265345118932,251530
748,3.058103975535168,251540
749,7.3468184761974875,251550
750,27.19349089283826,251590
751,13.817701815297186,251600
752,6.7337815101397505,251610
753,7.211112756532214,251620
754,1.9860184302510326,251630
755,8.699905551018844,251650
756,11.397057294976294,251660
757,3.5284570057513847,251680
758,3.370748643273671,251700
759,4.038392520564763,260005
760,10.877481612686799,260050
761,5.877748223811764,260090
762,5.9968166014800595,260110
763,1.576960214926299,260140
764,9.675312712151964,260160
765,5.719455605615522,260170
766,7.718328111966638,260190
767,8.879293240209492,260200
768,7.6407620959969575,260210
769,3.4209772948446804,260220
770,4.465880671668453,260250
771,4.037980202553399,260260
772,5.234960683833617,260280
773,2.7836919449274835,260290
774,9.949203979324956,260310
775,2.3611181510655777,260320
776,2.993295019157088,260330
777,17.41554416975285,260340
778,4.28418761247223,260345
779,7.274535260644428,260350
780,5.0012503375956525,260380
781,4.071249343896901,260400
782,3.7984194816299763,260410
783,14.340212538855608,260430
784,3.1154447377616847,260450
785,5.145461579205981,260460
786,8.125079486269664,260490
787,8.373003832176991,260500
788,7.311530930746461,260510
789,3.4431742825086125,260520
790,1.535390756947643,260540
791,6.243426421978811,260570
792,2.2021096210169344,260580
793,1.1062436390990753,260590
794,5.7995644989073725,260600
795,1.1030222810500774,260610
796,2.957726989613794,260620
797,13.615491868827513,260630
798,4.427694166954795,260640
799,2.344423772971619,260680
800,2.746422784323419,260690
801,3.574967133323914,260720
802,2.2163400583595183,260730
803,7.584109717738012,260750
804,1.339333547626701,260760
805,7.3474559126756125,260765
806,12.183088193041057,260770
807,3.08161754564466,260790
808,10.027866188609257,260810
809,9.106323872165815,260830
810,10.945015208262854,260840
811,4.697778743862021,260850
812,7.706229536198717,260860
813,6.180486740934911,260870
814,7.991982757712109,260875
815,5.911628758086825,260880
816,5.930791222365028,260890
817,9.270112201644837,260900
818,3.253659738433194,260915
819,5.761863711364346,260920
820,3.2387735374341013,260940
821,3.672820912702664,260960
822,5.358579041693094,260990
823,5.3231689268854945,261000
824,12.660325291532155,261010
825,1.2595727529222087,261020
826,5.846509828592898,261030
827,8.065852090214733,261050
828,3.0137882619281924,261060
829,3.4769649898045984,261070
830,4.464086424713183,261080
831,4.006174666782578,261090
832,3.7321148159615096,261100
833,3.540085323676952,261110
834,3.717346055172399,261130
835,3.895299667724441,261160
836,3.3040921180882523,261170
837,5.5325627427587305,261220
838,6.704714207082984,261245
839,8.05309032658498,261247
840,1.6019360238212321,261250
841,7.026182680946324,261255
842,3.4225704249697917,261300
843,5.424153067609855,261310
844,4.723442444853809,261330
845,1.639209900827801,261340
846,12.839211062000986,261350
847,8.940817108287211,261360
848,5.6074302488253425,261380
849,4.702458261896401,261390
850,7.499788823911168,261410
851,4.196811028902103,261450
852,8.287455069273493,261460
853,4.019929639088427,261480
854,6.866700240038831,261530
855,1.5456688610431428,261540
856,4.8949568743139755,261550
857,2.234616089433939,261560
858,2.185792349726776,261570
859,5.002301357001461,261580
860,4.303296324984938,261618
861,5.160826186051525,261630
862,4.873915557189775,261640
863,3.263494831499969,270010
864,3.7370261750576526,270020
865,4.725620412456841,270030
866,0.7047514341691685,270040
867,15.997805705082529,270060
868,8.95976286606334,270070
869,1.2165894132389259,270100
870,6.218447376007497,270130
871,2.918582091569192,270140
872,10.32775261725608,270150
873,1.8543242842308263,270160
874,7.393651532988614,270180
875,12.144726618818956,270200
876,3.070676718425284,270210
877,7.270844606520541,270255
878,7.421462244079656,270260
879,2.109304140564028,270300
880,4.063022311637393,270320
881,5.365768885614486,270330
882,2.808436543376302,270375
883,1.3853677458681408,270380
884,12.77148057507577,270410
885,2.3223347959459684,270420
886,2.7758938630332133,270430
887,6.613254232092537,270440
888,17.186541244982006,270460
889,18.462277849356813,270490
890,1.3025921583952065,270500
891,2.6656004435422713,270510
892,3.51870574718205,270550
893,4.953027783205766,270630
894,4.339147791373775,270660
895,4.153266707907599,270670
896,5.548880238029679,270680
897,6.624131511488638,270710
898,2.636924356510109,270770
899,4.1583054210572845,270800
900,5.147500561986914,270840
901,4.794764592909677,270850
902,3.807888263110216,270860
903,4.880751899813926,270890
904,2.3965298248136695,270895
905,21.143973991302556,270900
906,1.668335001668335,270910
907,3.0059453972389782,270915
908,4.790499201383454,270920
909,4.523053419108715,270930
910,3.818402932295294,270940
911,14.040999719180006,280010
912,9.2939054198826,280020
913,4.886048739149339,280030
914,4.582728016262,280060
915,5.547581248907002,280100
916,4.604589153576248,280120
917,5.912998285733923,280130
918,10.771047683094073,280140
919,8.402549431249408,280150
920,3.703488690666985,280170
921,13.516800087691356,280200
922,4.360979747610467,280210
923,6.601245920676617,280230
924,2.843170703969067,280240
925,30.814672636879507,280250
926,17.06779911070186,280260
927,8.11087392412925,280290
928,5.944683734911373,280320
929,7.413299090457595,280350
930,6.810649086943774,280360
931,19.368527689239304,280370
932,5.272455872000342,280390
933,3.8786930183328217,280400
934,5.845138149844015,280410
935,8.70044291584617,280430
936,1.7582726729261173,280440
937,8.306323803132374,280450
938,3.349767271803117,280480
939,4.848937927351369,280540
940,4.23172801580958,280550
941,10.499426667330097,280560
942,3.365368554010247,280570
943,3.3223695139373395,280590
944,1.8153432814145154,280600
945,9.597179944858262,280610
946,2.4091741351064857,280630
947,11.060029593870402,280660
948,4.1669648775199315,280670
949,18.073833838539013,280680
950,8.542627712284299,280700
951,12.287277285739274,280710
952,6.43929114064138,280740
953,5.385734565030449,280760
954,10.07223931198759,290020
955,5.36121214445703,290070
956,2.860435515246396,290080
957,6.1191848332292595,290100
958,2.522864374935144,290110
959,12.138517588027781,290130
960,10.827562209344569,290135
961,5.4588934705599685,290170
962,3.5591234001374716,290190
963,8.598277782758831,290195
964,11.915642160878846,290200
965,1.7863825733507976,290210
966,3.1299636443040453,290260
967,7.283857965236863,290265
968,5.515454215388837,290270
969,4.582541869952387,290300
970,15.566625155666252,290310
971,10.947866593495084,290323
972,8.266514660933145,290327
973,10.467004679538807,290330
974,3.6335694916843138,290350
975,6.991540313171977,290380
976,3.935635296745682,290405
977,6.083194128126583,290420
978,4.3952584271995425,290430
979,21.136394230320633,290450
980,1.9193163731543732,290460
981,3.512839428109741,290485
982,7.061907229898374,290500
983,2.0856797230217325,290515
984,8.858137556640804,290520
985,7.061007032605754,290530
986,7.415935183985528,290540
987,3.0089140839410553,290560
988,3.0951000549573617,290570
989,1.824524472058955,290580
990,6.662090233636884,290590
991,4.125574612503177,290600
992,5.001089946608237,290620
993,4.107764595496524,290650
994,6.788794168796208,290660
995,3.7405464753941877,290670
996,5.8061608390536605,290682
997,4.321398120202891,290687
998,3.3280085197018106,290689
999,7.762186682194154,290710
1000,4.583834643258323,290720
1001,4.1607618042313375,290750
1002,6.828502239689983,290755
1003,11.123343021174106,290760
1004,5.786032517502748,290770
1005,7.728641425038176,290780
1006,5.190770154395852,290800
1007,5.451644401726832,290830
1008,1.4651888774870967,290840
1009,3.9660719390107637,290850
1010,7.705347511172754,290880
1011,5.662566302479401,290890
1012,4.00462487677559,290930
1013,4.118782001220077,290980
1014,5.6492575552494415,290990
1015,2.913206208600536,291005
1016,13.300710858987136,291010
1017,8.02632635042941,291020
1018,6.6389385317910135,291040
1019,2.3183853725936476,291050
1020,5.392636964335323,291060
1021,7.6160890606478135,291070
1022,3.793374778291128,291072
1023,3.6110246601386358,291075
1024,1.497083666525956,291080
1025,1.0159813872209862,291120
1026,2.9180892351688112,291130
1027,9.370990680602489,291160
1028,8.49933937463251,291170
1029,4.493769926040505,291180
1030,5.074590044448935,291220
1031,5.365712821591763,291240
1032,7.351612634331981,291310
1033,4.781996307578061,291350
1034,2.0632520928972284,291360
1035,6.518274127965277,291370
1036,0.7017396124993859,291390
1037,2.665683093536428,291400
1038,13.172028281008224,291410
1039,4.461099214846539,291420
1040,3.178538507994024,291430
1041,2.6383601101984477,291440
1042,5.4110170037179515,291460
1043,2.999078734109689,291470
1044,3.626102621967467,291480
1045,2.4137972651676987,291490
1046,7.515837339282953,291510
1047,18.19506686297522,291535
1048,3.9633753257455893,291560
1049,5.546299367015401,291580
1050,3.243196338399148,291600
1051,3.906742482107022,291640
1052,4.486507901560878,291685
1053,5.240115701521391,291700
