,MUNCOD,RATE_15,RATE_14,RATE_13,RATE_12,RATE_11,RATE_10,RATE_09,RATE_08
0,110002,0.0,0.0,0.0,1.0782019903608742,0.0,0.0,0.0,0.0
1,110010,0.0,0.0,0.0,0.0,2.384699766299423,0.0,0.0,2.466638711427937
2,110013,5.381117658137595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,110029,0.0,0.0,11.252391133115786,0.0,0.0,0.0,0.0,0.0
4,110100,9.874592673052236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,120010,0.0,0.0,0.0,0.0,4.579383614965425,0.0,0.0,5.0431186645821775
6,120030,0.0,0.0,0.0,0.0,0.0,3.094921234254588,0.0,0.0
7,120040,0.0,0.0,0.0,0.28706430814631095,0.0,0.0,0.0,0.331787204958228
8,120043,0.0,0.0,0.0,0.0,20.496003279360526,0.0,0.0,0.0
9,120060,0.0,0.0,0.0,0.0,0.0,0.0,2.951332526635776,0.0
10,130068,0.0,0.0,0.0,0.0,6.525285481239805,0.0,0.0,0.0
11,130130,0.0,0.0,3.891656288916563,0.0,0.0,0.0,0.0,0.0
12,130190,0.0,0.0,0.0,1.122788107428366,0.0,0.0,0.0,0.0
13,130260,0.0,0.0,0.10089916289009507,0.2148414631133321,0.21829009006649117,0.0,0.0,0.0
14,130270,0.0,0.0,3.896280999785705,0.0,0.0,0.0,0.0,0.0
15,130330,0.0,0.0,4.257855743847399,0.0,0.0,0.0,0.0,0.0
16,130350,0.0,0.0,5.222204814872839,0.0,0.0,0.0,0.0,0.0
17,130353,0.0,0.0,0.0,0.0,0.0,3.6871796762656244,0.0,0.0
18,130390,0.0,0.0,0.0,0.0,0.0,0.0,3.0341646944596152,0.0
19,130400,44.04801233344345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,130406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.501413359971094
21,130420,0.0,0.0,0.0,0.0,1.633373078744916,0.0,0.0,0.0
22,150140,0.0,0.1395825365496872,0.07013006321523899,0.0,0.0,0.0,0.0,0.0
23,150150,0.0,0.0,1.7821499857428003,0.0,0.0,0.0,0.0,0.0
24,150375,0.0,4.820787234555403,2.4103936172777014,0.0,0.0,0.0,0.0,0.0
25,150510,0.0,0.0,0.0,2.009525149207242,0.0,0.0,0.0,0.0
26,150730,0.0,0.0,0.0,1.0009509033581903,1.044997596505528,0.0,0.0,0.0
27,150812,0.0,0.0,0.0,2.128610655824943,0.0,0.0,0.0,0.0
28,160050,0.0,0.0,0.0,13.849776095286458,0.0,4.895721139723881,0.0,0.0
29,160060,0.0,0.0,0.0,0.0,0.9721857652560251,0.0,0.0,0.0
30,170070,0.0,0.0,11.68633867009466,0.0,0.0,0.0,0.0,0.0
31,170950,0.0,0.0,0.0,0.0,1.2877470864722167,0.0,0.0,0.0
32,171855,22.123893805309734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,172100,0.0,0.0,0.0,0.0,0.0,0.438025904852013,0.0,0.0
34,172125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.06077348066297
35,210043,0.0,0.0,0.0,3.9485114111979787,0.0,0.0,0.0,0.0
36,210055,0.0,0.0,0.0,0.0,0.0,15.549681231534754,0.0,0.0
37,210080,0.0,6.641429235571494,0.0,0.0,0.0,0.0,0.0,0.0
38,210180,0.0,0.0,0.0,0.0,36.47638154295094,0.0,0.0,0.0
39,210290,0.0,0.0,0.0,0.0,0.0,4.543802253725918,0.0,0.0
40,210380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.526525439072968
41,210480,0.0,0.0,1.536617597344725,0.0,0.0,0.0,0.0,0.0
42,210750,0.0,0.0,0.0,0.0,0.9279536765524664,0.0,0.0,0.0
43,210830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8981307056948267
44,210945,0.0,3.4285322453457674,0.0,0.0,0.0,0.0,0.0,0.0
45,211130,0.0,0.3758702571046526,0.2846510462823625,0.09618991737286098,0.0,0.09881979518609249,0.10029104461146247,0.0
46,211210,0.0,0.0,3.5250987027636778,0.0,0.0,0.0,0.0,0.0
47,211220,0.0,0.6122124132188904,0.0,0.0,0.6351706703591256,0.0,0.0,0.0
48,211223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.300259712725924
49,211270,0.0,0.0,1.8890379129909138,0.0,0.0,0.0,0.0,0.0
50,211300,0.0,0.0,0.0,3.1536787662808665,0.0,0.0,0.0,0.0
51,211400,0.0,0.0,0.0,2.026137169486374,0.0,0.0,0.0,0.0
52,221120,0.0,0.0,0.0,0.0,0.0,4.9622866216752675,0.0,0.0
53,230160,0.0,4.336889582791222,0.0,0.0,0.0,0.0,0.0,0.0
54,230240,0.0,1.8613308515588645,0.0,0.0,0.0,0.0,0.0,0.0
55,230250,0.0,0.0,2.1178364183150493,0.0,2.1878008226131094,0.0,0.0,0.0
56,230400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.081002542680713
57,230428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.473655568198684
58,230440,0.0,0.0,0.0,0.0,0.0,0.0,0.039911364840961194,0.04042667934447331
59,230540,0.0,0.0,0.0,0.0,0.0,1.5278138511603745,0.0,0.0
60,230640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8876107294384975
61,230700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1119686313561963
62,230730,0.0,0.0,0.0,0.3911628489172612,0.0,0.0,0.0,0.0
63,230763,0.0,0.0,5.258452963138245,0.0,0.0,0.0,0.0,0.0
64,230830,0.0,3.518772652098948,0.0,0.0,0.0,0.0,0.0,0.0
65,230840,2.837684449489217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,231070,0.0,0.0,0.0,0.0,0.0,2.823901502315599,0.0,0.0
67,231110,0.0,0.0,6.619009796134498,0.0,0.0,0.0,0.0,0.0
68,231290,0.0,0.0,0.0,0.0,0.0,0.5311492476270907,0.0,0.0
69,231340,0.0,1.3735697704764913,0.0,0.0,0.0,0.0,0.0,0.0
70,231395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.648441030275644
71,240100,0.0,0.0,2.774002052761519,0.0,0.0,0.0,0.0,0.0
72,240325,0.0,0.42375933859642434,0.0,0.0,0.4797865909243569,0.0,0.0,0.0
73,240670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.313588525658936
74,241120,2.56910903298736,0.0,0.0,0.0,0.0,0.0,0.0,2.876125284017372
75,241200,0.0,1.0334955921412994,0.0,0.0,0.0,0.0,0.0,0.0
76,241400,0.0,6.512960791976033,0.0,0.0,0.0,0.0,0.0,0.0
77,250040,0.0,0.0,0.0,0.0,0.0,5.079752108097125,0.0,0.0
78,250350,0.0,0.0,0.0,0.0,5.972645284596547,0.0,0.0,0.0
79,250680,0.0,5.56235398820781,0.0,0.0,0.0,0.0,0.0,0.0
80,251140,0.0,0.0,0.0,0.0,0.0,0.0,5.165556072111163,0.0
81,251370,0.0,0.0,0.0,0.0,0.8253140319891719,0.0,0.0,0.0
82,260110,0.0,0.0,0.0,0.0,0.0,0.0,1.2519248344329406,0.0
83,260120,0.0,0.0,0.0,0.0,1.442044241917342,0.0,0.0,0.0
84,260210,2.0938023450586267,0.0,0.0,0.0,2.185935689772007,0.0,0.0,2.222666755573337
85,260260,0.0,2.06011413032282,0.0,0.0,0.0,0.0,0.0,0.0
86,260410,0.28811137233208867,0.29211750134374054,0.0,0.0,0.0,0.0,0.0,0.0
87,260520,0.0,1.4946119240139297,0.0,0.0,0.0,0.0,0.0,0.0
88,260570,0.0,0.0,0.0,0.0,3.3743883921039313,0.0,0.0,0.0
89,261070,0.0,0.0,0.0,0.0,0.3295968042293862,0.0,0.0,0.0
90,261110,0.30124928076734214,0.30673247100611317,0.0,0.0,0.0,0.0,0.0,0.0
91,261160,0.0,0.06217018715713142,0.0,0.0,0.0,0.0,0.0,0.0
92,261170,4.956138177132378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,261310,5.440252427712646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,261580,3.7801466696907835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,270330,0.0,5.395198273536552,0.0,0.0,0.0,0.0,0.0,0.0
96,270430,0.0,0.0,0.0,0.10488854019276415,0.10603217016042668,0.10722618720834476,0.10680177803600076,0.0
97,270630,0.0,0.0,0.0,0.0,0.0,0.0,1.3780938206273083,0.0
98,270640,0.0,4.012197079120526,0.0,0.0,0.0,0.0,0.0,0.0
99,280030,0.0,0.0,0.16271354118361084,0.0,0.0,0.0,0.0,0.0
100,280130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4775351231047433
101,280350,1.9558563227945276,1.9742362173634076,2.990132562543606,0.0,0.0,0.0,0.0,0.0
102,280480,0.0,0.0,0.0,0.0,0.0,1.2435568212200536,0.0,0.0
103,280560,0.0,0.0,0.0,0.0,3.668378576669112,0.0,0.0,0.0
104,280620,0.0,0.0,5.00150045013504,0.0,0.0,0.0,0.0,0.0
105,280710,0.0,2.477455158061639,0.0,0.0,0.0,0.0,0.0,0.0
106,280740,0.0,3.9237998077338094,1.9779654647229858,0.0,0.0,0.0,0.0,0.0
107,290570,0.0,0.35534961071450144,0.0,0.0,0.0,0.0,0.0,0.0
108,290690,4.434983147064041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,290720,0.0,1.398523159543522,0.0,0.0,0.0,0.0,0.0,0.0
110,291005,1.2810986702195803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,291072,0.0,0.0,0.0,0.0,0.9858821673633567,0.0,0.0,0.0
112,291180,0.0,0.0,4.428109639994686,0.0,0.0,0.0,0.0,0.0
113,291470,0.0,0.0,0.0,0.0,1.6171286264109448,0.0,0.0,0.0
114,291560,0.0,2.9765891265199205,0.0,3.172739819471104,1.5859673607917149,0.0,0.0,0.0
115,291630,0.0,0.0,0.0,0.0,0.0,9.52653138992093,0.0,0.0
116,291840,0.0,0.0,0.0,0.4962803785626728,0.0,0.0,0.0,0.0
117,291880,4.183400267737617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,292310,0.0,3.7422348626599806,0.0,0.0,0.0,0.0,0.0,0.0
119,292740,0.34233831446992163,0.6545118082542206,0.034677887506320046,0.0,0.0,0.0,0.0,0.033912870375174695
120,292780,0.0,0.0,0.0,0.0,15.08295625942685,0.0,0.0,0.0
121,292860,0.0,1.6244578371968357,0.0,0.0,0.0,0.0,0.0,0.0
122,293135,0.6336974981622773,1.9272897808671519,0.0,0.0,0.0,0.0,0.0,0.0
123,293345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.518796992481203
124,310050,0.0,0.0,0.0,0.0,0.0,0.0,8.765010079761591,0.0
125,310163,0.0,15.229972586049346,0.0,0.0,0.0,0.0,0.0,0.0
126,310250,40.23335345001006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,310350,0.0,0.0,0.8697921196833956,0.0,0.0,0.0,0.0,0.0
128,310540,0.0,3.2369792509630013,0.0,0.0,0.0,0.0,3.5620146755004627,0.0
129,310560,4.446947911416798,10.449944764577673,0.0,0.0,0.0,0.0,0.0,0.0
130,310620,0.0,0.040142763724911275,0.0,0.0,0.0,0.0420973931610259,0.08154554910122534,0.0
131,310730,0.0,0.0,0.0,0.0,4.259850905218317,2.1461530207103765,0.0,0.0
132,311120,1.8492492048228422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,311130,0.0,0.0,0.0,0.0,8.710801393728223,0.0,0.0,0.0
134,311200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4031007751938
135,311320,0.0,8.043758043758043,0.0,0.0,0.0,0.0,0.0,0.0
136,311510,0.0,0.0,0.0,0.0,0.0,5.737893045673629,0.0,0.0
137,311545,0.0,14.878738282993602,0.0,0.0,0.0,0.0,0.0,0.0
138,311860,0.0,0.0,0.1567493937717196,0.0,0.0,0.0,0.0,0.0
139,311880,0.0,0.0,0.0,3.834502856704628,0.0,0.0,0.0,0.0
140,311940,0.0,0.0,0.0,0.0,0.9599324207575787,0.0,0.0,0.0
141,312080,0.0,13.072749852931565,0.0,0.0,0.0,0.0,0.0,0.0
142,312230,0.0,0.0,0.44180344164881047,0.0,0.0,0.0,0.0,0.0
143,312290,15.54001554001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,312320,7.15154115711936,7.135721421435707,0.0,0.0,0.0,0.0,0.0,0.0
145,312390,6.612007405448295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,312770,0.3592431465388719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,312870,0.0,0.0,3.8844002486016156,0.0,0.0,0.0,0.0,0.0
148,312950,0.0,4.062893592816804,0.0,0.0,0.0,0.0,4.334821622090251,0.0
149,312970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71383757406762
150,313055,0.0,0.0,0.0,0.0,0.0,0.0,15.05797319680771,0.0
151,313090,0.0,8.045699573577922,0.0,0.0,0.0,0.0,0.0,0.0
152,313170,0.8500943604740125,0.8565677330934944,0.8634311025151749,0.0,0.0,0.0,0.0,0.0
153,313210,0.0,0.0,0.0,0.0,5.63666084211713,0.0,0.0,0.0
154,313420,0.0,0.9738046547862499,0.0,0.0,0.0,0.0,0.0,0.0
155,313520,0.0,0.0,0.0,1.5210513506935994,0.0,0.0,0.0,1.4879623843109246
156,313580,0.0,7.917656373713381,0.0,0.0,0.0,0.0,0.0,0.0
157,313670,0.0,0.18158377367398448,0.18316964073106667,0.0,0.0,0.1930979083634566,0.1898592383606794,0.0
158,313680,0.0,0.0,23.32089552238806,0.0,0.0,0.0,0.0,0.0
159,313720,0.0,2.0139364401659483,0.0,0.0,0.0,0.0,0.0,0.0
160,313770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5975370836831795
161,313820,0.9975758905858763,1.0077699059750678,0.0,0.0,0.0,0.0,0.0,0.0
162,313900,0.0,2.4348672997321645,0.0,0.0,0.0,0.0,0.0,0.0
163,313930,0.0,0.0,0.0,5.131099594643132,0.0,0.0,0.0,0.0
164,313940,0.0,0.0,0.0,0.0,1.2417732522041474,0.0,0.0,0.0
165,314000,0.0,1.7172393659952259,0.0,0.0,0.0,0.0,0.0,0.0
166,314050,0.0,7.548309178743961,0.0,0.0,0.0,0.0,0.0,0.0
167,314290,4.547521600727603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,314330,0.0,0.0,0.0,0.0,0.0,0.2762652256672496,0.0,0.0
169,314340,0.0,0.0,0.0,0.0,4.665484743864887,0.0,0.0,0.0
170,314410,0.0,0.0,0.0,0.0,0.0,0.0,4.895721139723881,0.0
171,314470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.400442836312577
172,314530,0.0,0.0,0.0,0.0,0.0,0.0,6.385899932948051,0.0
173,314590,0.0,0.0,0.0,0.0,2.8055999775552,0.0,0.0,0.0
174,314610,1.3506942568480198,10.854816824966079,0.0,0.0,0.0,0.0,0.0,0.0
175,314630,5.0072605277652595,10.07100055390503,0.0,0.0,0.0,0.0,0.0,0.0
176,314830,10.358400662937642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,314870,0.0,8.114248620577735,0.0,0.0,0.0,0.0,0.0,0.0
178,314990,0.0,0.0,4.758958739827726,0.0,0.0,0.0,0.0,0.0
179,315200,0.0,3.2317486992211486,0.0,0.0,0.0,0.0,0.0,0.0
180,315210,1.6665277893508874,0.0,0.0,0.0,0.0,1.7433447812973972,0.0,0.0
181,315230,18.006662465112093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,315240,0.0,0.0,0.0,6.328713372571356,0.0,0.0,0.0,0.0
183,315350,0.0,11.720581340834507,0.0,0.0,0.0,0.0,0.0,0.0
184,315670,0.0,0.7489065963693008,0.7539431225308363,0.0,0.0,0.0,0.0,0.0
185,315720,0.0,6.691648822269808,0.0,0.0,0.0,0.0,0.0,0.0
186,315770,0.0,0.0,0.0,0.0,0.0,8.816009873931058,0.0,0.0
187,315780,0.0,0.9309686729041567,0.0,0.0,0.0,0.49216473738089617,0.0,0.0
188,316095,0.0,0.0,0.0,0.0,0.0,18.532246108228318,0.0,0.0
189,316100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.601613264620211
190,316250,1.1188435632929803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,316265,23.046784973496194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,316470,0.0,1.448079123043283,0.0,0.0,0.0,0.0,0.0,0.0
193,316620,0.0,9.46521533364884,0.0,0.0,0.0,0.0,0.0,0.0
194,316850,8.479606546256255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,316870,0.0,1.1521533746572343,0.0,0.0,0.0,0.0,0.0,0.0
196,316970,0.0,0.0,0.0,0.0,0.0,0.0,5.514503143266792,0.0
197,316990,0.0,0.9109210322557137,0.0,0.0,0.0,0.0,0.0,0.0
198,317010,0.3104375306557062,0.31366349552872685,0.0,0.0,0.0,0.0,0.0,0.0
