,MUNCOD,RATE_15,RATE_14,RATE_13,RATE_12,RATE_11,RATE_10,RATE_09,RATE_08
0,110002,0.0,0.0,0.0,0.0,0.0,1.1067578635146202,0.0,0.0
1,110013,0.0,0.0,2.806387337580333,0.0,0.0,0.0,0.0,0.0
2,110020,0.0,0.0,0.0,0.0,0.2294988662756006,0.0,0.0,0.0
3,120030,0.0,0.0,0.0,0.0,0.0,6.189842468509176,0.0,0.0
4,120039,0.0,0.0,0.0,0.0,0.0,10.902747492368077,0.0,0.0
5,120040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331787204958228
6,120043,0.0,0.0,18.608113137327877,0.0,0.0,0.0,0.0,0.0
7,120050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8134143596668917
8,120060,0.0,0.0,0.0,0.0,0.0,0.0,2.951332526635776,0.0
9,130356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8455622211967393
10,140010,0.0,0.0,0.0,0.0,0.0,0.0,0.3746707580713448,0.0
11,140028,9.689922480620154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,150140,0.0,0.0697912682748436,0.0,0.0,0.0,0.0,0.0,0.0
13,150470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,221100,0.0,0.0,0.0,0.0,0.0,0.1227839040124552,0.0,0.0
15,230030,0.0,0.0,0.0,1.931695255756452,0.0,0.0,0.0,0.0
16,230590,0.0,0.0,0.0,0.0,2.644872913856489,0.0,0.0,0.0
17,231140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3707831284012557
18,231200,3.1649575895682998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,260950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3198326804329064
20,261060,0.0,0.0,0.0,0.0,0.0,0.0,2.1043328212790136,0.0
21,280660,0.0,8.359107247345984,0.0,0.0,0.0,0.0,0.0,0.0
22,290130,0.0,0.0,0.0,7.172572084349448,0.0,0.0,0.0,0.0
23,291080,0.0,0.16339869281045752,0.0,0.0,0.0,0.0,0.0,0.0
24,310060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.965163445478406
25,313670,0.0,0.0,0.0,0.0,0.19200823331304445,0.0,0.0,0.0
26,313835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.565642731363724
27,316245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94534394847482
28,317010,0.3104375306557062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,330120,0.0,0.0,0.0,0.0,0.0,0.0,5.548158011540169,0.0
30,330455,0.0,0.0,0.0,0.0,0.0,0.015815185013151118,0.0,0.0
31,330490,0.0,0.2907250003149521,0.0,0.0,0.0,0.0,0.0,0.0
32,350570,0.0,0.0,0.0,0.4070799342158827,0.0,0.0,0.37013321094261825,0.0
33,350840,0.0,0.0,2.2167050895548854,0.0,0.0,0.0,0.0,0.0
34,350950,0.0,0.0,0.0,0.0,0.0,0.0,0.09392590561010042,0.0
35,351060,0.0,0.25636227065190365,0.0,0.0,0.0,0.2703374893216692,0.0,0.0
36,351380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25363587019930706
37,352410,0.0,0.0,0.0,0.0,2.5718841623373283,0.0,0.0,0.0
38,352590,0.0,0.0,0.0,0.0,0.0,0.2700870490559107,0.0,0.0
39,352940,0.0,0.0,0.0,0.0,0.0,0.23964666495718712,0.0,0.0
40,354580,0.0,0.0,0.0,1.1018737362885587,2.7659150753435267,0.0,0.0,0.0
41,355030,0.0,0.008406262564735577,0.0,0.0,0.0,0.008893340302154794,0.0,0.018197949837169294
42,355250,0.0,0.0,0.0,0.37371581901690315,0.0,0.0,0.0,0.0
43,410785,20.824656393169512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,410870,0.0,0.0,0.0,0.0,0.0,15.09433962264151,0.0,0.0
45,410990,0.0,0.0,0.0,11.551345731777753,0.0,0.0,0.0,0.0
46,411520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3017392248922791
47,420130,0.0,0.0,3.3791775081945055,0.0,0.0,0.0,0.0,0.0
48,421200,13.068478829064297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,500270,0.0,0.0,0.0,0.0,0.1255883815676444,0.0,0.0,0.0
50,510340,0.0,0.0,0.0,0.0,0.0,0.18137299356125874,0.0,0.0
51,510840,0.0,0.376258113065563,0.0,0.0,0.0,0.0,0.4166007048883927,0.0
52,520410,0.0,0.0,0.0,0.0,9.345794392523365,0.0,0.0,0.0
53,520800,0.0,0.0,0.0,0.0,0.0,0.0,1.03859415894645,0.0
54,521250,0.0,0.5231794662523085,0.0,0.0,0.0,0.0,0.0,0.0
55,521310,0.0,0.0,1.7222968550859428,0.0,0.0,0.0,0.0,0.0
56,521460,0.0,0.0,0.0,2.3292106305173177,0.0,0.0,0.0,0.0
57,521523,0.0,0.9532979342033765,0.0,0.0,0.0,0.0,0.0,0.0
58,521760,3.429590506893477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,530010,0.06861463618804528,0.1051756222540398,0.0,0.0,0.03831420560475525,0.0,0.0,0.03910591367447768
