,MUNCOD,RATE_15,RATE_14,RATE_13,RATE_12,RATE_11,RATE_10,RATE_09,RATE_08
0,110002,0.0,0.0,0.0,2.1564039807217483,0.0,0.0,0.0,0.0
1,110005,5.559879906594018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,110006,5.31434341287134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,110007,11.309658448314861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,110013,2.6905588290687974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,110015,0.0,0.0,2.493827776253772,0.0,0.0,0.0,0.0,0.0
6,110025,0.0,0.0,0.0,0.0,0.0,4.480487477037502,0.0,0.0
7,110028,0.0,0.0,0.0,1.9553400336318485,0.0,0.0,0.0,0.0
8,110037,0.0,0.0,0.0,0.0,0.0,7.796663028223921,0.0,0.0
9,110040,0.0,0.0,0.0,5.636343140570398,0.0,0.0,0.0,0.0
10,110045,2.6428458163750728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,110145,0.0,0.0,0.0,0.0,0.0,62.37006237006237,0.0,0.0
12,140010,0.31180428668533333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,150145,0.0,0.0,0.0,6.031726883406719,0.0,0.0,0.0,0.0
14,150503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,160020,0.0,0.0,0.0,0.0,0.0,0.0,10.763104079216445,0.0
16,160030,0.0,0.2238353288252898,0.0,0.0,0.0,0.0,0.0,0.0
17,170070,0.0,0.0,0.0,11.970313622216901,0.0,0.0,0.0,0.0
18,210180,18.11922449719152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,210820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5608850418704705
20,220350,13.858093126385809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,230120,0.0,0.0,0.0,0.0,3.922645432079394,0.0,0.0,0.0
22,230423,0.0,0.0,0.0,0.0,0.0,5.855829478245593,0.0,0.0
23,230440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04042667934447331
24,230770,0.809257910496075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,230970,0.0,0.0,1.2866204341057346,0.0,0.0,0.0,0.0,1.428204176069011
26,231340,0.0,1.3735697704764913,0.0,0.0,0.0,0.0,0.0,0.0
27,240270,0.0,8.845643520566123,0.0,0.0,0.0,0.0,0.0,0.0
28,240670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.313588525658936
29,260005,0.0,0.0,1.022641277892541,0.0,0.0,0.0,0.0,0.0
30,260410,0.28811137233208867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,261070,0.0,0.0,0.0,0.3265423411126604,0.0,0.0,0.0,0.0
32,261530,0.0,1.8572171458286904,0.0,0.0,0.0,0.0,0.0,0.0
33,280130,2.996344459759094,6.0562015503875966,0.0,0.0,0.0,0.0,0.0,0.0
34,291072,0.0,0.0,0.0,0.0,0.9858821673633567,0.0,0.0,0.0
