,MUNCOD,RATE_18,RATE_17,RATE_16,RATE_15,RATE_14,RATE_13,RATE_12,RATE_11,RATE_10,RATE_09,RATE_08
0,110001,0.0,7.862562409089121,7.841292244961969,0.0,7.796663028223921,3.8868159203980097,20.7736092068636,16.50982334489021,0.0,24.636610002463662,28.48191398461977
1,110002,4.709516991937307,5.589454562392286,2.832968195210395,3.831380925470062,4.860976083997667,3.949876072638221,3.234605971082623,2.1841214371519055,4.427031454058481,11.690300557627337,9.458388999893593
2,110003,18.389113644722325,0.0,0.0,15.735641227380016,0.0,0.0,0.0,16.074586079408455,0.0,0.0,29.511583296443856
3,110004,56.59509744968342,30.506061667438736,28.448854649111826,26.368284685758834,35.81496372290771,17.469690087697845,30.25337199041977,11.398320647424613,8.905739112733935,20.336828725770577,7.666457968644187
4,110005,6.0812454390659205,0.0,5.56823876607829,5.559879906594018,5.551546105590407,0.0,5.9340137669119395,17.710608654584096,5.871990604815032,0.0,11.916110581506196
5,110006,0.0,0.0,5.365094693921348,5.31434341287134,0.0,5.211047420531527,11.053998784060132,0.0,0.0,0.0,0.0
6,110007,13.215276860050219,11.54867767640605,11.429877700308607,0.0,0.0,0.0,0.0,0.0,11.361054305839582,10.330578512396693,0.0
7,110008,5.6006720806496775,0.0,0.0,0.0,0.0,0.0,6.966213862765588,0.0,0.0,0.0,14.313318542904174
8,110009,3.120416887696196,6.055101422948835,6.113964294448521,24.702794503628223,9.361250663088589,6.30934729802202,6.851896262290589,3.4526810068017815,17.39675028704638,6.922331441229407,6.988852779816193
9,110010,15.289517943341416,8.42974858274852,6.3764665873150825,15.011151140847486,8.657446486158907,13.111601582133257,7.1086678356476005,7.154099298898269,4.802381981462806,4.9065305922182425,2.466638711427937
10,110011,9.627789652051682,1.7898373037890853,1.791922015553883,3.588216297678424,7.185327561120193,14.38926560785654,5.795421616922631,13.491895225796505,7.685952001229753,9.269043249355802,0.0
11,110012,12.509088634711157,5.276368652340069,7.601094557616297,9.967872779272959,4.642453691524427,2.343274022464187,2.540392236561325,5.112343753994018,4.288642816094419,4.5040987298441575,1.8065704968972152
12,110013,5.1154820062920425,2.5900696728742005,5.277184094567139,21.52447063255038,13.731736790069208,2.806387337580333,6.1722679998765555,9.439899307740717,3.214710515318096,3.015772490123345,6.208480784751971
