,MUNCOD,RATE_15,RATE_14,RATE_13,RATE_12,RATE_11,RATE_10,RATE_09,RATE_08
0,110002,0.9578452313675155,0.0,0.0,0.0,1.0920607185759528,0.0,0.0,0.0
1,110010,0.0,0.0,0.0,0.0,2.384699766299423,2.401190990731403,0.0,0.0
2,110012,0.0,1.5474845638414756,0.0,0.0,0.0,0.0,0.0,0.0
3,110015,0.0,2.4993751562109474,2.493827776253772,0.0,0.0,0.0,0.0,0.0
4,110025,4.433213636565146,0.0,0.0,0.0,0.0,0.0,4.440694524623651,0.0
5,110028,0.0,0.0,0.0,1.9553400336318485,0.0,0.0,0.0,0.0
6,110149,5.262603936427745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,120033,0.0,5.954153021732658,0.0,0.0,0.0,0.0,0.0,0.0
8,120034,0.0,0.0,0.0,0.0,24.676125848241828,0.0,0.0,0.0
9,120035,0.0,0.0,0.0,0.0,0.0,0.0,7.005253940455341,0.0
10,120040,0.0,0.0,0.0,0.0,0.0,0.0,0.3268465194114148,0.663574409916456
11,120060,0.0,0.0,0.0,0.0,5.526999392030066,0.0,2.951332526635776,0.0
12,130008,0.0,0.0,0.0,9.288500835965076,0.0,0.0,0.0,0.0
13,130068,0.0,0.0,0.0,0.0,0.0,0.0,7.145919679862798,0.0
14,130083,0.0,0.0,0.0,17.694417411306734,0.0,0.0,0.0,0.0
15,130250,1.0618529333687283,2.1506301346294467,1.0893839533743668,0.0,1.161737029206069,0.0,0.0,0.0
16,130260,0.04859768937426101,0.0,0.0,0.10742073155666605,0.0,0.0,0.0,0.0
17,130310,0.0,2.898718766305293,0.0,0.0,0.0,0.0,0.0,0.0
18,130353,0.0,0.0,0.0,3.4901577551305323,0.0,0.0,0.0,0.0
19,150080,0.0,0.0,0.0,0.2066880106485663,0.0,0.0,0.0,0.0
20,150145,0.0,0.0,5.949547834364588,0.0,0.0,0.0,0.0,0.0
21,150215,2.973358705994291,6.179323981956374,0.0,0.0,0.0,0.0,0.0,0.0
22,150285,0.0,0.0,0.0,7.866582756450598,0.0,0.0,0.0,0.0
23,150553,0.0,0.0,0.0,0.0,0.0,0.6495953021267751,0.0,0.0
24,150680,0.34185696704498836,0.0,0.0,0.0,0.0,0.0,0.3614479605298827,0.0
25,150747,0.0,0.0,0.0,0.0,0.0,9.688044952528578,0.0,0.0
26,160030,0.2192160395991854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,160050,0.0,4.232266802099204,0.0,0.0,0.0,0.0,0.0,0.0
28,170070,11.715089034676664,0.0,11.68633867009466,11.970313622216901,0.0,0.0,0.0,0.0
29,170210,0.587602757032136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,171660,0.0,0.0,0.0,0.0,9.515653249595585,0.0,0.0,0.0
31,210020,9.234036659125538,4.618510992056161,0.0,0.0,0.0,0.0,0.0,0.0
32,210047,6.392431361268258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,210070,18.601190476190474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,210080,6.541933795629989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,210087,0.0,13.474365020548406,0.0,0.0,0.0,0.0,0.0,0.0
36,210100,6.8493150684931505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,210120,4.870635910224439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,210130,23.07470435535045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,210135,18.145527127563057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,210173,13.749484394335212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,210200,9.837678307919331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,210210,8.457136413610352,2.847056143947159,0.0,0.0,0.0,0.0,0.0,0.0
43,210232,2.8402232415467856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,210240,9.151642719868216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,210250,5.278994879374967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,210260,0.0,5.110645474523432,0.0,0.0,0.0,0.0,0.0,0.0
47,210270,0.0,4.695056105920466,0.0,0.0,0.0,0.0,0.0,0.0
48,210300,0.6205899327901102,0.623865344903956,0.0,0.0,0.0,0.0,0.0,0.0
49,210320,6.436331805777251,1.2991737255105753,0.0,0.0,0.0,1.364610199096628,0.0,0.0
50,210370,9.704654999514768,3.222999323170142,0.0,0.0,0.0,0.0,0.0,0.0
51,210400,5.872335427799635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,210430,8.722958827634333,8.87941751021133,0.0,0.0,0.0,0.0,0.0,0.0
53,210467,11.944101604490982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,210470,16.281341582546403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,210490,25.36568867844762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,210500,10.723477266228196,0.0,0.0,0.0,0.0,3.817230980646639,0.0,0.0
57,210510,15.121729925903523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,210515,7.260055176419341,7.370826269624825,0.0,0.0,0.0,0.0,0.0,0.0
59,210530,0.7901296997902206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,210540,4.515827977059594,1.5217689041742122,0.0,0.0,0.0,3.21941953865718,0.0,0.0
61,210570,4.082299150881777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,210580,9.432182607055273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,210594,34.41945846718678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,210630,5.190221622463279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,210632,9.608455440787894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,210637,19.066988686920045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,210640,6.106870229007633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,210650,8.763473841030585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,210660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.10764055742432
70,210663,6.184674376894057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,210667,0.0,12.10507202517855,0.0,0.0,0.0,0.0,0.0,0.0
72,210680,13.66867140513942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,210710,15.841165909810963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,210735,4.903643407051439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,210750,41.56875387055999,0.8643565297814042,0.0,0.0,0.0,0.0,0.0,0.0
76,210760,5.184570717544587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,210800,5.263434917627244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,210830,26.84203462622467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,210840,7.133176403452457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,210845,0.0,4.47047252894631,0.0,0.0,0.0,0.0,0.0,0.0
81,210850,3.105782967886204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,210860,0.0,1.235834249910402,0.0,0.0,0.0,0.0,0.0,0.0
83,210870,4.725004725004725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,210905,17.015484090522374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,210920,24.197451201806743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,210923,14.639145073927683,14.803849000740191,0.0,0.0,0.0,0.0,0.0,0.0
87,210930,17.695983011856306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,210945,40.32935641068728,3.4285322453457674,0.0,0.0,0.0,0.0,0.0,0.0
89,210960,16.78898642490526,2.4184381726281168,0.0,0.0,2.498126405196103,2.526400889293113,0.0,0.0
90,210980,2.4384891121461143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,210990,3.6041231168456713,1.2094823415578133,0.0,0.0,0.0,0.0,0.0,0.0
92,211000,5.628491423586193,0.0,0.0,1.3343474373857465,0.0,0.0,0.0,0.0
93,211010,7.986901481570224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,211020,5.558643690939411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,211040,16.43295354951797,5.49782835779867,0.0,0.0,0.0,0.0,0.0,0.0
96,211050,2.2200515051949203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,211060,3.5949239673580906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,211080,22.13368747233289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,211102,6.443298969072165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,211120,28.117773301887333,2.3201586988550016,0.0,0.0,0.0,0.0,0.0,0.0
