,MUNCOD,RATE_18,RATE_17,RATE_16,RATE_15,RATE_14,RATE_13,RATE_12,RATE_11,RATE_10,RATE_09,RATE_08
0,110001,17.26593861958821,0.0,0.0,3.9096098209398704,0.0,0.0,0.0,12.382367508667656,28.662681189091806,16.424406668309107,0.0
1,110002,11.302840780649536,13.973636405980715,26.441036488630353,36.398118791965594,24.304880419988333,4.937345090797776,19.407635826495735,16.380910778639294,6.6405471810877215,14.028360669152804,26.010569749707383
2,110003,18.389113644722325,96.40102827763496,47.70233741453331,173.09205350118017,0.0,61.585835257890686,0.0,0.0,0.0,0.0,0.0
3,110004,22.40222607383302,12.428395494141705,5.689770929822365,3.439341480751152,3.4659642312491337,0.0,2.5211143325349803,6.33240035968034,1.2722484446762765,5.084207181442644,10.221943958192249
4,110005,42.56871807346145,27.880004460800713,61.25062642686118,5.559879906594018,0.0,0.0,5.9340137669119395,0.0,0.0,6.016123210203345,0.0
5,110006,24.65027423430086,48.73558239020956,26.825473469606738,10.62868682574268,10.52576180201042,0.0,0.0,10.906314756243866,5.375766046661649,5.611042531702391,10.979358805445763
6,110007,0.0,46.1947107056242,11.429877700308607,22.619316896629723,0.0,0.0,0.0,23.108030040439054,56.80527152919791,0.0,0.0
7,110008,11.201344161299355,17.241379310344826,58.71645822323997,0.0,0.0,0.0,6.966213862765588,0.0,0.0,0.0,0.0
8,110009,28.083751989265767,3.0275507114744173,3.0569821472242604,3.087849312953528,12.481667550784785,6.30934729802202,23.98163691801706,6.905362013603563,10.438050172227827,0.0,0.0
9,110010,24.02638533953651,31.611557185306946,12.752933174630165,6.433350488934638,17.314892972317814,10.926334651777715,7.1086678356476005,23.846997662994227,7.203572972194209,19.62612236887297,7.399916134283812
10,110011,23.106695164924037,1.7898373037890853,0.0,0.0,1.7963318902800482,16.187923808838605,13.522650439486139,5.782240811055645,11.528928001844628,7.415234599484641,1.853396348809193
11,110012,3.127272158677789,15.075339006685914,9.121313469139556,28.37009944869996,24.75975302146361,14.059644134785122,16.08915083155506,4.260286461661682,4.288642816094419,9.008197459688315,2.709855745345823
12,110013,2.5577410031460213,5.180139345748401,5.277184094567139,8.071676487206393,27.463473580138416,22.451098700642664,21.602937999567942,3.146633102580239,6.429421030636192,3.015772490123345,6.208480784751971
13,110014,29.32694657607899,9.19667080516853,4.614674665436087,13.894034827713968,0.0,37.336071311896205,70.38359056859886,65.38248755218025,55.42957923910305,22.601423889705053,28.323797654789555
14,110015,16.51073197578426,10.060615206619884,20.080321285140563,12.52379521090071,9.99750062484379,12.46913888126886,29.347420094978926,2.652379184128163,23.72104056297936,2.7229407760381212,0.0
15,110018,16.46813416039963,2.6280518251819927,0.0,15.99488163787588,18.802041364491004,0.0,5.859088911674235,5.885641976398576,8.887835515790721,0.0,2.958317309114576
16,110020,19.055648267379617,25.989727319631292,34.62312629225439,20.885214859134198,21.86177286832533,24.742676167854313,31.849939349583575,22.26139002873326,13.597213040196177,13.58308801057391,14.241032105615712
17,110025,10.304497913339173,0.0,31.338138514572233,26.599281819390878,0.0,4.344614849893557,0.0,9.08719160343496,13.441462431112505,13.322083573870952,21.837875611460518
18,110026,0.0,78.34943849569079,52.770448548812666,0.0,26.961445133459154,0.0,0.0,0.0,0.0,121.58054711246201,61.34969325153374
19,110028,16.452780519907865,0.0,3.529577862487647,8.89015326624231,7.167559625136632,9.03228137362935,15.642720269054788,7.858700563861765,15.787811809283232,5.940711697261332,0.0
20,110029,0.0,0.0,11.95886151638364,0.0,0.0,0.0,23.596035865974518,23.046784973496194,56.268287193337834,42.78990158322636,0.0
21,110030,7.183318282571217,11.502666527240406,25.601365406154997,22.875567804272286,13.36347539450093,6.839399500723837,1.2560289389067525,1.28308762205371,1.312559885544778,1.4313113674748805,1.4618814414151013
22,110032,52.330905760760544,0.0,8.312897460409825,37.60498057076004,16.804604461622485,4.225114078080108,59.28763624754868,18.282371223547692,0.0,4.3101590448687555,0.0
23,110033,6.721107638538831,20.767713128655984,24.774376216598835,0.0,0.0,7.625729210355741,0.0,8.64192196344467,4.434196523589925,4.476876930653177,0.0
24,110034,0.0,0.0,0.0,5.86063412061185,17.413512885999538,5.747456750387953,0.0,0.0,0.0,0.0,5.879240402140043
25,110037,52.92205337567098,21.35991456034176,64.31787322232545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,110040,0.0,4.781028877414419,0.0,0.0,0.0,0.0,0.0,0.0,11.665888940737284,5.691843588138198,0.0
27,110045,17.977758943935072,12.806064952361439,2.6007802340702213,2.6428458163750728,5.375332598704545,5.471207769115032,23.954247387489893,45.594091005805645,9.263547938860583,0.0,29.516809823194308
28,110050,22.854530910753056,9.949258780220873,186.98946954039957,0.0,9.62186086789185,0.0,0.0,29.750099166997224,9.76848686138517,20.576131687242796,0.0
29,110060,0.0,0.0,15.590894917368257,0.0,0.0,0.0,0.0,0.0,69.84459577440195,17.433751743375172,17.522340984755566
30,110070,0.0,6.904170118751726,69.66699177929497,84.38818565400844,92.32298842411761,0.0,0.0,0.0,0.0,15.48586914440573,15.63721657544957
31,110080,38.48670284416734,11.873664212776063,40.45471095109025,4.13992962119644,0.0,0.0,0.0,9.856100926473488,20.220402386007482,5.698979882601015,0.0
32,110092,9.186110600771634,0.0,0.0,0.0,0.0,10.377750103777501,11.466574934067193,0.0,12.042389210019268,0.0,0.0
33,110094,20.638982910922152,4.45573229960344,0.0,9.535615523982072,14.848544842605426,41.21586810922205,0.0,0.0,0.0,0.0,0.0
