,QUANTIDADE_RATE,SUICIDE_RATE,MUNCOD
0,43.24409324999017,11.793843613633685,110001
1,35.5998576005696,7.11997152011392,110037
2,14.343086632243258,4.781028877414419,110040
3,35.39987889515115,9.315757603987144,110002
4,10.244851961889152,2.561212990472288,110045
5,46.43962848297213,15.479876160990713,110060
6,82.47935191566768,5.649270679155321,110004
7,20.712510356255176,13.808340237503453,110070
8,51.4525449220296,7.915776141850709,110080
9,122.67201962752314,5.576000892160144,110005
10,64.98077652027942,10.83012942004657,110006
11,31.190126097224077,4.45573229960344,110094
12,69.6336663639116,9.08265213442325,110009
13,14.752060019809909,8.42974858274852,110010
14,48.32560720230531,8.949186518945428,110011
15,22.61300851002887,3.7688347516714784,110012
16,28.490766401616202,2.5900696728742005,110013
17,24.47381302006853,8.157937673356178,110130
18,24.712714691708882,6.178178672927222,110140
19,36.78668322067412,4.598335402584265,110014
20,13.845142085770656,6.922571042885328,110033
21,89.54332902198786,19.898517560441746,110050
22,55.333383636409366,7.545461404964914,110015
23,136.6586949094636,13.140259125909962,110018
24,39.65839872477071,6.160527957245937,110020
25,40.679804736937264,4.51997830410414,110025
26,162.94635035217436,10.512667764656413,110028
27,86.32070681425814,5.077688636132833,110149
28,49.62573921674042,4.135478268061701,110032
29,20.27986209693774,20.279862096937737,110155
30,17.62114537444934,8.810572687224669,110160
31,15.260186174271325,7.630093087135662,110170
32,106.6610896162292,5.228484785109275,110030
33,15.73430805354506,7.261988332405412,120020
34,40.36908881199539,11.534025374855824,120025
35,9.270704573547588,12.360939431396787,120030
36,27.917364600781685,5.583472920156337,120033
37,180.05851901868107,56.26828719333784,120034
38,5.727704908643107,5.7277049086431076,120080
39,13.56133766948412,8.084643610653995,120040
40,81.13308143443288,9.272352163935183,120050
41,44.973016190285826,9.994003597841298,120060
42,82.53549026081215,22.009464069549903,120070
43,12.572290671360323,6.286145335680161,130002
44,17.790428749332857,35.58085749866572,130006
45,4.671587405400355,9.343174810800711,130014
46,15.74472551695182,20.99296735593576,130020
47,7.20902570017662,7.20902570017662,130040
48,15.85188003297191,3.1703760065943825,130050
49,2.419608507343512,24.19608507343512,130060
50,5.410377103284099,5.410377103284099,130068
51,20.482209737827716,5.852059925093633,130070
52,24.702685534813142,7.057910152803755,130100
53,20.521239482864765,10.260619741432382,130150
54,10.16828511871473,5.084142559357366,130160
55,24.35232190023041,3.746511061573909,130170
56,14.134775080391533,7.067387540195766,130180
57,18.984538148374714,2.1093931275971904,130185
58,9.013159212450176,3.0043864041500585,130190
59,23.781212841854934,23.78121284185493,130210
60,7.165376898824879,7.165376898824879,130220
61,6.319514661274014,12.639029322548026,130230
62,2.229107688192417,4.4582153763848344,130240
63,5.183495749533486,3.1100974497200915,130250
64,17.040141503588288,4.17788593338666,130260
65,14.466662380248184,3.214813862277374,130290
66,2.744915044879361,5.489830089758722,130310
67,11.420338744816922,4.392437978775741,130340
68,5.78469370046856,2.8923468502342797,130353
69,4.207868714496107,4.207868714496107,130360
70,26.00216684723727,26.002166847237266,130370
71,8.978071061432452,44.89035530716226,130380
72,5.256656240965122,2.628328120482561,130390
73,9.428773473717294,22.00047143867368,130406
74,33.46346904629113,11.154489682097044,130410
75,12.898856838812659,4.837071314554748,130420
76,6.276281930584322,18.828845791752965,140005
