,QUANTIDADE_RATE,SUICIDE_RATE,MUNCOD
2192,97.40259740259741,8.116883116883116,412100
2193,32.02903966262745,5.338173277104575,412120
2194,126.16704516780217,25.233409033560434,412130
2195,17.532581380398575,11.688387586932382,412140
2196,28.65740077374982,28.657400773749817,412160
2197,26.15551320853417,14.94600754773381,412170
2198,103.2676845909862,7.376263185070443,412190
2199,52.892561983471076,13.223140495867767,412200
2200,29.967036260113876,29.96703626011388,412210
2201,55.377799655427026,3.0765444253015013,412220
2202,79.74717192899548,2.9535989603331663,412230
2203,78.79368414547477,9.269845193585267,412240
2204,27.831895352073477,9.277298450691156,412250
2205,52.18661935079845,10.437323870159693,412260
2206,49.96252810392206,24.98126405196103,412280
2207,51.32152938157557,8.553588230262596,412340
2208,76.3305808063285,13.878287419332453,412380
2209,37.32736095558044,18.66368047779022,412385
2210,9.550186228631459,9.55018622863146,412402
2211,39.144050104384135,4.349338900487127,412405
2212,134.04825737265415,19.149751053236308,412400
2213,78.5700255352583,2.1825007093127304,412410
2214,24.804048020636966,19.843238416509575,412440
2215,34.7252365656741,8.681309141418525,412470
2216,32.289312237649334,10.763104079216445,412520
2217,134.54423141607805,16.818028927009756,412535
2218,107.9414032382421,15.420200462606013,412540
2219,77.71599518746139,4.22722986375313,412550
2220,66.08220626459315,15.419181461738402,412560
2221,10.924583955427698,3.6415279851425666,412570
2222,28.96451846488052,14.48225923244026,412620
2223,66.8924730041091,10.617852857795095,412625
2224,46.28915290850178,5.143239212055753,412630
2225,117.02750146284377,9.752291788570314,412660
2226,81.44342814183686,6.264879087833606,412680
2227,17.247326664367023,34.49465332873405,412690
2228,87.99627309902169,1.2940628396914955,412710
2229,29.427343887940673,5.885468777588135,412720
2230,28.365575537527654,11.346230215011065,412740
2231,82.67678241416205,9.726680284019064,412750
2232,51.64603284687689,11.067007038616476,412770
2233,24.477806788511746,32.637075718015666,412785
2234,25.09095471082675,12.545477355413375,412788
2235,95.30791788856305,7.331378299120233,412796
2236,45.47314810604338,5.456777772725206,412810
2237,142.03798200852228,12.274887334069824,412820
2238,111.47316069284857,17.14971702966901,412840
2239,39.0015600624025,26.001040041601662,412860
2240,24.42002442002442,24.420024420024422,412865
2241,191.37792103142627,20.1450443190975,412850
2242,39.2222782540483,22.412730430884746,420010
2243,66.15631792836216,18.901805122389188,420020
2244,36.78499172337686,36.78499172337686,420030
2245,77.57951900698215,31.03180760279286,420050
2246,63.51222610352493,31.756113051762465,420060
2247,60.6918875177018,20.230629172567266,420090
2248,106.14302772986599,39.803635398699754,420100
2249,104.34452665528363,18.97173211914248,420125
2250,210.2312543798178,46.7180565288484,420127
2251,17.01258931609391,5.670863105364638,420130
2252,46.192817761883475,19.37118164208017,420140
2253,129.10798122065728,11.737089201877936,420150
2254,28.058361391694728,56.11672278338946,420160
2255,122.9256299938537,30.731407498463426,420180
2256,87.90436005625878,17.58087201125176,420190
2257,48.606610499027866,16.202203499675957,420195
2258,126.00562178927983,9.69274013763691,420205
2259,51.009847118313274,5.914185173137771,420200
2260,67.2236627292807,19.20676077979449,420207
2261,50.26503381465911,9.139097057210748,421280
2262,36.350418029807344,36.350418029807344,420208
2263,61.19290162341168,7.199164896871962,420210
2264,63.451776649746186,47.588832487309645,420213
2265,46.57591874755852,10.517142942997086,420230
2266,65.42080209346567,11.190400358092813,420240
2267,102.77492291880782,34.258307639602606,420253
2268,20.41649652919559,20.41649652919559,420260
2269,52.070570938495464,36.755697133055634,420280
2270,26.961445133459154,26.961445133459158,420285
2271,275.69909413154784,39.38558487593541,420287
2272,57.44538806688506,5.434023195516153,420290
2273,51.7310502696481,11.639486310670822,420300
2274,59.171597633136095,29.58579881656805,420315
2275,44.45517013628685,5.0805908727184965,420320
2276,116.55011655011656,8.325008325008326,420330
2277,98.01176141136936,25.203024362923557,420360
2278,66.97923643670462,8.372404554588076,420370
2279,86.39229454258037,5.5144017793136415,420380
2280,71.03534008169063,8.879417510211331,420390
2281,28.80895546958597,16.462260268334838,420395
2282,112.8668171557562,9.405568096313015,420400
2283,56.73319923668059,7.501910642866856,420420
2284,24.322023592362886,6.080505898090721,420425
2285,85.4052002277472,13.5563809885313,420430
2286,23.142791020597084,23.142791020597087,420435
2287,59.23000987166831,19.74333662388944,420440
2288,164.69531366971103,7.486150621350503,420455
2289,56.77275286347572,12.773869394282038,420460
2290,144.70471194718277,18.08808899339785,420470
2291,101.0969013799727,15.164535206995904,420480
2292,123.67054167697256,24.73410833539451,420515
2293,111.60714285714285,22.32142857142857,420520
2294,55.83992554676594,18.61330851558865,420530
2295,28.198699978182027,9.26234670816198,420540
2296,46.175157765122364,7.695859627520393,420545
2297,41.36675767353355,11.031135379608946,420550
2298,31.70002717145186,18.11430124082964,420570
2299,60.838081671415004,10.386989553656221,420590
2300,56.22320612832947,7.027900766041183,420600
2301,15.29753709652746,15.297537096527462,420610
2302,61.435843426364755,26.32964718272775,420620
2303,39.591764912898114,13.19725497096604,420630
2304,39.6529203209554,6.997574174286248,420650
2305,350.2626970227671,19.45903872348706,420660
2306,84.51299387280794,21.128248468201985,420665
2307,111.39330749008599,13.367196898810317,420670
2308,122.39902080783352,61.19951040391676,420680
2309,106.8319000053416,32.04957000160248,420690
2310,72.93281064819035,10.939921597228553,420700
2311,36.08284621490943,14.433138485963775,420710
2312,56.75905779964053,9.459842966606754,420720
2313,34.032126327252925,9.075233687267447,420730
2314,57.14543513241198,13.534445162939685,420750
2315,241.12231477422182,21.920210434020166,420760
2316,40.54054054054054,13.513513513513516,420768
2317,79.35458272715249,39.67729136357625,420770
2318,38.891589693728726,19.445794846864363,420780
2319,35.929219437707715,8.98230485942693,420790
2320,302.78884462151393,31.872509960159363,420800
2321,23.249325769552684,23.249325769552684,420810
2322,58.791712720174964,9.406674035227995,420820
2323,53.93302498896825,3.2686681811495903,420830
2324,89.91188635137566,5.994125756758376,420840
2325,46.49961250322914,5.1666236114699045,420845
2326,36.552676468199174,24.368450978799448,420850
2327,18.9771325552709,18.9771325552709,420870
2328,40.96891483586828,5.121114354483535,420880
2329,86.63330113852548,8.780402142418122,420890
2330,101.32396649554175,6.754931099702783,420900
2331,112.63661521772657,8.837642117083162,420910
2332,61.38735420503376,20.46245140167792,420915
2333,136.2707245060186,6.308829838241603,420930
2334,46.34636181059787,6.62090883008541,420940
