,QUANTIDADE_RATE,SUICIDE_RATE,MUNCOD
1102,4.303259288585174,4.303259288585174,354520
1103,11.262022208707796,9.009617766966237,354530
1104,64.60643910843115,10.767739851405189,354540
1105,13.045463440088708,19.568195160133058,354560
1106,2.084538457128861,3.6479422999755067,354580
1107,17.934538932894935,2.989089822149156,354630
1108,4.241961482989734,10.604903707474335,354640
1109,15.722281617508331,3.1444563235016663,354660
1110,3.900612396146195,7.80122479229239,354670
1111,1.7852679687221051,5.355803906166316,354680
1112,76.11453425154042,10.873504893077204,354750
1113,19.713845943876198,5.3075739079666695,354730
1114,342.36804564907277,9.510223490252018,354770
1115,10.346307696394591,5.312968817067493,354780
1116,14.64343242055938,29.28686484111876,354790
1117,8.771545107670716,8.771545107670716,354800
1118,7.130666004204793,5.290494132151943,354850
1119,10.635250780421954,4.713349777687002,354870
1120,5.63881509698762,3.759210064658413,354880
1121,13.003478430480154,5.282663112382561,354890
1122,11.10013431162517,5.550067155812585,354910
1123,46.90431519699813,46.90431519699813,354930
1124,7.308071765264735,14.61614353052947,354970
1125,17.30806356053495,5.325558018626139,354980
1126,13.082695433428277,2.5596578021924894,354990
1127,6.466214031684449,6.466214031684449,354995
1128,7.372456502506635,9.82994200334218,355010
1129,6.153505598451134,3.559947534137501,355030
1130,8.59648117370623,5.730987449137486,355040
1131,8.183497392971544,8.183497392971544,355070
1132,24.35658033612081,8.118860112040267,355080
1133,26.272577996715928,19.70443349753695,355090
1134,4.994727787335591,3.0523336478161935,355100
1135,7.24112961622013,7.24112961622013,355140
1136,20.875374017117807,3.479229002852968,355160
1137,13.701758392327017,9.134505594884676,355150
1138,52.18398114853681,6.522997643567102,355170
1139,17.4042764793635,2.486325211337643,355210
1140,2.1216268028144896,5.607156550295437,355220
1141,10.62243825249902,3.6629097422410415,355240
1142,7.22222795414917,5.846565486692184,355250
1143,12.377003527446005,18.565505291169007,355270
1144,12.516360671449108,2.860882439188368,355280
1145,61.01746624971398,7.627183281214247,355300
1146,4.297932694374007,8.595865388748013,355330
1147,19.43785717062551,3.8875714341251024,355340
1148,35.423308537017355,35.42330853701735,355365
1149,293.2345349510983,10.535372513213114,355370
1150,124.78485370051636,25.817555938037863,355380
1151,4.203835579582812,8.407671159165622,355400
1152,7.793397044354172,3.5719736453289945,355410
1153,52.36973029588898,4.3641441913240815,355430
1154,4.35691878703381,4.35691878703381,355480
1155,17.340038148083927,17.340038148083927,355490
1156,159.6763891845859,4.562182548131027,355500
1157,19.580967299784607,13.053978199856406,355510
1158,4.529344490618595,6.794016735927893,355540
1159,43.72540445999125,21.862702229995627,355580
1160,62.5,7.8125,355610
1161,6.450364445591176,1.612591111397794,355620
1162,3.9013732833957553,3.9013732833957553,355630
1163,23.835061375283043,13.90378580224844,355645
1164,2.522767981028785,3.3636906413717127,355650
1165,10.648351502083084,5.324175751041541,355670
1166,10.721561059290233,5.360780529645116,355680
1167,1.6680845385244125,5.004253615573237,355700
1168,30.182821662642286,7.545705415660572,355710
1169,10.401858465379147,3.4672861551263825,410040
1170,27.287611424413317,4.54793523740222,410050
1171,5.294927459493804,15.884782378481415,410100
1172,19.259473253406522,4.814868313351631,410110
1173,30.145224619604946,6.7826755394111125,410140
1174,7.596411117769694,8.440456797521882,410150
1175,17.917293771948685,3.5834587543897367,410160
1176,10.912900503448476,10.912900503448476,410180
1177,25.001562597662353,12.500781298831177,410190
1178,5.871301080319399,5.871301080319399,410200
1179,15.269506794930523,7.634753397465261,410210
1180,39.67624186637042,15.870496746548168,410230
1181,8.130081300813009,24.39024390243902,410250
1182,25.54931016862545,6.387327542156362,410280
1183,6.014314067480604,12.028628134961206,410290
1184,30.00750187546887,30.00750187546887,410304
1185,17.583963425356075,17.583963425356075,410335
1186,7.873705759615763,7.8737057596157625,410360
1187,12.340171053755682,4.746219636059879,410370
1188,4.700683949514654,2.3503419747573266,410400
1189,12.773023374632777,12.773023374632777,410410
1190,37.7035402053272,5.498432946610216,410420
1191,21.24344993626965,7.0811499787565495,410425
1192,6.372606289762409,8.496808386349878,410430
1193,22.21399481673454,44.427989633469075,410445
1194,10.32844453625284,15.49266680437926,410450
1195,6.309148264984228,12.618296529968454,410460
1196,13.463782425276007,4.487927475092002,410465
1197,6.5705489224299765,5.3190157943480765,410480
1198,25.17447308429253,5.594327352065005,410490
1199,8.892050506846878,8.892050506846877,410510
1200,17.001020061203672,17.001020061203672,410530
1201,20.089397820300334,10.044698910150167,410540
1202,10.053914114438676,8.797174850133842,410550
1203,16.22586402725945,16.22586402725945,410560
1204,11.594202898550725,5.797101449275362,410570
1205,5.8971702007565225,3.7910379862006223,410580
1206,12.530804895367778,4.176934965122593,410590
1207,11.13523745893881,16.70285618840822,410620
1208,5.816320595591229,11.632641191182456,410630
1209,8.21743328471352,6.16307496353514,410640
1210,15.867139154810388,10.578092769873589,410680
1211,7.2837448299822,4.92569794257789,410690
1212,7.527097551184264,10.036130068245685,410720
1213,23.69949046095509,23.69949046095509,410725
1214,17.33502831387958,17.33502831387958,410760
1215,19.95274350223156,8.401155158834339,410765
1216,33.87533875338753,16.937669376693766,410773
1217,18.039144944529628,9.019572472264814,410800
1218,14.019346698443853,14.01934669844385,410820
1219,3.7872475799487963,6.817045643907834,410830
1220,4.521562199740011,16.955858249025038,410840
1221,33.7108953613808,6.742179072276159,410860
1222,3.032692424334324,9.098077273002973,410880
1223,50.838840874428065,50.83884087442807,410900
1224,11.088687321194916,9.979818589075423,410940
1225,16.673150669704885,13.894292224754071,410960
1226,3.215951117543013,6.431902235086026,410970
1227,13.119424244696006,3.7484069270560014,410980
1228,130.20833333333331,43.40277777777778,411005
1229,118.1381428683941,7.875876191226274,411007
1230,3.152684510860998,9.458053532582994,411010
1231,8.825346394846,26.47603918453799,411020
1232,19.816368320232513,6.605456106744171,411050
1233,27.20348204570185,6.800870511425463,411060
1234,21.514273893256103,9.929664873810509,411070
1235,18.85369532428356,18.85369532428356,411080
1236,28.336639274582037,9.445546424860678,411095
1237,48.309178743961354,32.2061191626409,411110
1238,25.673940949935815,8.557980316645269,411120
1239,14.545454545454545,10.90909090909091,411125
1240,50.735667174023334,7.247952453431905,411140
1241,9.168704156479219,9.16870415647922,411150
1242,72.02642624742319,7.451009611802401,411180
1243,34.46097294813624,8.61524323703406,411200
1244,9.371632069724944,18.743264139449888,411210
1245,16.957775139901646,16.957775139901646,411220
1246,7.927070947284978,7.927070947284977,411270
1247,11.285407967498026,11.285407967498026,411275
1248,17.048844940755263,17.048844940755266,411280
1249,10.402147003141447,6.24128820188487,411320
1250,21.61895055437166,21.61895055437166,411330
1251,11.997729384946252,8.416317628245878,411370
1252,14.558159848595137,21.83723977289271,411390
1253,13.535462912831619,9.023641941887746,411410
1254,66.55285164501288,2.8936022454353427,411420
1255,15.587249629802821,3.896812407450705,411430
1256,14.590020426028595,14.590020426028595,411450
1257,3.861376580751038,17.37619461337967,411460
1258,17.164926333857817,2.8608210556429694,411480
1259,15.490800185889603,6.6389143653812575,411520
1260,15.064778547755347,15.064778547755349,411530
1261,73.69614512471655,5.6689342403628125,411560
1262,11.958146487294469,11.958146487294467,411570
1263,9.961151509114453,29.88345452734336,411575
1264,10.968279735006362,17.54924757601018,411580
1265,12.091898428053204,12.091898428053206,411620
1266,73.61963190184049,24.539877300613494,411640
1267,21.364477994587666,3.5607463324312776,411690
1268,24.43195699975568,12.215978499877838,411722
1269,4.9805757545572265,7.47086363183584,411750
1270,10.206164523372117,8.164931618697691,411760
1271,88.17564588660612,5.878376392440408,411770
1272,19.128993177325768,3.1881655295542943,411790
1273,7.493443237167479,14.986886474334955,411800
1274,5.883314267037098,1.3074031704526885,411820
1275,4.553215708594195,1.1383039271485489,411840
1276,18.585057613678604,14.868046090942881,411850
1277,136.93940431359124,17.117425539198905,411860
1278,9.008197459688315,9.008197459688317,411890
1279,9.27034647919966,3.0901154930665533,411915
1280,34.032547490873085,12.37547181486294,411930
1281,3.9561656842188553,3.9561656842188553,411940
1282,12.064853226420173,5.568393796809311,411950
1283,6.247071685147588,6.2470716851475885,411960
1284,7.199942400460797,21.59982720138239,411980
1285,16.263373720711407,5.517930369527083,411990
1286,15.75237270113811,3.938093175284528,411995
1287,57.29017473503294,28.64508736751647,412015
1288,19.131432944327532,19.13143294432753,412040
1289,17.266187050359715,13.429256594724224,412060
1290,26.76659528907923,13.383297644539615,412070
1291,13.244448368725443,4.414816122908482,412080
1292,2.981247950392034,8.943743851176102,412090
1293,8.116883116883116,8.116883116883116,412100
1294,5.338173277104575,5.338173277104575,412120
1295,5.844193793466191,11.688387586932382,412140
1296,28.65740077374982,28.657400773749817,412160
1297,44.838022643201434,14.94600754773381,412170
1298,36.88131592535222,7.376263185070443,412190
1299,13.223140495867769,13.223140495867767,412200
1300,29.967036260113876,29.96703626011388,412210
1301,3.0765444253015013,3.0765444253015013,412220
1302,17.721593761998996,2.9535989603331663,412230
1303,24.719587182894045,9.269845193585267,412240
1304,10.437323870159691,10.437323870159693,412260
1305,9.33184023889511,18.66368047779022,412385
1306,13.048016701461377,4.349338900487127,412405
1307,2.1825007093127304,2.1825007093127304,412410
1308,14.88242881238218,19.843238416509575,412440
1309,8.681309141418525,8.681309141418525,412470
1310,10.763104079216445,10.763104079216445,412520
1311,67.27211570803902,16.818028927009756,412535
1312,46.26060138781804,15.420200462606013,412540
1313,12.68168959125939,4.22722986375313,412550
1314,35.243843341116346,15.419181461738402,412560
1315,21.849167910855396,3.6415279851425666,412570
1316,28.96451846488052,14.48225923244026,412620
1317,33.97712914494431,10.617852857795095,412625
1318,20.57295684822301,5.143239212055753,412630
1319,24.380729471425784,9.752291788570314,412660
1320,17.247326664367023,34.49465332873405,412690
1321,119.05378125161758,1.2940628396914955,412710
1322,5.885468777588135,5.885468777588135,412720
1323,9.726680284019064,9.726680284019064,412750
1324,4.426802815446591,11.067007038616476,412770
1325,36.65689149560117,7.331378299120233,412796
1326,19.09872220453822,5.456777772725206,412810
1327,64.88154733722622,12.274887334069824,412820
1328,17.14971702966901,17.14971702966901,412840
1329,24.42002442002442,24.420024420024422,412865
1330,100.7252215954875,20.1450443190975,412850
1331,5.603182607721186,22.412730430884746,420010
