,QUANTIDADE_RATE,SUICIDE_RATE,MUNCOD
301,363.2350912685641,9.195825095406686,211223
302,1409.6762965541247,17.40341106856944,211227
303,208.0208988437908,2.418847660974312,211230
304,131.1924250634572,5.704018481019879,211240
305,127.12633936678976,6.053635207942369,211260
306,109.71315319141407,1.7695669869582908,211270
307,38.65630677645058,1.932815338822529,211280
308,14.836795252225519,7.418397626112759,211285
309,139.46136920073138,9.297424613382091,211290
310,64.76893681790213,16.192234204475533,211300
311,152.68968757340852,9.787800485474905,211400
312,19.755037534571315,19.755037534571315,220010
313,17.524388106781938,5.841462702260647,220020
314,66.43635397289397,13.287270794578793,220025
315,14.214641080312722,14.214641080312722,220030
316,50.17057997190447,15.051173991571345,220040
317,18.77581674802854,18.77581674802854,220045
318,138.55213023900242,34.63803255975061,220050
319,69.54707467617143,17.38676866904286,220110
320,8.79120879120879,8.79120879120879,220115
321,92.89062668769307,4.320494264543863,220120
322,30.35822707953856,30.35822707953856,220130
323,333.06839256651904,3.784868097346808,220150
324,25.33569799847986,50.67139599695972,220155
325,75.041272699985,15.008254539997,220177
326,258.9939702966291,4.046780785884828,220190
327,78.47240387130526,26.15746795710175,220198
328,41.10152075626798,5.1376900945334985,220200
329,12.3334977799704,12.3334977799704,220202
330,108.65628395508872,18.109380659181454,220210
331,20.173492031470648,20.173492031470648,220211
332,41.93458205199888,13.978194017332962,220217
333,214.83442558916715,30.38062584089232,220220
334,139.21559214632038,19.202150640871782,220230
335,24.795437639474336,24.795437639474336,220245
336,17.33402669440111,17.33402669440111,220253
337,123.64760432766616,20.60793405461102,220260
338,50.59448520111307,25.297242600556537,220273
339,63.47862886161659,21.159542953872197,220280
340,45.79278763594734,7.632131272657889,220290
341,12.26391954868776,12.263919548687761,220300
342,420.017873100983,8.936550491510276,220320
343,76.17596648257475,19.043991620643688,220327
344,22.89901534234028,22.899015342340284,220325
345,14.727540500736376,14.727540500736374,220340
346,799.5550302440381,6.952652436904677,220350
347,23.030861354214647,20.47187675930191,220370
348,3.391612542183181,10.174837626549543,220390
349,21.579628830384117,10.789814415192057,220465
350,33.189512114171926,33.189512114171926,220470
351,10.36376826614157,10.363768266141571,220480
352,59.326056003796865,47.4608448030375,220490
353,15.97273985731019,5.324246619103397,220520
354,45.14672686230248,22.573363431151236,220525
355,355.20267446719595,20.89427496865859,220527
356,68.43065693430657,22.810218978102192,220530
357,21.24194576223182,7.080648587410607,220540
358,57.068741893644614,12.97016861219196,220550
359,21.82453077258839,43.649061545176785,220556
360,25.025025025025023,25.025025025025023,220558
361,59.93766482857828,11.987532965715653,220595
362,180.67391369809388,6.022463789936463,220620
363,9.607070804111826,9.607070804111826,220640
364,52.486550321480124,26.243275160740065,220650
365,57.42725880551302,19.142419601837677,220660
366,23.4000234000234,11.700011700011698,220680
367,227.82169521299954,8.234519104084322,220700
368,14.79727730097662,14.797277300976619,220720
369,24.600246002460022,24.600246002460022,220730
370,13.990905911157746,6.995452955578872,220750
371,18.84481296523132,9.42240648261566,220760
372,32.54797505098075,4.649710721568678,220770
373,128.76386687797148,9.904912836767037,220780
374,2.6228132294699296,18.35969260628951,220790
375,36.39767054908486,23.398502495840262,220800
376,108.92333472978635,8.37871805613741,220810
377,14.128284826222098,10.596213619666573,220830
378,1.5940573541836036,11.158401479285223,220840
379,45.238633793259446,33.928975344944575,220865
380,104.23905489923557,11.582117211026175,220870
381,16.286644951140065,32.57328990228013,220910
382,16.244314489928524,48.732943469785575,220920
383,16.528925619834713,33.057851239669425,220990
384,335.9932801343973,20.999580008399832,220995
385,14.80896435975911,9.872642906506073,221000
386,149.4682379994251,17.24633515377982,221040
387,2.9317775367205137,17.590665220323082,221060
388,13.890818169190165,6.945409084595082,221070
389,30.248033877797944,15.124016938898974,221093
390,20.818679883979968,8.939094187471623,221100
391,4.570279472589749,2.2851397362948744,221110
392,387.0115159524259,14.158957900698507,221120
393,14.571595103944047,9.714396735962698,221130
394,66.02839220864972,33.01419610432486,221150
395,7.466587023071754,3.733293511535877,230030
396,53.48308597406071,13.370771493515177,230060
397,6.992843989650591,4.661895993100393,230075
398,27.480076944215444,13.740038472107722,230080
399,1.2637751491254676,5.055100596501871,230100
400,4.0744815222262964,5.432642029635061,230110
401,28.040003738667163,4.673333956444528,230130
402,25.802012556979445,12.901006278489726,230160
403,20.411495754408882,8.164598301763554,230170
404,20.063199077092843,13.375466051395225,230190
405,14.300695967203737,9.533797311469158,230195
406,22.281639928698752,13.368983957219253,230200
407,5.64865373752589,1.8828845791752968,230220
408,12.951210938222724,7.4006919646987,230240
409,34.81466311693631,4.095842719639567,230250
410,3.175359212510915,4.763038818766373,230260
411,6.4504476610676775,16.77116391877596,230280
412,66.93440428380187,11.155734047300312,230320
413,21.272069772388853,5.3180174430972125,230330
414,2.8137705932835293,4.220655889925294,230350
415,1.9325111878594126,6.073606590415298,230370
416,3.989945337748873,3.9899453377488734,230380
417,15.441630636195184,15.441630636195185,230390
418,87.3350710773117,9.405315346787413,230410
419,24.50154666013292,3.8283666656457687,230420
420,1.8987221599863293,9.493610799931645,230428
421,26.70940170940171,5.3418803418803416,230430
422,2.245495877802398,5.518591564090638,230440
423,7.595609737571684,3.797804868785842,230495
424,2.5351755609075926,12.675877804537963,230500
425,4.550418638514743,15.168062128382475,230523
426,4.028197381671702,8.056394763343404,230530
427,16.194331983805668,24.291497975708502,230533
428,4.445366446374063,8.890732892748128,230540
429,10.719784824682792,4.8726294657649065,230550
430,26.95729194747179,11.553125120345054,230560
431,16.195643371932952,8.097821685966476,230570
432,2.405233788724264,14.431402732345585,230580
433,203.18767152206038,5.277601857715854,230590
434,7.0796460176991145,7.0796460176991145,230600
435,7.631645891630629,7.63164589163063,230625
436,21.17624410434113,11.550678602367887,230630
437,2.3535872592476363,4.707174518495274,230640
438,2.4254183846713557,7.276255154014068,230655
439,4.836759371221282,9.673518742442566,230660
440,11.137097672346586,5.568548836173292,230670
441,17.417556897352533,8.708778448676266,230690
442,5.927682276229994,2.963841138114997,230700
443,33.23976953759787,3.693307726399764,230710
444,31.06704193680816,7.396914746859085,230730
445,16.26214579013701,4.065536447534252,230740
446,44.6784745492261,3.191319610659008,230750
447,5.092081812781125,10.184163625562249,230760
448,15.151515151515152,15.151515151515152,230763
449,0.889663884984253,9.341470792334658,230765
