,QUANTIDADE_RATE,SUICIDE_RATE,MUNCOD
0,43.24409324999017,11.793843613633685,110001
1,7.1199715201139195,7.11997152011392,110037
2,43.029259896729776,4.781028877414419,110040
3,88.49969723787787,9.315757603987144,110002
4,48.66304681897346,2.561212990472288,110045
5,15.479876160990713,15.479876160990713,110060
6,28.24635339577661,5.649270679155321,110004
7,110.46672190002762,13.808340237503453,110070
8,154.3576347660888,7.915776141850709,110080
9,18.880392712168415,9.440196356084208,110092
10,27.075323550116423,10.83012942004657,110006
11,31.190126097224077,4.45573229960344,110094
12,15.137753557372086,9.08265213442325,110009
13,50.57849149649111,8.42974858274852,110010
14,53.695119113672575,8.949186518945428,110011
15,40.70341531805197,3.7688347516714784,110012
16,56.981532803232405,2.5900696728742005,110013
17,97.89525208027412,8.157937673356178,110130
18,98.85085876683553,6.178178672927222,110140
19,27.590012415505583,4.598335402584265,110014
20,31.151569692983973,6.922571042885328,110033
21,9.949258780220873,19.898517560441746,110050
22,40.24246082647954,7.545461404964914,110015
23,36.7927255525479,13.140259125909962,110018
24,145.54247298993525,6.160527957245937,110020
25,18.07991321641656,4.51997830410414,110025
26,42.050671058625646,10.512667764656413,110028
27,10.155377272265666,5.077688636132833,110149
28,12.406434804185105,4.135478268061701,110032
29,40.55972419387548,20.279862096937737,110155
30,26.431718061674008,8.810572687224669,110160
31,175.49214100412027,7.630093087135662,110170
32,34.507999581721215,5.228484785109275,110030
33,53.25458110430636,7.261988332405412,120020
34,6.180469715698393,12.360939431396787,120030
35,5.727704908643107,5.7277049086431076,120080
36,12.518157848754575,8.084643610653995,120040
37,12.492504497301619,9.994003597841298,120060
38,11.004732034774953,22.009464069549903,120070
39,14.014762216201065,9.343174810800711,130014
40,5.24824183898394,20.99296735593576,130020
41,3.1703760065943825,3.1703760065943825,130050
42,3.539321865930488,2.3595479106203254,130120
43,8.59894519605595,20.06420545746389,130140
44,26.225577431017363,3.746511061573909,130170
45,10.60108131029365,7.067387540195766,130180
46,16.875145020777524,2.1093931275971904,130185
47,11.01608348188355,3.0043864041500585,130190
48,8.293593199253577,3.1100974497200915,130250
49,32.06175384834931,4.17788593338666,130260
50,4.39243797877574,4.392437978775741,130340
51,4.333694474539545,26.002166847237266,130370
52,4.489035530716226,44.89035530716226,130380
53,6.449428419406329,4.837071314554748,130420
54,19.57713390759593,7.2284802120354215,140010
