,COUNTS,MUNCOD
200,1,171200
201,1,171250
202,15,171320
203,1,171330
204,2,171420
205,29,172100
206,1,171570
207,4,171610
208,3,171620
209,11,171660
210,2,171790
211,5,171820
212,1,171840
213,2,171865
214,2,171870
215,1,171875
216,2,171886
217,1,172080
218,1,172085
219,1,172093
220,2,172110
221,1,172120
222,1,172208
223,2,210015
224,2,210020
225,1,210047
226,1,210060
227,1,210080
228,1,210087
229,2,210090
230,15,210095
231,1,210110
232,14,210120
233,14,210130
234,38,210140
235,3,210150
236,1,210160
237,1,210170
238,1,210180
239,3,210190
240,1,210193
241,2,210200
242,1,210203
243,2,210232
244,1,210250
245,1,210260
246,6,210270
247,1,210300
248,1,210310
249,1,210312
250,1,210317
251,3,210325
252,6,210330
253,1,210350
254,1,210360
255,2,210370
256,5,210405
257,2,210409
258,1,210410
259,3,210420
260,10,210440
261,2,210450
262,3,210455
263,1,210460
264,3,210462
265,4,210465
266,2,210467
267,18,210480
268,1,210515
269,4,210520
270,56,210530
271,7,210535
272,3,210540
273,1,210542
274,3,210547
275,1,210560
276,1,210565
277,1,210570
278,5,210594
279,2,210592
280,1,210620
281,1,210630
282,1,210640
283,1,210650
284,5,210660
285,2,210663
286,2,210670
287,1,210680
288,2,210690
289,1,210700
290,1,210710
291,6,210720
292,2,210725
293,1,210730
294,1,210735
295,2,210745
296,3,210760
297,12,210770
298,1,210805
299,7,210820
300,3,210825
301,1,210830
302,18,210840
303,28,210860
304,1,210870
305,1,210880
306,1,210890
307,2,210900
308,1,210905
309,19,210910
310,3,210920
311,1,210923
312,1,210950
313,1,210955
314,1,210960
315,1,210975
316,28,210980
317,3,210990
318,10,211000
319,1,211010
320,1,211020
321,1,211023
322,1,211050
323,1,211060
324,4,211065
325,1,211070
326,2,211080
327,3,211085
328,2,211100
329,7,211110
330,10,211120
331,5,211125
332,63,211130
333,2,211150
334,18,211160
335,2,211163
336,1,211176
337,2,211178
338,10,211195
339,7,211210
340,2,211220
341,1,211223
342,2,211227
343,4,211245
344,23,211250
345,1,211280
346,4,211400
347,1,220040
348,1,220100
349,1,220110
350,1,220117
351,12,220120
352,1,220157
353,2,220198
354,1,220200
355,1,220209
356,4,220220
357,1,220240
358,1,220253
359,1,220265
360,1,220270
361,1,220390
362,1,220525
363,5,220550
364,7,220570
365,1,220580
366,1,220660
367,1,220675
368,20,220770
369,6,220790
370,2,220800
371,3,220840
372,1,220850
373,3,220990
374,1,221040
375,1,221060
376,1,221062
377,35,221100
378,4,221110
379,11,221120
380,6,230020
381,1,230030
382,1,230040
383,3,230070
384,2,230100
385,2,230120
386,2,230150
387,1,230160
388,1,230170
389,4,230190
390,1,230200
391,1,230210
392,1,230220
393,1,230230
394,1,230240
395,5,230250
396,1,230270
397,3,230280
398,1,230290
399,1,230310
400,1,230320
401,2,230330
402,1,230360
403,5,230370
404,1,230380
405,1,230390
406,1,230393
407,4,230400
408,2,230410
409,9,230420
410,2,230425
411,1,230427
412,2,230430
413,68,230440
414,1,230470
415,1,230500
416,1,230510
417,1,230523
418,6,230530
419,1,230535
420,10,230550
421,1,230580
422,1,230590
423,1,230600
424,2,230610
425,3,230640
426,2,230655
427,1,230680
428,1,230690
429,5,230730
430,1,230750
431,34,230760
432,1,230763
433,4,230765
434,1,230770
435,1,230790
436,3,230800
437,1,230820
438,1,230830
439,23,230840
440,2,230870
441,1,230900
442,6,230930
443,3,230945
444,2,230950
445,1,230960
446,1,231025
447,9,231030
448,1,231060
449,1,231070
450,1,231100
451,3,231130
452,3,231135
453,7,231140
454,2,231150
455,2,231180
456,2,231190
457,1,231195
458,2,231220
459,1,231200
460,1,231230
461,1,231240
462,2,231250
463,1,231260
464,1,231280
465,11,231290
466,8,231310
467,71,231330
468,4,231340
469,1,231355
470,2,231395
471,36,231400
472,2,231410
473,4,240110
474,1,240120
475,1,240150
476,1,240170
477,1,240200
478,1,240220
479,1,240280
480,1,240310
481,2,240570
482,1,240580
483,1,240710
484,1,240720
485,9,240810
486,1,240830
487,6,240325
488,1,241120
489,1,241150
490,2,241200
491,1,241220
492,1,241255
493,1,241330
494,1,241400
495,1,241440
496,2,241480
497,2,250030
498,1,250050
499,1,250053
500,1,250130
501,1,250300
502,1,250320
503,2,250370
504,6,250400
505,1,250510
506,1,250560
507,5,250600
508,14,250750
509,1,250760
510,1,250830
511,1,250860
512,1,250890
513,2,250905
514,2,250920
515,1,250950
516,1,250970
517,1,251120
518,1,251272
519,1,251150
520,1,251207
521,1,251280
522,1,251290
523,1,251310
524,3,251370
525,1,251390
526,2,251450
527,1,251510
528,1,251620
529,1,251650
530,1,251660
531,1,251680
532,8,260005
533,1,260010
534,2,260020
535,1,260040
536,1,260050
537,2,260060
538,1,260070
539,2,260105
540,37,260110
541,7,260120
542,1,260130
543,4,260140
544,3,260160
545,3,260170
546,1,260180
547,1,260190
548,1,260200
549,2,260220
550,1,260230
551,2,260260
552,3,260280
553,9,260290
554,1,260300
555,1,260320
556,7,260345
557,1,260390
558,1,260400
559,15,260410
560,2,260420
561,2,260450
562,3,260460
563,1,260470
564,1,260500
565,2,260515
566,4,260520
567,1,260540
568,1,260545
569,5,260590
570,11,260600
571,2,260610
572,3,260620
573,2,260640
574,1,260650
575,2,260660
576,8,260680
577,1,260760
578,2,260700
579,2,260710
580,4,260720
581,1,260765
582,4,260775
583,1,260780
584,28,260790
585,2,260795
586,3,260800
587,1,260810
588,1,260825
589,1,260850
590,1,260870
591,1,260875
592,1,260890
593,1,260910
594,2,260920
595,2,260930
596,2,260940
597,21,260960
598,4,261000
599,2,261060
600,25,261070
601,1,261090
602,3,261100
603,11,261110
604,1,261120
605,1,261130
606,124,261160
607,1,261170
608,4,261180
609,3,261220
610,3,261230
611,3,261250
612,1,261300
613,1,261310
614,1,261330
615,3,261340
616,2,261350
617,3,261360
618,3,261370
619,3,261380
620,6,261410
621,1,261420
622,1,261450
623,2,261485
624,7,261530
625,1,261550
626,2,261570
627,1,261580
628,2,261590
629,1,261618
630,1,261630
631,4,261640
632,1,261650
633,2,270010
634,1,270020
635,12,270030
636,2,270050
637,1,270070
638,1,270100
639,1,270110
640,1,270170
641,1,270200
642,13,270230
643,2,270235
644,2,270255
645,1,270260
646,3,270290
647,1,270310
648,2,270320
649,2,270330
650,1,270370
651,1,270400
652,1,270420
653,24,270430
654,1,270470
655,1,270510
656,1,270520
657,1,270550
658,1,270580
659,1,270610
660,5,270630
661,4,270670
662,4,270680
663,2,270690
664,1,270710
665,1,270750
666,2,270760
667,9,270770
668,1,270780
669,1,270830
670,1,270850
671,10,270860
672,1,270890
673,1,270900
674,1,270915
675,1,270920
676,21,280030
677,1,280060
678,8,280130
679,1,280160
680,4,280200
681,2,280210
682,1,280240
683,3,280290
684,6,280350
685,2,280360
686,5,280480
687,2,280570
688,19,280590
689,2,280650
690,3,280670
691,1,280710
692,1,280740
693,1,280760
694,1,290010
695,1,290070
696,1,290080
697,31,290160
698,1,290190
699,3,290250
700,1,290270
701,1,290280
702,1,290290
703,6,290320
704,1,290323
705,1,290340
706,9,290350
707,1,290360
708,18,290390
709,1,290395
710,2,290430
711,2,290450
712,2,290460
713,4,290520
714,7,290570
715,10,290590
716,3,290600
717,1,290610
718,2,290650
719,1,290660
720,2,290670
721,1,290680
722,1,290687
723,1,290720
724,1,290730
725,1,290760
726,4,290780
727,3,290810
728,6,290840
729,1,290850
730,2,290900
731,1,290980
732,1,291010
733,1,291060
734,27,291072
735,8,291080
736,2,291085
737,1,291100
738,2,291120
739,1,291150
740,2,291160
741,2,291170
742,1,291180
743,1,291185
744,8,291200
745,2,291280
746,28,291300
747,5,291320
748,2,291350
749,237,291360
750,1,291390
751,1,291410
752,1,291450
753,3,291465
754,16,291480
755,1,291490
756,2,291530
757,1,291535
758,7,291560
759,5,291580
760,2,291600
761,4,291610
762,4,291640
763,4,291660
764,2,291670
765,4,291690
766,2,291735
767,2,291750
768,5,291800
769,5,291810
770,1,291820
771,3,291835
772,5,291840
773,1,291850
774,1,291905
775,1,291915
776,4,291920
777,1,291930
778,7,291940
779,3,291955
780,2,291980
781,1,291992
782,2,292010
783,1,292030
784,1,292045
785,1,292060
786,2,292070
787,4,292100
788,2,292120
789,1,292130
790,1,292160
791,9,292180
792,1,292190
793,1,292200
794,1,292220
795,1,292230
796,2,292240
797,7,292303
798,12,292305
799,2,292330
800,1,292340
801,1,292380
802,6,292400
803,1,292430
804,1,292480
805,1,292500
806,1,292510
807,10,292530
808,1,292550
809,1,292560
810,4,292580
811,1,292620
812,1,292660
813,2,292700
814,1,292730
815,87,292740
816,2,292770
817,1,292790
818,3,292810
819,7,292840
820,2,292860
821,2,292870
822,3,292895
823,4,292905
824,1,292920
825,1,292930
826,1,292970
827,7,292990
828,6,293010
829,1,293015
830,2,293030
831,2,293050
832,3,293070
833,22,293076
834,1,293100
835,1,293120
836,17,293135
837,3,293190
838,1,293220
839,1,293240
840,3,293250
841,1,293260
842,7,293270
843,1,293300
844,1,293320
845,23,293330
846,3,293360
847,4,310030
848,1,310040
849,1,310050
850,2,310100
851,5,310110
852,8,310160
853,5,310170
854,1,310180
855,2,310190
856,2,310205
857,2,315350
858,2,310210
859,3,310230
860,5,310260
861,1,310280
862,2,310290
863,1,310320
864,10,310340
865,2,310350
866,3,310370
867,6,310375
868,1,310400
869,5,310420
870,2,310430
871,2,310440
872,1,310445
873,1,310460
874,7,310490
875,6,310510
876,1,310530
877,2,310540
878,5,310560
879,2,310590
880,1,310600
881,270,310620
882,1,310630
883,3,310640
884,1,310650
885,2,310660
886,16,310670
887,4,310690
888,1,310710
889,3,310720
890,4,310730
891,1,310740
892,1,310780
893,1,310790
894,1,310825
895,2,310830
896,1,310855
897,3,310860
898,1,310880
899,1,310890
900,1,310900
901,1,310910
902,2,310930
903,1,310940
904,1,311010
905,4,311060
906,2,311070
907,1,311090
908,3,311120
909,2,311150
910,1,311190
911,1,311170
912,1,311210
913,3,311230
914,1,311240
915,1,311280
916,1,311290
917,3,311320
918,11,311330
919,2,311340
920,5,311350
921,1,311360
922,3,311370
923,1,311390
924,1,311400
925,10,311410
926,3,311430
927,2,311440
928,3,311450
929,11,311510
930,22,311530
931,2,311545
932,3,311550
933,1,311580
934,4,311610
935,1,311640
936,1,311650
937,2,311670
938,6,311730
939,1,311740
940,1,311750
941,1,311780
942,1,311787
943,1,311790
944,5,311800
945,7,311830
946,4,311840
947,1,311850
948,37,311860
949,2,311880
950,4,311910
951,10,311930
952,6,311940
953,2,311950
954,1,311990
955,2,312010
956,1,312050
957,17,312080
958,2,312083
959,10,312090
960,3,312140
961,21,312160
962,2,312200
963,2,312220
964,2,312230
965,3,312235
966,1,312240
967,2,312280
968,2,312290
969,2,312300
970,1,312350
971,1,312360
972,2,312370
973,5,312390
974,2,312410
975,9,312420
976,2,312440
977,2,312450
978,1,312490
979,1,312500
980,1,312510
981,2,312590
982,4,312595
983,1,312610
984,2,312650
985,4,312670
986,1,312675
987,12,312710
988,1,312730
989,1,312740
990,3,312750
991,3,312760
992,39,312770
993,3,312780
994,2,312800
995,1,312810
996,1,312820
997,13,312830
998,1,312850
999,29,312870
1000,1,312910
1001,1,312920
1002,1,312930
1003,1,312960
1004,1,312970
1005,11,312980
1006,1,313010
1007,2,313020
1008,1,313040
1009,2,313050
1010,1,313055
1011,2,313060
1012,3,313065
1013,1,313110
1014,3,313115
1015,6,313120
1016,15,313130
1017,1,313150
1018,32,313170
1019,1,313210
1020,1,313220
1021,7,313240
1022,4,313250
1023,2,313270
1024,1,313280
1025,2,313310
1026,1,313330
1027,2,313350
1028,1,313370
1029,6,313380
1030,3,313410
1031,8,313420
1032,1,313430
1033,1,313440
1034,3,313490
1035,2,313505
1036,1,313507
1037,3,313510
1038,4,313520
1039,2,313550
1040,3,313570
1041,3,313620
1042,5,313630
1043,2,313652
1044,2,313665
1045,69,313670
1046,1,313690
1047,4,313710
1048,2,313740
1049,2,313750
1050,2,313760
1051,1,313770
1052,1,313780
1053,1,313790
1054,1,313800
1055,4,313820
1056,1,313835
1057,20,313840
1058,1,313880
1059,1,313890
1060,7,313900
1061,2,313910
1062,3,313920
1063,7,313940
1064,1,313950
1065,7,313960
1066,1,313980
1067,1,313970
1068,12,314000
1069,2,314010
1070,2,314015
1071,2,314070
1072,1,314080
1073,1,314085
1074,1,314110
1075,1,314150
1076,3,314180
1077,1,314190
1078,1,314210
1079,1,314250
1080,2,314280
1081,1,314300
1082,13,314310
1083,1,314315
1084,2,314320
1085,2,314340
1086,26,314330
1087,3,314350
1088,2,314370
1089,15,314390
1090,2,314400
1091,3,314410
1092,1,314430
1093,1,314440
1094,1,314450
1095,1,314460
1096,1,314470
1097,9,314480
1098,2,314490
1099,1,314510
1100,2,314520
1101,1,313660
1102,2,314537
1103,2,314560
1104,1,314587
1105,6,314590
1106,8,314600
1107,3,314610
1108,3,314670
1109,8,314710
1110,8,314700
1111,2,314720
1112,11,314730
1113,2,314760
1114,13,314790
1115,11,314800
1116,38,314810
1117,1,314830
1118,1,314840
1119,1,314850
1120,1,314860
1121,1,314870
1122,1,314875
1123,1,314910
1124,3,314930
1125,3,314950
1126,1,314990
1127,2,315050
1128,1,315060
1129,3,315100
1130,2,315110
1131,3,315120
1132,1,315130
1133,1,315140
1134,4,315150
1135,1,315160
1136,1,315170
1137,10,315180
1138,8,315200
1139,1,315210
1140,1,315213
1141,8,315220
1142,10,315250
1143,1,315260
1144,1,315270
1145,1,315290
1146,1,315330
1147,1,315380
1148,1,315400
1149,4,315410
1150,15,315430
1151,1,315445
1152,1,315450
1153,20,315460
1154,2,315470
1155,1,315490
1156,3,315510
1157,1,315560
1158,5,315580
1159,2,315600
1160,3,315650
1161,14,315670
1162,1,315680
1163,2,315690
1164,4,315700
1165,1,315733
1166,3,315770
1167,19,315780
1168,1,315790
1169,1,315820
1170,5,315950
1171,5,315960
1172,1,315970
1173,4,315980
1174,2,315830
1175,1,315850
1176,1,316010
1177,1,316040
1178,1,316100
1179,1,316180
1180,1,316190
1181,1,312550
1182,2,316200
1183,1,316220
1184,33,316250
1185,2,316255
1186,1,316260
1187,1,316265
1188,2,316270
1189,1,316280
1190,2,316290
1191,1,316292
1192,3,316294
1193,1,316310
1194,1,316330
1195,1,316340
1196,3,316370
1197,1,316380
1198,2,316400
1199,3,316420
1200,2,316430
1201,1,316470
1202,3,316520
1203,1,316530
1204,1,316550
1205,1,316553
1206,2,316590
1207,1,316630
1208,1,316670
1209,1,316695
1210,2,316700
1211,16,316720
1212,1,316770
1213,9,316800
1214,1,316830
1215,1,316840
1216,4,316860
1217,3,316870
1218,4,316880
1219,3,316905
1220,2,316930
1221,9,316935
1222,2,316940
1223,4,316970
1224,11,316990
1225,1,317000
1226,14,317010
1227,36,317020
1228,7,317040
1229,3,317070
1230,5,317080
1231,2,317107
1232,12,317120
1233,10,317130
1234,1,317160
1235,3,317200
1236,1,320010
1237,2,320016
1238,2,320013
1239,41,320020
1240,1,320030
1241,2,320040
1242,4,320050
1243,15,320060
1244,6,320080
1245,3,320090
1246,2,320100
1247,1,320110
1248,1,320115
1249,30,320120
1250,35,320130
1251,19,320140
1252,7,320150
1253,9,320190
1254,1,320210
1255,2,320220
1256,5,320230
1257,4,320240
1258,2,320245
1259,2,320255
1260,1,320265
1261,3,320280
1262,1,320290
1263,1,320300
1264,5,320310
1265,3,320313
1266,12,320320
1267,2,320332
1268,3,320334
1269,14,320340
1270,2,320350
1271,5,320370
1272,2,320380
1273,5,320390
1274,2,320400
1275,1,320405
1276,4,320410
1277,1,320420
1278,1,320425
1279,3,320430
1280,1,320435
1281,4,320450
1282,31,320455
1283,1,320460
1284,3,320470
1285,18,320480
1286,3,320490
1287,33,320500
1288,8,320506
1289,7,320510
1290,2,320517
1291,25,320520
1292,26,320530
1293,9,330010
1294,1,330015
1295,1,330020
1296,2,330022
1297,4,330023
1298,3,330025
1299,8,330030
1300,27,330040
1301,13,330045
1302,1,330050
1303,30,330060
1304,7,330070
1305,4,330080
1306,10,330090
1307,17,330100
1308,4,330110
1309,2,330115
1310,1,330130
1311,5,330150
1312,1,330160
1313,29,330170
1314,1,330180
1315,4,330185
1316,7,330190
1317,6,330200
1318,2,330205
1319,1,330210
1320,38,330220
1321,10,330225
1322,4,330227
1323,3,330230
1324,56,330240
1325,1,330245
1326,9,330250
1327,1,330260
1328,12,330270
1329,1,330280
1330,7,330285
1331,6,330300
1332,2,330310
1333,5,330320
1334,24,330330
1335,12,330340
1336,22,330350
1337,3,330360
1338,3,330370
1339,2,330380
1340,1,330385
1341,36,330390
1342,3,330395
1343,12,330400
1344,4,330410
1345,2,330411
1346,10,330412
1347,5,330414
1348,1,330415
1349,86,330420
1350,4,330430
1351,3,330452
1352,244,330455
1353,3,330460
1354,27,330470
1355,8,330480
1356,2,330475
1357,32,330490
1358,2,330500
1359,22,330510
1360,1,330513
1361,1,330515
1362,2,330520
1363,1,330530
1364,3,330550
1365,4,330555
1366,2,330560
1367,2,330575
1368,69,330580
1369,7,330600
1370,4,330610
1371,1,330620
1372,39,330630
1373,10,350010
1374,2,350020
1375,4,350030
1376,1,350040
1377,2,350050
1378,4,350070
1379,1,350075
1380,2,350080
1381,1,350090
1382,12,350100
1383,1,350110
1384,1,350115
1385,5,350130
1386,15,350160
1387,1,350170
1388,1,350180
1389,14,350190
1390,7,350210
1391,3,350220
1392,2,350230
1393,3,350240
1394,6,350250
1395,1,350260
1396,2,350270
1397,4,350275
1398,25,350280
1399,1,350300
1400,3,350310
1401,6,350320
1402,7,350330
1403,1,350335
1404,2,350370
1405,1,350380
1406,5,350390
1407,1,350395
1408,10,350400
1409,5,350410
1410,1,350420
1411,17,350450
1412,3,350460
1413,1,350490
1414,8,350520
1415,10,350530
1416,2,350540
1417,39,350550
1418,5,350560
1419,40,350570
1420,15,350580
1421,24,350590
1422,20,350600
1423,11,350610
1424,2,350620
1425,1,350630
1426,13,350635
1427,3,350650
1428,3,350660
1429,3,350670
1430,1,350680
1431,1,350690
1432,2,350730
1433,2,350740
1434,7,350750
1435,5,350760
1436,11,350780
1437,14,350790
1438,1,350810
1439,2,350820
1440,1,350830
1441,3,350840
1442,6,350850
1443,11,350870
1444,3,350880
1445,1,350890
1446,9,350900
1447,3,350920
1448,5,350925
1449,2,350930
1450,41,350940
1451,71,350950
1452,3,350960
1453,2,350970
1454,2,350990
1455,1,351010
1456,17,351050
1457,31,351060
1458,10,351070
1459,22,351080
1460,16,351110
1461,5,351130
1462,3,351140
1463,5,351150
1464,5,351160
1465,8,351200
1466,10,351220
1467,1,351230
1468,4,351240
1469,1,351250
1470,3,351260
1471,2,351280
1472,1,351290
1473,28,351300
1474,11,351310
1475,1,351320
1476,3,351340
1477,2,351350
1478,1,351360
1479,2,351370
1480,62,351380
1481,1,351385
1482,1,351390
1483,7,351400
1484,16,351410
1485,1,351430
1486,23,351440
1487,6,351450
1488,7,351460
1489,1,351480
1490,1,351492
1491,15,351500
1492,2,351510
1493,1,351515
1494,25,351518
1495,1,351519
1496,5,355730
1497,5,351520
1498,1,351530
1499,2,351535
1500,4,351540
1501,27,351550
1502,8,351570
1503,1,351580
1504,1,351590
1505,10,351600
1506,91,351620
1507,6,351630
1508,7,351640
1509,3,351660
1510,6,351670
1511,1,351680
1512,1,351690
1513,2,351720
1514,1,351730
1515,5,351740
1516,14,351750
1517,3,351770
1518,22,351780
1519,1,351790
1520,9,351820
1521,4,351830
1522,18,351840
1523,1,351850
1524,9,351860
1525,18,351870
1526,98,351880
1527,3,351885
1528,3,351900
1529,1,351905
1530,15,351907
1531,1,351910
1532,2,351920
1533,1,351925
1534,7,351930
1535,4,351940
1536,5,351960
1537,6,351970
1538,2,351980
1539,7,351990
1540,9,352000
1541,5,352010
1542,8,352030
1543,9,352042
1544,16,352044
1545,1,352040
1546,8,352050
1547,5,352060
1548,1,352070
1549,1,352080
1550,5,352090
1551,1,352100
1552,2,352115
1553,3,352120
1554,6,352130
1555,1,352140
1556,1,352150
1557,1,352160
1558,2,352180
1559,6,352190
1560,1,352200
1561,4,352210
1562,12,352220
1563,7,352230
1564,3,352240
1565,11,352250
1566,10,352260
1567,35,352270
1568,2,352280
1569,1,352290
1570,34,352310
1571,9,352320
1572,2,352330
1573,15,352340
1574,3,352370
1575,8,352390
1576,8,352400
1577,38,352410
1578,10,352430
1579,17,352440
1580,3,352450
1581,1,352460
1582,1,352470
1583,5,352480
1584,1,352490
1585,3,352500
1586,11,352510
1587,4,352520
1588,49,352530
1589,7,352570
1590,1,352580
1591,43,352590
1592,7,352600
1593,2,352610
1594,2,352620
1595,1,352640
1596,1,352650
1597,4,352670
1598,7,352680
1599,34,352690
1600,16,352710
1601,9,352720
1602,1,352730
1603,2,352740
1604,4,352760
1605,3,352800
1606,1,352830
1607,14,352850
1608,1,352885
1609,1,352890
1610,29,352900
1611,1,352910
1612,17,352920
1613,39,352930
1614,85,352940
1615,2,352950
1616,1,352960
1617,22,352970
1618,2,352980
1619,2,353000
1620,5,353010
1621,5,353020
1622,17,353030
1623,2,353040
1624,132,353050
1625,46,353060
1626,96,353070
1627,9,353080
1628,1,353090
1629,1,353100
1630,2,353110
1631,1,353120
1632,3,353130
1633,3,353140
1634,7,353150
1635,3,353180
1636,16,353190
1637,1,353200
1638,3,353215
1639,5,353220
1640,2,353240
1641,5,353250
1642,7,353260
1643,6,353280
1644,2,353284
1645,28,353300
1646,1,353310
1647,2,353340
1648,1,353325
1649,1,353350
1650,7,353390
1651,4,353400
1652,1,353410
1653,2,353420
1654,5,353430
1655,51,353440
1656,2,353460
1657,17,353470
1658,2,353480
1659,2,353475
1660,4,353490
1661,5,353500
1662,3,353520
1663,2,353530
1664,10,353540
1665,1,353580
1666,5,353600
1667,24,353620
1668,5,353630
1669,4,353640
1670,11,353650
1671,6,353670
1672,1,353680
1673,2,353690
1674,2,353700
1675,2,353710
1676,1,353720
1677,6,353730
1678,2,353740
1679,1,353760
1680,2,353770
1681,3,353790
1682,41,353800
1683,2,353810
1684,1,353820
1685,19,353830
1686,10,353870
1687,6,353880
1688,2,353890
1689,5,353900
1690,2,353910
1691,5,353920
1692,8,353930
1693,1,353940
1694,5,353950
1695,1,353960
1696,6,353980
1697,1,353990
1698,4,354000
1699,1,354010
1700,7,354020
1701,1,354030
1702,3,354040
1703,5,354060
1704,8,354070
1705,1,354075
1706,3,354080
1707,1,354090
1708,4,354100
1709,1,354110
1710,1,354120
1711,9,354130
1712,94,354140
1713,7,354150
1714,5,354160
1715,4,354170
1716,2,354180
1717,1,354190
1718,1,354200
1719,9,354220
1720,8,354240
1721,18,354260
1722,2,354270
1723,1,354280
1724,1,354300
1725,1,354310
1726,8,354323
1727,13,354330
1728,109,354340
1729,2,354360
1730,2,354370
1731,9,354380
1732,8,354390
1733,1,354400
1734,4,354410
1735,23,354425
1736,2,354460
1737,2,354480
1738,3,354490
1739,6,354520
1740,1,354530
1741,16,354540
1742,2,354560
1743,13,354580
1744,3,354625
1745,7,354630
1746,5,354640
1747,7,354650
1748,6,354660
1749,1,354670
1750,1,354740
1751,29,354750
1752,4,354760
1753,1,354765
1754,24,354730
1755,82,354770
1756,128,354780
1757,2,354800
1758,1,354840
1759,10,354850
1760,2,354860
1761,94,354870
1762,18,354880
1763,58,354890
1764,4,354900
1765,18,354910
1766,1,354925
1767,1,354930
1768,3,354940
1769,1,354950
1770,6,354970
1771,81,354980
1772,89,354990
1773,3,355010
1774,10,355020
1775,701,355030
1776,1,355040
1777,3,355060
1778,5,355070
1779,7,355080
1780,6,355090
1781,19,355100
1782,1,355140
1783,2,355160
1784,4,355150
1785,104,355170
1786,1,355190
1787,2,355210
1788,24,355220
1789,1,355230
1790,18,355240
1791,16,355250
1792,2,355260
1793,1,355270
1794,24,355280
1795,2,355290
1796,5,355300
1797,1,355310
1798,1,355330
1799,5,355340
1800,2,355350
1801,170,355370
1802,27,355380
1803,5,355390
1804,4,355400
1805,28,355410
1806,1,355420
1807,12,355430
1808,2,355440
1809,6,355450
1810,6,355470
1811,3,355480
1812,1,355490
1813,47,355500
1814,2,355510
1815,2,355530
1816,3,355535
1817,9,355540
1818,1,355550
1819,4,355560
1820,12,355580
1821,2,355600
1822,3,355610
1823,16,355620
1824,2,355635
1825,4,355645
1826,3,355650
1827,1,355660
1828,11,355670
1829,4,355680
1830,3,355690
1831,2,355700
1832,23,355710
1833,3,355715
1834,14,410040
1835,1,412862
1836,2,410060
1837,2,410070
1838,5,410050
1839,2,410090
1840,3,410100
1841,1,410110
1842,2,410120
1843,3,410130
1844,48,410140
1845,10,410150
1846,8,410160
1847,30,410180
1848,6,410190
1849,5,410200
1850,5,410210
1851,2,410240
1852,1,410250
1853,4,410280
1854,1,410302
1855,1,410304
1856,3,410305
1857,1,410315
1858,1,410320
1859,1,410322
1860,7,410330
1861,3,410335
1862,1,410347
1863,2,410350
1864,1,410360
1865,12,410370
1866,6,410380
1867,1,410390
1868,3,410400
1869,1,410405
1870,1,410410
