,COUNTS,MUNCOD
245,1,352420
246,1,352430
247,1,352480
248,1,352510
249,2,352530
250,3,352570
251,10,352590
252,1,352680
253,1,352690
254,4,352710
255,1,352720
256,1,352885
257,1,352900
258,2,352930
259,1,352950
260,1,353010
261,11,353030
262,1,353040
263,4,353050
264,1,353060
265,2,353070
266,1,353080
267,2,353130
268,8,353140
269,1,353150
270,1,353160
271,3,353250
272,5,353300
273,1,353350
274,1,353400
275,2,353440
276,3,353470
277,2,353500
278,2,353510
279,1,353570
280,1,353600
281,3,353790
282,1,353870
283,2,353940
284,1,353950
285,1,353960
286,1,354020
287,1,354080
288,1,354100
289,2,354140
290,2,354150
291,1,354160
292,6,354340
293,2,354425
294,2,354480
295,2,354540
296,2,354640
297,1,354660
298,82,354780
299,1,354790
300,3,354850
301,8,354870
302,5,354880
303,1,354910
304,25,354980
305,6,354990
306,122,355030
307,1,355150
308,1,355170
309,2,355220
310,1,355240
311,1,355250
312,2,355280
313,2,355340
314,1,355500
315,1,355540
316,1,355560
317,1,355620
318,1,355630
319,3,410140
320,1,410160
321,1,410250
322,1,410260
323,1,410430
324,1,410465
325,2,410490
326,1,410510
327,1,410655
328,7,410690
329,1,410710
330,1,410720
331,1,410840
332,3,410860
333,1,411070
334,1,411220
335,3,411370
336,1,411380
337,1,411560
338,1,411580
339,1,411690
340,3,411915
341,4,411990
342,1,411995
343,1,412060
344,1,412150
345,1,412190
346,1,412215
347,1,412230
348,1,412370
349,1,412395
350,2,412625
351,1,412720
352,2,412730
353,1,412796
354,1,412880
355,1,420040
356,1,420075
357,1,420080
358,1,420130
359,1,420140
360,1,420200
361,1,420280
362,3,420290
363,2,420300
364,1,420320
365,14,420430
366,1,420435
367,1,420440
368,1,420445
369,1,420460
370,1,420540
371,2,420620
372,1,420640
373,3,420670
374,1,420757
375,1,420770
376,1,420860
377,2,420890
378,4,420910
379,1,420920
380,2,420930
381,2,420940
382,1,420990
383,3,421003
384,2,421010
385,1,421110
386,1,421125
387,1,421210
388,1,421220
389,1,421223
390,6,421320
391,1,421340
392,1,421415
393,1,421420
394,1,421470
395,1,421500
396,3,421507
397,1,421535
398,2,421670
399,1,421690
400,1,421730
401,1,421780
402,2,421870
403,3,421917
404,1,421930
405,1,421935
406,6,430040
407,1,430045
408,1,430064
409,14,430160
410,1,430180
411,4,430200
412,4,430210
413,2,430222
414,1,430225
415,4,430280
416,1,430290
417,3,430310
418,1,430360
419,3,430420
420,2,430440
421,4,430470
422,4,430510
423,4,430520
424,1,430635
425,2,430660
426,2,430750
427,2,430770
428,1,430830
429,1,430860
430,1,430910
431,5,430920
432,1,430930
433,1,430990
434,1,431020
435,1,431043
436,1,431100
437,3,431110
438,3,431130
439,1,431142
440,1,431180
441,1,431215
442,1,431265
443,1,431290
444,1,431301
445,2,431303
446,4,431340
447,2,431390
448,6,431410
449,1,431440
450,1,431470
451,8,431490
452,1,431510
453,11,431515
454,1,431550
455,1,431560
456,1,431600
457,3,431610
458,6,431640
459,2,431680
460,1,431790
461,2,431820
462,8,431830
463,1,431842
464,1,431843
465,1,431850
466,1,431880
467,2,431900
468,15,431960
469,1,432000
470,1,432040
471,3,432060
472,5,432080
473,2,432090
474,1,432160
475,2,432190
476,2,432200
477,1,432220
478,1,432240
479,2,432260
480,2,432270
481,3,432345
482,6,500270
483,1,500320
484,1,500400
485,1,500450
486,1,500470
487,1,500570
488,2,500830
489,1,510020
490,1,510180
491,1,510305
492,2,510340
493,1,510455
494,1,510520
495,1,510560
496,1,510590
497,1,510617
498,1,510625
499,1,510642
500,5,510760
501,2,510710
502,2,510792
503,1,520025
504,1,520110
505,1,520140
506,1,520430
507,1,520440
508,2,520620
509,1,520800
510,1,520860
511,5,520870
512,1,520910
513,1,521000
514,6,521150
515,3,521523
516,1,521640
517,2,521850
518,1,521880
519,1,521975
520,50,530010
