,COUNTS,MUNCOD
187,10,150450
188,26,150460
189,24,150470
190,8,150480
191,70,150490
192,9,150495
193,3,150497
194,3,150503
195,7,150506
196,37,150510
197,27,150520
198,9,150530
199,3,150540
200,100,150543
201,9,150548
202,1,150549
203,10,150550
204,28,150553
205,3,150555
206,75,150563
207,2,150565
208,35,150570
209,23,150580
210,17,150590
211,14,150600
212,2,150610
213,11,150613
214,29,150616
215,93,150618
216,16,150619
217,9,150620
218,36,150630
219,2,150635
220,51,150640
221,11,150650
222,1,150655
223,35,150658
224,7,150660
225,31,150670
226,12,150680
227,2,150690
228,134,150700
229,2,150710
230,43,150715
231,21,150720
232,64,150730
233,2,150740
234,39,150745
235,1,150747
236,6,150750
237,9,150760
238,30,150770
239,2,150780
240,83,150790
241,4,150795
242,24,150797
243,29,150800
244,14,150803
245,14,150805
246,9,150808
247,5,150810
248,86,150812
249,1,150815
250,30,150820
251,78,150830
252,1,150835
253,24,150840
254,10,160010
255,5,160020
256,1,160021
257,11,160027
258,7,160030
259,1,160040
260,5,160050
261,1,160053
262,19,160060
263,4,160080
264,2,170030
265,1,170040
266,3,170070
267,8,170100
268,3,170130
269,8,170190
270,27,170200
271,28,170210
272,2,170220
273,31,170230
274,1,170240
275,3,170255
276,2,170290
277,3,170305
278,6,170320
279,8,170330
280,1,170360
281,2,170384
282,1,170410
283,4,170550
284,1,171670
285,3,170610
286,3,170700
287,1,170710
288,1,170740
289,2,170755
290,1,170765
291,1,170770
292,4,170820
293,2,170825
294,1,170830
295,10,170900
296,2,170930
297,29,170950
298,3,171050
299,2,171150
300,1,171180
301,12,171190
302,1,171320
303,1,171330
304,2,171360
305,2,171395
306,1,171420
307,2,171488
308,1,171550
309,12,172100
310,3,171570
311,3,171610
312,3,171620
313,11,171630
314,9,171650
315,9,171660
316,13,171820
317,1,171840
318,1,171845
319,1,171850
320,2,171855
321,1,171870
322,7,171884
323,1,171888
324,1,172020
325,3,172049
326,2,172080
327,1,172085
328,2,172090
329,4,172120
330,1,172125
331,1,172208
332,2,172210
333,7,210005
334,4,210015
335,10,210020
336,303,210030
337,3,210047
338,1,210055
339,22,210060
340,3,210070
341,8,210080
342,147,210083
343,42,210087
344,19,210090
345,99,210095
346,45,210100
347,36,210110
348,22,210120
349,51,210130
350,1,210135
351,55,210140
352,2,210150
353,14,210160
354,3,210177
355,2,210173
356,24,210180
357,37,210190
358,1,210193
359,9,210197
360,78,210200
361,60,210210
362,1,210215
363,7,210220
364,157,210230
365,3,210232
366,1,210235
367,1,210237
368,16,210240
369,13,210250
370,10,210255
371,28,210260
372,1,210270
373,9,210275
374,48,210280
375,2,210290
376,3,210300
377,52,210310
378,81,210312
379,3,210315
380,3,210317
381,49,210320
382,26,210325
383,51,210330
384,3,210340
385,234,210350
386,28,210355
387,1,210360
388,22,210370
389,2,210375
390,2,210380
391,13,210390
392,85,210400
393,54,210405
394,23,210407
395,8,210408
396,1,210409
397,19,210420
398,1,210430
399,75,210440
400,58,210450
401,14,210455
402,7,210460
403,39,210462
404,57,210465
405,33,210467
406,12,210470
407,61,210480
408,68,210490
409,26,210500
410,17,210510
411,21,210515
412,11,210520
413,42,210530
414,53,210535
415,11,210540
416,30,210542
417,16,210545
418,28,210547
419,19,210550
420,4,210560
421,1,210565
422,37,210570
423,83,210580
424,2,210594
425,33,210590
426,13,210592
427,1,210596
428,11,210598
429,52,210600
430,21,210610
431,15,210630
432,14,210632
433,504,210637
434,31,210640
435,45,210650
436,65,210660
437,4,210663
438,4,210667
439,46,210670
440,12,210675
441,39,210680
442,10,210690
443,43,210700
444,2,210710
445,41,210720
446,1,210730
447,116,210735
448,2,210740
449,56,210745
450,9,210750
451,60,210760
452,50,210770
453,7,210780
454,4,210790
455,24,210800
456,9,210805
457,3,210810
458,150,210820
459,68,210825
460,67,210830
461,11,210840
462,3,210845
463,29,210850
464,17,210860
465,45,210870
466,26,210880
467,70,210890
468,70,210900
469,5,210905
470,45,210910
471,20,210920
472,7,210923
473,132,210927
474,12,210930
475,92,210940
476,4,210945
477,189,210950
478,2,210955
479,115,210960
480,12,210970
481,3,210975
482,69,210980
483,62,210990
484,66,211000
485,2,211003
486,74,211010
487,117,211020
488,21,211023
489,61,211027
490,40,211030
491,44,211040
492,78,211050
493,77,211060
494,23,211065
495,25,211070
496,6,211080
497,56,211085
498,65,211090
499,263,211100
500,15,211102
501,15,211105
502,74,211107
503,22,211110
504,18,211120
505,66,211130
506,332,211140
507,3,211150
508,1,211153
509,3,211157
510,17,211160
511,56,211163
512,4,211167
513,88,211170
514,6,211172
515,18,211174
516,51,211178
517,9,211180
518,31,211190
519,28,211195
520,60,211210
521,13,211220
522,72,211223
523,55,211227
524,121,211230
525,10,211240
526,6,211245
527,24,211250
528,36,211260
529,43,211270
530,22,211280
531,1,211285
532,30,211290
533,30,211300
534,192,211400
535,2,220005
536,1,220020
537,4,220030
538,11,220040
539,8,220045
540,29,220050
541,2,220060
542,2,220080
543,1,220090
544,3,220100
545,1,220105
546,12,220110
547,1,220115
548,1,220117
549,21,220120
550,98,220150
551,6,220160
552,4,220177
553,2,220180
554,71,220190
555,22,220194
556,9,220198
557,3,220200
558,9,220205
559,3,220207
560,1,220208
561,3,220209
562,3,220210
563,1,220211
564,114,220220
565,35,220230
566,10,220240
567,1,220245
568,7,220250
569,1,220253
570,20,220260
571,2,220265
572,4,220270
573,17,220271
574,4,220273
575,2,220275
576,5,220277
577,2,220280
578,7,220290
579,11,220310
580,39,220320
581,8,220323
582,1,220327
583,114,220350
584,4,220360
585,8,220370
586,2,220390
587,4,220400
588,1,220440
589,13,220450
590,2,220465
591,3,220480
592,3,220515
593,1,220525
594,14,220527
595,1,220535
596,1,220540
597,1,220545
598,11,220550
599,1,220551
600,11,220552
601,4,220553
602,1,220555
603,1,220557
604,15,220570
605,9,220580
606,4,220585
607,5,220595
608,1,220610
609,51,220620
610,4,220660
611,5,220665
612,1,220672
613,11,220675
614,1,220795
615,1,220690
616,60,220700
617,5,220730
618,2,220735
619,13,220740
620,3,220750
621,1,220760
622,58,220770
623,23,220780
624,2,220790
625,1,220793
626,1,220800
627,7,220810
628,3,220820
629,4,220830
630,2,220840
631,18,220850
632,2,220860
633,1,220865
634,9,220870
635,5,220880
636,1,220885
637,1,220887
638,10,220890
639,1,220910
640,1,220915
641,1,220920
642,7,220930
643,5,220937
644,1,220940
645,2,220950
646,7,220960
647,1,220965
648,1,220980
649,2,220995
650,12,221000
651,2,221005
652,25,221040
653,1,221060
654,1,221062
655,18,221065
656,5,221070
657,12,221080
658,2,221097
659,129,221100
660,2,221110
661,72,221120
662,10,221130
663,3,221140
664,1,230010
665,4,230015
666,2,230020
667,2,230030
668,2,230040
669,4,230070
670,1,230090
671,5,230110
672,3,230120
673,2,230125
674,3,230130
675,1,230140
676,1,230150
677,1,230170
678,9,230190
679,2,230195
680,3,230200
681,4,230220
682,3,230240
683,12,230250
684,1,230270
685,5,230280
686,1,230290
687,3,230300
688,6,230320
689,4,230330
690,1,230340
691,6,230370
692,1,230380
693,1,230390
694,42,230410
695,23,230420
696,2,230423
697,3,230430
698,94,230440
699,2,230460
700,3,230480
701,4,230495
702,1,230500
703,2,230520
704,2,230523
705,1,230533
706,8,230540
707,10,230550
708,12,230560
709,2,230565
710,2,230580
711,193,230590
712,11,230630
713,4,230640
714,1,230670
715,4,230690
716,1,230700
717,1,230710
718,37,230730
719,2,230740
720,12,230750
721,3,230760
722,3,230763
723,2,230765
724,2,230770
725,1,230780
726,17,230810
727,3,230830
728,1,230835
729,1,230837
730,70,230840
731,11,230850
732,29,230870
733,2,230890
734,7,230920
735,135,230930
736,13,230940
737,3,230945
738,4,230950
739,1,230970
740,1,230980
741,1,231050
742,1,231060
743,5,231070
744,2,231085
745,2,231090
746,5,231110
747,2,231120
748,3,231135
749,1,231150
750,21,231160
751,2,231180
752,7,231195
753,5,231210
754,1,231240
755,1,231270
756,1,231300
757,2,231320
758,7,231330
759,1,231340
760,1,231350
761,1,231360
762,69,231400
763,2,231410
764,5,240020
765,48,240050
766,2,240060
767,1,240080
768,4,240110
769,1,240130
770,23,240200
771,15,240230
772,1,240240
773,1,240250
774,2,240260
775,1,240300
776,1,240310
777,2,240320
778,1,240330
779,1,240450
780,1,240470
781,1,240480
782,1,240485
783,3,240560
784,9,240570
785,2,240610
786,1,240615
787,1,240620
788,5,240670
789,1,240690
790,2,240720
791,2,240730
792,5,240740
793,1,240780
794,4,240800
795,19,240810
796,1,240830
797,1,240850
798,3,240890
799,1,240325
800,4,240940
801,1,240990
802,1,240895
803,1,241190
804,4,241200
805,1,241210
806,8,241230
807,3,241240
808,1,241260
809,1,241280
810,1,241300
811,1,241310
812,30,241330
813,1,241340
814,1,241355
815,2,241430
816,1,241440
817,1,241450
818,2,250010
819,1,250020
820,6,250040
821,1,250050
822,2,250053
823,1,250057
824,1,250060
825,3,250090
826,2,250110
827,3,250130
828,1,250140
829,16,250150
830,2,250160
831,1,250157
832,1,250170
833,6,250180
834,1,250200
835,3,250215
836,3,250230
837,3,250240
838,1,250250
839,4,250270
840,3,250280
841,7,250290
842,1,250310
843,6,250320
844,1,250330
845,1,250350
846,7,250370
847,1,250380
848,74,250400
849,3,250403
850,1,250407
851,23,250415
852,2,250430
853,1,250440
854,1,250460
855,3,250470
856,1,250490
857,1,250500
858,7,250510
859,1,250530
860,1,250535
861,2,250540
862,1,250560
863,1,250590
864,7,250600
865,1,250610
866,2,250625
867,4,250630
868,1,250650
869,1,250660
870,3,250680
871,1,250710
872,1,250720
873,2,250730
874,43,250750
875,3,251365
876,2,250770
877,2,250800
878,3,250830
879,1,250850
880,2,250860
881,2,250890
882,2,250900
883,1,250905
884,1,250910
885,1,250915
886,2,250920
887,1,250933
888,1,250960
889,1,251020
890,6,251090
891,1,251120
892,1,251272
893,3,251130
894,1,251170
895,3,251200
896,1,251207
897,2,251210
898,1,251230
899,4,251240
900,14,251250
901,1,251270
902,2,251276
903,1,251278
904,1,251280
905,1,251300
906,1,251320
907,2,251330
908,27,251370
909,4,251360
910,3,251400
911,2,250070
912,1,251410
913,1,251420
914,37,251450
915,1,251480
916,1,251510
917,4,251540
918,4,251530
919,11,251550
920,2,251580
921,1,251593
922,194,251600
923,8,251620
924,13,251630
925,2,251650
926,1,251660
927,1,251680
928,19,251690
929,1,251720
930,23,260005
931,6,260010
932,1,260020
933,16,260030
934,3,260040
935,8,260050
936,1,260060
937,4,260070
938,2,260080
939,4,260090
940,4,260100
941,5,260105
942,165,260110
943,8,260120
944,1,260130
945,4,260140
946,1,260150
947,2,260160
948,13,260170
949,3,260180
950,7,260190
951,3,260200
952,21,260210
953,7,260220
954,5,260230
955,5,260240
956,5,260260
957,4,260270
958,59,260280
959,72,260290
960,3,260300
961,4,260310
962,6,260320
963,3,260330
964,2,260340
965,25,260345
966,1,260350
967,2,260360
968,5,260370
969,2,260380
970,3,260390
971,3,260400
972,69,260410
973,2,260415
974,4,260420
975,1,260430
976,1,260440
977,5,260450
978,7,260460
979,3,260470
980,3,260480
981,7,260500
982,10,260510
983,17,260520
984,5,260530
985,6,260540
986,1,260545
987,1,260550
988,2,260560
989,9,260570
990,3,260580
991,7,260590
992,48,260600
993,8,260610
994,22,260620
995,9,260640
996,2,260650
997,1,260660
998,2,260670
999,17,260680
1000,3,260690
1001,1,260760
1002,3,260700
1003,2,260710
1004,22,260720
1005,8,260730
1006,1,260740
1007,5,260750
1008,2,260765
1009,5,260775
1010,4,260780
1011,153,260790
1012,2,260800
1013,3,260805
1014,3,260810
1015,1,260820
1016,4,260825
1017,11,260830
1018,6,260840
1019,2,260850
1020,5,260845
1021,15,260860
1022,5,260870
1023,1,260875
1024,10,260880
1025,8,260890
1026,7,260900
1027,5,260910
1028,3,261430
1029,23,260940
1030,5,260950
1031,80,260960
1032,2,260970
1033,3,260980
1034,7,260990
1035,11,261000
1036,6,261010
1037,3,261020
1038,3,261030
1039,6,261040
1040,5,261050
1041,12,261060
1042,53,261070
1043,11,261080
1044,20,261090
1045,5,261100
1046,18,261110
1047,2,261120
1048,15,261130
1049,1,261140
1050,3,261150
1051,319,261160
1052,2,261170
1053,5,261180
1054,12,261190
1055,14,261220
1056,2,261230
1057,7,261240
1058,1,261245
1059,1,261247
1060,3,261250
1061,2,261260
1062,1,261270
1063,2,261280
1064,3,261290
1065,4,261300
1066,7,261310
1067,9,261320
1068,6,261330
1069,3,261340
1070,4,261350
1071,12,261360
1072,22,261370
1073,7,261380
1074,19,261390
1075,3,261400
1076,7,261410
1077,12,261420
1078,14,261450
1079,2,261460
1080,1,261470
1081,3,261480
1082,9,261485
1083,4,261500
1084,1,261510
1085,1,261520
1086,10,261530
1087,4,261540
1088,2,261550
1089,13,261560
1090,2,261570
1091,7,261580
1092,1,261590
1093,2,261610
1094,1,261618
1095,9,261620
1096,5,261630
1097,131,261640
1098,2,261650
1099,3,270010
1100,2,270020
1101,62,270030
1102,2,270040
1103,2,270050
1104,3,270060
1105,3,270070
1106,4,270080
1107,7,270100
1108,2,270110
1109,3,270120
1110,7,270140
1111,2,270150
1112,9,270170
1113,1,270190
1114,2,270200
1115,3,270210
1116,32,270230
1117,3,270235
1118,3,270240
1119,1,270250
1120,9,270255
1121,1,270260
1122,3,270270
1123,1,270280
1124,6,270290
1125,2,270300
1126,12,270310
1127,1,270320
1128,4,270330
1129,1,270340
1130,2,270350
1131,1,270360
1132,5,270375
1133,1,270380
1134,8,270400
1135,2,270410
1136,2,270420
1137,123,270430
1138,6,270450
1139,11,270470
1140,1,270480
1141,23,270500
1142,16,270510
1143,3,270530
1144,2,270540
1145,3,270550
1146,1,270560
1147,3,270570
1148,1,270590
1149,2,270620
1150,51,270630
1151,26,270640
1152,1,270642
1153,5,270644
1154,2,270650
1155,2,270660
1156,7,270670
1157,6,270680
1158,28,270690
1159,1,270700
1160,8,270710
1161,1,270720
1162,21,270730
1163,1,270740
1164,1,270750
1165,49,270760
1166,9,270770
1167,2,270790
1168,1,270800
1169,1,270810
1170,5,270830
1171,1,270840
1172,12,270850
1173,23,270860
1174,3,270870
1175,3,270880
1176,2,270900
1177,4,270910
1178,47,270915
1179,3,270920
1180,4,270930
1181,6,270940
1182,226,280020
1183,28,280030
1184,1,280050
1185,3,280060
1186,2,280067
1187,9,280110
1188,102,280130
1189,2,280150
1190,1,280160
1191,1,280170
1192,14,280200
1193,2,280210
1194,4,280260
1195,1,280280
1196,2,280290
1197,2,280310
1198,6,280340
1199,12,280350
1200,6,280360
1201,1,280380
1202,5,280390
1203,8,280430
1204,1,280450
1205,29,280480
1206,3,280490
1207,1,280520
1208,2,280560
1209,2,280570
1210,1,280580
1211,56,280590
1212,1,280610
1213,2,280620
1214,1,280630
1215,7,280650
1216,2,280660
1217,24,280670
1218,1,280690
1219,1,280710
1220,3,280720
1221,1,280740
1222,1,280750
1223,2,280760
1224,1,290030
1225,6,290035
1226,11,290040
1227,1,290060
1228,5,290070
1229,33,290080
1230,15,290100
1231,5,290110
1232,2,290115
1233,3,290120
1234,3,290130
1235,1,290135
1236,2,290140
1237,3,290150
1238,175,290160
1239,1,290170
1240,7,290180
1241,1,290190
1242,1,290200
1243,4,290210
1244,2,290225
1245,9,290230
1246,1,290240
1247,88,290250
1248,3,290260
1249,2,290265
1250,32,290270
1251,15,290280
1252,7,290290
1253,2,290300
1254,5,290310
1255,18,290320
1256,4,290330
1257,8,290327
1258,1,290340
1259,10,290350
1260,1,290360
1261,4,290370
1262,3,290380
1263,10,290390
1264,8,290395
1265,2,290400
1266,3,290405
1267,21,290410
1268,2,290420
1269,19,290440
1270,4,290450
1271,3,290460
1272,3,290470
1273,33,290475
1274,4,290480
1275,16,290485
1276,20,290490
1277,33,290500
1278,23,290510
1279,12,290520
1280,6,290540
1281,4,290550
1282,5,290560
1283,24,290570
1284,2,290580
1285,30,290590
1286,21,290600
1287,2,290620
1288,12,290630
1289,2,290650
1290,1,290660
1291,9,290670
1292,1,290680
1293,13,290682
1294,10,290687
1295,8,290690
1296,12,290710
1297,20,290720
1298,15,290730
1299,2,290740
1300,13,290750
1301,5,290755
1302,1,290770
1303,22,290780
1304,8,290790
1305,6,290800
1306,19,290820
1307,15,290830
1308,139,290840
1309,4,290850
1310,11,290860
1311,3,290870
1312,85,290890
1313,2,290900
1314,5,290920
1315,3,290930
1316,3,290950
1317,10,290980
1318,8,290990
1319,4,291005
1320,3,291010
1321,5,291020
1322,12,291030
1323,7,291040
1324,4,291050
1325,3,290050
1326,13,291060
1327,42,291070
1328,43,291072
1329,2,291075
1330,38,291080
1331,1,291085
1332,1,291090
1333,2,291110
1334,46,291120
1335,3,291140
1336,2,291150
1337,29,291160
1338,3,291165
1339,1,291170
1340,7,291180
1341,1,291185
1342,15,291200
1343,5,291210
1344,3,291220
1345,20,291230
1346,14,291270
1347,2,291280
1348,309,291290
1349,105,291300
1350,1,291320
1351,1,291330
1352,13,291345
1353,32,291350
1354,32,291360
1355,1,291370
1356,2,291380
1357,15,291390
1358,3,291400
1359,5,291410
1360,6,291420
1361,2,291430
1362,2,291450
1363,2,291460
1364,70,291465
1365,5,291470
1366,19,291480
1367,10,291490
1368,2,291500
1369,7,291510
1370,1,291520
1371,1,291530
1372,8,291535
1373,1,291550
1374,37,291560
1375,2,291570
1376,78,291580
1377,15,291610
1378,1,291620
1379,13,291630
1380,87,291640
1381,3,291650
1382,6,291660
1383,26,291670
1384,5,291680
1385,7,291685
1386,53,291690
1387,9,291700
1388,3,291710
1389,2,291720
1390,25,291730
1391,1,291733
1392,1,291735
1393,7,291740
1394,12,291750
1395,61,291760
1396,1,291770
1397,6,291780
1398,1,291790
1399,16,291800
1400,12,291810
1401,31,291820
1402,3,291835
1403,65,291840
1404,9,291850
1405,3,291855
1406,5,291860
1407,1,291870
1408,2,291875
1409,35,291880
1410,1,291900
1411,9,291905
1412,17,291920
1413,7,291930
1414,3,291940
1415,47,291950
1416,5,291960
1417,3,291970
1418,2,291980
1419,1,291990
1420,1,291995
1421,8,292000
1422,35,292010
1423,1,292045
1424,29,292050
1425,28,292060
1426,1,292080
1427,2,292090
1428,6,292100
1429,9,292105
1430,17,292110
1431,20,292120
1432,7,292130
1433,7,292145
1434,5,292150
1435,24,292170
1436,7,292180
1437,2,292190
1438,10,292200
1439,20,292210
1440,8,292220
1441,22,292230
1442,40,292240
1443,26,292250
1444,4,292260
1445,18,292265
1446,3,292270
1447,1,292273
1448,7,292275
1449,1,292285
1450,6,292290
1451,29,292300
1452,33,292303
1453,67,292305
1454,1,292310
1455,6,292320
1456,6,292330
1457,3,292335
1458,4,292340
1459,5,292350
1460,24,292360
1461,3,292380
1462,10,292390
1463,38,292400
1464,2,292405
1465,1,292410
1466,1,292420
1467,14,292430
1468,2,292440
1469,1,292460
1470,1,292465
1471,1,292467
1472,1,292470
1473,14,292480
1474,4,292490
1475,4,292500
1476,200,292510
1477,1,292520
1478,2,292525
1479,3,292530
1480,6,292540
1481,2,292550
1482,4,292575
1483,25,292580
1484,24,292590
1485,2,292593
1486,5,292595
1487,4,292600
1488,1,292610
1489,4,292620
1490,1,292640
1491,2,292650
1492,10,292660
1493,6,292665
1494,3,292670
1495,1,292680
1496,7,292690
1497,6,292700
1498,74,292720
1499,1,292730
1500,1566,292740
1501,1,292760
1502,48,292790
1503,1,292805
1504,11,292840
1505,6,292850
1506,5,292800
1507,36,292820
1508,5,292860
1509,74,292870
1510,3,292880
1511,1,292890
1512,1,292895
1513,8,292910
1514,25,292900
1515,4,292920
1516,9,292930
1517,1,292937
1518,8,292940
1519,4,292950
1520,1,292960
1521,1,292970
1522,24,292980
1523,16,292990
1524,29,293010
1525,15,293020
1526,1,293015
1527,57,293030
1528,5,293040
1529,15,293050
1530,32,293070
1531,6,293075
1532,82,293076
1533,1,293077
1534,5,293090
1535,1,293100
1536,2,293105
1537,11,293120
1538,32,293130
1539,13,293135
1540,1,293140
1541,2,293150
1542,1,293170
1543,2,293180
1544,7,293190
1545,3,293200
1546,101,293210
1547,13,293230
1548,3,293240
1549,1,293250
1550,4,293260
1551,11,293280
1552,56,293290
1553,2,293300
1554,15,293305
1555,21,293310
1556,5,293317
1557,11,293320
1558,28,293330
1559,25,293350
1560,11,293360
1561,1,310010
1562,1,310020
1563,14,310030
1564,1,310040
1565,6,310060
1566,4,310100
1567,155,310110
1568,8,310120
1569,28,310150
1570,3,310160
1571,30,310170
1572,6,310190
1573,1,310200
1574,2,315350
1575,3,310210
1576,2,310230
1577,1,310250
1578,6,310260
1579,4,310280
1580,1,310285
1581,3,310290
1582,2,310300
1583,5,310320
1584,1,310330
1585,9,310340
1586,3,310350
1587,2,310370
1588,1,310375
1589,9,310400
1590,6,310420
1591,1,310430
1592,1,310445
1593,1,310450
1594,16,310460
1595,22,310470
1596,21,310490
1597,26,310510
1598,1,310520
1599,1,310530
1600,3,310540
1601,6,310560
1602,1,310570
1603,3,310590
1604,108,310620
1605,3,310630
1606,8,310640
1607,4,310650
1608,2,310660
1609,12,310670
1610,3,310690
1611,13,310710
1612,2,310730
1613,3,310740
1614,5,310770
1615,3,310780
1616,12,310800
1617,1,310810
1618,1,310830
1619,2,310840
1620,1,310850
1621,5,310860
1622,1,310880
1623,1,310900
1624,3,310910
1625,1,310930
1626,2,310940
1627,1,310960
1628,1,310970
1629,2,310270
1630,28,310990
1631,6,311000
1632,4,311010
1633,1,311020
1634,3,311030
1635,5,311050
1636,11,311060
1637,2,311070
1638,39,311100
1639,1,311120
1640,3,311130
1641,10,311150
1642,17,311160
1643,1,311170
1644,3,311180
1645,2,311205
1646,5,311210
1647,5,311230
1648,1,311250
1649,1,311270
1650,1,311280
1651,34,311300
1652,2,311310
1653,33,311330
1654,1,311340
1655,4,311350
1656,2,311370
1657,1,311390
1658,1,311400
1659,7,311410
1660,2,311430
1661,4,311450
1662,1,311460
1663,1,311470
1664,1,311480
1665,2,311490
1666,23,311510
1667,62,311530
1668,1,311535
1669,1,311540
1670,1,311545
1671,1,311547
1672,12,311550
1673,5,311570
1674,22,311610
1675,1,311615
1676,1,311620
1677,1,311660
1678,1,311670
1679,2,311700
1680,6,311730
1681,2,311750
1682,3,311770
1683,2,311780
1684,4,311800
1685,1,311820
1686,69,311830
1687,8,311840
1688,1,311850
1689,22,311860
1690,4,311880
1691,2,311890
1692,1,311910
1693,18,311930
1694,9,311940
1695,2,311950
1696,1,311970
1697,1,311980
1698,2,311990
1699,2,312030
1700,3,312050
1701,24,312080
1702,6,312090
1703,1,312120
1704,16,312130
1705,2,312140
1706,2,312190
1707,5,312200
1708,11,312210
1709,7,312220
1710,1,312235
1711,3,312270
1712,5,312290
1713,1,312300
1714,1,312320
1715,1,312330
1716,3,312360
1717,6,312400
1718,59,312410
1719,54,312420
1720,3,312430
1721,1,312440
1722,1,312450
1723,1,312480
1724,10,312490
1725,1,312500
1726,20,312510
1727,2,312530
1728,2,312560
1729,1,312580
1730,1,312590
1731,5,312595
1732,5,312610
1733,1,312630
1734,1,312650
1735,3,312670
1736,1,312675
1737,1,312680
1738,1,312700
1739,1,312707
1740,11,312710
1741,2,312740
1742,1,312760
1743,10,312770
1744,6,312780
1745,2,312800
1746,12,312820
1747,2,312825
1748,6,312830
1749,1,312840
1750,4,312850
1751,4,312870
1752,1,312880
1753,1,312910
1754,2,312940
1755,2,312965
1756,1,312970
1757,13,312980
1758,1,312990
1759,1,313010
1760,4,313030
1761,2,313060
1762,3,313090
1763,1,313100
1764,2,313115
1765,2,313120
1766,26,313130
1767,2,313150
1768,3,313160
1769,41,313170
1770,8,313220
1771,3,313230
1772,7,313240
1773,5,313250
1774,1,313260
1775,5,313270
1776,1,313290
1777,2,313300
1778,2,313310
1779,1,313320
1780,1,313330
1781,1,313340
1782,6,313350
1783,6,313360
1784,3,313375
1785,3,313380
1786,4,313390
1787,5,313410
1788,5,313440
1789,5,313460
1790,11,313490
1791,3,313500
1792,2,313505
1793,12,313510
1794,1,313550
1795,1,313560
1796,2,313580
1797,1,313590
1798,1,313600
1799,2,313620
1800,1,313630
1801,1,313640
1802,12,313650
1803,1,313652
1804,1,313665
1805,59,313670
1806,1,313695
1807,7,313700
1808,1,313730
1809,1,313740
1810,3,313760
1811,3,313780
1812,2,313820
1813,3,313835
1814,31,313840
1815,3,313850
1816,2,313860
1817,2,313890
1818,14,313900
1819,1,313910
1820,18,313920
1821,2,313930
1822,2,313940
1823,6,313950
1824,32,313960
1825,9,313980
1826,5,314000
1827,1,314020
1828,4,314053
1829,10,314060
1830,4,314070
1831,1,314080
1832,12,314090
1833,1,314100
1834,6,314110
1835,1,314120
1836,3,314130
1837,4,314140
1838,46,314160
1839,102,314180
1840,4,314190
1841,27,314200
1842,33,314220
1843,3,314230
1844,1,314240
1845,14,314270
1846,2,314300
1847,8,314310
1848,5,314320
1849,57,314330
1850,1,314350
1851,16,314390
1852,2,314400
1853,5,314410
1854,1,314420
1855,11,314430
1856,1,314450
1857,22,314460
1858,2,314465
1859,3,314467
1860,9,314470
1861,8,314480
1862,3,314500
1863,3,314520
1864,2,313660
1865,21,314530
1866,2,314537
1867,20,314560
1868,1,314570
1869,1,314587
1870,2,314590
