,COUNTS,MUNCOD
377,9,210370
378,3,210375
379,2,210400
380,55,210405
381,2,210407
382,7,210409
383,2,210410
384,3,210420
385,1,210430
386,10,210440
387,4,210450
388,3,210455
389,3,210460
390,1,210462
391,1,210465
392,7,210467
393,1,210470
394,14,210480
395,3,210490
396,4,210500
397,2,210510
398,3,210515
399,37,210530
400,4,210535
401,13,210540
402,7,210542
403,6,210545
404,1,210547
405,17,210550
406,18,210570
407,4,210580
408,2,210594
409,1,210596
410,9,210598
411,1,210600
412,1,210610
413,7,210632
414,2,210635
415,2,210637
416,1,210640
417,2,210650
418,2,210660
419,2,210663
420,1,210667
421,6,210670
422,3,210675
423,2,210680
424,2,210690
425,1,210700
426,2,210710
427,1,210720
428,4,210735
429,5,210745
430,25,210750
431,4,210760
432,5,210770
433,5,210780
434,24,210790
435,5,210800
436,1,210805
437,5,210810
438,8,210820
439,7,210825
440,4,210830
441,4,210840
442,8,210845
443,2,210850
444,23,210860
445,1,210870
446,11,210890
447,32,210900
448,2,210905
449,36,210910
450,2,210920
451,1,210923
452,6,210927
453,2,210930
454,3,210940
455,4,210945
456,1,210955
457,10,210960
458,2,210970
459,1,210975
460,3,210980
461,10,210990
462,10,211000
463,1,211003
464,2,211010
465,6,211020
466,3,211023
467,1,211027
468,5,211030
469,3,211040
470,4,211050
471,13,211060
472,3,211065
473,2,211080
474,2,211085
475,6,211090
476,7,211100
477,1,211102
478,6,211105
479,1,211107
480,4,211110
481,20,211120
482,1,211125
483,137,211130
484,1,211140
485,2,211150
486,1,211157
487,1,211160
488,2,211163
489,4,211170
490,1,211172
491,2,211176
492,2,211178
493,3,211180
494,3,211190
495,5,211195
496,10,211200
497,13,211210
498,17,211220
499,1,211223
500,5,211227
501,3,211230
502,6,211250
503,2,211260
504,19,211270
505,9,211280
506,1,211285
507,8,211290
508,10,211300
509,35,211400
510,2,220005
511,2,220020
512,4,220025
513,9,220040
514,1,220045
515,16,220050
516,2,220060
517,3,220070
518,1,220090
519,3,220110
520,1,220115
521,2,220117
522,12,220120
523,6,220150
524,2,220155
525,1,220180
526,18,220190
527,1,220192
528,3,220200
529,1,220202
530,1,220205
531,1,220209
532,1,220211
533,1,220213
534,8,220220
535,9,220230
536,2,220240
537,3,220250
538,2,220260
539,1,220265
540,5,220270
541,3,220277
542,1,220280
543,2,220285
544,6,220310
545,10,220320
546,1,220323
547,1,220327
548,11,220350
549,2,220360
550,15,220390
551,3,220400
552,3,220410
553,1,220420
554,1,220440
555,12,220450
556,1,220465
557,4,220470
558,5,220480
559,2,220490
560,4,220510
561,1,220520
562,1,220530
563,7,220540
564,1,220545
565,7,220550
566,3,220552
567,1,220559
568,1,220560
569,1,220570
570,13,220580
571,1,220590
572,3,220620
573,3,220660
574,2,220665
575,1,220669
576,1,220670
577,2,220675
578,1,220680
579,2,220690
580,4,220700
581,1,220735
582,1,220760
583,29,220770
584,1,220775
585,1,220779
586,2,220780
587,4,220790
588,5,220800
589,2,220820
590,1,220830
591,1,220840
592,11,220850
593,1,220860
594,1,220865
595,4,220870
596,12,220880
597,1,220887
598,12,220890
599,1,220900
600,1,220937
601,1,220950
602,2,220960
603,2,220970
604,1,221000
605,1,221005
606,1,221020
607,2,221035
608,2,221040
609,5,221060
610,1,221063
611,1,221070
612,1,221080
613,1,221093
614,87,221100
615,2,221110
616,13,221120
617,11,221130
618,1,221135
619,1,221170
620,1,230010
621,2,230015
622,6,230020
623,5,230030
624,1,230050
625,8,230070
626,5,230075
627,1,230090
628,9,230100
629,12,230110
630,10,230120
631,2,230125
632,4,230130
633,4,230140
634,1,230150
635,1,230160
636,5,230170
637,1,230180
638,8,230185
639,36,230190
640,6,230195
641,1,230200
642,3,230205
643,45,230210
644,5,230220
645,7,230230
646,18,230240
647,32,230250
648,14,230260
649,8,230270
650,14,230280
651,12,230290
652,1,230300
653,2,230310
654,12,230320
655,2,230330
656,1,230340
657,12,230350
658,170,230370
659,6,230380
660,2,230390
661,3,230393
662,8,230395
663,3,230400
664,32,230410
665,16,230420
666,5,230423
667,2,230425
668,3,230427
669,9,230428
670,3,230430
671,3,230435
672,1944,230440
673,1,230445
674,1,230450
675,3,230460
676,5,230470
677,1,230480
678,7,230495
679,1,230500
680,2,230520
681,9,230523
682,4,230526
683,2,230530
684,2,230533
685,1,230535
686,8,230540
687,24,230550
688,3,230560
689,3,230565
690,1,230570
691,7,230580
692,11,230590
693,2,230600
694,1,230610
695,13,230625
696,11,230630
697,22,230640
698,3,230650
699,1,230655
700,3,230660
701,2,230670
702,5,230680
703,5,230690
704,6,230700
705,20,230710
706,1,230720
707,3,230725
708,65,230730
709,2,230740
710,10,230750
711,50,230760
712,1,230763
713,70,230765
714,26,230770
715,11,230780
716,1,230790
717,6,230800
718,15,230810
719,3,230820
720,6,230830
721,3,230837
722,14,230840
723,7,230850
724,4,230860
725,14,230870
726,2,230890
727,3,230900
728,4,230910
729,2,230920
730,15,230930
731,7,230945
732,17,230950
733,21,230960
734,12,230970
735,7,230980
736,2,230990
737,6,231000
738,3,231010
739,9,231020
740,1,231025
741,1,231030
742,5,231050
743,2,231060
744,4,231070
745,13,231080
746,10,231085
747,4,231090
748,2,231100
749,4,231110
750,6,231126
751,21,231130
752,4,231135
753,22,231140
754,11,231150
755,23,231160
756,37,231180
757,1,231190
758,2,231195
759,3,231220
760,3,231200
761,3,231210
762,7,231230
763,8,231240
764,3,231250
765,2,231270
766,26,231290
767,5,231310
768,14,231330
769,3,231340
770,12,231350
771,1,231355
772,1,231360
773,2,231370
774,4,231375
775,1,231380
776,4,231395
777,17,231400
778,5,231410
779,5,240020
780,4,240050
781,6,240060
782,3,240080
783,4,240100
784,2,240120
785,2,240130
786,2,240145
787,1,240170
788,1,240180
789,2,240185
790,15,240200
791,1,240210
792,2,240220
793,1,240230
794,3,240240
795,1,240250
796,7,240260
797,4,240310
798,1,240330
799,2,240350
800,8,240360
801,2,240380
802,4,240420
803,1,240430
804,2,240440
805,1,240450
806,3,240470
807,1,240530
808,1,240560
809,5,240570
810,2,240580
811,2,240615
812,1,240620
813,1,240630
814,1,240650
815,2,240660
816,1,240670
817,1,240680
818,7,240710
819,2,240740
820,2,240750
821,29,240800
822,64,240810
823,3,240820
824,5,240830
825,1,240840
826,1,240860
827,2,240890
828,11,240325
829,1,240910
830,3,240930
831,2,240940
832,1,240950
833,2,240990
834,1,241025
835,2,241040
836,2,241060
837,3,241090
838,2,241100
839,5,241120
840,3,241140
841,2,241150
842,10,241200
843,3,241220
844,3,241230
845,2,241250
846,3,241255
847,1,241260
848,1,241290
849,1,241300
850,1,241310
851,2,241030
852,1,241335
853,2,241360
854,1,241390
855,5,241400
856,3,241415
857,1,241105
858,2,241440
859,3,250030
860,4,250040
861,1,250060
862,2,250080
863,1,250100
864,2,250110
865,1,250130
866,1,250140
867,1,250150
868,2,250157
869,1,250170
870,3,250180
871,1,250190
872,1,250210
873,2,250230
874,4,250240
875,1,250250
876,1,250270
877,3,250300
878,7,250320
879,1,250330
880,1,250350
881,7,250370
882,3,250375
883,49,250400
884,1,250407
885,1,250415
886,1,250435
887,2,250440
888,2,250450
889,1,250460
890,1,250480
891,6,250490
892,2,250510
893,1,250523
894,1,250520
895,1,250535
896,1,250540
897,1,250560
898,1,250570
899,2,250600
900,1,250610
901,3,250630
902,1,250640
903,3,250670
904,1,250680
905,1,250690
906,5,250700
907,2,250710
908,1,250730
909,54,250750
910,2,250770
911,3,250800
912,1,250830
913,1,250840
914,3,250860
915,1,250870
916,1,250880
917,2,250890
918,1,250900
919,3,250910
920,1,250920
921,1,250960
922,7,250970
923,1,250980
924,1,251010
925,1,251030
926,1,251040
927,9,251080
928,3,251090
929,4,251120
930,1,251272
931,2,251130
932,7,251140
933,1,251150
934,1,251180
935,2,251200
936,1,251207
937,3,251210
938,3,251240
939,6,251250
940,3,251270
941,2,251290
942,1,251300
943,1,251315
944,1,251320
945,2,251340
946,14,251370
947,1,251380
948,1,251385
949,1,251390
950,1,250070
951,2,251440
952,4,251450
953,1,251470
954,2,251510
955,1,251530
956,2,251550
957,2,251580
958,1,251590
959,1,251610
960,1,251615
961,2,251620
962,5,251630
963,1,251660
964,5,251670
965,1,251680
966,3,251690
967,3,251700
968,1,251740
969,32,260005
970,7,260010
971,1,260020
972,8,260030
973,6,260040
974,10,260050
975,1,260060
976,17,260070
977,7,260080
978,6,260090
979,3,260100
980,8,260105
981,20,260110
982,18,260120
983,4,260130
984,9,260140
985,1,260150
986,6,260160
987,18,260170
988,2,260180
989,23,260190
990,4,260200
991,5,260210
992,12,260220
993,11,260230
994,2,260240
995,3,260250
996,12,260260
997,10,260270
998,21,260280
999,77,260290
1000,1,260300
1001,8,260310
1002,2,260320
1003,2,260330
1004,1,260340
1005,74,260345
1006,4,260350
1007,3,260360
1008,2,260370
1009,1,260380
1010,4,260390
1011,2,260392
1012,35,260400
1013,82,260410
1014,2,260415
1015,8,260420
1016,19,260440
1017,10,260450
1018,11,260460
1019,2,260470
1020,1,260480
1021,3,260490
1022,7,260500
1023,12,260510
1024,1,260515
1025,22,260520
1026,1,260530
1027,11,260540
1028,1,260545
1029,3,260550
1030,4,260560
1031,11,260570
1032,1,260580
1033,5,260590
1034,17,260600
1035,15,260610
1036,36,260620
1037,12,260640
1038,2,260650
1039,3,260660
1040,5,260670
1041,45,260680
1042,2,260690
1043,7,260760
1044,1,260700
1045,43,260720
1046,3,260730
1047,8,260750
1048,6,260765
1049,1,260770
1050,13,260775
1051,11,260780
1052,346,260790
1053,10,260795
1054,5,260800
1055,1,260805
1056,10,260810
1057,6,260820
1058,3,260825
1059,6,260830
1060,2,260840
1061,8,260850
1062,8,260845
1063,5,260860
1064,2,260870
1065,2,260875
1066,9,260880
1067,20,260890
1068,13,260900
1069,8,260910
1070,4,260915
1071,3,260930
1072,2,261430
1073,22,260940
1074,17,260950
1075,217,260960
1076,5,260970
1077,9,260990
1078,23,261000
1079,2,261010
1080,10,261020
1081,1,261030
1082,2,261040
1083,13,261050
1084,25,261060
1085,129,261070
1086,6,261080
1087,11,261090
1088,7,261100
1089,78,261110
1090,11,261120
1091,7,261130
1092,7,261140
1093,4,261150
1094,3,261153
1095,826,261160
1096,1,261170
1097,11,261180
1098,8,261190
1099,2,261200
1100,1,261210
1101,5,261220
1102,3,261230
1103,2,261240
1104,3,261245
1105,2,261247
1106,11,261250
1107,1,261255
1108,1,261260
1109,2,261270
1110,1,261280
1111,4,261290
1112,5,261300
1113,4,261310
1114,6,261320
1115,12,261330
1116,3,261340
1117,3,261350
1118,5,261360
1119,64,261370
1120,8,261380
1121,34,261390
1122,2,261400
1123,4,261410
1124,17,261420
1125,1,261440
1126,25,261450
1127,5,261460
1128,3,261470
1129,2,261480
1130,10,261485
1131,6,261500
1132,3,261510
1133,1,261520
1134,29,261530
1135,11,261540
1136,10,261550
1137,4,261560
1138,1,261570
1139,2,261590
1140,2,261600
1141,3,261620
1142,16,261630
1143,44,261640
1144,7,261650
1145,1,270010
1146,4,270020
1147,20,270030
1148,8,270040
1149,4,270050
1150,3,270060
1151,1,270070
1152,2,270080
1153,5,270100
1154,1,270130
1155,1,270135
1156,1,270160
1157,2,270170
1158,2,270180
1159,1,270190
1160,1,270200
1161,2,270220
1162,18,270230
1163,2,270235
1164,3,270240
1165,5,270255
1166,5,270260
1167,1,270280
1168,1,270320
1169,2,270330
1170,1,270370
1171,5,270380
1172,1,270390
1173,2,270400
1174,1,270420
1175,132,270430
1176,1,270440
1177,7,270450
1178,1,270460
1179,6,270470
1180,1,270500
1181,4,270510
1182,6,270520
1183,1,270530
1184,5,270550
1185,2,270560
1186,1,270580
1187,1,270610
1188,7,270630
1189,18,270640
1190,2,270644
1191,3,270670
1192,7,270680
1193,5,270690
1194,2,270720
1195,3,270730
1196,1,270740
1197,2,270760
1198,6,270770
1199,1,270780
1200,2,270790
1201,1,270800
1202,1,270810
1203,2,270820
1204,1,270830
1205,4,270850
1206,9,270860
1207,3,270880
1208,1,270890
1209,1,270910
1210,5,270915
1211,1,270920
1212,4,270930
1213,2,270940
1214,1,280010
1215,3,280020
1216,80,280030
1217,1,280040
1218,5,280050
1219,5,280060
1220,1,280067
1221,3,280130
1222,1,280140
1223,1,280150
1224,3,280170
1225,2,280190
1226,8,280200
1227,6,280210
1228,1,280220
1229,1,280250
1230,2,280280
1231,4,280290
1232,3,280300
1233,4,280320
1234,1,280340
1235,14,280350
1236,1,280370
1237,1,280390
1238,3,280400
1239,1,280430
1240,1,280440
1241,1,280450
1242,2,280460
1243,1,280470
1244,32,280480
1245,1,280490
1246,1,280500
1247,2,280510
1248,1,280540
1249,1,280550
1250,2,280560
1251,8,280570
1252,15,280590
1253,3,280600
1254,1,280610
1255,4,280620
1256,4,280630
1257,5,280650
1258,1,280660
1259,14,280670
1260,3,280710
1261,2,280720
1262,1,280740
1263,1,280750
1264,4,280760
1265,1,290035
1266,3,290040
1267,22,290070
1268,1,290090
1269,7,290100
1270,3,290110
1271,3,290115
1272,2,290135
1273,18,290160
1274,4,290170
1275,2,290180
1276,1,290190
1277,3,290195
1278,1,290205
1279,5,290200
1280,2,290210
1281,2,290230
1282,3,290240
1283,26,290250
1284,6,290260
1285,22,290270
1286,11,290280
1287,12,290290
1288,1,290300
1289,2,290310
1290,45,290320
1291,7,290327
1292,1,290350
1293,4,290370
1294,11,290380
1295,10,290390
1296,2,290395
1297,4,290405
1298,3,290410
1299,5,290430
1300,1,290440
1301,1,290450
1302,21,290460
1303,1,290470
1304,5,290475
1305,2,290480
1306,2,290485
1307,10,290490
1308,34,290500
1309,2,290510
1310,1,290515
1311,7,290520
1312,1,290530
1313,4,290540
1314,1,290550
1315,10,290560
1316,42,290570
1317,9,290590
1318,23,290600
1319,5,290610
1320,4,290630
1321,3,290640
1322,5,290650
1323,1,290660
1324,16,290670
1325,10,290680
1326,6,290682
1327,2,290687
1328,2,290689
1329,2,290690
1330,1,290710
1331,5,290720
1332,5,290730
1333,1,290740
1334,13,290750
1335,1,290755
1336,3,290760
1337,3,290780
1338,3,290790
1339,2,290800
1340,1,290810
1341,3,290820
1342,6,290830
1343,29,290840
1344,16,290850
1345,9,290860
1346,3,290870
1347,1,290880
1348,5,290890
1349,2,290900
1350,4,290910
1351,3,290920
1352,3,290930
1353,2,290940
1354,2,290960
1355,1,290970
1356,6,290980
1357,1,290990
1358,9,291005
1359,2,291010
1360,1,291020
1361,7,291030
1362,24,291040
1363,5,291050
1364,5,290050
1365,4,291060
1366,28,291070
1367,15,291072
1368,5,291075
1369,245,291080
1370,2,291085
1371,3,291110
1372,3,291120
1373,7,291130
1374,3,291140
1375,1,291160
1376,6,291170
1377,1,291180
1378,4,291185
1379,1,291190
1380,8,291200
1381,2,291210
1382,5,291220
1383,1,291230
1384,4,291270
1385,19,291290
1386,9,291300
1387,3,291310
1388,7,291320
1389,2,291330
1390,2,291340
1391,6,291345
1392,15,291350
1393,19,291360
1394,11,291370
1395,1,291380
1396,10,291390
1397,7,291400
1398,3,291410
1399,7,291420
1400,5,291440
1401,5,291450
1402,16,291460
1403,18,291465
1404,8,291470
1405,18,291480
1406,2,291490
1407,1,291500
1408,2,291520
1409,3,291535
1410,3,291540
1411,2,291550
1412,23,291580
1413,1,291590
1414,4,291610
1415,21,291640
1416,2,291650
1417,2,291660
1418,1,291670
1419,5,291680
1420,3,291685
1421,16,291690
1422,16,291700
1423,4,291710
1424,2,291720
1425,12,291730
1426,2,291733
1427,1,291735
1428,7,291740
1429,20,291750
1430,28,291760
1431,7,291770
1432,4,291780
1433,3,291790
1434,36,291800
1435,4,291810
1436,5,291820
1437,2,291835
1438,43,291840
1439,2,291850
1440,1,291855
1441,3,291860
1442,1,291875
1443,10,291880
1444,3,291900
1445,3,291905
1446,4,291915
1447,26,291920
1448,9,291930
1449,4,291940
1450,9,291950
1451,6,291955
1452,1,291960
1453,9,291970
1454,6,291980
1455,1,291992
1456,2,292000
1457,7,292010
1458,4,292020
1459,2,292045
1460,24,292050
1461,3,292060
1462,1,292070
1463,13,292100
1464,6,292105
1465,3,292110
1466,11,292120
1467,3,292140
1468,2,292145
1469,11,292150
1470,1,292160
1471,10,292170
1472,4,292180
1473,3,292200
1474,1,292205
1475,5,292210
1476,1,292220
1477,4,292225
1478,5,292230
1479,4,292240
1480,1,292250
1481,7,292265
1482,1,292270
1483,4,292285
1484,12,292300
1485,3,292303
1486,4,292305
1487,3,292310
1488,4,292320
1489,1,292330
1490,2,292335
1491,2,292340
1492,1,292350
1493,18,292360
1494,2,292380
1495,1,292390
1496,23,292400
1497,2,292405
1498,1,292420
1499,15,292430
1500,1,292460
1501,2,292480
1502,4,292490
1503,2,292500
1504,31,292510
1505,3,292520
1506,8,292525
1507,16,292530
1508,1,292560
1509,12,292575
1510,3,292580
1511,6,292590
1512,1,292593
1513,7,292595
1514,1,292600
1515,4,292610
1516,7,292620
1517,10,292630
1518,6,292640
1519,2,292650
1520,24,292660
1521,3,292665
1522,1,292670
1523,2,292680
1524,4,292690
1525,2,292700
1526,11,292720
1527,3,292730
1528,687,292740
1529,1,292750
1530,1,292790
1531,4,292810
1532,13,292840
1533,14,292800
1534,7,292820
1535,1,292830
1536,12,292860
1537,48,292870
1538,13,292880
1539,2,292890
1540,5,292895
1541,4,292910
1542,1,292900
1543,6,292905
1544,1,292920
1545,1,292925
1546,10,292930
1547,3,292940
1548,2,292950
1549,10,292960
1550,3,292970
1551,1,292975
1552,1,292980
1553,31,292990
1554,1,293000
1555,21,293010
1556,4,293015
1557,11,293030
1558,6,293040
1559,10,293050
1560,3,293060
1561,32,293070
1562,5,293075
1563,7,293076
1564,1,293077
1565,5,293090
1566,4,293100
1567,5,293105
1568,2,293110
1569,4,293120
1570,3,293130
1571,20,293135
1572,1,293180
1573,8,293190
1574,2,293200
1575,28,293210
1576,5,293220
1577,6,293230
1578,3,293240
1579,1,293250
1580,1,293260
1581,1,293270
1582,5,293280
1583,25,293290
1584,2,293300
1585,3,293305
1586,6,293310
1587,3,293315
1588,5,293317
1589,3,293320
1590,98,293330
1591,1,293340
1592,3,293345
1593,3,293350
1594,14,293360
1595,2,310020
1596,9,310030
1597,1,310040
1598,1,310050
1599,1,310060
1600,2,310070
1601,2,310080
1602,2,310090
1603,4,310100
1604,22,310110
1605,9,310130
1606,2,310150
1607,26,310160
1608,1,310163
1609,16,310170
1610,2,310190
1611,10,310200
1612,1,315350
1613,2,310210
1614,5,310230
1615,2,310250
1616,4,310260
1617,9,310280
1618,4,310285
1619,3,310290
1620,5,310300
1621,1,310320
1622,1,310330
1623,16,310340
1624,15,310350
1625,1,310370
1626,1,310390
1627,10,310400
1628,2,310410
1629,5,310420
1630,7,310430
1631,1,310440
1632,2,310445
1633,2,310450
1634,8,310460
1635,9,310470
1636,33,310490
1637,2,310500
1638,8,310510
1639,11,310540
1640,4,310550
1641,22,310560
1642,2,310570
1643,10,310590
1644,2,310600
1645,1,310610
1646,791,310620
1647,7,310630
1648,5,310640
1649,2,310650
1650,2,310665
1651,1,310660
1652,154,310670
1653,3,310680
1654,10,310690
1655,2,310710
1656,14,310730
1657,12,310740
1658,4,310750
1659,2,310780
1660,1,310790
1661,6,310800
1662,1,310830
1663,1,310840
1664,2,310870
1665,1,310855
1666,6,310860
1667,3,310880
1668,2,310890
1669,4,310900
1670,2,310910
1671,1,310920
1672,3,310925
1673,4,310930
1674,2,310940
1675,6,310950
1676,2,310970
1677,6,310270
1678,1,310980
1679,12,310990
1680,16,311000
1681,4,311010
1682,1,311020
1683,1,311030
1684,1,311040
1685,13,311050
1686,12,311060
1687,7,311070
1688,1,311080
1689,3,311090
1690,8,311100
1691,7,311110
1692,1,311115
1693,21,311120
1694,2,311130
1695,2,311140
1696,3,311150
1697,8,311160
1698,3,311190
1699,2,311170
1700,1,311200
1701,1,311205
1702,1,311210
1703,38,311230
1704,3,311240
1705,1,311250
1706,3,311260
1707,1,311265
1708,1,311270
1709,25,311300
1710,2,311320
1711,16,311330
1712,8,311340
1713,2,311350
1714,1,311360
1715,1,311370
1716,1,311380
1717,6,311390
1718,2,311410
1719,1,311420
1720,2,311430
1721,7,311440
1722,3,311450
1723,1,311460
1724,1,311470
1725,2,311490
1726,1,311500
1727,15,311510
1728,54,311530
1729,1,311535
1730,3,311545
1731,7,311547
1732,14,311550
1733,2,311560
1734,1,311580
1735,13,311610
1736,3,311615
1737,1,311650
1738,10,311660
1739,1,311670
1740,1,311690
1741,9,311700
1742,4,311710
1743,10,311730
1744,2,311750
1745,3,311770
1746,1,311783
1747,1,311787
1748,13,311800
1749,1,311810
1750,3,311820
1751,49,311830
1752,8,311840
1753,214,311860
1754,4,311880
1755,2,311890
1756,2,311910
1757,1,311920
1758,2,311930
1759,24,311940
1760,2,311950
1761,1,311970
1762,1,311980
1763,2,311990
1764,4,312000
1765,2,312020
1766,1,312030
1767,2,312040
1768,2,312050
1769,2,312060
1770,8,312080
1771,1,312083
1772,11,312087
1773,8,312090
1774,1,312100
1775,2,312110
1776,1,312125
1777,1,312140
1778,17,312160
1779,2,312170
1780,2,312190
1781,3,312200
1782,1,312220
1783,10,312230
1784,1,312245
1785,2,312260
1786,2,312270
1787,3,312280
1788,10,312290
1789,3,312300
1790,1,312310
1791,2,312320
1792,2,312340
1793,1,312352
1794,6,312360
1795,2,312370
1796,1,312380
1797,9,312390
1798,12,312400
1799,49,312410
1800,8,312420
1801,1,312430
1802,2,312450
1803,2,312470
1804,1,312480
1805,3,312490
1806,3,312500
1807,3,312510
1808,1,312530
1809,2,312570
1810,1,312580
1811,3,312590
1812,9,312595
1813,6,312610
1814,1,312620
1815,5,312630
1816,6,312650
1817,1,312670
1818,2,312700
1819,2,312707
1820,5,312710
1821,1,312720
1822,2,312730
1823,4,312733
1824,1,312737
1825,2,312738
1826,1,312740
1827,3,312750
1828,44,312770
1829,9,312780
1830,14,312800
1831,2,312810
1832,7,312820
1833,1,312825
1834,2,312830
1835,1,312840
1836,1,312850
1837,3,312860
1838,32,312870
1839,1,312880
1840,3,312890
1841,2,312900
1842,1,312920
1843,4,312930
1844,2,312940
1845,6,312960
1846,2,312965
1847,3,312970
1848,59,312980
1849,2,313000
1850,1,313005
1851,4,313010
1852,1,313020
1853,2,313030
1854,1,313040
1855,2,313050
1856,2,313055
1857,8,313060
1858,5,313065
1859,2,313090
1860,2,313100
1861,8,313115
1862,99,313130
1863,1,313150
1864,1,313160
1865,38,313170
1866,1,313180
1867,3,313190
1868,1,313200
1869,1,313210
1870,4,313220
