,QUANTIDADE,MUNCOD
185,8,210860
186,1,210870
187,1,210905
188,1,210920
189,1,210927
190,2,210945
191,1,210950
192,1,210955
193,2,210970
194,2,210980
195,1,210990
196,6,211000
197,1,211010
198,1,211023
199,18,211050
200,2,211065
201,1,211070
202,2,211080
203,1,211090
204,4,211100
205,1,211105
206,6,211110
207,1,211120
208,2,211125
209,14,211130
210,7,211163
211,2,211167
212,2,211170
213,1,211172
214,14,211178
215,7,211180
216,7,211195
217,3,211210
218,1,211245
219,5,211250
220,1,211270
221,20,211300
222,5,211400
223,1,220025
224,1,220080
225,2,220120
226,2,220200
227,2,220205
228,1,220213
229,2,220260
230,4,220270
231,5,220320
232,1,220370
233,2,220465
234,5,220500
235,1,220527
236,1,220552
237,5,220570
238,2,220580
239,1,220585
240,1,220610
241,1,220650
242,13,220770
243,1,220780
244,1,220790
245,1,220890
246,1,220985
247,1,221000
248,1,221080
249,10,221100
250,4,221110
251,6,221120
252,1,230010
253,2,230015
254,4,230020
255,3,230030
256,1,230040
257,1,230050
258,1,230070
259,2,230100
260,1,230110
261,1,230120
262,2,230130
263,1,230150
264,3,230160
265,164,230190
266,1,230200
267,1,230205
268,1,230210
269,1,230220
270,9,230240
271,23,230250
272,3,230270
273,1,230280
274,20,230320
275,2,230330
276,1,230350
277,12,230370
278,2,230380
279,2,230400
280,29,230420
281,2,230423
282,2,230428
283,27,230430
284,74,230440
285,1,230495
286,1,230520
287,1,230523
288,1,230530
289,1,230533
290,1,230535
291,4,230550
292,1,230580
293,1,230610
294,1,230630
295,8,230640
296,1,230690
297,2,230700
298,9,230710
299,61,230730
300,3,230750
301,2,230760
302,1,230763
303,4,230765
304,1,230800
305,6,230810
306,8,230830
307,61,230840
308,1,230860
309,3,230870
310,1,230910
311,2,230920
312,1,230940
313,2,230950
314,1,230960
315,1,231110
316,1,231120
317,2,231130
318,1,231140
319,7,231160
320,27,231180
321,1,231190
322,1,231210
323,1,231240
324,3,231290
325,6,231330
326,3,231340
327,1,231375
328,1,231390
329,20,231400
330,1,231410
331,1,240210
332,2,240310
333,2,240360
334,1,240450
335,1,240780
336,2,240810
337,2,240325
338,2,241060
339,1,241250
340,1,250180
341,1,250320
342,3,250400
343,1,250420
344,1,250430
345,1,250440
346,1,250460
347,2,250480
348,1,250490
349,2,250600
350,2,250630
351,1,250700
352,10,250750
353,1,250890
354,1,250940
355,1,251230
356,1,251276
357,1,251335
358,5,251370
359,1,251350
360,1,251600
361,13,260005
362,22,260010
363,1,260020
364,2,260030
365,3,260070
366,1,260080
367,3,260105
368,9,260110
369,1,260120
370,2,260130
371,4,260140
372,3,260190
373,2,260210
374,5,260220
375,4,260230
376,1,260250
377,2,260270
378,8,260280
379,38,260290
380,1,260310
381,2,260320
382,1,260340
383,31,260345
384,1,260350
385,2,260360
386,4,260370
387,8,260390
388,2,260392
389,14,260400
390,12,260410
391,1,260420
392,1,260430
393,1,260440
394,2,260450
395,3,260460
396,1,260480
397,2,260500
398,1,260510
399,7,260520
400,1,260540
401,3,260545
402,1,260550
403,1,260560
404,3,260570
405,2,260590
406,5,260600
407,2,260610
408,21,260620
409,10,260640
410,19,260680
411,2,260690
412,2,260760
413,2,260700
414,1,260710
415,10,260720
416,1,260740
417,1,260765
418,5,260775
419,2,260780
420,89,260790
421,2,260795
422,1,260800
423,2,260810
424,3,260820
425,1,260850
426,2,260860
427,1,260870
428,2,260880
429,7,260890
430,1,260915
431,1,260920
432,1,260930
433,13,260940
434,3,260950
435,102,260960
436,2,260970
437,4,261000
438,2,261050
439,6,261060
440,64,261070
441,2,261080
442,6,261090
443,5,261100
444,21,261110
445,5,261130
446,3,261140
447,1,261150
448,334,261160
449,1,261170
450,3,261180
451,4,261190
452,1,261200
453,5,261220
454,1,261247
455,1,261290
456,3,261340
457,1,261360
458,14,261370
459,1,261380
460,3,261390
461,2,261400
462,7,261420
463,8,261450
464,6,261460
465,1,261470
466,1,261480
467,3,261485
468,2,261500
469,8,261530
470,2,261540
471,2,261550
472,1,261560
473,1,261618
474,24,261640
475,5,270030
476,1,270100
477,1,270140
478,1,270150
479,1,270160
480,1,270200
481,2,270230
482,2,270240
483,2,270260
484,2,270290
485,1,270300
486,1,270310
487,2,270380
488,1,270400
489,33,270430
490,1,270470
491,1,270510
492,2,270520
493,1,270550
494,2,270630
495,1,270670
496,1,270690
497,2,270710
498,1,270730
499,2,270770
500,1,270780
501,1,270810
502,1,270915
503,1,270930
504,1,270940
505,13,280030
506,6,280130
507,1,280200
508,3,280210
509,1,280320
510,1,280460
511,8,280480
512,1,280590
513,1,280650
514,3,280670
515,1,290040
516,1,290080
517,4,290100
518,4,290170
519,1,290205
520,1,290230
521,1,290260
522,9,290270
523,6,290320
524,1,290350
525,1,290370
526,3,290440
527,2,290450
528,3,290460
529,1,290470
530,19,290500
531,1,290520
532,1,290570
533,1,290580
534,3,290590
535,1,290620
536,1,290650
537,1,290690
538,1,290800
539,1,290830
540,1,290840
541,1,290850
542,1,290870
543,1,290900
544,1,290990
545,2,291005
546,1,290050
547,13,291072
548,32,291080
549,1,291190
550,1,291200
551,21,291300
552,4,291350
553,10,291360
554,4,291410
555,1,291480
556,2,291500
557,2,291540
558,2,291560
559,7,291580
560,1,291600
561,1,291630
562,1,291735
563,3,291750
564,1,291760
565,1,291770
566,1,291790
567,16,291800
568,6,291840
569,2,291980
570,1,292040
571,1,292060
572,4,292100
573,1,292105
574,1,292170
575,1,292180
576,1,292200
577,1,292225
578,1,292240
579,2,292250
580,4,292303
581,1,292335
582,1,292420
583,1,292510
584,1,292520
585,2,292620
586,4,292630
587,1,292665
588,1,292670
589,1,292690
590,40,292740
591,2,292840
592,1,292800
593,2,292870
594,1,292880
595,1,292900
596,1,292925
597,2,292930
598,3,292960
599,1,292970
600,1,292990
601,1,293015
602,1,293030
603,1,293040
604,1,293060
605,2,293070
606,2,293120
607,13,293135
608,14,293210
609,1,293245
610,4,293250
611,3,293260
612,1,293290
613,4,293300
614,2,293320
615,11,293330
616,1,293340
617,10,310110
618,1,310150
619,5,310160
620,1,310170
621,2,310190
622,1,310205
623,1,310230
624,1,310240
625,1,310250
626,3,310260
627,2,310285
628,1,310300
629,1,310340
630,1,310370
631,1,310400
632,1,310460
633,3,310490
634,1,310510
635,6,310540
636,3,310560
637,1,310600
638,119,310620
639,2,310630
640,10,310670
641,1,310710
642,1,310730
643,1,310740
644,1,310770
645,1,310790
646,1,310830
647,1,310910
648,1,310950
649,1,310970
650,1,311000
651,1,311060
652,2,311120
653,2,311160
654,1,311230
655,1,311240
656,1,311250
657,1,311260
658,7,311330
659,4,311340
660,3,311430
661,3,311440
662,7,311530
663,2,311550
664,2,311570
665,1,311610
666,2,311710
667,2,311730
668,1,311750
669,1,311780
670,1,311787
671,1,311790
672,1,311840
673,21,311860
674,1,311910
675,22,311930
676,7,311940
677,2,312010
678,1,312030
679,2,312090
680,1,312100
681,2,312110
682,1,312120
683,11,312160
684,2,312200
685,3,312260
686,1,312310
687,1,312420
688,1,312510
689,1,312530
690,1,312540
691,1,312590
692,1,312595
693,2,312610
694,5,312710
695,1,312738
696,1,312760
697,6,312770
698,3,312780
699,2,312800
700,1,312830
701,1,312860
702,8,312870
703,2,312880
704,1,312970
705,10,312980
706,1,313000
707,1,313010
708,1,313030
709,2,313060
710,3,313090
711,1,313120
712,12,313130
713,10,313170
714,2,313190
715,10,313240
716,2,313250
717,1,313280
718,1,313330
719,1,313350
720,3,313380
721,10,313420
722,1,313440
723,1,313460
724,1,313490
725,1,313610
726,1,313630
727,29,313670
728,5,313710
729,1,313753
730,2,313760
731,1,313770
732,1,313820
733,1,313835
734,1,313840
735,1,313862
736,1,313870
737,4,313900
738,2,313920
739,3,313940
740,1,313950
741,1,313980
742,7,314000
743,1,314030
744,1,314053
745,1,314090
746,1,314160
747,1,314180
748,1,314210
749,2,314220
750,2,314300
751,1,314310
752,4,314330
753,4,314390
754,3,314410
755,1,314450
756,4,314480
757,2,314500
758,1,314520
759,1,314537
760,1,314560
761,1,314570
762,2,314585
763,1,314587
764,22,314610
765,1,314730
766,2,314760
767,1,314770
768,1,314790
769,19,314800
770,2,314810
771,1,314870
772,2,314875
773,1,314900
774,1,314930
775,1,315090
776,3,315100
777,2,315120
778,1,315140
779,6,315150
780,2,315180
781,3,315210
782,7,315250
783,1,315280
784,1,315340
785,1,315390
786,11,315460
787,1,315470
788,1,315520
789,2,315600
790,8,315670
791,6,315690
792,3,315700
793,3,315720
794,1,315733
795,1,315740
796,8,315780
797,1,315960
798,1,315860
799,2,315895
800,3,315990
801,1,316020
802,2,316100
803,3,316110
804,2,316210
805,1,316245
806,15,316250
807,1,316255
808,1,316257
809,3,316270
810,1,316320
811,1,316370
812,1,316553
813,3,316680
814,3,316720
815,8,316800
816,1,316830
817,1,316860
818,3,316870
819,1,316905
820,1,316910
821,5,316930
822,4,316935
823,1,316960
824,1,317005
825,22,317010
826,37,317020
827,1,317057
828,3,317070
829,1,317075
830,1,317100
831,3,317120
832,2,317130
833,3,320020
834,2,320040
835,2,320080
836,2,320100
837,21,320120
838,8,320130
839,3,320140
840,4,320150
841,3,320190
842,1,320220
843,1,320230
844,4,320240
845,1,320245
846,1,320255
847,1,320260
848,1,320270
849,2,320290
850,1,320300
851,1,320310
852,1,320316
853,11,320320
854,1,320332
855,3,320340
856,1,320380
857,1,320390
858,1,320440
859,6,320455
860,5,320460
861,2,320470
862,3,320480
863,16,320500
864,1,320501
865,3,320503
866,1,320506
867,5,320510
868,13,320520
869,11,320530
870,5,330010
871,1,330020
872,4,330030
873,5,330040
874,3,330045
875,3,330050
876,1,330060
877,3,330090
878,2,330100
879,2,330130
880,5,330170
881,6,330185
882,1,330190
883,4,330225
884,3,330240
885,5,330250
886,3,330270
887,1,330285
888,5,330290
889,1,330320
890,5,330330
891,12,330350
892,1,330360
893,1,330370
894,3,330380
895,9,330385
896,1,330400
897,1,330414
898,8,330420
899,17,330430
900,2,330452
901,22,330455
902,3,330470
903,2,330480
904,1,330490
905,1,330500
906,4,330580
907,2,330590
908,3,330620
909,8,330630
910,2,350010
911,2,350020
912,1,350030
913,3,350050
914,1,350070
915,3,350080
916,2,350100
917,1,350120
918,2,350130
919,1,350160
920,1,350170
921,7,350190
922,2,350210
923,1,350270
924,10,350280
925,2,350300
926,6,350320
927,3,350330
928,2,350360
929,2,350400
930,8,350450
931,3,350460
932,7,350480
933,10,350520
934,1,350530
935,11,350550
936,5,350560
937,13,350570
938,3,350580
939,26,350590
940,7,350600
941,6,350610
942,3,350635
943,2,350650
944,1,350660
945,1,350680
946,1,350690
947,1,350715
948,1,350730
949,12,350750
950,6,350760
951,5,350780
952,1,350830
953,3,350840
954,1,350850
955,2,350860
956,1,350910
957,1,350920
958,1,350940
959,32,350950
960,2,350970
961,1,351000
962,3,351040
963,8,351050
964,10,351060
965,1,351070
966,4,351080
967,12,351110
968,1,351120
969,4,351130
970,2,351140
971,1,355720
972,1,351200
973,5,351220
974,1,351230
975,4,351280
976,1,351290
977,4,351300
978,1,351310
979,3,351320
980,2,351350
981,8,351360
982,1,351370
983,65,351380
984,1,351400
985,1,351410
986,1,351420
987,10,351440
988,7,351500
989,3,351510
990,1,351512
991,4,351518
992,7,355730
993,1,351520
994,1,351540
995,1,351560
996,9,351550
997,6,351570
998,1,351580
999,1,351600
1000,36,351620
1001,5,351630
1002,4,351640
1003,1,351670
1004,1,351690
1005,2,351700
1006,5,351720
1007,1,351740
1008,5,351750
1009,2,351830
1010,6,351840
1011,2,351860
1012,6,351870
1013,30,351880
1014,1,351905
1015,8,351907
1016,1,351920
1017,1,351925
1018,1,351930
1019,5,351940
1020,3,351960
1021,2,351970
1022,1,351980
1023,1,352000
1024,1,352020
1025,2,352044
1026,24,352050
1027,1,352060
1028,1,352080
1029,1,352090
1030,1,352100
1031,2,352115
1032,1,352150
1033,1,352210
1034,6,352220
1035,4,352230
1036,2,352240
1037,9,352250
1038,16,352260
1039,7,352270
1040,8,352310
1041,4,352340
1042,4,352380
1043,2,352400
1044,3,352410
1045,1,352420
1046,2,352430
1047,31,352440
1048,2,352450
1049,1,352470
1050,2,352480
1051,4,352500
1052,2,352510
1053,1,352520
1054,16,352530
1055,2,352540
1056,7,352570
1057,2,352580
1058,24,352590
1059,3,352600
1060,2,352640
1061,4,352670
1062,4,352680
1063,4,352690
1064,1,352700
1065,5,352710
1066,1,352720
1067,2,352730
1068,3,352800
1069,2,352850
1070,5,352900
1071,4,352920
1072,11,352930
1073,23,352940
1074,1,352950
1075,3,352970
1076,1,353000
1077,2,353010
1078,1,353020
1079,16,353030
1080,2,353040
1081,17,353050
1082,7,353060
1083,37,353070
1084,4,353080
1085,1,353090
1086,1,353120
1087,9,353130
1088,3,353140
1089,4,353150
1090,1,353180
1091,3,353190
1092,2,353200
1093,2,353220
1094,4,353300
1095,1,353310
1096,1,353340
1097,6,353350
1098,1,353360
1099,4,353390
1100,1,353400
1101,5,353420
1102,42,353430
1103,26,353440
1104,5,353470
1105,1,353490
1106,4,353500
1107,1,353510
1108,10,353520
1109,1,353530
1110,4,353550
1111,1,353560
1112,1,353620
1113,1,353625
1114,1,353630
1115,4,353650
1116,1,353660
1117,2,353670
1118,2,353710
1119,2,353730
1120,1,353770
1121,4,353800
1122,1,353810
1123,31,353870
1124,1,353910
1125,1,353920
1126,2,353930
1127,1,353960
1128,2,353980
1129,2,354020
1130,3,354070
1131,1,354080
1132,1,354100
1133,1,354105
1134,2,354130
1135,27,354140
1136,1,354150
1137,1,354240
1138,1,354260
1139,1,354290
1140,1,354310
1141,2,354330
1142,46,354340
1143,1,354370
1144,2,354410
1145,1,354425
1146,1,354490
1147,3,354540
1148,2,354560
1149,2,354600
1150,1,354630
1151,2,354640
1152,6,354660
1153,1,354680
1154,1,354700
1155,2,354750
1156,2,354730
1157,7,354770
1158,36,354780
1159,1,354790
1160,1,354800
1161,1,354830
1162,36,354850
1163,34,354870
1164,8,354880
1165,10,354890
1166,1,354910
1167,62,354940
1168,1,354950
1169,14,354970
1170,56,354980
1171,25,354990
1172,3,354995
1173,2,355010
1174,442,355030
1175,3,355040
1176,5,355070
1177,2,355080
1178,1,355090
1179,15,355100
1180,1,355130
1181,2,355140
1182,4,355150
1183,11,355170
1184,1,355180
1185,2,355210
1186,10,355220
1187,10,355240
1188,9,355250
1189,1,355260
1190,5,355280
1191,1,355290
1192,4,355300
1193,1,355330
1194,6,355340
1195,1,355365
1196,1,355370
1197,6,355380
1198,5,355410
1199,1,355465
1200,1,355495
1201,31,355500
1202,1,355530
1203,1,355535
1204,4,355540
1205,5,355560
1206,1,355570
1207,5,355580
1208,16,355620
1209,4,355630
1210,1,355640
1211,15,355670
1212,6,355710
1213,1,355715
1214,2,410010
1215,8,410030
1216,22,410040
1217,1,410060
1218,3,410070
1219,4,410050
1220,1,410080
1221,1,410100
1222,1,410110
1223,2,410120
1224,1,410130
1225,24,410140
1226,2,410150
1227,8,410160
1228,7,410180
1229,1,410185
1230,2,410190
1231,3,410200
1232,7,410210
1233,19,410230
1234,1,410240
1235,1,410280
1236,4,410290
1237,1,410304
1238,2,410305
1239,3,410310
1240,3,410337
1241,1,410347
1242,8,410370
1243,2,410380
1244,1,410390
1245,12,410400
1246,7,410410
1247,160,410420
1248,6,410425
1249,7,410430
1250,4,410442
1251,2,410445
1252,1,410460
1253,9,410465
1254,1,410470
1255,11,410480
1256,8,410490
1257,2,410500
1258,2,410510
1259,2,410520
1260,1,410530
1261,1,410540
1262,2,410550
1263,3,410560
1264,1,410570
1265,68,410580
1266,5,410620
1267,3,410640
1268,2,410645
1269,2,410650
1270,3,410655
1271,7,410680
1272,8,410660
1273,1,410685
1274,269,410690
1275,2,410710
1276,1,410712
1277,8,410720
1278,15,410765
1279,3,410785
1280,1,410820
1281,4,410830
1282,2,410840
1283,3,410850
1284,3,410860
1285,2,410880
1286,1,410895
1287,1,410920
1288,1,410930
1289,15,410940
1290,2,410950
1291,4,410960
1292,15,410970
1293,5,410980
1294,1,411007
1295,5,411010
1296,9,411050
1297,4,411060
1298,16,411070
1299,7,411080
1300,1,411110
1301,2,411120
1302,12,411125
1303,1,411130
1304,3,411140
1305,2,411150
1306,5,411155
1307,2,411160
1308,1,411180
1309,1,411190
1310,14,411200
1311,2,411210
1312,1,411220
1313,2,411240
1314,1,411250
1315,2,411280
1316,1,411295
1317,1,411300
1318,19,411320
1319,1,411325
1320,4,411330
1321,73,411370
1322,1,411380
1323,2,411390
1324,2,411400
1325,3,411420
1326,8,411430
1327,1,411435
1328,3,411450
1329,2,411460
1330,1,411470
1331,1,411480
1332,2,411490
1333,2,411510
1334,36,411520
1335,3,411530
1336,1,411540
1337,1,411545
1338,12,411560
1339,7,411570
1340,2,411575
1341,12,411580
1342,1,411610
1343,1,411620
1344,1,411680
1345,3,411690
1346,1,411710
1347,1,411720
1348,2,411725
1349,1,411727
1350,4,411730
1351,15,411760
1352,5,411770
1353,2,411790
1354,3,411800
1355,7,411820
1356,1,411840
1357,58,411850
1358,1,411885
1359,4,411890
1360,1,411900
1361,45,411910
1362,27,411915
1363,3,411920
1364,4,411940
1365,23,411950
1366,8,411960
1367,1,411980
1368,78,411990
1369,2,411995
1370,1,412010
1371,1,412050
1372,8,412060
1373,3,412080
1374,4,412120
1375,1,412140
1376,2,412150
1377,1,412170
1378,2,412200
1379,1,412210
1380,11,412220
1381,10,412230
1382,2,412240
1383,1,412260
1384,1,412340
1385,1,412350
1386,2,412370
1387,1,412380
1388,1,412385
1389,1,412390
1390,1,412405
1391,2,412410
1392,3,412450
1393,2,412490
1394,4,412510
1395,2,412535
1396,46,412550
1397,2,412555
1398,5,412560
1399,1,412610
1400,41,412625
1401,1,412630
1402,1,412650
1403,1,412660
1404,2,412667
1405,2,412670
1406,1,412700
1407,6,412710
1408,7,412720
1409,8,412750
1410,10,412760
1411,10,412770
1412,1,412780
1413,1,412785
1414,8,412790
1415,1,412795
1416,1,412800
1417,52,412810
1418,8,412820
1419,1,412830
1420,3,412853
1421,3,412870
1422,3,412850
1423,2,412880
1424,3,420040
1425,1,420070
1426,1,420080
1427,1,420100
1428,1,420120
1429,2,420130
1430,5,420140
1431,19,420160
1432,3,420190
1433,1,420200
1434,2,421280
1435,1,420210
1436,1,420213
1437,1,420230
1438,9,420240
1439,1,420260
1440,3,420270
1441,3,420280
1442,43,420290
1443,4,420300
1444,4,420330
1445,1,420340
1446,1,420360
1447,10,420380
1448,2,420390
1449,2,420395
1450,10,420420
1451,33,420430
1452,2,420455
1453,1,420450
1454,18,420460
1455,11,420480
1456,1,420490
1457,1,420520
1458,1,420530
1459,22,420540
1460,2,420555
1461,1,420560
1462,2,420580
1463,2,420620
1464,4,420630
1465,3,420640
1466,7,420650
1467,2,420690
1468,3,420700
1469,1,420720
1470,2,420730
1471,6,420750
1472,1,420760
1473,1,420770
1474,1,420780
1475,2,420790
1476,1,420810
1477,8,420820
1478,20,420890
1479,4,420900
1480,25,420910
1481,2,420917
1482,27,420930
1483,13,420940
1484,1,420950
1485,2,420970
1486,1,420985
1487,1,421000
1488,1,421005
1489,15,421010
1490,1,421030
1491,3,421060
1492,6,421100
1493,1,421105
1494,3,421110
1495,2,421140
1496,2,421150
1497,1,421160
1498,6,421165
1499,1,421170
1500,1,421175
1501,5,421190
1502,4,421200
1503,6,421210
1504,2,421220
1505,1,421240
1506,2,421310
1507,9,421320
1508,1,421330
1509,3,421340
1510,1,421360
1511,1,421390
1512,1,421400
1513,1,421430
1514,1,421440
1515,2,421470
1516,1,421490
1517,2,421500
1518,1,421510
1519,1,421520
1520,2,421540
1521,1,421550
1522,1,421567
1523,6,421580
1524,1,421590
1525,1,421610
1526,1,421630
1527,12,421625
1528,1,421640
1529,1,421650
1530,5,421660
1531,1,421680
1532,6,421690
1533,1,421700
1534,6,421710
1535,1,421730
1536,2,421740
1537,2,421750
1538,1,421760
1539,1,421770
1540,6,421800
1541,3,421820
1542,1,421825
1543,2,421830
1544,1,421835
1545,1,421840
1546,12,421870
1547,1,421895
1548,1,421900
1549,2,421915
1550,1,421950
1551,1,421960
1552,15,430060
1553,3,430064
1554,6,430160
1555,1,430200
1556,6,430210
1557,1,430220
1558,1,430223
1559,2,430225
1560,1,430230
1561,3,430270
1562,3,430280
1563,4,430300
1564,4,430310
1565,3,430350
1566,1,430380
1567,1,430390
1568,24,430460
1569,1,430461
1570,2,430463
1571,1,430469
1572,19,430470
1573,2,430480
1574,1,430490
1575,49,430510
1576,1,430535
1577,1,430537
1578,1,430560
1579,1,430585
1580,1,430590
1581,1,430597
1582,13,430610
1583,1,430640
1584,4,430676
1585,1,430680
1586,21,430700
1587,2,430720
1588,1,430760
1589,1,430770
1590,1,430790
1591,1,430810
1592,3,430820
1593,1,430830
1594,2,430850
1595,1,430860
1596,1,430870
1597,1,430890
1598,2,430920
1599,3,430930
1600,3,431020
1601,1,431033
1602,1,431050
1603,1,431075
1604,1,431087
1605,1,431100
1606,2,431110
1607,2,431115
1608,2,431130
1609,2,431140
1610,1,431177
1611,1,431180
1612,1,431213
1613,1,431225
1614,1,431265
1615,1,431270
1616,1,431300
1617,1,431306
1618,1,431320
1619,1,431335
1620,2,431337
1621,2,431349
1622,1,431340
1623,3,431350
1624,1,431360
1625,13,431370
1626,2,431390
1627,6,431400
1628,17,431405
1629,34,431410
1630,1,431420
1631,1,431430
1632,7,431440
1633,3,431470
1634,118,431490
1635,1,431510
1636,5,431520
1637,1,431555
1638,14,431560
1639,2,431570
1640,1,431600
1641,8,431710
1642,8,431680
1643,1,431690
1644,2,431720
1645,1,431730
1646,2,431740
1647,1,431760
1648,3,431800
1649,1,431805
1650,1,431840
1651,4,431870
1652,1,431890
1653,6,431900
1654,1,431936
1655,1,431950
1656,8,431990
1657,3,432000
1658,2,432010
1659,1,432020
1660,2,432040
1661,4,432080
1662,2,432090
1663,2,432100
1664,1,432120
1665,1,432130
1666,1,432145
1667,1,432146
1668,1,432147
1669,6,432180
1670,1,432235
1671,3,432240
1672,6,432250
1673,1,432280
1674,1,432290
1675,20,432300
1676,3,432335
1677,1,432380
1678,1,500060
1679,1,500110
1680,1,500210
1681,1,500215
1682,2,500220
1683,6,500240
1684,26,500270
1685,3,500295
1686,2,500320
1687,8,500325
1688,1,500330
1689,1,500348
1690,4,500370
1691,9,500380
1692,6,500470
1693,1,500540
1694,1,500570
1695,6,500620
1696,5,500630
1697,1,500690
1698,1,500740
1699,1,500750
1700,1,500769
1701,1,500770
1702,3,500830
1703,1,510010
1704,1,510125
1705,10,510180
1706,6,510250
1707,2,510267
1708,1,510300
1709,2,510320
1710,10,510340
1711,1,510460
1712,1,510490
1713,3,510510
1714,3,510562
1715,5,510622
1716,1,510626
1717,1,510642
1718,2,510675
1719,1,510677
1720,1,510682
1721,1,510704
1722,1,510706
1723,1,510757
1724,1,510760
1725,2,510770
1726,1,510777
1727,1,510792
1728,1,510795
1729,13,510840
1730,1,510550
1731,1,520010
1732,4,520025
1733,2,520030
1734,1,520090
1735,2,520110
1736,1,520130
1737,3,520140
1738,1,520180
1739,5,520235
1740,1,520330
1741,1,520390
1742,1,520410
1743,1,520430
1744,10,520440
1745,6,520470
1746,5,520490
1747,8,520510
1748,1,520540
1749,5,520552
1750,2,520620
1751,1,520650
1752,1,520690
1753,1,520725
1754,2,520740
1755,1,520750
1756,1,520790
1757,30,520800
1758,10,520860
1759,14,520870
1760,1,520990
1761,1,520995
1762,2,521000
1763,1,521010
1764,1,521080
1765,1,521090
1766,1,521130
1767,2,521140
1768,10,521150
1769,2,521170
1770,1,521180
1771,8,521190
1772,3,521250
1773,1,521270
1774,1,521300
1775,1,521308
1776,1,521350
1777,1,521375
1778,2,521400
1779,1,521410
1780,1,521460
1781,10,521523
1782,1,521530
1783,1,521550
1784,1,521580
1785,1,521640
1786,9,521730
1787,2,521770
1788,1,521800
1789,13,521850
1790,3,521880
1791,1,521890
1792,13,521930
1793,1,521960
1794,1,521973
1795,2,521975
1796,1,522010
1797,1,522040
1798,1,522130
1799,1,522140
1800,6,522150
1801,1,522155
1802,1,522160
1803,1,522200
1804,1,522230
1805,106,530010
