,QUANTIDADE,MUNCOD
415,1,210470
416,40,210480
417,81,210490
418,25,210500
419,59,210510
420,2,210515
421,7,210520
422,33,210530
423,24,210535
424,38,210540
425,37,210542
426,6,210545
427,6,210547
428,5,210550
429,30,210560
430,266,210570
431,18,210580
432,3,210594
433,34,210590
434,7,210592
435,1,210596
436,1,210598
437,6,210600
438,8,210610
439,21,210630
440,5,210632
441,3,210635
442,2,210637
443,48,210640
444,19,210650
445,18,210660
446,6,210663
447,6,210667
448,126,210670
449,20,210675
450,7,210680
451,6,210690
452,68,210700
453,19,210710
454,18,210720
455,7,210725
456,2,210730
457,2,210735
458,1,210740
459,86,210745
460,2,210750
461,36,210760
462,21,210770
463,8,210780
464,148,210790
465,114,210800
466,16,210805
467,74,210810
468,54,210820
469,49,210825
470,28,210830
471,47,210840
472,1,210845
473,37,210850
474,18,210860
475,33,210870
476,75,210880
477,24,210890
478,28,210900
479,2,210905
480,7,210910
481,17,210920
482,1,210923
483,37,210927
484,78,210930
485,29,210940
486,1,210945
487,55,210950
488,2,210955
489,71,210960
490,2,210970
491,20,210980
492,21,210990
493,33,211000
494,62,211010
495,228,211020
496,4,211023
497,16,211027
498,10,211030
499,27,211040
500,74,211050
501,44,211060
502,35,211065
503,24,211070
504,12,211080
505,14,211085
506,11,211090
507,130,211100
508,8,211102
509,56,211107
510,15,211110
511,6,211120
512,15,211125
513,57,211130
514,54,211140
515,14,211150
516,30,211160
517,1,211163
518,208,211170
519,33,211174
520,2,211176
521,50,211178
522,17,211180
523,63,211190
524,7,211195
525,24,211200
526,70,211210
527,10,211220
528,64,211223
529,5,211227
530,156,211230
531,89,211240
532,6,211245
533,34,211250
534,11,211260
535,14,211270
536,19,211280
537,1,211285
538,5,211290
539,36,211300
540,19,211400
541,8,220005
542,3,220010
543,12,220020
544,3,220025
545,2,220027
546,5,220030
547,131,220040
548,5,220045
549,22,220050
550,1,220060
551,19,220070
552,1,220080
553,1,220090
554,58,220095
555,1,220105
556,3,220110
557,2,220115
558,28,220120
559,2,220130
560,25,220150
561,1,220155
562,7,220157
563,4,220160
564,1,220170
565,1,220173
566,1,220177
567,16,220180
568,24,220190
569,2,220191
570,27,220192
571,18,220194
572,3,220198
573,2,220200
574,18,220205
575,4,220207
576,1,220208
577,5,220209
578,4,220210
579,16,220213
580,3,220217
581,98,220220
582,23,220230
583,3,220240
584,3,220245
585,13,220250
586,2,220253
587,3,220255
588,11,220260
589,1,220265
590,10,220270
591,11,220271
592,1,220272
593,7,220273
594,2,220275
595,16,220277
596,1,220280
597,46,220285
598,4,220290
599,1,220300
600,17,220310
601,44,220320
602,2,220323
603,18,220327
604,2,220330
605,29,220335
606,5,220340
607,28,220345
608,9,220350
609,10,220370
610,24,220375
611,2,220385
612,7,220390
613,6,220400
614,8,220415
615,3,220420
616,310,220430
617,5,220435
618,3,220440
619,10,220450
620,12,220455
621,2,220460
622,6,220465
623,4,220470
624,11,220480
625,2,220490
626,9,220500
627,5,220515
628,201,220520
629,1,220525
630,16,220527
631,1,220535
632,6,220540
633,6,220545
634,10,220550
635,1,220551
636,6,220552
637,7,220553
638,3,220555
639,3,220557
640,1,220556
641,2,220558
642,3,220559
643,12,220570
644,44,220580
645,3,220585
646,5,220595
647,25,220605
648,4,220610
649,33,220620
650,1,220635
651,17,220650
652,4,220660
653,2,220665
654,5,220667
655,1,220669
656,18,220675
657,176,220700
658,1,220710
659,2,220720
660,1,220735
661,4,220740
662,6,220755
663,135,220760
664,107,220770
665,10,220777
666,6,220779
667,23,220780
668,36,220790
669,50,220800
670,9,220810
671,8,220820
672,2,220830
673,2,220840
674,13,220850
675,1,220855
676,4,220865
677,2,220870
678,107,220880
679,2,220885
680,1,220890
681,3,220910
682,2,220915
683,5,220930
684,9,220937
685,1,220935
686,1,220950
687,33,220955
688,2,220960
689,6,220970
690,1,220985
691,1,220990
692,20,220995
693,2,220997
694,2,221000
695,1,221020
696,31,221030
697,76,221035
698,1,221039
699,13,221040
700,1,221050
701,659,221060
702,1,221063
703,12,221065
704,70,221070
705,7,221080
706,45,221093
707,4,221095
708,6,221097
709,203,221100
710,41,221110
711,19,221120
712,18,221130
713,22,221135
714,4,221140
715,3,221160
716,36,221170
717,6,230010
718,3,230015
719,69,230020
720,1,230030
721,2,230040
722,1,230060
723,6,230070
724,7,230075
725,5,230100
726,10,230110
727,15,230120
728,14,230130
729,1,230140
730,220,230170
731,1,230180
732,2,230185
733,108,230190
734,2,230195
735,10,230200
736,2,230210
737,2,230220
738,1,230230
739,9,230240
740,140,230250
741,26,230260
742,4,230270
743,12,230280
744,3,230290
745,1,230300
746,1,230310
747,2,230320
748,6,230330
749,10,230340
750,8,230350
751,7,230365
752,357,230370
753,1,230380
754,1,230390
755,1,230393
756,8,230395
757,1,230400
758,49,230410
759,6,230420
760,18,230425
761,4,230427
762,4,230428
763,4,230430
764,5,230435
765,1937,230440
766,1,230445
767,1,230460
768,1,230490
769,5,230495
770,10,230500
771,2,230510
772,3,230520
773,8,230523
774,3,230526
775,3,230530
776,4,230533
777,5,230540
778,5,230550
779,5,230560
780,6,230565
781,8,230580
782,4,230590
783,1,230600
784,4,230610
785,5,230625
786,6,230630
787,14,230640
788,2,230650
789,7,230655
790,5,230660
791,2,230670
792,8,230700
793,16,230710
794,4,230720
795,139,230730
796,32,230750
797,23,230760
798,26,230765
799,17,230770
800,14,230780
801,1,230790
802,4,230800
803,5,230810
804,1,230820
805,8,230830
806,4,230835
807,186,230840
808,7,230850
809,2,230860
810,2,230870
811,1,230890
812,3,230900
813,2,230910
814,1,230920
815,26,230930
816,41,230940
817,4,230945
818,4,230950
819,3,230960
820,4,230970
821,11,230980
822,6,231000
823,1,231010
824,5,231020
825,1,231025
826,15,231030
827,3,231040
828,4,231050
829,1,231060
830,11,231070
831,8,231080
832,1,231085
833,2,231090
834,11,231100
835,15,231110
836,3,231126
837,40,231130
838,28,231140
839,2,231150
840,31,231160
841,13,231170
842,108,231180
843,5,231195
844,2,231220
845,2,231200
846,1,231210
847,6,231230
848,3,231240
849,1,231260
850,45,231290
851,3,231300
852,7,231310
853,4,231320
854,20,231330
855,1,231335
856,3,231340
857,27,231350
858,6,231355
859,9,231370
860,1,231395
861,8,231400
862,9,231410
863,2,240010
864,3,240020
865,1,240040
866,2,240050
867,2,240060
868,1,240070
869,1,240090
870,3,240100
871,3,240110
872,2,240140
873,1,240145
874,2,240150
875,1,240165
876,3,240180
877,2,240185
878,1,240190
879,22,240200
880,3,240210
881,7,240230
882,1,240240
883,4,240260
884,6,240310
885,4,240320
886,6,240330
887,3,240340
888,6,240360
889,4,240390
890,3,240400
891,1,240420
892,1,240450
893,1,240460
894,5,240490
895,1,240500
896,1,240510
897,1,240550
898,11,240560
899,9,240570
900,1,240590
901,6,240600
902,1,240610
903,2,240620
904,4,240630
905,1,240640
906,2,240650
907,10,240670
908,2,240680
909,11,240700
910,4,240710
911,1,240725
912,6,240730
913,9,240740
914,5,240750
915,4,240770
916,4,240780
917,10,240800
918,72,240810
919,8,240820
920,5,240830
921,1,240840
922,1,240880
923,16,240325
924,65,240940
925,1,240950
926,4,240970
927,3,240980
928,2,241010
929,25,241020
930,12,241050
931,1,241060
932,1,241070
933,5,241080
934,2,241090
935,3,240895
936,1,241100
937,15,241120
938,1,241140
939,1,241150
940,1,241170
941,1,241180
942,5,241190
943,28,241200
944,6,241220
945,2,241230
946,5,241250
947,3,241255
948,2,241260
949,2,241280
950,2,241290
951,19,241330
952,1,241340
953,5,241355
954,1,241360
955,1,241380
956,2,241390
957,1,241400
958,3,241410
959,1,241420
960,1,241430
961,5,241440
962,2,241460
963,2,241480
964,1,241490
965,4,250010
966,1,250030
967,16,250040
968,2,250050
969,3,250053
970,2,250057
971,1,250060
972,2,250073
973,2,250080
974,6,250090
975,2,250100
976,8,250110
977,2,250120
978,3,250130
979,3,250135
980,20,250150
981,2,250153
982,4,250160
983,8,250157
984,1,250170
985,9,250180
986,1,250190
987,13,250200
988,8,250205
989,1,250215
990,3,250250
991,4,250270
992,44,250280
993,2,250290
994,2,250300
995,8,250320
996,2,250360
997,3,250370
998,289,250400
999,34,250415
1000,16,250440
1001,3,250450
1002,4,250460
1003,6,250480
1004,1,250490
1005,1,250500
1006,26,250510
1007,1,250523
1008,1,250520
1009,2,250535
1010,42,250600
1011,6,250610
1012,2,250620
1013,3,250625
1014,5,250630
1015,1,250650
1016,3,250660
1017,1,250260
1018,2,250670
1019,369,250680
1020,5,250690
1021,2,250700
1022,1,250710
1023,9,250720
1024,184,250750
1025,4,251365
1026,20,250760
1027,4,250770
1028,4,250780
1029,1,250790
1030,1,250800
1031,14,250830
1032,1,250855
1033,1,250870
1034,1,250880
1035,6,250920
1036,2,250930
1037,3,250933
1038,7,250940
1039,1,250950
1040,1,250960
1041,21,250970
1042,2,250990
1043,2,251010
1044,4,251020
1045,5,251030
1046,2,251040
1047,1,251050
1048,13,251080
1049,15,251090
1050,4,251110
1051,1,251120
1052,17,251130
1053,19,251140
1054,1,251160
1055,1,251180
1056,1,251190
1057,3,251200
1058,6,251203
1059,1,251207
1060,2,251210
1061,2,251220
1062,1,251230
1063,7,251240
1064,26,251250
1065,1,251270
1066,2,251274
1067,31,251275
1068,2,251276
1069,16,251280
1070,1,251310
1071,1,251315
1072,2,251320
1073,18,251370
1074,13,251360
1075,5,251400
1076,7,250070
1077,1,251410
1078,2,251440
1079,17,251450
1080,1,251460
1081,1,251465
1082,1,251480
1083,2,251445
1084,2,251490
1085,5,251510
1086,1,251520
1087,7,251540
1088,2,251530
1089,9,251550
1090,1,251560
1091,5,251580
1092,1,251590
1093,1,251593
1094,146,251600
1095,2,251610
1096,2,251615
1097,2,251620
1098,9,251630
1099,3,251650
1100,2,251660
1101,3,251680
1102,237,251690
1103,1,250550
1104,1,251740
1105,27,260005
1106,7,260010
1107,10,260020
1108,15,260030
1109,1,260040
1110,4,260050
1111,2,260060
1112,8,260070
1113,3,260080
1114,4,260090
1115,6,260105
1116,13,260110
1117,47,260120
1118,3,260130
1119,3,260140
1120,1,260150
1121,12,260160
1122,4,260170
1123,5,260180
1124,5,260190
1125,2,260200
1126,13,260210
1127,15,260220
1128,10,260230
1129,3,260240
1130,3,260260
1131,2,260270
1132,146,260280
1133,111,260290
1134,48,260300
1135,4,260320
1136,2,260330
1137,6,260340
1138,40,260345
1139,6,260380
1140,3,260390
1141,5,260392
1142,10,260400
1143,45,260410
1144,4,260415
1145,3,260430
1146,4,260440
1147,6,260450
1148,6,260460
1149,4,260470
1150,2,260480
1151,8,260510
1152,1,260515
1153,21,260520
1154,8,260540
1155,8,260560
1156,6,260570
1157,2,260580
1158,2,260590
1159,43,260600
1160,3,260610
1161,45,260620
1162,1,260630
1163,11,260640
1164,1,260650
1165,3,260660
1166,42,260680
1167,6,260760
1168,9,260700
1169,30,260720
1170,4,260730
1171,5,260750
1172,5,260765
1173,6,260775
1174,6,260780
1175,324,260790
1176,2,260800
1177,4,260810
1178,1,260825
1179,3,260830
1180,2,260840
1181,1,260850
1182,5,260845
1183,1,260860
1184,1,260870
1185,1,260875
1186,7,260880
1187,47,260890
1188,9,260900
1189,3,260910
1190,13,260930
1191,13,260940
1192,18,260950
1193,337,260960
1194,4,260970
1195,2,260980
1196,7,260990
1197,3,261000
1198,2,261020
1199,2,261040
1200,7,261050
1201,18,261060
1202,100,261070
1203,3,261080
1204,134,261090
1205,18,261100
1206,227,261110
1207,1,261120
1208,3,261130
1209,1,261153
1210,1465,261160
1211,4,261180
1212,1,261200
1213,2,261210
1214,46,261220
1215,5,261247
1216,14,261250
1217,1,261255
1218,4,261260
1219,1,261280
1220,2,261300
1221,6,261310
1222,4,261320
1223,2,261330
1224,1,261340
1225,15,261350
1226,3,261360
1227,36,261370
1228,10,261380
1229,146,261390
1230,2,261400
1231,9,261410
1232,5,261420
1233,49,261450
1234,1,261460
1235,2,261485
1236,5,261500
1237,4,261510
1238,2,261520
1239,4,261530
1240,5,261550
1241,2,261560
1242,14,261570
1243,9,261580
1244,1,261590
1245,3,261600
1246,4,261610
1247,2,261618
1248,30,261620
1249,3,261630
1250,44,261640
1251,6,270010
1252,5,270020
1253,38,270030
1254,13,270040
1255,10,270050
1256,2,270060
1257,2,270070
1258,5,270100
1259,6,270110
1260,2,270120
1261,2,270130
1262,6,270140
1263,1,270150
1264,1,270160
1265,12,270170
1266,2,270190
1267,14,270220
1268,34,270230
1269,2,270235
1270,7,270240
1271,2,270250
1272,3,270255
1273,3,270260
1274,3,270270
1275,6,270280
1276,3,270290
1277,6,270310
1278,1,270320
1279,1,270340
1280,2,270375
1281,18,270380
1282,5,270400
1283,383,270430
1284,1,270490
1285,4,270450
1286,4,270460
1287,10,270470
1288,20,270510
1289,37,270520
1290,5,270550
1291,1,270560
1292,2,270570
1293,5,270580
1294,2,270600
1295,2,270610
1296,32,270630
1297,2,270640
1298,3,270644
1299,5,270650
1300,10,270670
1301,3,270680
1302,66,270690
1303,15,270710
1304,7,270730
1305,2,270740
1306,4,270750
1307,4,270760
1308,87,270770
1309,5,270780
1310,7,270790
1311,16,270800
1312,1,270820
1313,13,270830
1314,5,270840
1315,11,270850
1316,52,270860
1317,2,270870
1318,3,270880
1319,6,270890
1320,1,270895
1321,37,270915
1322,1,270920
1323,17,270930
1324,28,270940
1325,208,280020
1326,557,280030
1327,4,280050
1328,13,280060
1329,1,280067
1330,3,280110
1331,1,280120
1332,81,280130
1333,3,280140
1334,3,280150
1335,6,280170
1336,14,280200
1337,24,280210
1338,2,280230
1339,5,280260
1340,7,280280
1341,4,280290
1342,2,280300
1343,1,280310
1344,8,280320
1345,6,280330
1346,22,280350
1347,9,280360
1348,1,280380
1349,4,280390
1350,2,280400
1351,7,280430
1352,3,280445
1353,3,280450
1354,4,280460
1355,113,280480
1356,2,280490
1357,2,280510
1358,1,280520
1359,2,280530
1360,1,280540
1361,1,280550
1362,1,280560
1363,3,280570
1364,2,280580
1365,76,280590
1366,2,280610
1367,5,280620
1368,1,280630
1369,12,280650
1370,3,280660
1371,66,280670
1372,5,280710
1373,2,280720
1374,2,280730
1375,72,280740
1376,2,280750
1377,1,280760
1378,3,290020
1379,1,290035
1380,13,290040
1381,2,290060
1382,6,290070
1383,43,290080
1384,1,290090
1385,6,290100
1386,6,290110
1387,48,290115
1388,5,290120
1389,35,290130
1390,48,290160
1391,3,290180
1392,2,290190
1393,6,290195
1394,1,290205
1395,49,290200
1396,18,290210
1397,1,290220
1398,10,290225
1399,5,290230
1400,62,290240
1401,40,290250
1402,65,290260
1403,1,290265
1404,42,290270
1405,23,290280
1406,4,290290
1407,32,290300
1408,6,290310
1409,8,290320
1410,53,290323
1411,3,290330
1412,9,290327
1413,35,290340
1414,5,290350
1415,8,290360
1416,7,290370
1417,9,290380
1418,21,290390
1419,42,290395
1420,23,290400
1421,41,290405
1422,22,290410
1423,7,290420
1424,45,290430
1425,28,290440
1426,6,290450
1427,3,290460
1428,20,290470
1429,33,290475
1430,6,290480
1431,2,290490
1432,114,290500
1433,1,290510
1434,5,290515
1435,7,290520
1436,34,290530
1437,5,290540
1438,1,290550
1439,19,290560
1440,21,290570
1441,15,290580
1442,10,290590
1443,33,290600
1444,50,290610
1445,44,290620
1446,14,290630
1447,6,290640
1448,9,290650
1449,76,290660
1450,198,290670
1451,6,290680
1452,10,290682
1453,4,290687
1454,3,290689
1455,14,290690
1456,112,290710
1457,7,290720
1458,22,290730
1459,6,290740
1460,1,290750
1461,3,290755
1462,58,290760
1463,5,290780
1464,6,290790
1465,8,290800
1466,8,290810
1467,3,290830
1468,88,290840
1469,5,290850
1470,2,290860
1471,2,290870
1472,4,290890
1473,5,290910
1474,4,290920
1475,65,290930
1476,2,290940
1477,56,290950
1478,8,290960
1479,118,290970
1480,1,290980
1481,5,290990
1482,6,291000
1483,1,291010
1484,17,291030
1485,397,291040
1486,1,291050
1487,17,290050
1488,17,291060
1489,12,291070
1490,36,291072
1491,1,291077
1492,27,291080
1493,7,291085
1494,11,291090
1495,7,291100
1496,20,291110
1497,39,291120
1498,20,291130
1499,9,291150
1500,2,291160
1501,6,291170
1502,72,291180
1503,2,291185
1504,15,291190
1505,12,291200
1506,11,291210
1507,18,291220
1508,19,291230
1509,12,291240
1510,9,291250
1511,1,291260
1512,146,291270
1513,227,291290
1514,40,291300
1515,130,291310
1516,9,291320
1517,3,291330
1518,4,291340
1519,53,291345
1520,67,291350
1521,65,291360
1522,3,291370
1523,3,291380
1524,218,291390
1525,2,291400
1526,8,291410
1527,49,291420
1528,67,291430
1529,485,291440
1530,2,291450
1531,1,291460
1532,28,291465
1533,18,291470
1534,322,291480
1535,10,291490
1536,8,291500
1537,15,291510
1538,15,291520
1539,36,291535
1540,39,291540
1541,112,291550
1542,16,291560
1543,36,291570
1544,162,291580
1545,52,291600
1546,12,291610
1547,11,291620
1548,20,291630
1549,40,291640
1550,146,291650
1551,5,291660
1552,84,291670
1553,13,291680
1554,20,291685
1555,94,291690
1556,38,291700
1557,119,291710
1558,3,291720
1559,143,291730
1560,109,291733
1561,2,291735
1562,8,291740
1563,12,291750
1564,131,291760
1565,15,291770
1566,8,291780
1567,3,291790
1568,25,291800
1569,10,291810
1570,78,291820
1571,13,291830
1572,2,291835
1573,115,291840
1574,2,291845
1575,21,291850
1576,1,291855
1577,1,291875
1578,6,291880
1579,17,291900
1580,43,291905
1581,73,291915
1582,18,291920
1583,28,291930
1584,7,291940
1585,6,291950
1586,2,291955
1587,35,291960
1588,150,291970
1589,15,291980
1590,1,291990
1591,1,291992
1592,2,291995
1593,24,292000
1594,24,292010
1595,5,292020
1596,2,292040
1597,215,292050
1598,2,292060
1599,33,292070
1600,2,292080
1601,9,292090
1602,11,292100
1603,7,292105
1604,6,292120
1605,2,292130
1606,13,292145
1607,20,292150
1608,42,292170
1609,4,292180
1610,9,292190
1611,47,292200
1612,30,292205
1613,48,292210
1614,3,292220
1615,2,292225
1616,2,292230
1617,116,292240
1618,22,292250
1619,2,292260
1620,6,292265
1621,115,292270
1622,1,292273
1623,5,292275
1624,5,292280
1625,1,292285
1626,7,292290
1627,24,292300
1628,19,292303
1629,20,292305
1630,56,292310
1631,5,292320
1632,6,292330
1633,27,292340
1634,48,292350
1635,22,292360
1636,338,292370
1637,2,292380
1638,14,292390
1639,15,292400
1640,1,292410
1641,2,292420
1642,91,292430
1643,2,292440
1644,2,292450
1645,13,292460
1646,1,292465
1647,1,292467
1648,1,292470
1649,47,292480
1650,129,292490
1651,7,292500
1652,115,292510
1653,2,292520
1654,6,292525
1655,12,292530
1656,4,292540
1657,9,292550
1658,19,292560
1659,1,292570
1660,15,292575
1661,58,292580
1662,10,292590
1663,5,292595
1664,2,292600
1665,13,292610
1666,26,292620
1667,44,292630
1668,18,292640
1669,25,292650
1670,4,292660
1671,15,292665
1672,1,292670
1673,3,292680
1674,74,292690
1675,10,292700
1676,1,292710
1677,81,292720
1678,493,292740
1679,1,292750
1680,1,292770
1681,2,292780
1682,22,292790
1683,3,292805
1684,4,292810
1685,5,292840
1686,4,292850
1687,173,292800
1688,154,292820
1689,1,292830
1690,3,292860
1691,14,292870
1692,11,292880
1693,8,292890
1694,21,292895
1695,8,292910
1696,3,292900
1697,12,292905
1698,1,292920
1699,77,292925
1700,10,292930
1701,5,292935
1702,2,292937
1703,10,292950
1704,1,292960
1705,6,292970
1706,1,292980
1707,28,292990
1708,7,293000
1709,18,293010
1710,3,293020
1711,295,293015
1712,33,293030
1713,1,293040
1714,26,293050
1715,45,293070
1716,2,293075
1717,22,293076
1718,29,293080
1719,123,293090
1720,1,293100
1721,27,293105
1722,1,293110
1723,53,293120
1724,11,293130
1725,14,293135
1726,3,293150
1727,279,293160
1728,14,293180
1729,5,293190
1730,28,293200
1731,93,293210
1732,278,293220
1733,31,293230
1734,21,293240
1735,1,293245
1736,18,293250
1737,10,293260
1738,4,293270
1739,15,293280
1740,80,293290
1741,221,293300
1742,5,293305
1743,20,293310
1744,67,293315
1745,7,293320
1746,3,293325
1747,635,293330
1748,193,293340
1749,418,293345
1750,172,293350
1751,86,293360
1752,4,310020
1753,14,310030
1754,2,310050
1755,65,310060
1756,170,310090
1757,45,310100
1758,48,310110
1759,3,310120
1760,17,310150
1761,7,310160
1762,34,310170
1763,3,310190
1764,1,310200
1765,2,310205
1766,3,315350
1767,5,310230
1768,1,310240
1769,1,310250
1770,7,310260
1771,3,310285
1772,1,310290
1773,5,310300
1774,3,310320
1775,20,310340
1776,58,310350
1777,1,310370
1778,6,310400
1779,35,310420
1780,1,310430
1781,2,310445
1782,18,310450
1783,2,310460
1784,49,310470
1785,20,310490
1786,1,310500
1787,4,310510
1788,19,310540
1789,1,310550
1790,19,310560
1791,1,310570
1792,3,310590
1793,1,310600
1794,1929,310620
1795,5,310630
1796,8,310640
1797,30,310650
1798,10,310660
1799,102,310670
1800,2,310690
1801,8,310710
1802,19,310730
1803,14,310740
1804,1,310750
1805,2,310770
1806,1,310780
1807,1,310790
1808,4,310800
1809,1,310825
1810,7,310840
1811,1,310850
1812,1,310870
1813,1,310855
1814,7,310860
1815,5,310900
1816,2,310910
1817,1,310920
1818,1,310925
1819,3,310930
1820,1,310940
1821,5,310950
1822,18,310270
1823,10,310990
1824,5,311000
1825,1,311010
1826,4,311030
1827,2,311050
1828,16,311060
1829,3,311080
1830,4,311090
1831,8,311100
1832,1,311110
1833,4,311120
1834,7,311130
1835,3,311150
1836,12,311160
1837,3,311170
1838,2,311210
1839,1,311220
1840,26,311230
1841,1,311240
1842,2,311260
1843,1,311265
1844,10,311280
1845,4,311290
1846,77,311300
1847,3,311310
1848,2,311320
1849,23,311330
1850,2,311340
1851,3,311350
1852,13,311360
1853,53,311370
1854,1,311390
1855,4,311410
1856,3,311420
1857,5,311430
1858,1,311440
1859,9,311450
1860,11,311455
1861,1,311480
1862,4,311490
1863,6,311510
1864,9,311530
1865,4,311535
1866,5,311540
1867,9,311545
1868,12,311550
1869,1,311560
