,QUANTIDADE,MUNCOD
179,32,150400
180,71,150405
181,14,150420
182,26,150430
183,2,150440
184,6,150442
185,7,150450
186,10,150460
187,21,150470
188,34,150480
189,50,150490
190,14,150495
191,1,150497
192,1,150500
193,1,150503
194,20,150506
195,45,150510
196,21,150520
197,15,150530
198,7,150540
199,91,150543
200,10,150548
201,12,150549
202,11,150550
203,24,150553
204,3,150555
205,46,150563
206,54,150570
207,17,150580
208,9,150600
209,1,150610
210,4,150611
211,11,150613
212,37,150616
213,58,150618
214,9,150619
215,10,150620
216,39,150630
217,1,150635
218,57,150640
219,10,150650
220,1,150655
221,29,150658
222,24,150660
223,54,150670
224,7,150680
225,92,150700
226,4,150710
227,32,150715
228,31,150720
229,92,150730
230,2,150740
231,47,150745
232,1,150746
233,7,150747
234,5,150750
235,15,150760
236,30,150770
237,2,150775
238,7,150780
239,111,150790
240,6,150795
241,1,150796
242,20,150797
243,28,150800
244,31,150803
245,35,150805
246,79,150808
247,1,150810
248,97,150812
249,1,150815
250,24,150820
251,93,150830
252,6,150835
253,24,150840
254,13,160010
255,12,160020
256,31,160027
257,4,160030
258,2,160040
259,6,160050
260,2,160053
261,17,160060
262,1,160070
263,2,160080
264,1,170035
265,12,170070
266,6,170100
267,1,170130
268,1,170190
269,19,170200
270,25,170210
271,1,170215
272,8,170220
273,22,170230
274,2,170255
275,2,170290
276,4,170305
277,4,170320
278,1,170330
279,1,170360
280,1,170380
281,4,170386
282,2,170389
283,2,170410
284,31,170550
285,1,171670
286,1,170600
287,3,170610
288,2,170740
289,1,170765
290,1,170770
291,2,170820
292,9,170900
293,3,170930
294,15,170950
295,5,171050
296,1,171150
297,4,171190
298,1,171280
299,4,171320
300,3,171330
301,2,171360
302,1,171370
303,1,171395
304,2,171420
305,3,171430
306,2,171488
307,1,171500
308,11,172100
309,2,171570
310,1,171380
311,3,171610
312,9,171620
313,6,171630
314,13,171650
315,17,171660
316,2,171665
317,1,171720
318,3,171750
319,1,171790
320,1,171800
321,15,171820
322,1,171830
323,1,171840
324,1,171850
325,1,171880
326,9,171884
327,2,171886
328,2,171888
329,1,171900
330,1,172030
331,1,172080
332,4,172090
333,1,172097
334,1,172125
335,1,172208
336,1,172210
337,5,210005
338,2,210015
339,8,210020
340,175,210030
341,1,210040
342,12,210047
343,21,210060
344,6,210070
345,22,210080
346,105,210083
347,20,210087
348,35,210090
349,159,210095
350,59,210100
351,24,210110
352,173,210120
353,3,210125
354,50,210130
355,4,210135
356,16,210140
357,1,210150
358,11,210160
359,2,210170
360,6,210177
361,27,210180
362,16,210190
363,8,210193
364,3,210197
365,75,210200
366,1,210203
367,3,210207
368,132,210210
369,24,210220
370,176,210230
371,4,210232
372,2,210235
373,7,210237
374,20,210240
375,24,210250
376,3,210255
377,7,210260
378,5,210270
379,3,210275
380,61,210280
381,1,210290
382,6,210300
383,28,210310
384,65,210312
385,2,210315
386,6,210317
387,65,210320
388,19,210325
389,50,210330
390,11,210340
391,62,210350
392,35,210355
393,3,210360
394,33,210370
395,3,210375
396,4,210380
397,31,210390
398,85,210400
399,94,210405
400,36,210407
401,16,210408
402,9,210409
403,1,210420
404,1,210430
405,72,210440
406,93,210450
407,2,210455
408,24,210460
409,26,210462
410,4,210465
411,18,210467
412,4,210470
413,29,210480
414,40,210490
415,12,210500
416,15,210510
417,33,210515
418,31,210520
419,21,210530
420,40,210535
421,30,210540
422,20,210542
423,7,210545
424,19,210547
425,15,210550
426,22,210560
427,2,210565
428,19,210570
429,52,210580
430,64,210590
431,6,210592
432,1,210596
433,3,210598
434,47,210600
435,21,210610
436,1,210620
437,30,210630
438,12,210632
439,264,210637
440,16,210640
441,65,210650
442,93,210660
443,3,210663
444,29,210667
445,98,210670
446,18,210675
447,73,210680
448,7,210690
449,25,210700
450,7,210710
451,32,210720
452,3,210730
453,26,210735
454,7,210740
455,67,210745
456,17,210750
457,60,210760
458,57,210770
459,9,210780
460,1,210790
461,19,210800
462,12,210805
463,8,210810
464,118,210820
465,62,210825
466,67,210830
467,11,210840
468,3,210845
469,52,210850
470,22,210860
471,89,210870
472,27,210880
473,87,210890
474,59,210900
475,5,210905
476,46,210910
477,41,210920
478,6,210923
479,58,210927
480,32,210930
481,62,210940
482,3,210945
483,214,210950
484,2,210955
485,86,210960
486,13,210970
487,1,210975
488,58,210980
489,61,210990
490,72,211000
491,3,211003
492,51,211010
493,158,211020
494,27,211023
495,12,211027
496,36,211030
497,42,211040
498,103,211050
499,92,211060
500,18,211065
501,30,211070
502,17,211080
503,33,211085
504,32,211090
505,68,211100
506,15,211102
507,18,211105
508,42,211107
509,37,211110
510,10,211120
511,6,211125
512,78,211130
513,25,211140
514,3,211150
515,1,211153
516,1,211157
517,8,211160
518,10,211163
519,43,211170
520,6,211172
521,65,211174
522,3,211176
523,33,211178
524,44,211190
525,71,211195
526,58,211210
527,10,211220
528,79,211223
529,81,211227
530,86,211230
531,46,211240
532,9,211245
533,54,211250
534,42,211260
535,62,211270
536,20,211280
537,2,211285
538,45,211290
539,20,211300
540,78,211400
541,1,220005
542,1,220010
543,3,220020
544,5,220025
545,2,220027
546,2,220030
547,20,220040
548,1,220045
549,24,220050
550,1,220060
551,7,220100
552,1,220105
553,8,220110
554,1,220115
555,1,220117
556,43,220120
557,1,220130
558,88,220150
559,1,220155
560,3,220160
561,2,220173
562,5,220177
563,64,220190
564,13,220194
565,3,220198
566,8,220200
567,1,220202
568,7,220205
569,6,220207
570,1,220208
571,1,220209
572,6,220210
573,1,220211
574,3,220217
575,99,220220
576,29,220230
577,13,220240
578,1,220245
579,1,220253
580,24,220260
581,3,220270
582,10,220271
583,2,220273
584,1,220275
585,23,220277
586,3,220280
587,12,220290
588,1,220300
589,12,220310
590,47,220320
591,20,220323
592,4,220327
593,1,220325
594,3,220330
595,1,220340
596,115,220350
597,9,220370
598,3,220385
599,2,220390
600,2,220400
601,2,220415
602,2,220420
603,1,220435
604,4,220440
605,18,220450
606,2,220465
607,5,220470
608,1,220480
609,5,220490
610,7,220500
611,1,220510
612,5,220515
613,3,220520
614,2,220525
615,17,220527
616,3,220530
617,3,220540
618,1,220545
619,22,220550
620,1,220551
621,11,220552
622,2,220553
623,1,220555
624,1,220556
625,1,220558
626,2,220559
627,1,220560
628,11,220570
629,2,220585
630,2,220590
631,5,220595
632,1,220605
633,60,220620
634,2,220635
635,1,220640
636,4,220650
637,6,220660
638,3,220665
639,1,220667
640,1,220672
641,20,220675
642,2,220680
643,83,220700
644,1,220720
645,1,220730
646,2,220735
647,5,220740
648,2,220750
649,2,220760
650,49,220770
651,1,220777
652,5,220779
653,26,220780
654,1,220790
655,28,220800
656,13,220810
657,4,220830
658,1,220840
659,13,220850
660,4,220865
661,9,220870
662,3,220880
663,1,220885
664,1,220887
665,5,220890
666,1,220910
667,1,220920
668,6,220930
669,4,220937
670,1,220945
671,5,220950
672,10,220960
673,1,220965
674,2,220970
675,1,220990
676,16,220995
677,3,221000
678,3,221037
679,4,221039
680,26,221040
681,1,221060
682,2,221063
683,9,221065
684,2,221070
685,10,221080
686,2,221093
687,7,221097
688,177,221100
689,2,221110
690,82,221120
691,3,221130
692,5,221140
693,2,221150
694,2,230010
695,1,230015
696,4,230030
697,4,230060
698,9,230070
699,3,230075
700,2,230080
701,1,230100
702,3,230110
703,1,230120
704,6,230130
705,2,230140
706,1,230150
707,6,230160
708,5,230170
709,3,230180
710,12,230190
711,3,230195
712,5,230200
713,2,230210
714,3,230220
715,7,230240
716,17,230250
717,2,230260
718,6,230270
719,5,230280
720,18,230320
721,4,230330
722,2,230350
723,1,230360
724,7,230370
725,1,230380
726,2,230390
727,65,230410
728,32,230420
729,1,230428
730,5,230430
731,59,230440
732,1,230460
733,1,230465
734,2,230480
735,2,230495
736,1,230500
737,3,230523
738,1,230530
739,2,230533
740,3,230540
741,11,230550
742,7,230560
743,2,230570
744,1,230580
745,77,230590
746,1,230600
747,3,230625
748,11,230630
749,3,230640
750,1,230650
751,1,230655
752,1,230660
753,2,230670
754,6,230690
755,2,230700
756,9,230710
757,84,230730
758,4,230740
759,14,230750
760,3,230760
761,3,230763
762,2,230765
763,1,230770
764,1,230780
765,16,230810
766,1,230820
767,7,230830
768,1,230835
769,100,230840
770,8,230850
771,60,230870
772,14,230920
773,99,230930
774,30,230940
775,1,230945
776,2,230950
777,3,230960
778,1,230970
779,1,231030
780,3,231060
781,4,231070
782,1,231080
783,3,231100
784,4,231110
785,1,231120
786,6,231126
787,1,231135
788,1,231140
789,1,231150
790,23,231160
791,1,231170
792,1,231180
793,2,231195
794,2,231220
795,4,231210
796,1,231240
797,1,231250
798,1,231320
799,1,231325
800,1,231330
801,1,231340
802,1,231350
803,2,231355
804,1,231360
805,1,231370
806,2,231380
807,29,231400
808,3,240020
809,30,240050
810,1,240070
811,7,240110
812,2,240120
813,1,240130
814,1,240180
815,32,240200
816,26,240230
817,2,240270
818,1,240290
819,1,240300
820,2,240375
821,1,240390
822,1,240400
823,1,240420
824,1,240450
825,2,240470
826,1,240485
827,1,240560
828,13,240570
829,1,240600
830,15,240610
831,1,240615
832,1,240650
833,2,240670
834,1,240710
835,1,240720
836,1,240725
837,2,240740
838,9,240800
839,13,240810
840,1,240850
841,1,240870
842,4,240890
843,5,240325
844,1,240910
845,1,240920
846,2,240940
847,1,241010
848,1,241020
849,1,241040
850,1,241050
851,1,241060
852,1,241140
853,6,241200
854,3,241210
855,2,241230
856,1,241240
857,1,241255
858,2,241280
859,1,241300
860,1,241310
861,34,241330
862,2,241340
863,1,241400
864,1,241410
865,1,241430
866,1,241460
867,1,250010
868,1,250020
869,1,250030
870,9,250040
871,2,250050
872,1,250053
873,1,250073
874,1,250077
875,2,250090
876,4,250110
877,2,250120
878,9,250130
879,2,250135
880,16,250150
881,1,250170
882,11,250180
883,2,250190
884,1,250205
885,1,250250
886,1,250270
887,3,250280
888,2,250290
889,8,250320
890,1,250330
891,1,250355
892,2,250370
893,1,250380
894,1,250390
895,59,250400
896,1,250403
897,21,250415
898,4,250430
899,6,250440
900,3,250460
901,3,250470
902,1,250485
903,4,250490
904,1,250500
905,8,250510
906,1,250520
907,1,250535
908,1,250540
909,1,250560
910,7,250600
911,1,250620
912,1,250625
913,6,250630
914,1,250660
915,1,250260
916,1,250680
917,1,250690
918,1,250700
919,1,250710
920,1,250720
921,1,250730
922,1,250740
923,48,250750
924,1,250760
925,1,250780
926,1,250790
927,1,250800
928,1,250820
929,6,250830
930,1,250850
931,1,250890
932,1,250910
933,1,250915
934,4,250920
935,1,250933
936,1,250937
937,1,250940
938,1,250950
939,1,250960
940,6,250970
941,1,250980
942,1,250990
943,2,251010
944,1,251020
945,1,251060
946,1,251065
947,1,251080
948,2,251090
949,1,251272
950,4,251130
951,2,251150
952,1,251190
953,4,251200
954,2,251203
955,2,251207
956,1,251210
957,1,251220
958,1,251230
959,5,251250
960,1,251280
961,2,251290
962,1,251340
963,33,251370
964,9,251360
965,3,251400
966,1,250070
967,30,251450
968,2,251500
969,2,251510
970,2,251540
971,1,251530
972,10,251550
973,1,251580
974,2,251590
975,2,251597
976,187,251600
977,1,251615
978,10,251620
979,6,251630
980,3,251650
981,1,251680
982,32,251690
983,21,260005
984,7,260010
985,3,260020
986,19,260030
987,6,260040
988,8,260050
989,7,260070
990,1,260080
991,10,260090
992,5,260100
993,6,260105
994,233,260110
995,12,260120
996,2,260130
997,21,260140
998,2,260150
999,6,260160
1000,23,260170
1001,3,260180
1002,7,260190
1003,2,260200
1004,7,260210
1005,9,260220
1006,7,260230
1007,4,260240
1008,1,260250
1009,11,260260
1010,2,260270
1011,75,260280
1012,70,260290
1013,25,260300
1014,2,260310
1015,4,260320
1016,1,260330
1017,3,260340
1018,29,260345
1019,4,260350
1020,1,260360
1021,5,260370
1022,6,260380
1023,2,260390
1024,9,260400
1025,47,260410
1026,7,260420
1027,1,260430
1028,3,260440
1029,8,260450
1030,7,260460
1031,5,260470
1032,3,260480
1033,2,260490
1034,9,260500
1035,3,260510
1036,3,260515
1037,19,260520
1038,2,260530
1039,3,260540
1040,1,260545
1041,4,260550
1042,11,260570
1043,2,260580
1044,4,260590
1045,39,260600
1046,15,260610
1047,23,260620
1048,12,260640
1049,2,260650
1050,7,260660
1051,2,260670
1052,16,260680
1053,2,260690
1054,4,260760
1055,2,260700
1056,41,260720
1057,11,260730
1058,1,260740
1059,9,260750
1060,7,260765
1061,1,260770
1062,3,260775
1063,4,260780
1064,153,260790
1065,2,260795
1066,4,260800
1067,3,260805
1068,6,260810
1069,1,260820
1070,3,260825
1071,7,260830
1072,1,260840
1073,6,260850
1074,5,260845
1075,5,260860
1076,6,260870
1077,2,260875
1078,11,260880
1079,17,260890
1080,11,260900
1081,8,260910
1082,1,260915
1083,4,261430
1084,17,260940
1085,9,260950
1086,95,260960
1087,4,260970
1088,3,260980
1089,2,260990
1090,4,261000
1091,4,261010
1092,5,261020
1093,3,261030
1094,2,261040
1095,2,261050
1096,6,261060
1097,69,261070
1098,9,261080
1099,36,261090
1100,11,261100
1101,38,261110
1102,1,261120
1103,17,261130
1104,4,261140
1105,8,261150
1106,305,261160
1107,8,261170
1108,7,261180
1109,10,261190
1110,2,261200
1111,1,261210
1112,16,261220
1113,4,261230
1114,6,261240
1115,4,261245
1116,1,261247
1117,9,261250
1118,1,261255
1119,1,261260
1120,2,261270
1121,1,261280
1122,2,261290
1123,11,261300
1124,12,261310
1125,9,261320
1126,6,261330
1127,5,261340
1128,4,261350
1129,13,261360
1130,23,261370
1131,4,261380
1132,17,261390
1133,5,261400
1134,7,261410
1135,13,261420
1136,1,261440
1137,14,261450
1138,2,261460
1139,1,261470
1140,3,261480
1141,18,261485
1142,3,261500
1143,4,261510
1144,1,261520
1145,10,261530
1146,5,261540
1147,4,261550
1148,7,261560
1149,3,261570
1150,9,261580
1151,3,261600
1152,2,261610
1153,2,261618
1154,23,261620
1155,4,261630
1156,256,261640
1157,2,261650
1158,7,270010
1159,3,270020
1160,77,270030
1161,2,270040
1162,6,270050
1163,2,270070
1164,3,270080
1165,1,270090
1166,13,270100
1167,1,270110
1168,1,270120
1169,5,270130
1170,11,270140
1171,2,270150
1172,1,270160
1173,7,270170
1174,1,270180
1175,3,270200
1176,2,270210
1177,36,270230
1178,5,270235
1179,2,270240
1180,2,270250
1181,3,270255
1182,2,270260
1183,1,270270
1184,7,270280
1185,5,270290
1186,1,270300
1187,14,270310
1188,3,270320
1189,2,270330
1190,2,270340
1191,3,270350
1192,2,270360
1193,1,270375
1194,2,270380
1195,12,270400
1196,1,270410
1197,3,270420
1198,129,270430
1199,3,270440
1200,3,270450
1201,12,270470
1202,4,270480
1203,17,270500
1204,19,270510
1205,1,270520
1206,3,270530
1207,2,270550
1208,1,270600
1209,1,270610
1210,51,270630
1211,38,270640
1212,1,270642
1213,1,270644
1214,1,270650
1215,9,270670
1216,2,270680
1217,26,270690
1218,6,270710
1219,1,270720
1220,34,270730
1221,3,270740
1222,1,270750
1223,44,270760
1224,6,270770
1225,1,270810
1226,3,270830
1227,13,270850
1228,17,270860
1229,3,270870
1230,2,270880
1231,1,270890
1232,1,270895
1233,4,270900
1234,1,270910
1235,39,270915
1236,3,270920
1237,7,270930
1238,1,270940
1239,189,280020
1240,33,280030
1241,2,280040
1242,2,280050
1243,1,280100
1244,5,280110
1245,96,280130
1246,1,280160
1247,9,280200
1248,9,280210
1249,1,280240
1250,4,280260
1251,1,280280
1252,2,280290
1253,1,280300
1254,4,280310
1255,1,280320
1256,2,280330
1257,3,280340
1258,43,280350
1259,8,280360
1260,2,280380
1261,2,280390
1262,1,280410
1263,11,280430
1264,1,280440
1265,1,280450
1266,3,280460
1267,1,280470
1268,21,280480
1269,1,280490
1270,3,280550
1271,1,280560
1272,3,280570
1273,1,280580
1274,47,280590
1275,4,280620
1276,1,280630
1277,8,280650
1278,1,280660
1279,30,280670
1280,2,280680
1281,7,280710
1282,2,280720
1283,1,280730
1284,2,280740
1285,2,280750
1286,1,280760
1287,1,290020
1288,1,290030
1289,3,290035
1290,25,290040
1291,1,290070
1292,41,290080
1293,2,290090
1294,18,290100
1295,3,290110
1296,3,290115
1297,10,290120
1298,4,290130
1299,3,290135
1300,1,290140
1301,1,290150
1302,160,290160
1303,2,290170
1304,3,290180
1305,1,290190
1306,2,290200
1307,4,290210
1308,1,290220
1309,10,290230
1310,17,290240
1311,48,290250
1312,5,290260
1313,38,290270
1314,36,290280
1315,3,290290
1316,5,290310
1317,17,290320
1318,1,290323
1319,2,290330
1320,2,290327
1321,10,290350
1322,3,290360
1323,10,290370
1324,7,290380
1325,9,290390
1326,2,290395
1327,1,290400
1328,3,290405
1329,17,290410
1330,2,290420
1331,18,290440
1332,19,290450
1333,4,290460
1334,4,290470
1335,18,290475
1336,2,290480
1337,6,290485
1338,17,290490
1339,20,290500
1340,10,290510
1341,3,290515
1342,18,290520
1343,2,290530
1344,4,290540
1345,5,290550
1346,9,290560
1347,16,290570
1348,1,290580
1349,8,290590
1350,29,290600
1351,6,290610
1352,1,290620
1353,8,290630
1354,1,290640
1355,8,290650
1356,2,290660
1357,6,290670
1358,4,290682
1359,1,290685
1360,3,290687
1361,1,290689
1362,20,290690
1363,1,290700
1364,2,290710
1365,25,290720
1366,8,290730
1367,1,290740
1368,5,290750
1369,11,290755
1370,6,290780
1371,11,290790
1372,13,290800
1373,3,290810
1374,8,290820
1375,14,290830
1376,212,290840
1377,8,290850
1378,5,290860
1379,1,290880
1380,23,290890
1381,11,290900
1382,1,290910
1383,3,290920
1384,3,290930
1385,2,290940
1386,11,290950
1387,1,290970
1388,19,290980
1389,5,290990
1390,10,291005
1391,10,291010
1392,5,291020
1393,10,291030
1394,9,291040
1395,3,291050
1396,11,290050
1397,22,291060
1398,28,291070
1399,41,291072
1400,41,291080
1401,1,291100
1402,4,291110
1403,50,291120
1404,5,291125
1405,5,291140
1406,1,291150
1407,10,291160
1408,1,291165
1409,1,291170
1410,11,291180
1411,1,291185
1412,2,291190
1413,10,291200
1414,6,291210
1415,11,291220
1416,9,291230
1417,7,291250
1418,13,291270
1419,359,291290
1420,231,291300
1421,2,291330
1422,1,291340
1423,13,291345
1424,23,291350
1425,52,291360
1426,9,291370
1427,1,291380
1428,14,291390
1429,3,291400
1430,16,291410
1431,4,291430
1432,3,291450
1433,4,291460
1434,62,291465
1435,10,291470
1436,19,291480
1437,4,291490
1438,1,291500
1439,8,291510
1440,3,291520
1441,2,291535
1442,3,291550
1443,47,291560
1444,4,291570
1445,119,291580
1446,1,291600
1447,40,291610
1448,16,291630
1449,90,291640
1450,4,291650
1451,10,291660
1452,10,291670
1453,23,291680
1454,5,291685
1455,69,291690
1456,3,291700
1457,9,291710
1458,1,291720
1459,27,291730
1460,1,291733
1461,2,291735
1462,4,291740
1463,54,291750
1464,45,291760
1465,2,291770
1466,18,291780
1467,1,291790
1468,17,291800
1469,20,291810
1470,21,291820
1471,3,291835
1472,127,291840
1473,1,291850
1474,8,291855
1475,5,291860
1476,1,291870
1477,1,291875
1478,18,291880
1479,2,291890
1480,2,291900
1481,10,291905
1482,1,291910
1483,23,291920
1484,5,291930
1485,5,291940
1486,32,291950
1487,1,291955
1488,3,291960
1489,5,291970
1490,2,291980
1491,5,291992
1492,1,291995
1493,5,292000
1494,53,292010
1495,1,292020
1496,1,292040
1497,1,292045
1498,8,292050
1499,22,292060
1500,1,292070
1501,1,292090
1502,2,292100
1503,2,292105
1504,17,292110
1505,32,292120
1506,11,292130
1507,5,292140
1508,24,292150
1509,20,292170
1510,3,292180
1511,10,292190
1512,29,292200
1513,11,292210
1514,7,292220
1515,9,292230
1516,160,292240
1517,50,292250
1518,3,292260
1519,7,292265
1520,4,292270
1521,6,292275
1522,1,292280
1523,11,292290
1524,42,292300
1525,68,292303
1526,65,292305
1527,3,292310
1528,1,292320
1529,5,292330
1530,4,292335
1531,2,292340
1532,2,292350
1533,35,292360
1534,1,292370
1535,2,292380
1536,16,292390
1537,23,292400
1538,5,292405
1539,19,292430
1540,12,292440
1541,1,292450
1542,1,292460
1543,1,292465
1544,3,292467
1545,18,292480
1546,1,292490
1547,5,292500
1548,231,292510
1549,3,292520
1550,5,292540
1551,2,292550
1552,12,292575
1553,1,292580
1554,19,292590
1555,1,292593
1556,2,292595
1557,2,292600
1558,1,292610
1559,8,292620
1560,2,292630
1561,4,292650
1562,10,292660
1563,6,292665
1564,7,292670
1565,3,292680
1566,3,292690
1567,10,292700
1568,1,292710
1569,94,292720
1570,8,292730
1571,1542,292740
1572,2,292750
1573,2,292760
1574,39,292790
1575,1,292805
1576,3,292810
1577,7,292840
1578,14,292850
1579,32,292800
1580,5,292820
1581,3,292830
1582,7,292860
1583,130,292870
1584,11,292880
1585,3,292890
1586,15,292910
1587,21,292900
1588,4,292920
1589,13,292930
1590,2,292935
1591,5,292940
1592,3,292950
1593,5,292960
1594,1,292975
1595,13,292980
1596,9,292990
1597,39,293010
1598,9,293020
1599,2,293015
1600,47,293030
1601,6,293040
1602,12,293050
1603,3,293060
1604,31,293070
1605,12,293075
1606,71,293076
1607,2,293077
1608,3,293080
1609,4,293090
1610,6,293100
1611,3,293110
1612,25,293120
1613,12,293130
1614,22,293135
1615,5,293150
1616,1,293170
1617,1,293180
1618,11,293190
1619,5,293200
1620,123,293210
1621,16,293220
1622,7,293230
1623,1,293240
1624,3,293245
1625,2,293270
1626,11,293280
1627,54,293290
1628,4,293300
1629,5,293305
1630,7,293310
1631,1,293315
1632,11,293317
1633,44,293320
1634,70,293330
1635,5,293350
1636,6,293360
1637,2,310010
1638,6,310020
1639,6,310030
1640,1,310050
1641,1,310060
1642,2,310090
1643,9,310100
1644,186,310110
1645,2,310120
1646,32,310150
1647,4,310160
1648,34,310170
1649,2,310200
1650,3,310205
1651,1,315350
1652,2,310210
1653,5,310230
1654,6,310260
1655,2,310300
1656,7,310340
1657,3,310350
1658,2,310370
1659,12,310400
1660,14,310420
1661,1,310430
1662,1,310440
1663,1,310450
1664,13,310460
1665,29,310470
1666,26,310490
1667,22,310510
1668,2,310520
1669,2,310530
1670,5,310540
1671,1,310550
1672,9,310560
1673,6,310590
1674,1,310610
1675,112,310620
1676,3,310630
1677,7,310640
1678,1,310660
1679,13,310670
1680,9,310690
1681,8,310710
1682,7,310730
1683,4,310740
1684,2,310750
1685,2,310770
1686,1,310780
1687,9,310800
1688,1,310825
1689,8,310840
1690,1,310850
1691,1,310855
1692,6,310860
1693,3,310910
1694,1,310920
1695,2,310930
1696,3,310940
1697,3,310270
1698,18,310990
1699,13,311000
1700,4,311010
1701,2,311020
1702,6,311030
1703,1,311050
1704,9,311060
1705,11,311070
1706,5,311090
1707,88,311100
1708,6,311130
1709,1,311150
1710,8,311160
1711,6,311210
1712,4,311240
1713,1,311250
1714,1,311260
1715,1,311265
1716,6,311270
1717,2,311280
1718,17,311300
1719,2,311310
1720,30,311330
1721,2,311340
1722,3,311350
1723,2,311370
1724,1,311390
1725,2,311400
1726,2,311410
1727,3,311430
1728,2,311440
1729,3,311450
1730,1,311460
1731,1,311470
1732,3,311490
1733,30,311510
1734,61,311530
1735,1,311540
1736,5,311545
1737,19,311550
1738,1,311560
1739,3,311570
1740,1,311590
1741,15,311610
1742,1,311615
1743,4,311630
1744,1,311650
1745,1,311660
1746,1,311680
1747,1,311700
1748,5,311730
1749,1,311740
1750,4,311750
1751,1,311760
1752,6,311770
1753,6,311800
1754,1,311820
1755,103,311830
1756,13,311840
1757,1,311850
1758,23,311860
1759,3,311880
1760,1,311890
1761,1,311910
1762,11,311930
1763,22,311940
1764,2,311970
1765,2,311980
1766,1,311990
1767,1,312020
1768,2,312030
1769,2,312040
1770,38,312080
1771,2,312083
1772,11,312090
1773,1,312100
1774,1,312110
1775,2,312120
1776,1,312125
1777,8,312130
1778,2,312140
1779,1,312160
1780,11,312200
1781,2,312210
1782,3,312220
1783,4,312230
1784,2,312235
1785,1,312240
1786,1,312245
1787,2,312250
1788,1,312260
1789,3,312270
1790,6,312290
1791,3,312300
1792,3,312320
1793,1,312360
1794,1,312370
1795,10,312400
1796,41,312410
1797,35,312420
1798,1,312450
1799,2,312460
1800,1,312480
1801,10,312490
1802,16,312510
1803,2,312530
1804,12,312580
1805,3,312590
1806,8,312595
1807,4,312610
1808,1,312630
1809,1,312650
1810,2,312660
1811,1,312670
1812,1,312675
1813,1,312695
1814,1,312705
1815,5,312710
1816,1,312735
1817,1,312738
1818,1,312740
1819,1,312750
1820,12,312760
1821,33,312770
1822,5,312780
1823,2,312800
1824,1,312810
1825,13,312820
1826,2,312830
1827,1,312840
1828,2,312850
1829,5,312870
1830,2,312880
1831,1,312930
1832,1,312950
1833,3,312965
1834,12,312980
1835,1,312990
1836,3,313000
1837,2,313005
1838,1,313010
1839,1,313020
1840,2,313030
1841,4,313060
1842,1,313070
1843,6,313090
1844,2,313115
1845,5,313120
1846,30,313130
1847,3,313150
1848,35,313170
1849,5,313220
1850,2,313230
1851,12,313240
1852,14,313250
1853,4,313260
1854,6,313270
1855,1,313290
1856,2,313300
1857,8,313310
1858,2,313320
1859,11,313350
1860,3,313360
1861,3,313375
1862,1,313380
1863,9,313390
1864,5,313410
1865,3,313420
1866,2,313440
1867,11,313460
1868,2,313470
1869,9,313490
