,MUNCOD,QUANTIDADE
260,150840,868
261,160010,4
262,160020,12
263,160021,2
264,160023,66
265,160025,2
266,160027,29
267,160030,332
268,160040,7
269,160050,226
270,160015,44
271,160053,34
272,160055,1
273,160060,68
274,160005,39
275,160070,22
276,170025,4
277,170030,61
278,170035,12
279,170040,12
280,170070,1
281,170100,16
282,170105,3
283,170110,32
284,170130,3
285,170190,3
286,170200,3
287,170210,1349
288,170215,30
289,170220,88
290,170230,9
291,170240,69
292,170255,37
293,170270,74
294,170290,17
295,170300,14
296,170305,3
297,170307,4
298,170310,5
299,170320,4
300,170330,8
301,170360,1
302,170370,4
303,170380,15
304,170382,2
305,170384,1
306,170386,6
307,170388,5
308,170389,2
309,170410,2
310,170510,4
311,170460,1
312,170550,26
313,171670,9
314,170555,98
315,170560,27
316,170600,18
317,170610,6
318,170625,4
319,170650,5
320,170700,133
321,170710,17
322,170720,11
323,170730,10
324,170740,16
325,170755,1
326,170765,1
327,170770,6
328,170820,6
329,170825,10
330,170830,3
331,170900,1
332,170930,81
333,170950,116
334,171050,2
335,171070,7
336,171090,1
337,171110,2
338,171150,1
339,171180,3
340,171190,58
341,171195,1
342,171200,20
343,171215,13
344,171240,1
345,171250,16
346,171270,2
347,171280,7
348,171320,20
349,171330,53
350,171360,2
351,171370,1
352,171395,2
353,171420,7
354,171430,51
355,171488,65
356,171500,3
357,171510,12
358,171515,27
359,171525,13
360,172100,1176
361,171570,9
362,171380,4
363,171575,2
364,171610,75
365,171620,88
366,171630,2
367,171650,34
368,171660,3
369,171665,14
370,171700,4
371,171720,4
372,171750,42
373,171780,6
374,171790,3
375,171800,2
376,171820,52
377,171830,56
378,171840,27
379,171845,5
380,171855,3
381,171865,52
382,171870,14
383,171875,8
384,171880,12
385,171884,3
386,171886,6
387,171888,6
388,171890,2
389,171900,2
390,172000,10
391,172010,3
392,172015,1
393,172020,12
394,172025,8
395,172030,3
396,172049,17
397,172065,6
398,172080,10
399,172085,1
400,172090,7
401,172097,4
402,172110,22
403,172120,138
404,172130,1
405,172208,8
406,172210,1
407,210005,2
408,210010,1
409,210020,14
410,210030,19
411,210043,1
412,210047,13
413,210050,28
414,210060,85
415,210080,32
416,210090,45
417,210095,8
418,210110,1
419,210120,39
420,210125,7
421,210140,1119
422,210150,10
423,210160,2051
424,210180,6
425,210190,68
426,210193,1
427,210200,21
428,210203,2
429,210207,4
430,210210,23
431,210215,3
432,210220,7
433,210230,1
434,210235,6
435,210255,154
436,210280,25
437,210300,312
438,210315,1
439,210320,75
440,210325,18
441,210330,7
442,210350,5
443,210360,14
444,210370,22
445,210375,6
446,210380,6
447,210400,3
448,210405,70
449,210407,26
450,210408,8
451,210409,17
452,210410,161
453,210420,44
454,210430,1
455,210450,2
456,210455,33
457,210462,15
458,210467,6
459,210470,3
460,210480,8
461,210500,7
462,210515,20
463,210520,1
464,210530,212
465,210535,1
466,210540,7
467,210542,42
468,210547,39
469,210550,14
470,210570,27
471,210590,2
472,210592,7
473,210596,3
474,210610,39
475,210632,1
476,210637,1
477,210640,3
478,210660,68
479,210667,1
480,210675,1
481,210700,16
482,210710,8
483,210725,10
484,210730,7
485,210750,30
486,210770,62
487,210780,3
488,210790,14
489,210800,5
490,210810,1
491,210820,3
492,210845,5
493,210850,62
494,210860,3
495,210870,6
496,210890,2
497,210900,4
498,210905,1
499,210910,3
500,210930,2
501,210945,5
502,210950,31
503,210960,8
504,210970,13
505,210990,29
506,211003,5
507,211020,3
508,211023,1
509,211060,1
510,211065,12
511,211070,1
512,211080,70
513,211085,30
514,211105,8
515,211107,2
516,211110,19
517,211120,222
518,211125,14
519,211130,994
520,211140,11
521,211153,1
522,211157,10
523,211160,81
524,211167,1
525,211172,1
526,211176,4
527,211180,1
528,211190,1
529,211200,24
530,211220,43
531,211223,2
532,211230,4
533,211240,29
534,211245,8
535,211250,2
536,211270,10
537,211280,4
538,211285,17
539,211290,1
540,211300,2
541,211400,5
542,220020,26
543,220025,2
544,220027,1
545,220030,122
546,220040,17
547,220050,3
548,220060,8
549,220070,1
550,220095,1
551,220100,84
552,220115,11
553,220117,1
554,220120,3
555,220140,1
556,220150,4
557,220160,3
558,220177,1
559,220190,23
560,220191,10
561,220196,1
562,220200,3
563,220202,24
564,220207,1
565,220208,11
566,220209,1
567,220210,1
568,220220,3
569,220230,1
570,220240,1
571,220250,2
572,220253,1
573,220260,3
574,220265,2
575,220270,7
576,220271,2
577,220273,7
578,220275,3
579,220277,2
580,220285,3
581,220290,21
582,220310,2
583,220327,1
584,220330,19
585,220335,4
586,220340,3
587,220345,22
588,220350,73
589,220370,3
590,220375,1
591,220390,169
592,220400,2
593,220410,2
594,220420,21
595,220430,8
596,220435,9
597,220450,1
598,220465,2
599,220470,2
600,220480,1
601,220500,1
602,220520,8
603,220527,1
604,220540,1
605,220550,1
606,220552,1
607,220553,15
608,220557,7
609,220558,1
610,220554,7
611,220570,104
612,220600,3
613,220605,2
614,220610,2
615,220620,3
616,220630,2
617,220635,6
618,220640,15
619,220665,1
620,220667,2
621,220670,77
622,220675,1
623,220680,4
624,220690,2
625,220695,1
626,220700,137
627,220710,3
628,220735,1
629,220740,1
630,220755,1
631,220760,13
632,220770,170
633,220775,2
634,220777,1
635,220790,163
636,220800,169
637,220820,2
638,220830,85
639,220840,63
640,220870,5
641,220880,4
642,220887,9
643,220890,9
644,220900,2
645,220920,1
646,220937,7
647,220940,2
648,220955,1
649,220970,2
650,220975,3
651,220987,9
652,220995,2
653,220997,14
654,221005,15
655,221020,95
656,221035,15
657,221037,2
658,221040,3
659,221050,3
660,221060,82
661,221070,1
662,221080,13
663,221095,1
664,221097,1
665,221100,3063
666,221110,1
667,221120,11
668,221130,1
669,221135,13
670,221140,5
671,230010,132
672,230015,139
673,230030,257
674,230040,8
675,230050,1
676,230060,14
677,230070,318
678,230075,1
679,230080,11
680,230090,7
681,230100,15
682,230110,74
683,230120,171
684,230125,25
685,230130,8
686,230140,30
687,230150,10
688,230160,3
689,230170,1
690,230180,6
691,230185,18
692,230190,33
693,230195,8
694,230200,20
695,230205,4
696,230210,8
697,230220,85
698,230230,1
699,230240,25
700,230250,1407
701,230260,21
702,230270,15
703,230280,109
704,230290,3
705,230300,4
706,230310,2
707,230320,16
708,230330,1
709,230340,4
710,230350,40
711,230360,61
712,230370,2394
713,230380,13
714,230390,60
715,230393,12
716,230395,219
717,230400,21
718,230410,190
719,230420,128
720,230423,12
721,230427,1
722,230428,5
723,230430,671
724,230435,2
725,230440,22581
726,230445,29
727,230450,10
728,230460,5
729,230465,17
730,230470,37
731,230480,91
732,230490,6
733,230495,50
734,230500,2
735,230510,4
736,230523,261
737,230526,26
738,230530,1
739,230533,15
740,230535,64
741,230540,370
742,230550,179
743,230560,15
744,230565,5
745,230570,21
746,230580,21
747,230590,29
748,230600,318
749,230610,502
750,230625,53
751,230630,18
752,230640,52
753,230650,24
754,230655,2
755,230660,41
756,230670,76
757,230680,288
758,230690,16
759,230700,5
760,230710,5
761,230720,3
762,230725,3
763,230730,66
764,230750,69
765,230760,32
766,230763,54
767,230765,1114
768,230770,97
769,230780,12
770,230790,1
771,230800,2
772,230810,425
773,230820,6
774,230830,761
775,230835,22
776,230837,4
777,230840,101
778,230850,37
779,230860,31
780,230870,19
781,230880,1
782,230890,1
783,230900,5
784,230910,32
785,230920,4
786,230930,9
787,230940,2
788,230945,112
789,230950,6
790,230960,247
791,230970,31
792,230980,1
793,230990,1
794,231000,7
795,231010,4
796,231020,56
797,231025,1
798,231030,28
799,231040,5
800,231050,102
801,231060,14
802,231070,5
803,231080,10
804,231085,47
805,231090,23
806,231100,6
807,231110,33
808,231120,2
809,231123,22
810,231126,1
811,231130,87
812,231135,2
813,231140,1185
814,231150,33
815,231160,36
816,231170,247
817,231180,82
818,231190,4
819,231220,28
820,231200,10
821,231230,3
822,231240,22
823,231250,23
824,231260,11
825,231270,270
826,231280,6
827,231290,42
828,231300,153
829,231310,506
830,231320,34
831,231325,7
832,231330,80
833,231335,181
834,231340,7
835,231350,8
836,231355,8
837,231360,2
838,231370,36
839,231375,13
840,231380,2
841,231390,7
842,231395,4
843,231400,203
844,231410,2
845,240010,100
846,240020,48
847,240030,48
848,240040,8
849,240050,19
850,240070,18
851,240080,16
852,240090,10
853,240100,2
854,240110,14
855,240120,2
856,240130,1
857,240140,6
858,240145,14
859,240160,21
860,240165,1
861,240180,3
862,240185,3
863,240190,25
864,240200,288
865,240210,76
866,240220,4
867,240230,42
868,240240,2
869,240250,1
870,240260,24
871,240280,1
872,240300,141
873,240310,308
874,240320,4
875,240330,5
876,240340,2
877,240350,2
878,240360,28
879,240370,5
880,240380,4
881,240390,3
882,240400,2
883,240410,1
884,240420,8
885,240430,1
886,240440,4
887,240450,17
888,240460,8
889,240470,2
890,240485,1
891,240490,2
892,240500,5
893,240510,2
894,240540,2
895,240550,2
896,240560,3
897,240570,10
898,240580,38
899,240590,1
900,240600,41
901,240610,2
902,240615,1
903,240620,1
904,240640,15
905,240650,7
906,240660,3
907,240670,1
908,240680,6
909,240690,1
910,240710,116
911,240720,5
912,240725,1
913,240730,70
914,240740,1
915,240750,4
916,240770,1
917,240790,1
918,240800,1135
919,240810,3829
920,240820,15
921,240830,24
922,240850,2
923,240860,2
924,240880,8
925,240890,11
926,240325,140
927,240910,2
928,240920,3
929,240930,2
930,240940,70
931,240950,5
932,240960,2
933,240970,2
934,240980,2
935,240990,6
936,241010,16
937,241020,2
938,241025,4
939,241040,9
940,241050,20
941,241080,5
942,241090,18
943,240895,1
944,241100,5
945,241110,2
946,241120,19
947,240933,1
948,241140,7
949,241142,3
950,241150,22
951,241170,23
952,241180,5
953,241190,12
954,241200,41
955,241210,4
956,241220,28
957,241230,14
958,241240,2
959,241255,1
960,241260,12
961,241270,1
962,241290,11
963,241300,5
964,241320,4
965,241030,7
966,241330,7
967,241335,11
968,241340,5
969,241350,13
970,241355,1
971,241370,3
972,241380,5
973,241390,3
974,241400,3
975,241410,6
976,241105,8
977,241420,6
978,241430,5
979,241440,3
980,241470,4
981,241480,4
982,241490,1
983,250030,8
984,250040,3
985,250050,5
986,250060,41
987,250077,11
988,250100,7
989,250110,26
990,250115,2
991,250120,3
992,250130,1
993,250140,5
994,250150,5
995,250153,2
996,250160,5
997,250157,4
998,250180,84
999,250190,5
1000,250200,50
1001,250215,6
1002,250220,7
1003,250240,3
1004,250250,16
1005,250270,2
1006,250290,3
1007,250300,39
1008,250310,12
1009,250320,28
1010,250330,26
1011,250355,5
1012,250370,12
1013,250380,4
1014,250390,1
1015,250400,118
1016,250407,2
1017,250420,19
1018,250430,14
1019,250435,10
1020,250440,1
1021,250460,18
1022,250480,4
1023,250485,19
1024,250490,10
1025,250510,11
1026,250523,1
1027,250520,3
1028,250560,1
1029,250570,28
1030,250600,17
1031,250610,41
1032,250620,2
1033,250625,2
1034,250630,21
1035,250640,4
1036,250650,1
1037,250660,12
1038,250260,1
1039,250670,2
1040,250680,1
1041,250690,7
1042,250700,5
1043,250710,2
1044,250720,2
1045,250730,2
1046,250740,1
1047,250750,2301
1048,251365,2
1049,250760,1
1050,250770,20
1051,250780,2
1052,250800,8
1053,250830,12
1054,250840,6
1055,250855,1
1056,250860,13
1057,250870,1
1058,250880,2
1059,250890,6
1060,250900,4
1061,250905,1
1062,250915,4
1063,250920,1
1064,250937,1
1065,250939,2
1066,250940,2
1067,250970,8
1068,251000,2
1069,251010,6
1070,251020,4
1071,251050,2
1072,251065,1
1073,251070,6
1074,251080,5
1075,251100,1
1076,251110,8
1077,251120,1
1078,251272,1
1079,251130,6
1080,251140,2
1081,251150,4
1082,251160,2
1083,251180,4
1084,251190,2
1085,251200,10
1086,251207,1
1087,251210,5
1088,251230,5
1089,251250,88
1090,251270,1
1091,251278,4
1092,251280,1
1093,251290,2
1094,251300,1
1095,251315,39
1096,251320,1
1097,251330,2
1098,251340,33
1099,251370,147
1100,251380,13
1101,251350,1
1102,251360,1
1103,251392,1
1104,251390,1
1105,251398,42
1106,250070,6
1107,251420,3
1108,251430,1
1109,251450,5
1110,251465,1
1111,251470,1
1112,251500,1
1113,251510,2
1114,251530,1
1115,251560,1
1116,251570,1
1117,251590,1
1118,251593,2
1119,251600,1
1120,251610,1
1121,251615,1
1122,251620,55
1123,251630,2
1124,251670,2
1125,251680,16
1126,251690,16
1127,251700,8
1128,251720,9
1129,250550,2
1130,260005,55
1131,260010,34
1132,260020,1
1133,260030,3
1134,260040,2
1135,260050,10
1136,260070,9
1137,260080,99
1138,260090,2
1139,260100,44
1140,260105,4
1141,260110,1
1142,260120,4
1143,260130,15
1144,260140,9
1145,260170,575
1146,260190,21
1147,260200,4
1148,260210,48
1149,260220,29
1150,260230,13
1151,260240,12
1152,260250,2
1153,260260,233
1154,260270,6
1155,260280,3
1156,260290,619
1157,260310,18
1158,260320,144
1159,260330,36
1160,260340,1
1161,260345,114
1162,260350,2
1163,260370,8
1164,260380,6
1165,260390,2
1166,260400,53
1167,260410,149
1168,260415,32
1169,260420,4
1170,260430,1
1171,260440,3
1172,260450,17
1173,260460,26
1174,260470,3
1175,260490,12
1176,260500,3
1177,260510,6
1178,260520,39
1179,260530,3
1180,260540,34
1181,260545,2
1182,260550,4
1183,260560,2
1184,260570,1
1185,260580,9
1186,260590,3
1187,260600,312
1188,260610,6
1189,260620,93
1190,260640,99
1191,260650,42
1192,260660,4
1193,260670,3
1194,260680,54
1195,260690,1
1196,260760,17
1197,260710,5
1198,260720,5
1199,260740,1
1200,260750,33
1201,260765,1
1202,260770,2
1203,260775,1
1204,260780,6
1205,260790,186
1206,260795,48
1207,260800,132
1208,260805,2
1209,260810,17
1210,260820,2
1211,260830,3
1212,260840,3
1213,260850,6
1214,260845,11
1215,260860,3
1216,260870,4
1217,260875,7
1218,260880,689
1219,260890,2
1220,260910,22
1221,260915,3
1222,260920,1
1223,261430,3
1224,260940,10
1225,260950,3
1226,260960,585
1227,260970,22
1228,260980,1
1229,260990,1
1230,261000,27
1231,261010,4
1232,261020,18
1233,261030,16
1234,261050,20
1235,261060,24
1236,261070,232
1237,261080,31
1238,261090,100
1239,261100,3
1240,261110,33
1241,261120,25
1242,261130,2
1243,261140,2
1244,261150,6
1245,261160,950
1246,261170,3
1247,261180,12
1248,261190,21
1249,261210,1
1250,261220,5
1251,261230,11
1252,261240,21
1253,261245,1
1254,261247,3
1255,261250,76
1256,261255,2
1257,261260,1
1258,261270,14
1259,261280,27
1260,261290,1
1261,261300,38
1262,261310,8
1263,261320,225
1264,261330,11
1265,261340,2
1266,261350,6
1267,261360,1
1268,261370,49
1269,261380,28
1270,261390,3
1271,261410,5
1272,261420,45
1273,261440,3
1274,261450,214
1275,261460,3
1276,261470,53
1277,261480,3
1278,261485,2
1279,261500,4
1280,261530,17
1281,261540,115
1282,261550,1
1283,261560,1
1284,261570,2
1285,261580,10
1286,261600,29
1287,261618,6
1288,261620,95
1289,261630,8
1290,261640,49
1291,261650,10
1292,270010,1
1293,270030,1537
1294,270040,3
1295,270050,5
1296,270060,2
1297,270070,1
1298,270080,2
1299,270090,2
1300,270120,2
1301,270130,1
1302,270135,1
1303,270140,1
1304,270150,13
1305,270160,1
1306,270180,3
1307,270200,38
1308,270235,40
1309,270240,12
1310,270250,3
1311,270255,4
1312,270260,30
1313,270290,35
1314,270300,2
1315,270310,10
1316,270320,4
1317,270330,3
1318,270340,1
1319,270350,1
1320,270360,22
1321,270370,3
1322,270380,2
1323,270400,7
1324,270410,9
1325,270420,17
1326,270430,668
1327,270440,2
1328,270450,81
1329,270460,4
1330,270470,13
1331,270480,1
1332,270500,3
1333,270520,4
1334,270530,3
1335,270540,1
1336,270550,20
1337,270560,2
1338,270570,1
1339,270590,3
1340,270600,1
1341,270610,11
1342,270620,4
1343,270630,52
1344,270640,8
1345,270642,1
1346,270644,3
1347,270650,1
1348,270670,3
1349,270680,1
1350,270690,19
1351,270720,1
1352,270730,7
1353,270740,2
1354,270750,7
1355,270760,2
1356,270770,71
1357,270800,13
1358,270810,1
1359,270820,3
1360,270830,7
1361,270840,1
1362,270850,7
1363,270860,5
1364,270870,1
1365,270880,11
1366,270895,3
1367,270900,8
1368,270910,13
1369,270915,6
1370,270920,11
1371,270930,3
1372,270940,1
1373,280010,4
1374,280020,1
1375,280030,102
1376,280050,1
1377,280060,8
1378,280070,2
1379,280100,1
1380,280110,6
1381,280130,7
1382,280140,1
1383,280160,16
1384,280190,2
1385,280210,1
1386,280220,3
1387,280240,3
1388,280260,1
1389,280270,4
1390,280280,7
1391,280290,1
1392,280300,12
1393,280310,2
1394,280320,12
1395,280330,1
1396,280340,13
1397,280350,4
1398,280360,4
1399,280380,11
1400,280390,2
1401,280400,1
1402,280430,17
1403,280440,11
1404,280445,3
1405,280450,20
1406,280470,22
1407,280480,89
1408,280490,7
1409,280520,1
1410,280560,3
1411,280570,69
1412,280600,1
1413,280620,3
1414,280630,9
1415,280650,1
1416,280660,2
1417,280670,53
1418,280690,6
1419,280700,1
1420,280710,7
1421,280720,4
1422,280730,9
1423,280760,12
1424,290010,2
1425,290035,7
1426,290040,1
1427,290060,3
1428,290070,21
1429,290080,9
1430,290100,4
1431,290115,5
1432,290130,1
1433,290135,5
1434,290140,2
1435,290150,3
1436,290160,1
1437,290170,1
1438,290180,2
1439,290195,3
1440,290200,2
1441,290210,7
1442,290225,1
1443,290240,4
1444,290250,1
1445,290260,66
1446,290270,7
1447,290280,1
1448,290290,6
1449,290300,1
1450,290310,2
1451,290320,142
1452,290323,1
1453,290330,18
1454,290327,1
1455,290340,48
1456,290350,29
1457,290360,1
1458,290370,2
1459,290380,5
1460,290390,23
1461,290405,2
1462,290410,3
1463,290420,25
1464,290440,1
1465,290450,2
1466,290460,3
1467,290470,29
1468,290475,42
1469,290480,6
1470,290500,2
1471,290510,1
1472,290520,9
1473,290530,1
1474,290540,1
1475,290550,1
1476,290560,7
1477,290570,41
1478,290580,3
1479,290590,1
1480,290600,48
1481,290610,6
1482,290620,3
1483,290630,38
1484,290640,5
1485,290650,12
1486,290670,365
1487,290680,1
1488,290687,4
1489,290690,12
1490,290720,3
1491,290730,3
1492,290740,2
1493,290750,2
1494,290755,2
1495,290770,1
1496,290800,74
1497,290820,1
1498,290840,1
1499,290850,2
1500,290860,1
1501,290870,2
1502,290880,1
1503,290900,1
1504,290930,14
1505,290940,4
1506,290970,5
1507,290980,2
1508,290990,1
1509,291000,1
1510,291005,57
1511,291040,3
1512,290050,1
1513,291060,2
1514,291070,3
1515,291072,447
1516,291075,1
1517,291080,146
1518,291085,1
1519,291090,10
1520,291100,4
1521,291110,1
1522,291125,6
1523,291140,7
1524,291150,61
1525,291160,1
1526,291170,1
1527,291180,12
1528,291190,4
1529,291200,2
1530,291210,149
1531,291230,23
1532,291240,1
1533,291250,1
1534,291270,2
1535,291280,525
1536,291290,29
1537,291320,9
1538,291330,2
1539,291340,2
1540,291360,157
1541,291370,4
1542,291380,15
1543,291390,34
1544,291400,5
1545,291410,4
1546,291440,10
1547,291450,2
1548,291460,40
1549,291465,34
1550,291470,91
1551,291480,515
1552,291490,78
1553,291500,1
1554,291510,1
1555,291520,5
1556,291530,31
1557,291535,1
1558,291540,4
1559,291550,23
1560,291560,17
1561,291570,1
1562,291580,2
1563,291600,12
1564,291610,6
1565,291620,7
1566,291630,102
1567,291640,15
1568,291650,2
1569,291660,4
1570,291680,12
1571,291700,10
1572,291710,3
1573,291720,11
1574,291730,4
1575,291733,1
1576,291735,4
1577,291750,46
1578,291760,3
1579,291770,2
1580,291790,1
1581,291800,106
1582,291810,1
1583,291835,1
1584,291840,28
1585,291855,5
1586,291880,2
1587,291890,7
1588,291905,22
1589,291910,5
1590,291915,1
1591,291920,24
1592,291955,9
1593,291980,5
1594,291990,1
1595,291992,3
1596,291995,1
1597,292000,5
1598,292010,21
1599,292020,1
1600,292030,1
1601,292040,9
1602,292050,4
1603,292080,3
1604,292100,1
1605,292110,13
1606,292120,1
1607,292130,1
1608,292145,1
1609,292150,1
1610,292170,11
1611,292190,1
1612,292200,149
1613,292210,44
1614,292230,14
1615,292265,2
1616,292270,2
1617,292273,4
1618,292285,1
1619,292300,329
1620,292303,3
1621,292310,1
1622,292320,4
1623,292335,4
1624,292340,1
1625,292350,2
1626,292360,3
1627,292370,5
1628,292390,14
1629,292400,6
1630,292420,1
1631,292440,4
1632,292460,8
1633,292465,1
1634,292480,4
1635,292510,3
1636,292520,5
1637,292525,1
1638,292530,59
1639,292550,20
1640,292560,5
1641,292575,1
1642,292580,1
1643,292590,1
1644,292593,1
1645,292600,32
1646,292610,2
1647,292620,17
1648,292630,39
1649,292640,2
1650,292660,31
1651,292680,1
1652,292690,13
1653,292700,3
1654,292710,2
1655,292720,8
1656,292740,1970
1657,292750,6
1658,292770,229
1659,292780,4
1660,292805,4
1661,292810,74
1662,292840,50
1663,292800,49
1664,292860,2
1665,292870,14
1666,292880,14
1667,292890,8
1668,292895,2
1669,292905,19
1670,292920,16
1671,292930,1
1672,292935,6
1673,292950,4
1674,292960,1
1675,292980,2
1676,292990,2
1677,293010,23
1678,293040,2
1679,293050,40
1680,293060,2
1681,293070,439
1682,293075,1
1683,293076,1
1684,293100,1
1685,293105,5
1686,293110,22
1687,293120,1
1688,293130,607
1689,293135,284
1690,293150,2
1691,293180,12
1692,293190,6
1693,293200,1
1694,293220,3
1695,293230,3
1696,293240,15
1697,293250,7
1698,293270,66
1699,293290,1
1700,293300,6
1701,293315,1
1702,293320,6
1703,293325,5
1704,293330,156
1705,293345,287
1706,293350,4
1707,293360,2
1708,310010,3
1709,310020,2
1710,310040,1
1711,310050,10
1712,310060,3
1713,310070,3
1714,310080,2
1715,310090,21
1716,310100,29
1717,310110,56
1718,310140,1
1719,310150,2
1720,310160,35
1721,310170,135
1722,310180,22
1723,310190,1
1724,310200,13
1725,310220,3
1726,310230,6
1727,310260,2
1728,310280,1
1729,310285,1
1730,310290,1
1731,310300,2
1732,310340,127
1733,310350,27
1734,310375,22
1735,310390,6
1736,310400,26
1737,310410,2
1738,310420,3
1739,310430,3
1740,310440,1
1741,310445,2
1742,310450,44
1743,310460,2
1744,310470,18
1745,310490,4
1746,310500,2
1747,310510,9
1748,310520,5
1749,310530,1
1750,310540,6
1751,310550,1
1752,310560,20
1753,310590,2
1754,310620,958
1755,310630,30
1756,310650,1
1757,310670,711
1758,310700,3
1759,310710,12
1760,310730,101
1761,310740,61
1762,310750,3
1763,310760,2
1764,310770,1
1765,310780,6
1766,310800,1
1767,310810,20
1768,310820,1
1769,310825,1
1770,310830,1
1771,310840,2
1772,310850,1
1773,310870,2
1774,310855,4
1775,310860,557
1776,310880,3
1777,310890,4
1778,310900,26
1779,310920,2
1780,310925,5
1781,310930,13
1782,310940,32
1783,310945,6
1784,310950,1
1785,310960,1
1786,310970,1
1787,310270,5
1788,310980,24
1789,310990,79
1790,311000,9
1791,311010,1
1792,311020,1
1793,311030,1
1794,311050,1
1795,311060,2
1796,311070,7
1797,311080,58
1798,311090,9
1799,311110,9
1800,311115,22
1801,311120,9
1802,311130,8
1803,311140,7
1804,311150,3
1805,311160,1
1806,311190,1
1807,311180,61
1808,311200,1
1809,311205,1
1810,311230,5
1811,311240,2
1812,311250,3
1813,311260,41
1814,311270,1
1815,311280,6
1816,311300,7
1817,311320,3
1818,311330,4
1819,311340,15
1820,311370,35
1821,311390,6
1822,311400,4
1823,311420,14
1824,311430,4
1825,311440,2
1826,311450,9
1827,311455,19
1828,311490,2
1829,311530,19
1830,311535,2
1831,311545,2
1832,311547,18
1833,311550,7
1834,311570,16
1835,311580,46
1836,311590,8
1837,311600,2
1838,311615,7
1839,311640,1
1840,311660,6
1841,311680,2
1842,311690,4
1843,311700,3
1844,311710,3
1845,311730,45
1846,311750,4
1847,311760,1
1848,311780,2
1849,311783,8
1850,311787,7
1851,311790,2
1852,311800,10
1853,311820,8
1854,311830,22
1855,311840,122
1856,311860,516
1857,311870,5
1858,311880,9
1859,311890,1
1860,311900,1
1861,311910,40
1862,311920,7
1863,311930,3
1864,311940,881
1865,311950,5
1866,311970,3
1867,311980,1
