,RATE,MUNCOD
0,4.76213153007286,110040
1,6.792555359326178,110034
2,20.721874764524152,110002
3,18.389113644722325,110003
4,4.716258120806952,110004
5,7.138268256121065,110070
6,19.24335142208367,110080
7,6.0812454390659205,110005
8,12.383389746553291,110094
9,13.105301094292642,110010
10,3.8511158608206726,110011
11,4.690908238016684,110012
12,2.5577410031460213,110013
13,9.025270758122744,110130
14,4.887824429346497,110014
15,6.721107638538831,110033
16,2.7517886626307098,110015
17,16.46813416039963,110018
18,56.58950091524856,110020
19,25.761244783347934,110025
20,34.02517863218782,110147
21,26.860059092130005,110026
22,3.6561734488684143,110028
23,22.81021897810219,110155
24,14.289797084881394,110180
25,5.130941630408012,110030
26,6.657789613848202,120001
27,27.397260273972602,120005
28,4.562408038962965,120020
29,10.730765103551883,120033
30,5.5005500550055,120080
31,13.461130984282883,120040
32,8.854062908116962,120050
33,8.768084173608067,120045
34,4.76462740613684,120060
35,5.249895002099958,120070
36,4.633276189593661,130014
37,15.451970126191089,130030
38,4.75963826749167,130060
39,5.192647211548447,130063
40,12.32589670898558,130080
41,13.37470575647336,130110
42,10.13684744044602,130115
43,11.866337573571293,130120
44,12.962722912538657,130170
45,3.4562610168319914,130180
46,14.714847280906435,130185
47,22.00990445700565,130190
48,6.98714365567356,130220
49,40.66969429946452,130230
50,26.522267653884406,130240
51,17.66490710337088,130250
52,58.96215422075803,130260
53,3.6425228112991057,130270
54,1.5934985260138637,130290
55,14.354753815972057,130300
56,8.169712153808447,130310
57,31.622219879835566,130320
58,3.9624361057177957,130330
59,10.60370422734342,130340
60,39.60171984611903,130353
61,18.417902200939313,130356
62,9.104980424292087,130370
63,2.231345947875759,130380
64,5.780680964217585,130410
65,23.273597765734614,130420
66,12.207776353537202,130430
67,4.437147801393264,130440
68,8.06842020332419,140002
69,41.02575031834917,140010
70,8.158603247124091,140015
71,5.596597268860533,140017
72,4.637358560563903,140020
73,50.25125628140704,140023
74,51.724137931034484,140028
75,11.41031492469192,140030
76,9.053870529651427,140040
77,25.673940949935815,140045
78,10.158128195577827,140047
79,49.67709885742673,140050
80,3.199140071148875,150010
81,3.6027597139408787,150020
82,3.5410764872521243,150040
83,8.786831468572434,150050
84,0.8834312469632052,150060
85,11.225992548985284,150080
86,3.33233363324336,150110
87,4.308859014133057,150120
88,6.541612834644381,150130
89,24.97085611671553,150140
90,17.831379986707518,150150
91,6.235191420376606,150160
92,0.790913980195514,150170
93,4.634063455775587,150178
94,10.795850467656614,150180
95,10.405105438401776,150190
96,8.522969402539845,150200
97,1.4663831659212552,150210
98,2.7739251040221915,150215
99,2.9147720648245308,150220
100,5.5372007604422375,150230
101,2.0172067737803463,150240
102,8.305647840531561,150260
103,2.0949428080613397,150270
104,6.088836118975858,150275
105,22.204951704230044,150277
106,2.9504617472634465,150280
107,5.05816894284269,150290
108,1.6961802021846801,150293
109,11.878600700837442,150295
110,7.686395080707149,150307
111,5.0179391323983245,150309
112,3.03112970203995,150310
113,3.207441263731858,150330
114,8.651267410675663,150340
115,4.803458490112881,150345
116,6.924043245595814,150360
117,1.880335451844609,150370
118,22.47443532981234,150375
119,1.7106591169577638,150380
120,12.300555282209881,150390
121,16.712905705786007,150405
122,11.732957878681216,150410
123,3.271704121620148,150420
124,6.796017533725237,150430
125,11.599044238754727,150442
126,7.408504963698325,150470
127,8.635578583765112,150480
128,5.027272955785135,150490
129,4.69682025268893,150495
130,7.764577995185961,150503
131,5.361786547277553,150506
132,9.622046031868216,150510
133,6.217358865953743,150520
134,4.256587068488486,150548
135,8.947424931104829,150550
136,5.914768190376672,150553
137,9.801359121798223,150570
138,1.6359650557864083,150580
139,9.266123054114159,150610
140,14.801657785671994,150611
141,9.524149672012095,150613
142,5.780012716027975,150618
143,16.160636729087127,150619
144,9.895111814763506,150620
145,17.07650273224044,150630
146,24.149922720247297,150635
147,20.12274876748164,150640
148,4.30132193960944,150650
149,5.037275841225066,150655
150,4.044489383215369,150660
151,26.43168895188441,150680
152,9.665571235260003,150700
153,16.69449081803005,150710
154,3.1409994660300904,150720
155,6.315922440472431,150740
156,24.008643111520147,150745
157,4.377900358987829,150747
158,12.00109724317652,150760
159,15.884992653190897,150790
160,3.8586201574317025,150795
161,5.370857725978839,150797
162,4.7729659210233235,150800
163,6.524008350730688,150803
164,5.317169139150316,150805
165,5.120458793107862,150808
166,8.916788529443236,150810
167,1.7351471404775127,150812
168,15.040138369272997,150820
169,1.6380284689347901,150830
170,3.038688583039256,160030
171,76.08034083992696,170030
172,18.40264998159735,170035
173,10.409076714895388,170100
174,17.283097131005878,170130
175,43.93945368612584,170210
176,28.291744468963955,170220
177,74.96251874062968,170230
178,5.501155242600946,170255
179,30.848329048843187,170290
180,9.379103357719002,170300
181,67.12911165808906,170320
182,319.4888178913738,170360
183,42.869391254644185,170550
184,18.063583815028903,170600
185,66.4672648720505,170650
186,9.215740484747949,170740
187,45.26422994228811,170770
188,5.410669840926307,170820
189,15.578143864158585,170930
190,1.1663575819074612,170950
191,32.6797385620915,171245
192,5.386189809328881,171320
193,8.53315129277242,171488
194,0.34263589796302957,172100
195,33.78949146815341,171570
196,15.220700152207003,171380
197,20.6996481059822,171630
198,7.473841554559044,171650
199,55.11666360462979,171665
200,1.8975332068311197,171820
201,11.95457262402869,171830
202,27.085590465872155,171840
203,43.440486533449175,171855
204,21.61227577263886,171880
205,26.932399676811205,171886
206,33.42525277847414,172020
207,63.06495690561278,172030
208,6.046680372475511,172090
209,21.837875611460518,172120
210,51.58627805003869,172208
211,43.24885390537151,172210
