,MUNCOD,QUANTIDADE
1870,310270,1
1871,310980,1
1872,310990,1
1873,311000,3
1874,311010,2
1875,311020,1
1876,311030,1
1877,311050,2
1878,311060,3
1879,311070,1
1880,311090,3
1881,311110,1
1882,311120,5
1883,311130,4
1884,311140,2
1885,311150,1
1886,311160,5
1887,311180,2
1888,311200,1
1889,311220,1
1890,311230,2
1891,311240,2
1892,311250,1
1893,311260,1
1894,311270,4
1895,311280,2
1896,311290,1
1897,311300,3
1898,311320,3
1899,311330,5
1900,311340,19
1901,311370,3
1902,311390,1
1903,311400,3
1904,311410,2
1905,311420,1
1906,311430,3
1907,311440,2
1908,311450,1
1909,311455,3
1910,311460,1
1911,311480,1
1912,311510,1
1913,311530,17
1914,311535,8
1915,311545,1
1916,311547,1
1917,311550,6
1918,311570,1
1919,311580,3
1920,311590,3
1921,311615,2
1922,311630,1
1923,311650,1
1924,311660,1
1925,311710,2
1926,311730,2
1927,311750,3
1928,311780,2
1929,311787,1
1930,311790,1
1931,311800,3
1932,311810,3
1933,311830,14
1934,311840,7
1935,311860,109
1936,311880,2
1937,311910,3
1938,311930,1
1939,311940,28
1940,311950,4
1941,311980,1
1942,311990,3
1943,311995,4
1944,312015,1
1945,312050,1
1946,312060,1
1947,312080,4
1948,312083,3
1949,312090,14
1950,312100,1
1951,312110,1
1952,312125,5
1953,312130,1
1954,312160,1
1955,312180,3
1956,312190,3
1957,312200,2
1958,312230,30
1959,312250,2
1960,312290,1
1961,312310,3
1962,312320,4
1963,312340,1
1964,312370,1
1965,312380,3
1966,312410,5
1967,312420,3
1968,312430,6
1969,312460,2
1970,312470,2
1971,312480,3
1972,312500,2
1973,312510,6
1974,312560,3
1975,312570,2
1976,312590,3
1977,312595,1
1978,312610,5
1979,312630,1
1980,312650,2
1981,312660,1
1982,312670,5
1983,312675,1
1984,312680,1
1985,312690,3
1986,312700,3
1987,312705,2
1988,312710,8
1989,312730,2
1990,312733,2
1991,312737,2
1992,312738,1
1993,312770,87
1994,312780,1
1995,312800,2
1996,312810,2
1997,312820,2
1998,312830,5
1999,312840,1
2000,312870,6
2001,312900,1
2002,312930,3
2003,312950,3
2004,312960,2
2005,312965,1
2006,312970,1
2007,312980,22
2008,313005,1
2009,313010,3
2010,313030,2
2011,313040,1
2012,313050,1
2013,313060,1
2014,313065,2
2015,313090,2
2016,313100,1
2017,313110,1
2018,313115,8
2019,313120,4
2020,313130,49
2021,313160,1
2022,313170,16
2023,313180,3
2024,313190,2
2025,313200,1
2026,313210,13
2027,313220,1
2028,313230,2
2029,313240,30
2030,313250,1
2031,313260,2
2032,313270,6
2033,313280,1
2034,313290,4
2035,313300,1
2036,313310,3
2037,313330,4
2038,313340,4
2039,313370,1
2040,313380,21
2041,313390,1
2042,313400,12
2043,313420,22
2044,313430,2
2045,313440,6
2046,313450,1
2047,313460,6
2048,313490,3
2049,313500,1
2050,313505,8
2051,313507,1
2052,313510,24
2053,313520,20
2054,313535,3
2055,313540,1
2056,313545,5
2057,313550,3
2058,313570,1
2059,313580,10
2060,313590,3
2061,313610,1
2062,313620,14
2063,313630,9
2064,313640,1
2065,313657,2
2066,313665,9
2067,313670,311
2068,313695,1
2069,313700,1
2070,313710,2
2071,313720,6
2072,313740,1
2073,313760,13
2074,313770,3
2075,313780,1
2076,313810,1
2077,313820,22
2078,313840,19
2079,313850,1
2080,313860,3
2081,313862,1
2082,313867,1
2083,313880,5
2084,313890,3
2085,313900,4
2086,313920,1
2087,313930,15
2088,313940,11
2089,313950,5
2090,313960,5
2091,313990,2
2092,314000,13
2093,314015,1
2094,314020,1
2095,314050,2
2096,314055,1
2097,314070,3
2098,317150,3
2099,314080,6
2100,314085,1
2101,314090,1
2102,314100,1
2103,314110,5
2104,314130,1
2105,314140,4
2106,314160,1
2107,314170,2
2108,314180,3
2109,314200,5
2110,314210,1
2111,314220,4
2112,314225,2
2113,314240,1
2114,314270,10
2115,314280,3
2116,314290,2
2117,314310,4
2118,314320,3
2119,314340,3
2120,314330,102
2121,314380,1
2122,314390,37
2123,314430,10
2124,314450,2
2125,314470,8
2126,314480,29
2127,314500,3
2128,314505,2
2129,314520,10
2130,314530,5
2131,314535,1
2132,314537,3
2133,314550,1
2134,314560,11
2135,314585,2
2136,314590,5
2137,314600,8
2138,314610,15
2139,314620,1
2140,314630,2
2141,314640,2
2142,314650,2
2143,314670,1
2144,314690,1
2145,314710,8
2146,314700,16
2147,314720,3
2148,314740,3
2149,314760,1
2150,314790,34
2151,314795,2
2152,314800,4
2153,314810,10
2154,314820,1
2155,314830,1
2156,314850,2
2157,314860,1
2158,314870,5
2159,314875,1
2160,314910,2
2161,314915,2
2162,314930,11
2163,314950,2
2164,314960,1
2165,314980,1
2166,314995,1
2167,315015,1
2168,315030,1
2169,315040,1
2170,315053,1
2171,315057,3
2172,315060,1
2173,315080,2
2174,315090,1
2175,315100,1
2176,315110,5
2177,315120,15
2178,315130,3
2179,315140,3
2180,315150,3
2181,315160,1
2182,315170,1
2183,315180,23
2184,315190,2
2185,315200,1
2186,315210,28
2187,315213,3
2188,315217,2
2189,315220,3
2190,315240,4
2191,315250,24
2192,315280,10
2193,315290,1
2194,315360,5
2195,315390,5
2196,315400,5
2197,315410,2
2198,315415,3
2199,315420,1
2200,315430,2
2201,315440,1
2202,315450,1
2203,315460,77
2204,315480,3
2205,315490,3
2206,315510,3
2207,315530,1
2208,315540,3
2209,315560,2
2210,315570,2
2211,315580,5
2212,315600,1
2213,315630,3
2214,315645,1
2215,315650,2
2216,315660,3
2217,315670,42
2218,315680,4
2219,315690,6
2220,315700,5
2221,315710,1
2222,315720,11
2223,315733,3
2224,315760,1
2225,315765,1
2226,315770,1
2227,315780,74
2228,315800,2
2229,315810,2
2230,315820,3
2231,315935,1
2232,315950,4
2233,315960,5
2234,315980,3
2235,315830,1
2236,315840,1
2237,315860,1
2238,315890,2
2239,315895,10
2240,315900,1
2241,316000,1
2242,316030,3
2243,316040,1
2244,316070,9
2245,316090,3
2246,316100,1
2247,316110,13
2248,316120,1
2249,316140,2
2250,316150,3
2251,316160,1
2252,316165,1
2253,316170,1
2254,316180,1
2255,316190,1
2256,312550,4
2257,316200,1
2258,316210,2
2259,316225,1
2260,316240,3
2261,316245,5
2262,316250,11
2263,316255,1
2264,316257,1
2265,316260,3
2266,316270,2
2267,316290,10
2268,316292,12
2269,316294,2
2270,316295,1
2271,316300,3
2272,316350,1
2273,316370,24
2274,316400,1
2275,316420,1
2276,316430,1
2277,316443,1
2278,316447,1
2279,316470,10
2280,316500,1
2281,316510,2
2282,316530,1
2283,316540,5
2284,316550,1
2285,316553,5
2286,316570,1
2287,316600,2
2288,316630,1
2289,316660,1
2290,316680,2
2291,316690,7
2292,316710,3
2293,316720,42
2294,316555,2
2295,316750,1
2296,316760,2
2297,316790,1
2298,316800,1
2299,316840,3
2300,316850,2
2301,316860,40
2302,316870,20
2303,316880,1
2304,316900,9
2305,316910,1
2306,316920,2
2307,316930,12
2308,316935,2
2309,316940,5
2310,316950,3
2311,316960,9
2312,316970,1
2313,316990,53
2314,317000,4
2315,317005,1
2316,317010,73
2317,317020,120
2318,317040,13
2319,317050,6
2320,317052,1
2321,317070,23
2322,317075,1
2323,317080,7
2324,317090,5
2325,317100,2
2326,317103,6
2327,317107,1
2328,317120,33
2329,317130,9
2330,317140,2
2331,317160,3
2332,317170,1
2333,317180,4
2334,317200,14
2335,320010,5
2336,320016,1
2337,320013,1
2338,320020,5
2339,320030,1
2340,320035,1
2341,320040,5
2342,320050,7
2343,320060,22
2344,320070,2
2345,320080,6
2346,320090,7
2347,320100,1
2348,320110,5
2349,320115,6
2350,320120,72
2351,320130,170
2352,320140,6
2353,320150,47
2354,320160,6
2355,320180,1
2356,320190,3
2357,320200,2
2358,320210,5
2359,320220,6
2360,320230,2
2361,320240,52
2362,320245,4
2363,320250,3
2364,320255,2
2365,320260,6
2366,320265,1
2367,320270,4
2368,320280,14
2369,320290,3
2370,320305,7
2371,320310,6
2372,320313,1
2373,320316,1
2374,320320,48
2375,320332,27
2376,320334,1
2377,320335,2
2378,320340,5
2379,320350,8
2380,320370,3
2381,320380,1
2382,320390,10
2383,320400,2
2384,320405,19
2385,320410,6
2386,320420,6
2387,320425,2
2388,320435,3
2389,320440,5
2390,320450,9
2391,320455,2
2392,320460,4
2393,320465,1
2394,320470,1
2395,320480,3
2396,320490,33
2397,320500,195
2398,320501,8
2399,320503,2
2400,320506,2
2401,320510,48
2402,320517,2
2403,320520,214
2404,320530,150
2405,330010,122
2406,330015,3
2407,330020,36
2408,330022,2
2409,330023,19
2410,330025,10
2411,330030,26
2412,330040,40
2413,330045,340
2414,330050,4
2415,330060,13
2416,330070,142
2417,330080,14
2418,330090,5
2419,330100,351
2420,330110,5
2421,330093,2
2422,330115,5
2423,330120,3
2424,330130,19
2425,330095,3
2426,330140,2
2427,330150,2
2428,330160,5
2429,330170,784
2430,330180,3
2431,330185,40
2432,330187,10
2433,330190,144
2434,330200,92
2435,330205,4
2436,330210,1
2437,330220,66
2438,330225,17
2439,330227,191
2440,330230,4
2441,330240,105
2442,330245,1
2443,330250,179
2444,330260,26
2445,330270,70
2446,330280,13
2447,330285,145
2448,330290,7
2449,330300,14
2450,330310,5
2451,330320,124
2452,330330,266
2453,330340,54
2454,330350,748
2455,330360,28
2456,330370,17
2457,330380,37
2458,330385,10
2459,330390,111
2460,330395,9
2461,330400,12
2462,330410,3
2463,330411,9
2464,330412,5
2465,330414,146
2466,330415,3
2467,330420,53
2468,330430,29
2469,330440,4
2470,330450,1
2471,330452,54
2472,330455,7445
2473,330460,1
2474,330470,17
2475,330480,10
2476,330475,2
2477,330490,656
2478,330500,4
2479,330510,473
2480,330513,1
2481,330515,2
2482,330520,40
2483,330530,7
2484,330540,4
2485,330550,38
2486,330555,31
2487,330560,10
2488,330570,2
2489,330575,13
2490,330580,61
2491,330590,1
2492,330600,49
2493,330610,16
2494,330620,10
2495,330630,174
2496,330000,2
2497,350010,5
2498,350020,2
2499,350030,7
2500,350040,1
2501,350050,5
2502,350055,1
2503,350070,9
2504,350100,5
2505,350110,3
2506,350115,3
2507,350130,1
2508,350140,34
2509,350150,3
2510,350160,44
2511,350170,11
2512,350180,2
2513,350190,23
2514,350210,36
2515,350220,5
2516,350230,1
2517,350250,15
2518,350260,1
2519,350270,3
2520,350275,4
2521,350280,39
2522,350290,3
2523,350310,1
2524,350320,42
2525,350330,41
2526,350350,1
2527,350380,4
2528,350390,21
2529,350400,26
2530,350410,50
2531,350420,3
2532,350440,25
2533,350450,21
2534,350460,5
2535,350470,74
2536,350480,1
2537,350490,5
2538,350520,3
2539,350530,7
2540,350540,3
2541,350550,26
2542,350560,13
2543,350570,126
2544,350580,4
2545,350590,7
2546,350600,263
2547,350610,28
2548,350630,28
2549,350635,47
2550,350650,25
2551,350660,10
2552,350670,7
2553,350680,2
2554,350690,2
2555,350700,13
2556,350710,3
2557,350715,1
2558,350740,1
2559,350750,43
2560,350760,38
2561,350775,1
2562,350780,4
2563,350790,3
2564,350800,1
2565,350810,4
2566,350830,1
2567,350840,12
2568,350850,19
2569,350860,1
2570,350870,3
2571,350880,1
2572,350900,34
2573,350910,6
2574,350920,23
2575,350925,24
2576,350930,1
2577,350940,6
2578,350950,442
2579,350960,22
2580,350970,5
2581,350980,1
2582,350990,14
2583,350995,1
2584,351000,4
2585,351015,3
2586,351020,7
2587,351030,41
2588,351040,13
2589,351050,121
2590,351060,254
2591,351070,4
2592,351080,22
2593,351100,5
2594,351110,18
2595,351120,1
2596,351130,2
2597,351140,60
2598,351150,9
2599,351160,5
2600,351170,4
2601,355720,2
2602,351190,1
2603,351200,4
2604,351220,8
2605,351230,8
2606,351240,9
2607,351250,1
2608,351260,2
2609,351270,1
2610,351280,37
2611,351290,1
2612,351300,89
2613,351310,4
2614,351340,24
2615,351350,109
2616,351360,5
2617,351370,5
2618,351380,194
2619,351385,1
2620,351390,1
2621,351410,3
2622,351430,1
2623,351440,46
2624,351450,5
2625,351460,2
2626,351470,2
2627,351480,5
2628,351490,5
2629,351500,140
2630,351510,35
2631,351512,2
2632,351515,4
2633,351518,8
2634,351519,1
2635,355730,1
2636,351520,1
2637,351535,1
2638,351540,3
2639,351560,3
2640,351550,11
2641,351565,2
2642,351570,83
2643,351590,1
2644,351600,36
2645,351610,19
2646,351620,77
2647,351630,86
2648,351640,195
2649,351650,3
2650,351660,2
2651,351670,7
2652,351680,1
2653,351700,42
2654,351710,1
2655,351720,6
2656,351740,6
2657,351750,1
2658,351760,2
2659,351770,11
2660,351780,3
2661,351790,5
2662,351800,1
2663,351810,1
2664,351820,7
2665,351830,3
2666,351840,39
2667,351850,50
2668,351860,3
2669,351870,327
2670,351880,559
2671,351885,2
2672,351890,1
2673,351905,1
2674,351907,135
2675,351910,3
2676,351925,4
2677,351930,7
2678,351940,4
2679,351950,4
2680,351960,17
2681,351970,20
2682,351980,7
2683,351990,4
2684,352000,12
2685,352010,4
2686,352020,1
2687,352030,20
2688,352042,5
2689,352044,4
2690,352040,8
2691,352050,53
2692,352060,3
2693,352070,1
2694,352090,8
2695,352100,56
2696,352110,1
2697,352115,1
2698,352130,5
2699,352140,6
2700,352150,1
2701,352160,33
2702,352180,9
2703,352190,2
2704,352210,115
2705,352215,1
2706,352220,97
2707,352230,85
2708,352240,42
2709,352250,129
2710,352260,11
2711,352265,1
2712,352270,4
2713,352280,4
2714,352290,2
2715,352310,137
2716,352320,12
2717,352330,12
2718,352340,37
2719,352350,2
2720,352360,24
2721,352390,42
2722,352400,11
2723,352410,10
2724,352420,4
2725,352430,19
2726,352440,56
2727,352450,2
2728,352460,5
2729,352470,13
2730,352480,10
2731,352500,41
2732,352510,37
2733,352520,15
2734,352530,36
2735,352550,1
2736,352570,2
2737,352580,1
2738,352590,142
2739,352600,68
2740,352610,6
2741,352620,14
2742,352630,2
2743,352640,20
2744,352650,138
2745,352660,1
2746,352670,27
2747,352680,32
2748,352690,81
2749,352710,18
2750,352720,39
2751,352730,6
2752,352740,52
2753,352780,2
2754,352800,4
2755,352810,1
2756,352820,1
2757,352830,3
2758,352840,27
2759,352850,26
2760,352860,1
2761,352870,33
2762,352880,1
2763,352890,1
2764,352900,83
2765,352920,68
2766,352930,12
2767,352940,187
2768,352950,1
2769,352960,1
2770,352965,3
2771,352970,6
2772,352980,5
2773,352990,10
2774,353010,95
2775,353020,1
2776,353030,11
2777,353050,13
2778,353060,182
2779,353070,38
2780,353080,18
2781,353090,2
2782,353110,138
2783,353130,11
2784,353140,4
2785,353150,2
2786,353160,1
2787,353180,16
2788,353190,12
2789,353200,1
2790,353220,3
2791,353240,3
2792,353260,1
2793,353282,3
2794,353290,2
2795,353300,3
2796,353330,1
2797,353340,10
2798,353350,7
2799,353360,1
2800,353390,11
2801,353400,1
2802,353410,1
2803,353420,2
2804,353430,4
2805,353440,379
2806,353460,22
2807,353470,37
2808,353480,1
2809,353475,4
2810,353490,112
2811,353500,1
2812,353520,2
2813,353530,7
2814,353540,1
2815,353550,23
2816,353560,1
2817,353580,3
2818,353600,1
2819,353610,2
2820,353620,10
2821,353625,2
2822,353630,1
2823,353650,25
2824,353660,1
2825,353670,6
2826,353690,1
2827,353710,11
2828,353720,7
2829,353730,10
2830,353740,3
2831,353750,6
2832,353760,106
2833,353780,13
2834,353790,6
2835,353800,39
2836,353810,2
2837,353820,1
2838,353830,2
2839,353850,5
2840,353860,7
2841,353870,220
2842,353880,8
2843,353890,75
2844,353900,1
2845,353910,6
2846,353920,7
2847,353930,21
2848,353940,3
2849,353950,11
2850,353960,1
2851,353970,1
2852,353980,44
2853,353990,1
2854,354000,2
2855,354010,1
2856,354020,21
2857,354025,2
2858,354030,1
2859,354040,2
2860,354050,2
2861,354060,45
2862,354070,10
2863,354075,92
2864,354080,1
2865,354085,16
2866,354090,1
2867,354100,347
2868,354105,3
2869,354120,88
2870,354130,10
2871,354140,69
2872,354150,25
2873,354160,5
2874,354165,1
2875,354170,2
2876,354180,1
2877,354190,1
2878,354210,1
2879,354220,12
2880,354230,1
2881,354240,3
2882,354250,30
2883,354260,40
2884,354280,2
2885,354290,4
2886,354300,2
2887,354310,1
2888,354330,30
2889,354340,257
2890,354370,5
2891,354380,1
2892,354390,46
2893,354400,5
2894,354410,19
2895,354420,45
2896,354350,4
2897,354425,2
2898,354430,1
2899,354450,1
2900,354470,1
2901,354490,2
2902,354500,7
2903,354515,1
2904,354520,34
2905,354530,8
2906,354540,4
2907,354550,1
2908,354570,1
2909,354580,24
2910,354600,6
2911,354610,1
2912,354620,1
2913,354630,6
2914,354640,12
2915,354650,1
2916,354660,6
2917,354670,6
2918,354680,34
2919,354690,2
2920,354710,2
2921,354740,1
2922,354750,6
2923,354760,3
2924,354765,1
2925,354720,1
2926,354730,46
2927,354770,3
2928,354780,238
2929,354800,3
2930,354805,3
2931,354810,2
2932,354830,1
2933,354850,403
2934,354870,282
2935,354880,22
2936,354890,54
2937,354900,2
2938,354910,23
2939,354925,1
2940,354930,2
2941,354940,8
2942,354960,2
2943,354970,11
2944,354980,140
2945,354990,207
2946,354995,5
2947,355000,6
2948,355010,6
2949,355020,10
2950,355030,7573
2951,355040,6
2952,355050,4
2953,355060,18
2954,355070,43
2955,355080,1
2956,355090,6
2957,355100,645
2958,355110,1
2959,355120,1
2960,355140,29
2961,355160,7
2962,355150,11
2963,355170,47
2964,355180,4
2965,355190,3
2966,355200,3
2967,355210,8
2968,355220,228
2969,355240,71
2970,355250,119
2971,355260,1
2972,355270,4
2973,355280,147
2974,355300,1
2975,355310,2
2976,355320,3
2977,355330,5
2978,355340,5
2979,355350,4
2980,355365,6
2981,355370,12
2982,355380,53
2983,355385,3
2984,355390,1
2985,355395,3
2986,355400,34
2987,355410,125
2988,355430,2
2989,355440,2
2990,355450,11
2991,355460,2
2992,355470,2
2993,355475,1
2994,355480,123
2995,355490,1
2996,355495,1
2997,355500,18
2998,355510,80
2999,355535,1
3000,355540,38
3001,355560,2
3002,355570,1
3003,355580,4
3004,355600,2
3005,355610,3
3006,355620,8
3007,355630,97
3008,355635,1
3009,355640,8
3010,355645,14
3011,355650,46
3012,355660,4
3013,355670,10
3014,355680,5
3015,355690,3
3016,355700,38
3017,355710,10
3018,355715,2
3019,410030,1
3020,410040,22
3021,410060,8
3022,410070,7
3023,410050,8
3024,410080,3
3025,410100,1
3026,410105,1
3027,410110,2
3028,410120,9
3029,410130,1
3030,410140,26
3031,410150,50
3032,410160,4
3033,410170,1
3034,410180,24
3035,410190,3
3036,410200,3
3037,410210,5
3038,410230,2
3039,410240,11
3040,410280,5
3041,410290,3
3042,410302,1
3043,410305,2
3044,410310,3
3045,410320,1
3046,410330,2
3047,410345,3
3048,410347,1
3049,410350,1
3050,410360,5
3051,410370,25
3052,410390,3
3053,410395,1
3054,410400,9
3055,410410,2
3056,410420,13
3057,410425,3
3058,410430,23
3059,410440,2
3060,410442,3
3061,410445,1
3062,410450,3
3063,410460,2
3064,410465,4
3065,410470,6
3066,410480,50
3067,410490,24
3068,410500,3
3069,410510,4
3070,410520,2
3071,410540,1
3072,410550,8
3073,410580,63
3074,410590,3
3075,410600,1
3076,410610,1
3077,410620,4
3078,410630,1
3079,410640,5
3080,410650,6
3081,410657,1
3082,410660,7
3083,410670,2
3084,410690,391
3085,410700,6
3086,410715,1
3087,410712,1
3088,410720,5
3089,410725,2
3090,410753,1
3091,410752,1
3092,410765,22
3093,410770,3
3094,410775,3
3095,410800,6
3096,410810,2
3097,410830,108
3098,410832,7
3099,410840,4
3100,410850,4
3101,410860,9
3102,410865,3
3103,410880,13
3104,410890,3
3105,410900,2
3106,410920,1
3107,410930,2
3108,410940,37
3109,410950,1
3110,410960,17
3111,410970,14
3112,410980,21
3113,411005,1
3114,411007,3
3115,411010,3
3116,411060,4
3117,411070,12
3118,411090,1
3119,411095,1
3120,411110,1
3121,411125,2
3122,411150,3
3123,411155,3
3124,411180,10
3125,411190,3
3126,411200,6
3127,411210,1
3128,411220,1
3129,411240,3
3130,411250,1
3131,411270,6
3132,411275,1
3133,411290,1
3134,411295,1
3135,411300,1
3136,411310,1
3137,411320,6
3138,411330,9
3139,411342,2
3140,411345,2
3141,411350,3
3142,411370,154
3143,411375,1
3144,411380,5
3145,411400,3
3146,411410,1
3147,411420,1
3148,411430,1
3149,411460,12
3150,411470,1
3151,411480,7
3152,411490,2
3153,411500,2
3154,411510,9
3155,411520,69
3156,411535,1
3157,411550,1
3158,411560,2
3159,411570,18
3160,411575,3
3161,411580,8
3162,411585,1
3163,411590,2
3164,411610,2
3165,411620,7
3166,411640,1
3167,411690,4
3168,411700,2
3169,411705,5
3170,411720,3
3171,411721,1
3172,411722,3
3173,411727,1
3174,411729,1
3175,411730,2
3176,411750,9
3177,411760,5
3178,411770,5
3179,411780,1
3180,411790,4
3181,411800,3
3182,411810,4
3183,411820,114
3184,411830,1
3185,411840,24
3186,411850,11
3187,411880,2
3188,411885,1
3189,411890,2
3190,411900,1
3191,411915,36
3192,411920,1
3193,411930,2
3194,411940,2
3195,411950,48
3196,411960,4
3197,411970,1
3198,411990,65
3199,411995,23
3200,412000,3
3201,412033,1
3202,412035,2
3203,412050,2
3204,412060,2
3205,412080,9
3206,412090,4
3207,412100,6
3208,412120,3
3209,412125,1
3210,412130,1
3211,412135,1
3212,412140,2
3213,412150,3
3214,412170,5
3215,412180,5
3216,412190,2
3217,412210,1
3218,412215,3
3219,412220,7
3220,412230,4
3221,412240,7
3222,412250,1
3223,412270,2
3224,412290,4
3225,412300,1
3226,412350,3
3227,412380,2
3228,412382,1
3229,412385,1
3230,412390,2
3231,412402,2
3232,412405,5
3233,412400,5
3234,412410,10
3235,412430,1
3236,412440,3
3237,412450,1
3238,412470,3
3239,412490,3
3240,412500,3
3241,412520,1
3242,412545,3
3243,412550,64
3244,412560,2
3245,412570,9
3246,412575,3
3247,412580,2
3248,412610,1
3249,412625,31
3250,412630,1
3251,412650,4
3252,412660,2
3253,412667,2
3254,412680,3
3255,412690,3
3256,412700,1
3257,412710,18
3258,412720,2
3259,412730,3
3260,412750,1
3261,412760,4
3262,412770,25
3263,412780,1
3264,412785,3
3265,412795,4
3266,412796,1
3267,412800,3
3268,412810,62
3269,412820,14
3270,412840,1
3271,412853,2
3272,412855,2
3273,412865,2
3274,412870,1
3275,412850,9
3276,420005,1
3277,420010,2
3278,420020,1
3279,420050,1
3280,420060,1
3281,420070,1
3282,420080,1
3283,420120,2
3284,420125,1
3285,420130,15
3286,420140,39
3287,420150,2
3288,420170,2
3289,420195,5
3290,420205,5
3291,420200,60
3292,420207,1
3293,421280,16
3294,422000,10
3295,420210,20
3296,420213,3
3297,420220,3
3298,420230,53
3299,420240,130
3300,420245,5
3301,420270,1
3302,420280,9
3303,420285,3
3304,420290,32
3305,420300,10
3306,420310,1
3307,420320,54
3308,420330,1
3309,420340,2
3310,420350,1
3311,420360,4
3312,420370,12
3313,420380,8
3314,420395,5
3315,420400,2
3316,420415,1
3317,420420,28
3318,420425,4
3319,420430,7
3320,420445,1
3321,420455,2
3322,420450,1
3323,420460,80
3324,420470,2
3325,420480,8
3326,420490,1
3327,420535,1
3328,420540,261
3329,420543,1
3330,420545,8
3331,420550,3
3332,420555,1
3333,420570,6
3334,420580,5
3335,420590,25
3336,420600,6
3337,420610,1
3338,420620,1
3339,420630,9
3340,420640,1
3341,420650,5
3342,420665,2
3343,420670,4
3344,420690,6
3345,420700,9
3346,420720,2
3347,420730,11
3348,420750,15
3349,420765,2
3350,420768,1
3351,420780,1
3352,420800,1
3353,420810,2
3354,420820,162
3355,420830,22
3356,420845,3
3357,420850,7
3358,420870,1
3359,420880,5
3360,420890,19
3361,420900,1
3362,420910,235
3363,420915,2
3364,420930,44
3365,420940,19
3366,420950,1
3367,420960,5
3368,420970,2
3369,420980,1
3370,420990,1
3371,421000,1
3372,421010,3
3373,421030,1
3374,421040,1
3375,421050,4
3376,421060,1
3377,421070,1
3378,421080,1
3379,421100,1
3380,421110,1
3381,421120,6
3382,421130,63
3383,421140,4
3384,421150,6
3385,421160,1
3386,421170,6
3387,421175,2
3388,421190,85
3389,421210,2
3390,421220,3
3391,421225,3
3392,421230,3
3393,421240,1
3394,421250,21
3395,421265,1
3396,421270,2
3397,421290,2
3398,421300,1
3399,421310,1
3400,421320,1
3401,421340,2
3402,421350,12
3403,421360,25
3404,421380,2
3405,421400,6
3406,421420,2
3407,421480,12
3408,421470,2
3409,421490,1
3410,421500,4
3411,421505,2
3412,421510,1
3413,421540,1
3414,421545,5
3415,421550,1
3416,421555,1
3417,421560,1
3418,421565,2
3419,421570,13
3420,421580,10
3421,421605,2
3422,421620,28
3423,421630,8
3424,421650,1
3425,421660,96
3426,421690,1
3427,421700,1
3428,421710,1
3429,421715,1
3430,421720,6
3431,421725,15
3432,421730,1
3433,421740,2
3434,421750,1
3435,421755,1
3436,421760,3
3437,421770,4
3438,421775,1
3439,421780,2
3440,421790,1
3441,421800,23
3442,421810,1
3443,421820,6
3444,421830,9
3445,421860,1
3446,421870,32
3447,421880,1
3448,421890,1
3449,421900,3
3450,421930,6
3451,421950,8
3452,421960,1
3453,421970,11
3454,430005,2
3455,430010,2
3456,430020,2
3457,430030,2
3458,430040,31
3459,430050,1
3460,430060,273
3461,430063,1
3462,430064,2
3463,430080,5
3464,430085,3
3465,430087,6
3466,430090,1
3467,430100,4
3468,430105,1
3469,430120,5
3470,430110,20
3471,430130,4
3472,430140,1
3473,430150,1
3474,430155,1
3475,430160,62
3476,430163,7
3477,430170,3
3478,430175,1
3479,430187,1
3480,430190,13
3481,430200,3
3482,430205,2
3483,430210,32
3484,430215,2
3485,430223,1
3486,430230,2
3487,430235,4
3488,430240,3
3489,430250,1
3490,430265,1
3491,430270,12
3492,430280,10
3493,430290,6
3494,430300,47
3495,430310,77
3496,430350,34
3497,430355,1
3498,430360,2
3499,430370,1
3500,430380,1
3501,430390,8
3502,430400,1
3503,430410,1
3504,430420,6
3505,430435,1
3506,430440,11
3507,430450,2
3508,430460,248
3509,430463,45
3510,430466,9
3511,430468,7
3512,430471,9
3513,430470,18
3514,430480,1
3515,430490,1
3516,430500,1
3517,430510,252
3518,430511,1
3519,430512,1
3520,430517,8
3521,430520,4
3522,430535,120
3523,430537,2
3524,430545,13
3525,430558,1
3526,430580,1
3527,430595,1
3528,430600,2
3529,430605,2
3530,430610,19
3531,430620,4
3532,430630,2
3533,430632,1
3534,430635,1
3535,430640,3
3536,430645,2
3537,430650,1
3538,430660,8
3539,430655,1
3540,430676,24
3541,430680,6
3542,430690,9
3543,430700,25
3544,430730,1
3545,430740,1
3546,430750,5
3547,430760,29
3548,430770,54
3549,430780,9
3550,430781,1
3551,430783,1
3552,430790,16
3553,430800,2
3554,430805,1
3555,430807,1
3556,430810,2
3557,430820,4
3558,430830,3
3559,430850,6
3560,430860,3
3561,430870,2
3562,430880,1
3563,430885,3
3564,430900,1
3565,430905,5
3566,430910,5
3567,430912,1
3568,430920,171
3569,430930,73
3570,430940,8
3571,430955,1
3572,430710,2
3573,430960,1
3574,431000,1
3575,431010,8
3576,431020,24
3577,431030,1
3578,431033,6
3579,431043,3
3580,431046,1
3581,431050,2
3582,431053,3
3583,431057,1
3584,431060,8
3585,431080,6
3586,431090,3
3587,431100,16
3588,431110,1
3589,431112,1
3590,431113,1
3591,431115,1
3592,431120,1
3593,431123,3
3594,431130,9
3595,431125,1
3596,431140,67
3597,431142,1
3598,431150,2
3599,431160,7
3600,431162,1
3601,431164,1
3602,431171,1
3603,431175,3
3604,431179,1
3605,431180,14
3606,431190,1
3607,431198,1
3608,431215,2
3609,431220,1
3610,431225,7
3611,431230,1
3612,431235,2
3613,431238,1
3614,431240,50
3615,431245,1
3616,431247,3
