,2015,2016,2017,MUNCOD
204,0,0,2,261460
205,0,0,1,261485
206,0,0,2,261540
207,0,0,1,261550
208,0,1,0,261630
209,1,0,2,270030
210,0,0,2,270110
211,6,2,1,270430
212,1,0,0,270470
213,0,2,0,280030
214,0,1,0,280050
215,0,0,1,280210
216,0,0,1,280270
217,0,1,0,280350
218,1,0,0,280400
219,1,0,0,280710
220,0,0,1,290110
221,0,0,1,290280
222,1,2,1,290320
223,1,0,0,290450
224,1,2,1,290460
225,1,0,0,290475
226,0,0,1,290490
227,0,1,0,290750
228,0,1,0,290780
229,0,1,0,290830
230,1,0,0,290840
231,0,0,1,290850
232,0,1,0,290860
233,2,2,1,291080
234,1,1,0,291320
235,1,0,0,291360
236,0,1,0,291450
237,0,0,4,291470
238,1,1,3,291480
239,1,0,0,291560
240,0,1,0,291610
241,0,0,1,291640
242,1,0,1,291770
243,0,1,2,291800
244,0,0,1,291835
245,1,1,0,291840
246,0,0,1,291920
247,0,2,0,291955
248,0,1,0,292010
249,1,0,0,292030
250,0,0,1,292050
251,0,1,1,292170
252,1,0,0,292210
253,0,0,3,292230
254,0,0,1,292250
255,0,0,1,292310
256,1,0,0,292390
257,0,1,0,292510
258,1,2,0,292530
259,0,2,0,292570
260,0,0,1,292600
261,17,24,20,292740
262,0,0,1,292820
263,0,1,0,292860
264,0,3,2,292870
265,1,0,0,292910
266,1,0,0,292940
267,0,1,1,293010
268,0,0,1,293030
269,0,1,0,293130
270,0,0,1,293135
271,0,3,1,293250
272,0,0,1,293290
273,1,3,3,293330
274,1,0,0,310020
275,2,2,9,310030
276,0,1,0,310140
277,1,0,2,310150
278,0,1,2,310160
279,1,0,0,310163
280,3,0,0,310170
281,4,2,3,310190
282,0,0,1,310205
283,0,2,1,310210
284,0,4,4,310230
285,1,1,0,310290
286,0,0,1,310380
287,0,0,1,310400
288,1,0,0,310420
289,2,1,0,310430
290,2,0,0,310510
291,1,1,1,310560
292,2,0,0,310570
293,5,5,6,310590
294,1,0,0,310600
295,127,181,179,310620
296,26,32,55,310670
297,1,1,0,310710
298,1,0,0,310730
299,0,1,1,310740
300,1,0,0,310760
301,0,1,1,310800
302,0,3,6,310930
303,0,0,1,310940
304,1,1,1,310960
305,1,0,0,310970
306,0,2,4,310270
307,1,0,2,310990
308,1,0,0,311060
309,1,1,0,311150
310,0,1,0,311160
311,1,0,0,311190
312,0,1,2,311340
313,0,0,1,311360
314,0,1,0,311420
315,1,0,0,311460
316,0,0,1,311530
317,0,0,1,311580
318,0,1,0,311670
319,3,1,0,311750
320,0,1,0,311760
321,0,5,8,311770
322,0,1,0,311787
323,0,1,1,311800
324,0,0,3,311830
325,21,22,32,311860
326,0,0,1,311870
327,0,2,3,311900
328,0,1,0,311930
329,0,2,0,311940
330,0,1,1,312040
331,1,0,0,312090
332,0,2,1,312160
333,0,1,0,312170
334,0,4,2,312320
335,0,1,9,312410
336,1,1,6,312420
337,0,1,0,312430
338,0,0,1,312480
339,0,0,1,312570
340,0,0,1,312600
341,8,11,8,312610
342,0,0,1,312740
343,0,0,1,312760
344,1,0,2,312770
345,1,0,0,312800
346,1,0,3,312810
347,0,3,0,312830
348,0,0,1,312860
349,0,0,1,312965
350,1,2,2,312980
351,0,0,2,313010
352,0,5,0,313040
353,0,0,1,313080
354,0,1,0,313110
355,2,1,4,313130
356,0,1,0,313150
357,0,7,0,313170
358,0,2,6,313190
359,1,3,0,313240
360,1,0,5,313330
361,1,0,0,313340
362,0,0,1,313350
363,1,0,0,313375
364,0,1,1,313380
365,1,0,1,313420
366,0,1,0,313450
367,0,0,1,313460
368,2,6,3,313510
369,0,1,1,313550
370,0,1,0,313560
371,0,1,6,313620
372,1,1,2,313630
373,0,0,1,313665
374,11,18,8,313670
375,1,0,1,313720
376,0,3,0,313740
377,0,0,4,313760
378,0,3,2,313770
379,10,11,17,313820
380,0,1,0,313868
381,2,1,2,313870
382,1,0,0,313880
383,0,2,0,313940
384,1,1,0,313950
385,0,3,1,314000
386,0,0,1,314015
387,0,0,1,314060
388,1,0,0,314080
389,0,3,0,314110
390,1,0,0,314310
391,1,0,0,314315
392,19,14,6,314330
393,0,0,2,314390
394,1,1,1,314460
395,0,0,2,314470
396,9,8,4,314480
397,7,2,4,314490
398,1,4,7,314520
399,0,5,1,313660
400,1,0,0,314560
401,2,0,1,314600
402,3,4,2,314610
403,3,1,2,314710
404,1,2,1,314700
405,0,0,1,314720
406,0,3,16,314740
407,0,2,0,314760
408,4,4,2,314790
409,1,1,1,314800
410,1,0,2,314810
411,1,1,1,314830
412,4,2,0,314930
413,0,0,1,314990
414,0,0,1,315015
415,1,0,0,315050
416,1,0,0,315060
417,0,0,7,315120
418,0,0,2,315150
419,2,10,12,315180
420,3,11,11,315210
421,1,0,1,315220
422,1,3,0,315250
423,0,1,0,315280
424,3,0,5,315290
425,1,1,1,315340
426,5,5,6,315420
427,1,0,0,315450
428,2,13,10,315460
429,1,1,0,315470
430,0,1,0,315520
431,2,0,0,315530
432,0,0,1,315540
433,1,0,1,315560
434,0,0,1,315570
435,3,8,13,315670
436,1,0,0,315700
437,0,1,1,315733
438,0,0,1,315737
439,5,14,10,315780
440,1,0,0,315920
441,0,0,1,315960
442,0,1,0,315900
443,1,0,0,316070
444,0,0,1,316110
445,0,1,0,316120
446,0,0,1,316165
447,0,1,0,316180
448,0,0,1,316210
449,4,2,0,316250
450,0,0,1,316292
451,1,0,0,316295
452,0,1,0,316350
453,1,2,1,316370
454,1,0,0,316520
455,1,4,9,316510
456,0,1,1,316540
457,0,0,1,316553
458,1,0,0,316695
459,0,1,0,316710
460,12,17,6,316720
461,1,0,0,316750
462,0,0,2,316790
463,0,0,5,316810
464,1,1,1,316860
465,10,2,9,316870
466,0,0,1,316890
467,3,0,1,316930
468,1,0,0,316980
469,3,1,1,316990
470,3,7,4,317010
471,10,11,7,317020
472,1,4,1,317040
473,1,3,3,317070
474,1,0,9,317120
475,1,0,0,317130
476,0,1,0,317160
477,2,1,0,317200
478,2,1,0,320020
479,3,2,1,320060
480,1,0,0,320080
481,0,2,0,320115
482,2,2,1,320120
483,0,4,0,320130
484,0,0,1,320190
485,0,1,1,320210
486,2,0,0,320240
487,0,0,5,320280
488,1,0,0,320316
489,4,1,2,320320
490,1,0,0,320332
491,0,1,0,320334
492,1,0,0,320370
493,1,1,1,320380
494,1,2,0,320500
495,2,1,0,320503
496,0,2,0,320520
497,0,1,1,320530
498,1,0,0,330010
499,0,1,0,330022
500,1,0,0,330030
501,0,0,9,330040
502,4,3,4,330045
503,2,0,1,330090
504,1,1,0,330100
505,0,2,1,330110
506,0,0,1,330130
507,1,1,0,330150
508,0,1,0,330160
509,0,1,9,330170
510,2,2,0,330185
511,2,0,2,330190
512,0,0,1,330200
513,0,0,1,330210
514,0,4,2,330220
515,1,1,0,330227
516,1,4,1,330240
517,1,1,1,330285
518,0,0,2,330290
519,1,0,4,330330
520,2,4,1,330340
521,4,1,0,330350
522,1,2,1,330370
523,0,1,7,330385
524,1,1,1,330390
525,1,0,1,330400
526,2,0,1,330414
527,2,2,2,330420
528,0,1,0,330450
529,1,0,0,330452
530,55,47,25,330455
531,8,5,3,330490
532,3,4,1,330510
533,0,1,0,330530
534,0,0,1,330550
535,4,0,0,330555
536,0,0,1,330570
537,6,12,9,330580
538,0,0,1,330590
539,1,2,5,330620
540,1,0,0,330630
541,0,0,8,350040
542,0,2,0,350060
543,0,1,0,350070
544,0,0,2,350080
545,1,2,0,350100
546,0,10,11,350110
547,0,1,1,350130
548,0,1,4,350160
549,0,7,6,350170
550,1,0,0,350190
551,0,11,1,350200
552,1,1,0,350210
553,0,0,1,350220
554,1,0,0,350230
555,11,13,16,350280
556,1,0,0,350290
557,0,0,1,350310
558,5,5,1,350320
559,0,4,0,350330
560,1,0,0,350370
561,1,2,4,350390
562,3,0,0,350400
563,0,12,8,350410
564,2,2,2,350450
565,1,1,0,350520
566,4,2,0,350550
567,1,1,0,350560
568,3,12,11,350570
569,4,1,2,350590
570,6,3,4,350600
571,1,0,0,350630
572,1,0,0,350635
573,1,0,0,350640
574,8,13,3,350650
575,0,0,1,350660
576,0,0,1,350710
577,0,0,1,350745
578,12,2,2,350750
579,0,6,7,350760
580,0,0,1,350780
581,1,0,0,350850
582,0,1,0,350860
583,1,3,1,350870
584,0,3,10,350900
585,1,1,0,350910
586,2,0,0,350920
587,1,2,2,350925
588,6,13,9,350950
589,0,1,1,350960
590,0,1,0,351000
591,0,0,1,351040
592,0,1,1,351050
593,2,30,38,351060
594,5,10,7,351110
595,0,0,1,351230
596,1,37,55,351300
597,0,0,2,351310
598,0,0,1,351340
599,0,1,0,351350
600,1,1,0,351360
601,0,8,10,351380
602,1,0,0,351390
603,0,1,0,351400
604,32,5,2,351440
605,3,2,16,351500
606,44,4,1,351510
607,1,3,8,351518
608,1,0,1,351535
609,0,2,0,351540
610,1,0,0,351560
611,2,8,3,351550
612,1,0,0,351570
613,0,1,0,351610
614,5,14,6,351620
615,0,6,13,351630
616,1,11,11,351640
617,1,0,0,351650
618,0,1,0,351720
619,0,1,0,351730
620,1,0,0,351740
621,4,1,0,351750
622,0,1,0,351780
623,2,1,0,351820
624,0,1,0,351830
625,1,5,3,351840
626,0,0,1,351860
627,0,2,5,351870
628,11,26,42,351880
629,2,2,3,351907
630,0,7,1,351960
631,1,9,14,351970
632,2,1,0,352000
633,0,0,2,352050
634,0,1,0,352060
635,2,1,0,352140
636,0,1,3,352160
637,0,1,0,352180
638,0,1,1,352190
639,0,22,27,352220
640,0,1,3,352230
641,0,1,0,352240
642,1,15,21,352250
643,0,1,0,352260
644,0,1,1,352270
645,4,15,22,352310
646,1,1,0,352320
647,5,2,4,352340
648,0,0,1,352350
649,0,0,1,352390
650,0,0,1,352400
651,1,0,2,352410
652,2,1,1,352430
653,0,1,2,352440
654,0,2,0,352450
655,1,0,2,352480
656,1,2,6,352500
657,0,3,0,352510
658,3,1,3,352530
659,2,0,0,352570
660,3,6,6,352590
661,0,1,0,352610
662,3,1,0,352640
663,1,0,0,352670
664,2,0,1,352680
665,0,1,1,352690
666,1,1,0,352710
667,2,0,5,352720
668,1,0,0,352730
669,0,1,0,352740
670,0,0,1,352810
671,0,1,0,352820
672,0,0,3,352840
673,2,0,1,352850
674,6,2,4,352900
675,1,19,22,352940
676,0,0,2,353010
677,1,0,0,353020
678,4,0,0,353030
679,1,4,2,353050
680,2,4,9,353060
681,2,2,3,353070
682,0,14,18,353080
683,0,11,7,353110
684,1,1,4,353130
685,1,0,0,353140
686,1,0,0,353150
687,0,0,1,353210
688,0,2,0,353310
689,2,0,0,353340
690,2,0,0,353350
691,1,3,0,353360
692,4,0,0,353390
693,0,1,0,353410
694,1,0,6,353430
695,5,40,67,353440
696,0,1,0,353460
697,1,0,0,353470
698,6,2,1,353480
699,0,1,0,353490
700,0,0,1,353510
701,1,1,0,353530
702,1,0,4,353550
703,0,0,1,353580
704,0,1,0,353620
705,1,0,0,353630
706,0,0,1,353670
707,1,0,0,353740
708,0,0,1,353770
709,0,0,1,353780
710,0,1,1,353800
711,1,0,0,353810
712,0,0,1,353860
713,8,15,15,353870
714,1,0,0,353880
715,1,0,0,353920
716,1,0,0,353990
717,1,0,0,354000
718,1,0,0,354050
719,0,0,1,354060
720,1,0,0,354070
721,1,0,0,354080
722,0,1,0,354090
723,2,10,9,354100
724,0,0,1,354105
725,2,0,0,354130
726,6,3,12,354140
727,4,4,5,354150
728,0,4,1,354160
729,1,0,0,354170
730,1,0,0,354290
731,0,0,2,354330
732,18,26,9,354340
733,0,0,1,354380
734,1,0,0,354390
735,0,5,1,354410
736,0,0,1,354350
737,1,0,0,354460
738,0,0,1,354500
739,0,0,1,354520
740,0,2,0,354530
741,0,0,3,354560
742,0,0,1,354580
743,0,1,1,354750
744,0,0,1,354730
745,13,35,53,354780
746,0,0,2,354790
747,0,10,9,354810
748,1,10,21,354850
749,1,0,0,354860
750,10,7,26,354870
751,3,24,26,354880
752,7,2,3,354890
753,0,2,0,354900
754,2,2,4,354910
755,2,2,2,354940
756,0,1,9,354970
757,6,9,12,354980
758,8,8,10,354990
759,1,0,0,355010
760,0,0,1,355020
761,59,638,925,355030
762,0,1,0,355040
763,1,0,2,355060
764,3,2,2,355100
765,0,0,1,355110
766,1,0,0,355140
767,4,1,1,355150
768,7,4,4,355170
769,0,1,1,355220
770,2,1,1,355240
771,0,28,30,355250
772,2,0,1,355260
773,2,2,4,355270
774,0,23,40,355280
775,0,2,1,355340
776,0,0,1,355370
777,1,0,0,355380
778,1,0,0,355395
779,13,2,0,355410
780,1,1,1,355500
781,0,0,1,355510
782,2,3,1,355540
783,2,0,1,355600
784,1,0,1,355620
785,1,1,3,355630
786,0,0,1,355640
787,0,11,10,355645
788,0,0,1,355670
789,0,2,1,355700
790,0,1,1,355710
791,1,0,0,410020
792,1,2,3,410040
793,0,0,1,410060
794,1,1,2,410140
795,1,0,0,410160
796,1,1,1,410180
797,2,0,0,410200
798,4,2,0,410300
799,4,0,0,410322
800,0,1,0,410345
801,4,1,1,410370
802,3,2,2,410420
803,2,0,5,410425
804,1,0,0,410445
805,1,1,1,410465
806,3,1,7,410480
807,3,2,3,410490
808,0,0,1,410530
809,2,1,0,410550
810,3,1,1,410580
811,0,1,0,410620
812,0,2,0,410660
813,27,22,52,410690
814,0,1,0,410725
815,1,0,0,410760
816,0,0,2,410765
817,1,7,10,410830
818,2,1,1,410860
819,1,0,0,410880
820,0,2,0,410895
821,1,0,0,410930
822,8,12,11,410940
823,0,1,2,410960
824,1,2,1,410970
825,2,1,0,410980
826,0,1,0,410990
827,1,1,0,411007
828,0,3,1,411050
829,0,2,0,411095
830,1,1,0,411125
831,1,0,0,411140
832,2,0,0,411180
833,0,0,1,411200
834,0,2,1,411320
835,1,0,0,411340
836,10,9,7,411370
837,2,3,1,411470
838,1,0,0,411510
839,1,2,5,411520
840,0,1,0,411530
841,1,0,0,411545
842,1,0,0,411550
843,4,2,1,411570
844,0,0,1,411575
845,0,0,1,411580
846,0,0,1,411610
847,0,0,1,411620
848,0,1,0,411710
849,6,4,0,411760
850,1,2,1,411820
851,2,1,2,411840
852,1,3,3,411850
853,3,4,7,411915
854,1,0,0,411940
855,2,1,0,411950
856,24,21,11,411990
857,0,1,0,411995
858,0,2,0,412015
859,0,0,1,412060
860,2,1,0,412170
861,1,0,0,412175
862,0,1,0,412180
863,0,1,0,412210
864,1,0,0,412215
865,1,1,2,412240
866,0,0,1,412300
867,2,0,0,412410
868,1,0,0,412440
869,0,0,1,412470
870,1,1,0,412500
871,1,0,0,412540
872,1,2,3,412550
873,0,1,0,412560
874,1,0,0,412600
875,0,0,1,412610
876,0,0,1,412620
877,5,1,6,412625
878,3,0,0,412630
879,0,0,1,412680
880,0,0,1,412700
881,2,1,2,412710
882,0,1,0,412720
883,0,0,2,412730
884,0,0,1,412760
885,1,0,0,412770
886,0,0,2,412796
887,1,0,1,412800
888,2,1,2,412810
889,5,1,3,412820
890,0,0,1,412870
891,1,0,0,420020
892,1,0,0,420055
893,1,0,0,420090
894,0,1,1,420120
895,1,0,0,420130
896,1,0,0,420165
897,0,1,0,420195
898,0,1,1,420200
899,1,0,0,420207
900,0,1,0,421280
901,4,0,1,420210
902,4,1,1,420230
903,9,6,10,420240
904,0,0,1,420245
905,0,1,0,420270
906,2,0,0,420280
907,2,6,3,420290
908,2,0,0,420300
909,0,2,0,420310
910,2,2,2,420320
911,0,0,2,420340
912,0,1,1,420380
913,0,1,1,420395
914,1,2,0,420420
915,4,0,0,420425
916,12,3,0,420430
917,4,4,3,420460
918,0,2,1,420480
919,1,1,0,420500
920,0,0,1,420530
921,9,6,2,420540
922,0,4,0,420545
923,0,0,1,420550
924,0,0,1,420580
925,1,0,0,420590
926,1,0,0,420630
927,0,1,0,420650
928,0,0,1,420670
929,4,0,1,420700
930,0,0,2,420710
931,0,1,0,420720
932,0,4,1,420730
933,0,1,1,420750
934,2,0,4,420810
935,2,2,1,420820
936,5,0,0,420830
937,0,0,1,420840
938,1,1,0,420850
939,0,1,0,420870
940,1,4,3,420890
941,13,15,8,420910
942,5,5,2,420930
943,0,1,0,420940
944,0,0,1,420960
945,1,1,2,421010
946,0,1,0,421050
947,3,0,0,421080
948,0,0,1,421120
949,0,0,1,421160
950,0,3,0,421170
951,5,4,1,421190
952,0,1,0,421200
953,0,0,2,421210
954,1,0,0,421265
955,0,1,0,421330
956,1,0,0,421350
957,1,0,0,421360
958,0,1,0,421380
959,1,0,0,421400
960,1,4,2,421480
961,1,0,0,421470
962,1,0,4,421500
963,0,1,0,421507
964,1,0,0,421545
965,0,0,1,421550
966,0,1,0,421570
967,5,0,0,421580
968,1,0,0,421590
969,1,0,0,421600
970,1,0,0,421630
971,0,0,1,421635
972,9,2,2,421660
973,1,0,0,421690
974,1,1,1,421720
975,1,0,0,421755
976,1,1,1,421770
977,1,0,0,421795
978,1,0,0,421800
979,0,1,0,421825
980,1,0,0,421830
981,6,4,7,421870
982,1,0,0,421875
983,1,0,0,421880
984,3,5,0,421890
985,1,1,1,421950
986,1,0,0,430050
987,3,4,4,430060
988,1,0,0,430070
989,1,2,1,430090
990,1,0,0,430140
991,0,1,0,430155
992,1,4,5,430160
993,1,0,0,430170
994,2,0,0,430200
995,2,0,1,430210
996,0,2,1,430230
997,0,0,1,430235
998,0,3,2,430300
999,0,1,0,430310
1000,3,3,3,430350
1001,0,1,0,430367
1002,1,0,0,430440
1003,2,0,0,430450
1004,9,1,5,430460
1005,2,1,1,430463
1006,0,0,1,430465
1007,0,0,1,430466
1008,7,0,11,430470
1009,1,0,3,430490
1010,4,18,10,430510
1011,0,1,0,430515
1012,0,1,1,430530
1013,2,0,0,430535
1014,0,1,0,430545
1015,0,0,3,430570
1016,2,0,0,430585
1017,0,0,2,430590
1018,0,1,0,430597
1019,0,0,2,430600
1020,1,0,0,430605
1021,4,4,4,430610
1022,2,1,2,430620
1023,1,0,0,430630
1024,1,0,0,430645
1025,1,1,2,430676
1026,1,0,0,430680
1027,1,0,0,430693
1028,5,6,7,430700
1029,1,0,2,430705
1030,2,1,0,430755
1031,0,0,1,430760
1032,1,0,1,430770
1033,0,0,1,430783
1034,3,0,0,430800
1035,0,0,1,430805
1036,0,0,1,430820
1037,2,3,2,430850
1038,1,0,0,430860
1039,1,0,0,430885
1040,4,1,0,430910
1041,6,3,1,430920
1042,1,2,2,430930
1043,2,0,0,430995
1044,0,0,2,431000
1045,1,0,0,431010
1046,3,1,2,431020
1047,1,0,1,431050
1048,0,1,0,431053
1049,1,1,0,431070
1050,0,0,1,431100
1051,11,0,0,431130
1052,0,0,1,431125
1053,0,2,2,431140
1054,1,0,0,431150
1055,2,0,1,431173
1056,3,1,1,431180
1057,0,1,0,431213
1058,0,1,0,431230
1059,0,2,1,431240
1060,0,0,1,431242
1061,0,1,0,431247
1062,1,0,0,431260
1063,0,1,0,431261
1064,1,0,0,431262
1065,0,1,1,431265
1066,1,1,0,431275
1067,0,3,0,431280
1068,0,0,2,431320
1069,1,0,0,431339
1070,0,2,3,431340
1071,1,1,0,431342
1072,0,2,1,431350
1073,0,1,0,431365
1074,0,0,5,431370
1075,0,1,0,431380
1076,0,0,1,431390
1077,1,0,0,431400
1078,1,0,0,431402
1079,2,0,3,431405
1080,25,23,11,431410
1081,4,2,5,431440
1082,2,0,0,431460
1083,1,0,0,431477
1084,35,26,30,431490
1085,0,1,0,431515
1086,1,0,0,431517
1087,7,7,3,431560
1088,1,1,0,431570
1089,6,2,1,431610
1090,0,1,0,431630
1091,0,2,0,431640
1092,1,0,0,431647
1093,0,2,0,431660
1094,2,0,1,431710
1095,0,1,7,431680
1096,7,7,3,431690
1097,2,0,0,431730
1098,2,0,0,431750
1099,0,2,0,431760
1100,1,0,0,431780
1101,1,2,0,431800
1102,0,0,2,431830
1103,1,1,0,431850
1104,2,0,0,431860
1105,0,1,0,431861
1106,1,0,2,431870
1107,0,1,0,431880
1108,0,0,1,431890
1109,0,1,0,431900
1110,0,1,0,431915
1111,0,0,1,431920
1112,0,1,0,431940
1113,1,0,0,431950
1114,1,0,0,431980
1115,1,3,1,431990
1116,11,1,3,432000
1117,4,2,0,432010
1118,1,0,0,432030
1119,0,0,1,432035
1120,5,1,1,432060
1121,2,4,2,432080
1122,0,1,2,432090
1123,2,1,2,432130
1124,1,0,0,432132
1125,1,1,1,432143
1126,2,0,0,432145
1127,0,1,1,432150
1128,2,0,1,432160
1129,1,0,0,432170
1130,0,1,0,432180
1131,1,0,0,432195
1132,0,3,0,432240
1133,9,4,5,432250
1134,1,0,0,432252
1135,0,0,1,432255
1136,2,2,5,432260
1137,1,0,0,432270
1138,5,6,1,432300
1139,1,1,1,432320
1140,0,5,0,432335
1141,0,0,1,500100
1142,1,0,0,500150
1143,0,0,1,500210
1144,7,4,4,500270
1145,0,0,1,500325
1146,6,0,0,500370
1147,1,0,0,500380
1148,1,0,2,500769
1149,0,0,2,510025
1150,1,0,1,510125
1151,0,0,1,510140
1152,0,2,1,510160
1153,2,0,0,510180
1154,0,0,1,510250
1155,0,0,1,510320
1156,1,0,0,510325
1157,5,0,1,510340
1158,1,0,0,510520
1159,0,0,1,510525
1160,0,0,2,510560
1161,0,1,0,510700
1162,1,0,1,510704
1163,0,1,2,510760
1164,2,0,0,510792
1165,0,2,1,510805
1166,5,0,0,510840
1167,0,0,1,520010
1168,1,0,0,520025
1169,0,1,0,520030
1170,1,0,0,520055
1171,2,0,0,520060
1172,4,0,1,520110
1173,0,0,3,520130
1174,2,1,1,520140
1175,3,2,0,520330
1176,0,1,0,520360
1177,0,1,0,520450
1178,0,0,1,520470
1179,1,0,0,520500
1180,1,1,0,520510
1181,0,0,1,520540
1182,2,0,10,520549
1183,0,0,1,520580
1184,2,1,0,520620
1185,2,0,0,520800
1186,28,27,26,520870
1187,0,0,1,520880
1188,1,0,0,520890
1189,0,1,0,521020
1190,2,0,0,521120
1191,0,4,1,521150
1192,1,0,0,521190
1193,0,0,1,521210
1194,0,6,2,521250
1195,0,1,0,521280
1196,1,0,0,521300
1197,1,0,1,521380
1198,0,0,1,521440
1199,0,0,4,521523
1200,0,1,0,521525
1201,0,1,0,521600
1202,1,0,0,521645
1203,0,11,12,521760
1204,0,0,1,521770
1205,3,3,4,521880
1206,1,0,0,521910
1207,0,0,1,521975
1208,0,1,0,522010
1209,0,0,1,522020
1210,0,3,2,522140
1211,0,3,14,522185
1212,27,166,548,530010
