,2015,2016,2017,MUNCOD
131,1,2,0,150172
132,0,4,2,150175
133,0,1,1,150178
134,6,16,16,150180
135,0,0,1,150200
136,0,0,1,150195
137,3,2,2,150215
138,0,7,20,150220
139,1,0,0,150230
140,3,4,9,150240
141,1,0,1,150250
142,1,0,1,150275
143,3,6,0,150276
144,1,0,4,150277
145,0,0,1,150285
146,1,0,0,150290
147,0,0,1,150293
148,5,3,0,150304
149,11,11,5,150310
150,1,0,0,150320
151,0,1,1,150330
152,2,2,5,150345
153,1,1,2,150360
154,1,1,1,150370
155,6,10,5,150375
156,1,1,2,150380
157,0,1,0,150390
158,1,0,0,150400
159,2,7,20,150405
160,7,3,3,150420
161,0,1,1,150430
162,1,0,0,150440
163,3,4,2,150442
164,1,0,1,150445
165,5,11,17,150450
166,0,0,1,150470
167,3,10,11,150480
168,1,7,15,150490
169,0,0,1,150497
170,0,1,0,150500
171,0,5,4,150506
172,2,0,2,150510
173,18,13,3,150520
174,2,2,1,150530
175,1,1,0,150540
176,6,0,11,150548
177,4,2,4,150550
178,4,6,15,150553
179,1,0,1,150555
180,0,0,1,150560
181,0,1,2,150563
182,3,9,8,150565
183,0,6,6,150570
184,1,0,0,150580
185,1,1,0,150590
186,0,11,1,150600
187,1,0,0,150610
188,0,2,0,150613
189,0,0,1,150618
190,0,0,1,150619
191,1,1,2,150620
192,1,1,0,150640
193,1,1,2,150650
194,0,1,0,150655
195,0,7,16,150660
196,23,50,15,150670
197,11,2,6,150680
198,0,0,1,150690
199,2,0,1,150715
200,1,0,0,150720
201,1,3,5,150730
202,2,8,12,150747
203,1,1,0,150750
204,55,1,6,150775
205,4,2,16,150780
206,4,1,5,150795
207,1,0,0,150800
208,0,10,13,150803
209,2,13,79,150805
210,1,0,3,150810
211,0,0,1,150820
212,28,21,20,150830
213,4,0,1,150840
214,1,1,1,160010
215,0,1,0,160020
216,0,0,1,160027
217,10,5,5,160030
218,2,0,4,160050
219,1,0,0,160015
220,3,2,0,160060
221,1,0,0,160080
222,0,0,1,170030
223,1,0,5,170035
224,0,3,0,170040
225,2,0,0,170070
226,0,1,2,170110
227,0,0,2,170190
228,22,18,18,170210
229,5,5,2,170220
230,2,3,3,170230
231,1,2,0,170240
232,10,1,1,170255
233,3,4,0,170290
234,1,0,1,170300
235,0,0,2,170320
236,2,2,0,170330
237,0,2,0,170370
238,3,0,0,170380
239,1,0,1,170382
240,0,2,0,170384
241,0,0,1,170388
242,0,1,1,170390
243,1,0,0,170410
244,1,0,0,170460
245,2,3,2,170550
246,0,1,0,171670
247,1,0,0,170560
248,1,0,0,170600
249,0,1,1,170610
250,0,0,1,170650
251,0,2,0,170700
252,2,0,0,170720
253,0,0,1,170730
254,1,2,0,170740
255,0,2,1,170755
256,3,1,0,170770
257,9,2,4,170820
258,0,2,0,170825
259,2,1,0,170830
260,1,1,0,170900
261,8,4,4,170930
262,6,2,7,170950
263,2,0,1,171050
264,1,1,0,171070
265,0,1,0,171090
266,0,1,0,171110
267,0,0,1,171150
268,2,0,0,171180
269,0,2,0,171190
270,3,1,2,171195
271,1,3,1,171200
272,2,1,0,171240
273,2,0,0,171245
274,0,1,0,171250
275,5,2,4,171320
276,2,4,4,171330
277,0,1,0,171360
278,1,0,0,171370
279,1,2,0,171395
280,0,0,2,171420
281,0,3,2,171430
282,1,1,3,171488
283,1,0,7,171510
284,36,63,72,172100
285,1,0,0,171570
286,0,2,0,171380
287,1,1,0,171575
288,2,6,4,171610
289,1,0,0,171620
290,3,1,2,171630
291,11,8,2,171650
292,4,1,3,171660
293,0,2,0,171700
294,1,1,0,171720
295,4,6,6,171820
296,1,0,0,171830
297,1,1,0,171840
298,0,1,0,171845
299,0,0,3,171865
300,0,0,2,171870
301,1,2,0,171880
302,1,2,0,171886
303,0,1,0,171888
304,1,0,0,171890
305,0,0,1,172020
306,3,0,1,172030
307,0,0,1,172049
308,1,0,0,172080
309,0,3,1,172090
310,0,2,1,172110
311,1,1,0,172120
312,0,0,1,172125
313,0,0,1,172130
314,1,0,0,172208
315,3,2,1,172210
316,12,3,6,210005
317,0,1,0,210040
318,9,2,0,210043
319,1,1,6,210047
320,1,1,3,210060
321,1,0,1,210070
322,1,0,0,210087
323,5,0,2,210090
324,0,0,6,210095
325,2,4,87,210120
326,5,3,14,210140
327,3,1,7,210160
328,4,4,0,210170
329,0,0,1,210177
330,0,2,3,210180
331,0,0,1,210193
332,5,1,4,210200
333,0,1,0,210203
334,0,0,2,210207
335,0,0,1,210210
336,0,1,0,210215
337,2,15,7,210220
338,17,35,10,210230
339,3,1,3,210232
340,0,2,1,210235
341,0,1,0,210237
342,0,1,1,210255
343,0,0,1,210270
344,1,1,0,210275
345,0,2,1,210290
346,5,0,1,210300
347,0,1,20,210310
348,0,0,2,210312
349,0,0,1,210315
350,1,0,0,210317
351,1,0,1,210320
352,2,0,1,210325
353,1,3,2,210330
354,0,2,0,210340
355,1,1,2,210350
356,2,1,4,210360
357,1,1,1,210370
358,2,2,1,210375
359,0,2,1,210380
360,0,1,1,210400
361,1,0,2,210405
362,1,0,2,210408
363,2,0,1,210409
364,0,1,0,210420
365,0,1,11,210440
366,5,1,1,210455
367,0,1,1,210460
368,0,1,0,210465
369,1,1,2,210467
370,1,1,1,210470
371,10,9,5,210480
372,0,1,1,210490
373,0,1,0,210500
374,0,1,4,210510
375,0,0,3,210515
376,50,25,53,210530
377,8,3,7,210535
378,5,1,5,210540
379,7,1,3,210542
380,4,0,0,210550
381,0,1,0,210560
382,1,19,0,210570
383,0,0,2,210590
384,0,1,0,210610
385,0,1,0,210620
386,0,1,1,210632
387,0,0,1,210650
388,0,0,5,210660
389,1,0,0,210663
390,1,0,0,210667
391,0,1,1,210670
392,0,1,0,210680
393,1,0,3,210690
394,0,0,1,210700
395,3,0,2,210720
396,1,0,0,210730
397,0,0,1,210735
398,0,0,1,210740
399,0,1,0,210745
400,4,0,7,210750
401,1,1,6,210760
402,6,6,3,210770
403,3,2,0,210780
404,2,0,1,210800
405,0,1,1,210805
406,0,1,2,210810
407,4,4,10,210820
408,0,1,7,210825
409,1,0,5,210840
410,1,0,1,210845
411,3,0,3,210850
412,0,9,1,210860
413,0,1,0,210880
414,1,2,13,210900
415,9,25,4,210910
416,0,1,2,210920
417,0,3,2,210927
418,1,0,0,210930
419,15,1,0,210940
420,0,3,2,210945
421,0,0,1,210950
422,1,0,0,210955
423,0,1,0,210960
424,0,0,3,210970
425,1,0,0,210975
426,0,0,7,210980
427,21,9,4,210990
428,13,5,18,211000
429,0,0,1,211003
430,0,0,1,211010
431,0,1,0,211040
432,2,0,2,211050
433,0,0,1,211060
434,0,1,0,211065
435,1,1,1,211070
436,0,0,7,211085
437,4,5,0,211100
438,2,0,2,211105
439,0,1,0,211107
440,16,15,6,211110
441,6,8,9,211120
442,0,0,1,211125
443,48,31,59,211130
444,0,0,2,211140
445,6,3,3,211150
446,1,0,0,211153
447,1,1,9,211160
448,0,0,6,211163
449,2,0,3,211170
450,0,0,1,211172
451,1,0,2,211176
452,0,0,1,211178
453,4,1,3,211180
454,2,1,4,211195
455,1,0,0,211200
456,6,5,9,211210
457,5,4,2,211220
458,3,1,4,211223
459,0,0,3,211227
460,3,0,2,211230
461,1,1,0,211240
462,0,0,1,211245
463,0,2,2,211250
464,1,0,0,211260
465,7,2,1,211270
466,1,2,0,211285
467,2,1,4,211290
468,1,0,0,211300
469,1,4,3,211400
470,0,1,0,220010
471,1,0,0,220025
472,0,0,1,220027
473,0,4,2,220040
474,0,1,0,220050
475,1,0,0,220070
476,1,0,0,220090
477,0,0,1,220095
478,1,0,0,220110
479,7,6,12,220120
480,2,0,1,220150
481,1,1,0,220190
482,0,1,0,220200
483,1,0,0,220205
484,0,0,1,220208
485,0,1,0,220211
486,0,2,0,220213
487,1,3,4,220220
488,0,1,3,220260
489,0,1,0,220270
490,0,1,0,220271
491,0,0,1,220275
492,1,0,0,220277
493,0,1,0,220320
494,0,1,0,220330
495,1,0,0,220360
496,1,0,1,220390
497,2,1,0,220415
498,0,0,1,220420
499,0,1,0,220435
500,0,1,0,220460
501,1,0,0,220465
502,0,0,1,220510
503,1,2,1,220550
504,1,0,0,220560
505,3,2,0,220570
506,0,0,1,220580
507,1,0,0,220585
508,2,0,1,220620
509,0,0,1,220660
510,0,1,0,220669
511,0,0,1,220690
512,1,1,4,220700
513,0,0,1,220740
514,11,4,15,220770
515,3,1,0,220790
516,0,0,1,220793
517,0,0,2,220800
518,0,0,1,220820
519,2,0,2,220830
520,1,0,1,220840
521,1,0,0,220850
522,0,2,2,220890
523,1,0,1,220910
524,0,1,0,220915
525,0,1,0,220940
526,0,1,0,220945
527,2,0,0,220950
528,1,3,0,220960
529,0,0,1,220965
530,1,0,0,220980
531,0,1,0,220990
532,0,1,1,221000
533,1,0,0,221038
534,1,1,4,221040
535,0,0,1,221065
536,0,0,1,221070
537,1,0,1,221080
538,32,17,32,221100
539,2,2,5,221110
540,0,6,7,221120
541,0,0,3,221130
542,1,0,0,221140
543,11,2,12,230020
544,4,0,1,230030
545,0,2,1,230040
546,0,1,0,230075
547,0,1,0,230080
548,0,0,1,230090
549,1,2,0,230100
550,1,2,0,230110
551,1,1,1,230120
552,0,0,1,230180
553,0,0,1,230185
554,10,3,2,230190
555,1,0,0,230195
556,1,0,0,230200
557,0,1,0,230205
558,0,0,1,230210
559,4,1,1,230220
560,0,1,0,230240
561,3,3,3,230250
562,0,1,0,230260
563,0,0,2,230270
564,0,0,1,230280
565,0,2,0,230290
566,1,0,0,230300
567,0,1,1,230310
568,3,1,0,230320
569,0,1,1,230330
570,1,0,0,230350
571,0,0,3,230365
572,1,4,7,230370
573,10,1,3,230380
574,0,0,1,230395
575,1,1,0,230400
576,1,0,0,230410
577,12,15,10,230420
578,1,0,0,230425
579,0,0,1,230428
580,0,3,1,230430
581,2,0,0,230435
582,50,41,45,230440
583,0,1,0,230445
584,1,0,0,230450
585,0,0,1,230460
586,0,1,1,230465
587,1,2,0,230480
588,1,0,1,230490
589,1,2,0,230495
590,3,1,1,230500
591,0,0,1,230510
592,2,1,0,230523
593,0,4,3,230530
594,0,1,0,230533
595,1,0,0,230535
596,3,3,5,230550
597,1,0,0,230560
598,1,0,1,230580
599,1,1,2,230590
600,1,0,0,230600
601,0,2,0,230610
602,1,2,1,230625
603,0,2,1,230640
604,0,1,0,230655
605,1,0,0,230670
606,2,0,0,230690
607,0,1,0,230700
608,1,0,0,230710
609,0,0,1,230725
610,18,4,5,230730
611,1,0,0,230750
612,1,2,8,230760
613,1,0,0,230763
614,17,11,15,230765
615,0,4,3,230770
616,0,1,0,230800
617,4,2,0,230810
618,1,1,0,230820
619,4,1,2,230830
620,0,0,1,230835
621,1,2,3,230840
622,0,2,2,230870
623,0,0,1,230900
624,1,0,0,230920
625,0,1,1,230930
626,1,1,0,230945
627,0,1,2,230950
628,1,0,1,230960
629,2,3,1,230970
630,1,7,4,230980
631,0,0,2,231000
632,1,0,0,231020
633,0,0,2,231025
634,1,4,3,231030
635,0,1,0,231040
636,1,0,1,231080
637,0,2,1,231085
638,0,0,1,231090
639,0,0,1,231095
640,0,1,0,231100
641,0,1,1,231110
642,1,0,0,231120
643,2,0,0,231135
644,0,0,3,231140
645,1,0,0,231150
646,0,1,0,231160
647,0,0,3,231170
648,2,0,1,231180
649,0,0,1,231195
650,12,2,4,231220
651,0,0,1,231200
652,1,0,0,231210
653,7,2,6,231230
654,0,1,1,231240
655,0,0,2,231250
656,0,0,2,231280
657,7,5,9,231290
658,0,0,6,231310
659,2,5,0,231320
660,42,49,20,231330
661,6,4,0,231340
662,0,0,1,231355
663,1,0,1,231360
664,1,0,0,231370
665,0,1,1,231390
666,7,27,18,231400
667,1,4,1,231410
668,1,0,0,240020
669,1,0,0,240030
670,1,0,0,240060
671,1,0,1,240100
672,0,1,3,240110
673,5,1,5,240200
674,1,0,0,240220
675,1,1,1,240250
676,0,1,1,240260
677,1,0,0,240310
678,0,0,1,240350
679,0,2,3,240360
680,1,0,0,240380
681,1,0,0,240390
682,1,0,0,240480
683,0,0,1,240510
684,0,1,0,240560
685,0,6,0,240610
686,0,4,0,240710
687,1,0,0,240720
688,0,0,1,240760
689,0,2,3,240800
690,7,18,15,240810
691,0,0,1,240820
692,0,2,0,240890
693,2,4,8,240325
694,0,0,1,240990
695,0,2,0,241020
696,0,1,0,241180
697,0,1,1,241200
698,0,1,0,241220
699,0,0,1,241230
700,2,0,1,241105
701,0,1,1,241430
702,0,0,1,241440
703,1,0,0,241480
704,0,0,1,250010
705,1,0,1,250040
706,0,0,1,250050
707,0,1,0,250073
708,0,0,1,250090
709,0,0,1,250100
710,0,1,0,250130
711,1,0,2,250157
712,1,2,1,250180
713,1,0,0,250230
714,0,0,1,250250
715,1,1,0,250320
716,1,0,0,250330
717,0,1,0,250340
718,2,1,3,250370
719,1,0,1,250390
720,13,6,11,250400
721,1,0,0,250430
722,0,1,0,250450
723,0,0,1,250460
724,0,1,0,250480
725,1,0,0,250490
726,1,0,2,250510
727,0,1,0,250523
728,0,0,1,250520
729,0,0,1,250580
730,1,0,1,250600
731,0,0,1,250610
732,0,1,0,250680
733,1,0,0,250690
734,0,1,2,250700
735,1,0,0,250710
736,0,0,1,250720
737,0,1,0,250730
738,19,15,18,250750
739,0,0,1,250840
740,0,1,0,250860
741,0,0,1,250920
742,0,1,0,250940
743,1,1,2,250970
744,0,2,0,251080
745,0,0,1,251090
746,3,1,0,251110
747,1,0,0,251272
748,0,2,1,251130
749,2,0,2,251140
750,1,1,1,251160
751,0,1,0,251180
752,1,0,0,251190
753,1,0,0,251210
754,0,1,0,251230
755,1,0,0,251270
756,0,0,2,251280
757,1,0,2,251290
758,1,0,0,251310
759,0,0,2,251315
760,2,1,1,251370
761,1,0,0,251390
762,0,1,2,250070
763,2,0,3,251450
764,1,0,0,251460
765,0,0,1,251530
766,0,1,0,251550
767,1,0,0,251590
768,1,0,1,251600
769,3,0,1,251620
770,1,2,0,251630
771,0,0,2,251650
772,0,1,1,251690
773,2,0,0,251700
774,1,0,0,250550
775,3,8,11,260005
776,0,2,1,260010
777,1,0,0,260020
778,0,0,2,260030
779,0,1,1,260040
780,1,2,1,260050
781,0,2,2,260070
782,0,0,1,260080
783,0,1,1,260090
784,0,1,0,260100
785,0,2,1,260105
786,1,0,37,260110
787,5,4,4,260120
788,0,0,3,260130
789,2,2,4,260140
790,0,3,0,260160
791,0,0,7,260170
792,0,0,1,260180
793,4,3,2,260190
794,0,0,1,260210
795,2,3,1,260220
796,1,0,1,260230
797,0,1,0,260260
798,0,1,0,260270
799,4,3,2,260280
800,17,18,17,260290
801,0,1,1,260300
802,0,0,1,260340
803,4,7,14,260345
804,1,0,0,260350
805,1,1,0,260392
806,5,2,4,260400
807,16,7,15,260410
808,0,1,1,260420
809,1,0,0,260430
810,0,3,1,260440
811,1,0,0,260450
812,1,3,2,260460
813,1,0,1,260490
814,0,2,3,260510
815,1,0,0,260515
816,6,4,5,260520
817,0,0,1,260530
818,0,3,2,260540
819,1,0,2,260545
820,1,1,0,260550
821,0,1,2,260560
822,2,1,0,260570
823,0,1,2,260580
824,1,0,1,260590
825,1,6,5,260600
826,1,2,1,260610
827,3,1,4,260620
828,3,4,2,260640
829,0,0,1,260650
830,1,1,0,260660
831,0,0,1,260670
832,5,5,14,260680
833,0,4,1,260690
834,0,1,4,260760
835,1,4,2,260720
836,0,2,2,260730
837,2,1,0,260750
838,2,0,2,260765
839,1,0,0,260770
840,1,1,4,260775
841,1,0,0,260780
842,28,33,37,260790
843,0,3,1,260800
844,0,0,1,260805
845,1,0,3,260810
846,0,0,1,260820
847,0,1,0,260825
848,1,1,1,260830
849,1,0,0,260840
850,1,3,0,260850
851,0,0,1,260870
852,0,0,1,260880
853,2,4,1,260890
854,0,0,1,260900
855,0,0,2,260910
856,2,0,0,260930
857,2,3,2,260940
858,2,4,1,260950
859,11,46,27,260960
860,0,1,0,260970
861,0,1,0,260980
862,1,0,2,260990
863,0,3,1,261000
864,1,1,0,261020
865,1,1,1,261050
866,4,3,1,261060
867,23,26,17,261070
868,1,1,0,261080
869,3,4,4,261090
870,1,4,3,261100
871,15,11,10,261110
872,0,0,1,261120
873,0,2,0,261130
874,1,0,2,261150
875,83,109,119,261160
876,2,2,0,261180
877,1,0,0,261190
878,7,4,3,261220
879,1,0,0,261230
880,1,0,2,261240
881,2,1,3,261250
882,0,1,0,261290
883,0,2,1,261310
884,0,0,2,261320
885,0,3,2,261330
886,3,2,2,261340
887,0,1,0,261350
888,1,1,4,261360
889,5,11,11,261370
890,3,1,1,261390
891,2,1,0,261400
892,0,0,1,261410
893,3,2,2,261420
894,2,3,3,261450
895,1,1,3,261460
896,0,0,1,261480
897,0,0,2,261485
898,1,1,2,261500
899,2,1,7,261530
900,0,0,3,261550
901,0,0,1,261570
902,1,1,0,261580
903,0,1,1,261600
904,1,0,0,261610
905,0,0,1,261620
906,1,2,2,261630
907,0,4,10,261640
908,1,0,1,270010
909,0,1,0,270020
910,10,9,11,270030
911,0,0,2,270050
912,0,1,0,270080
913,0,1,0,270090
914,1,0,1,270100
915,0,0,2,270130
916,1,3,2,270140
917,1,0,0,270150
918,0,1,1,270160
919,0,1,0,270170
920,0,1,0,270180
921,2,0,0,270200
922,1,1,1,270230
923,1,0,2,270235
924,0,0,1,270240
925,0,1,0,270255
926,2,0,0,270260
927,2,0,0,270270
928,0,1,1,270290
929,0,0,2,270300
930,0,1,2,270310
931,0,1,2,270320
932,0,1,0,270330
933,1,0,0,270380
934,0,1,1,270390
935,0,0,1,270400
936,0,1,1,270410
937,3,0,1,270420
938,30,31,52,270430
939,1,1,0,270440
940,0,1,3,270450
941,0,0,1,270460
942,0,1,4,270470
943,0,1,0,270480
944,0,0,4,270550
945,0,1,0,270570
946,0,0,1,270590
947,0,0,2,270610
948,3,6,1,270630
949,2,0,1,270640
950,1,0,0,270642
951,0,1,0,270650
952,0,0,1,270660
953,2,2,0,270670
954,1,0,0,270680
955,2,1,2,270690
956,0,0,2,270700
957,2,2,0,270710
958,0,0,2,270720
959,0,1,1,270730
960,0,0,1,270740
961,0,2,2,270750
962,2,2,7,270770
963,0,2,0,270800
964,1,0,1,270820
965,2,0,1,270830
966,0,0,1,270840
967,1,0,0,270850
968,3,1,7,270860
969,0,1,1,270890
970,0,0,1,270895
971,1,0,0,270910
972,1,2,0,270915
973,2,0,2,270930
974,0,1,0,270940
975,0,1,0,280020
976,13,17,20,280030
977,1,0,2,280050
978,1,0,2,280060
979,0,2,2,280067
980,0,1,0,280120
981,0,4,10,280130
982,0,3,1,280150
983,2,0,3,280200
984,6,2,0,280210
985,0,1,0,280230
986,0,1,0,280240
987,2,0,0,280280
988,1,2,2,280290
989,0,3,0,280300
990,2,1,0,280320
991,1,0,0,280330
992,3,3,3,280350
993,2,5,3,280360
994,2,0,1,280380
995,4,0,0,280390
996,1,0,1,280400
997,1,0,0,280410
998,0,1,0,280420
999,1,0,1,280440
1000,1,3,0,280450
1001,1,2,1,280460
1002,6,17,7,280480
1003,0,1,0,280490
1004,0,1,0,280540
1005,1,0,0,280550
1006,0,1,0,280560
1007,0,3,0,280570
1008,0,0,1,280580
1009,16,13,15,280590
1010,0,2,0,280600
1011,1,0,0,280610
1012,0,1,0,280620
1013,2,0,0,280630
1014,3,3,2,280650
1015,0,3,1,280660
1016,1,2,6,280670
1017,0,1,1,280740
1018,1,1,0,280760
1019,0,1,0,290010
1020,0,0,1,290020
1021,0,0,1,290035
1022,1,0,0,290040
1023,4,1,0,290070
1024,0,1,2,290080
1025,2,0,0,290090
1026,2,3,2,290100
1027,0,0,1,290110
1028,0,2,0,290135
1029,0,1,0,290150
1030,5,6,21,290160
1031,0,0,1,290180
1032,0,2,0,290200
1033,0,1,0,290230
1034,1,6,5,290270
1035,0,0,2,290280
1036,1,1,1,290290
1037,7,13,8,290320
1038,1,1,0,290323
1039,0,1,1,290340
1040,2,3,2,290350
1041,4,9,17,290390
1042,0,1,1,290410
1043,0,1,3,290450
1044,2,6,6,290460
1045,1,7,1,290475
1046,1,0,1,290485
1047,1,0,0,290490
1048,0,1,1,290510
1049,0,3,0,290520
1050,0,1,0,290530
1051,1,0,0,290540
1052,2,1,0,290550
1053,4,3,2,290570
1054,0,2,1,290580
1055,14,26,14,290590
1056,0,3,4,290600
1057,0,0,1,290640
1058,2,2,2,290650
1059,0,0,1,290689
1060,0,1,0,290690
1061,0,3,0,290710
1062,0,0,2,290750
1063,0,1,0,290770
1064,0,2,2,290780
1065,0,1,0,290810
1066,0,1,0,290830
1067,0,3,3,290840
1068,2,0,2,290850
1069,47,0,0,290870
1070,2,5,5,290900
1071,3,3,1,290920
1072,1,0,0,290930
1073,0,1,0,290970
1074,0,1,0,290980
1075,0,0,2,290990
1076,1,0,0,291000
1077,1,1,2,291005
1078,0,1,0,291040
1079,1,2,0,291070
1080,16,28,29,291072
1081,1,0,0,291077
1082,9,11,10,291080
1083,1,0,1,291110
1084,1,2,0,291130
1085,1,0,0,291165
1086,0,1,0,291170
1087,0,1,1,291180
1088,2,0,0,291185
1089,8,6,3,291200
1090,1,0,0,291220
1091,1,0,0,291230
1092,0,0,1,291290
1093,0,35,47,291300
1094,1,0,1,291310
1095,6,10,6,291320
1096,1,0,0,291340
1097,3,2,1,291350
1098,8,77,93,291360
1099,0,1,0,291370
1100,1,0,0,291380
1101,3,4,2,291450
1102,2,3,0,291460
1103,2,1,5,291465
1104,1,2,1,291470
1105,7,6,9,291480
1106,0,1,0,291490
1107,0,1,0,291520
1108,0,0,1,291530
1109,0,0,1,291540
1110,0,1,0,291550
1111,1,2,14,291560
1112,0,0,3,291580
1113,0,1,0,291590
1114,9,5,4,291610
1115,6,3,5,291640
1116,1,0,0,291700
1117,0,0,2,291720
1118,0,13,0,291733
1119,1,7,2,291735
1120,17,34,11,291750
1121,1,0,0,291790
1122,1,5,3,291800
1123,0,3,5,291810
1124,0,1,0,291830
1125,1,3,1,291835
1126,2,5,1,291840
1127,1,0,0,291875
1128,1,1,0,291880
1129,0,1,1,291915
1130,4,7,5,291920
1131,0,1,0,291930
1132,3,6,3,291940
1133,2,0,0,291950
1134,3,3,5,291955
1135,0,0,1,291960
1136,2,3,2,291980
1137,1,0,0,291990
1138,3,2,1,291992
1139,4,0,0,291995
1140,3,2,1,292010
1141,1,0,1,292020
1142,0,0,1,292030
1143,0,1,1,292045
1144,0,0,1,292060
1145,1,0,1,292070
1146,1,1,1,292090
1147,5,3,4,292100
1148,1,6,0,292105
1149,1,1,1,292120
1150,1,1,0,292130
1151,0,1,0,292140
1152,0,0,2,292160
1153,1,0,2,292170
1154,6,8,9,292180
1155,0,1,0,292190
1156,2,0,0,292210
1157,0,0,1,292220
1158,0,5,3,292225
1159,0,2,1,292250
1160,2,0,1,292265
1161,1,0,1,292270
1162,1,0,0,292273
1163,1,0,0,292300
1164,0,10,12,292303
1165,4,6,13,292305
1166,0,2,2,292320
1167,1,3,1,292335
1168,27,28,1,292340
1169,1,1,0,292370
1170,4,0,4,292400
1171,0,0,1,292420
1172,2,4,0,292460
1173,0,1,0,292465
1174,3,1,1,292470
1175,0,1,2,292480
1176,0,2,2,292500
1177,0,0,1,292510
1178,5,8,22,292530
1179,0,1,1,292550
1180,0,1,0,292560
1181,3,0,0,292570
1182,0,1,0,292575
1183,2,3,2,292580
1184,0,0,2,292595
1185,0,3,1,292610
1186,1,0,6,292630
1187,2,4,0,292640
1188,2,0,0,292660
1189,0,0,1,292670
1190,0,1,0,292680
1191,1,0,0,292690
1192,0,0,1,292700
1193,0,1,0,292710
1194,1,4,3,292720
1195,80,85,85,292740
1196,1,3,2,292770
1197,0,0,1,292790
1198,5,2,3,292810
1199,9,16,8,292840
1200,1,0,0,292850
1201,0,0,1,292830
1202,0,0,2,292860
1203,8,2,5,292870
1204,1,0,0,292880
1205,0,1,2,292890
1206,2,0,2,292910
1207,1,0,2,292905
1208,0,0,1,292920
1209,0,0,2,292925
1210,0,2,1,292930
1211,1,1,0,292937
1212,1,0,0,292960
1213,0,0,1,292970
1214,1,0,3,292990
1215,7,5,6,293010
1216,0,1,0,293020
1217,0,0,2,293015
1218,0,0,1,293030
1219,1,1,1,293050
1220,2,1,1,293070
1221,2,1,0,293075
1222,8,2,15,293076
1223,0,1,1,293077
1224,0,4,0,293105
1225,0,1,0,293120
1226,0,1,0,293130
1227,23,13,27,293135
1228,0,0,1,293150
1229,0,1,0,293160
1230,1,0,0,293170
1231,4,0,0,293180
1232,1,0,0,293190
1233,0,0,1,293200
1234,0,1,3,293210
1235,1,2,0,293245
1236,0,1,3,293250
1237,6,6,1,293260
1238,0,1,4,293270
1239,0,4,0,293290
1240,0,1,0,293300
1241,2,0,0,293317
1242,11,5,6,293320
1243,1,0,0,293325
1244,15,17,13,293330
1245,3,1,0,293345
1246,0,0,3,293350
