,2015,2016,2017,MUNCOD
365,13,17,19,330455
366,0,1,0,330470
367,8,10,1,330490
368,2,0,1,330510
369,0,1,1,330550
370,0,0,1,330555
371,0,1,3,330580
372,0,1,1,330610
373,1,0,0,330620
374,0,2,1,330630
375,1,0,0,350080
376,0,0,1,350130
377,4,2,1,350210
378,3,0,1,350220
379,2,2,0,350280
380,0,0,1,350290
381,0,1,2,350320
382,0,0,1,350370
383,0,0,2,350410
384,0,0,2,350450
385,1,0,2,350460
386,1,0,0,350480
387,1,0,0,350530
388,2,2,1,350550
389,1,0,0,350570
390,1,2,0,350580
391,2,3,0,350590
392,1,2,0,350600
393,2,0,0,350610
394,1,4,1,350650
395,2,0,0,350750
396,0,1,0,350780
397,1,0,0,350830
398,0,0,1,350840
399,1,0,0,350870
400,0,1,0,350920
401,0,2,0,350940
402,4,6,6,350950
403,1,0,0,350960
404,0,0,1,350980
405,0,1,1,351020
406,1,2,1,351050
407,0,0,1,351060
408,2,4,8,351110
409,0,0,1,351120
410,0,2,0,351150
411,2,0,0,351280
412,1,0,1,351300
413,1,0,0,351310
414,0,0,1,351340
415,1,0,0,351350
416,0,1,4,351380
417,0,1,1,351390
418,1,0,0,351440
419,0,0,1,351510
420,2,1,0,351550
421,3,0,1,351570
422,3,2,3,351620
423,1,0,0,351630
424,0,1,0,351640
425,0,1,0,351740
426,0,1,0,351790
427,0,0,1,351820
428,0,0,1,351830
429,2,2,1,351840
430,0,2,1,351870
431,3,2,3,351880
432,0,1,0,351885
433,0,1,0,351900
434,0,2,0,351905
435,1,0,1,351907
436,0,0,1,351920
437,0,1,0,351930
438,0,1,1,351960
439,1,0,1,352050
440,0,1,1,352130
441,0,1,0,352150
442,0,0,2,352190
443,1,0,0,352240
444,0,1,0,352260
445,3,2,0,352310
446,1,1,0,352320
447,0,0,2,352340
448,0,1,0,352360
449,1,0,0,352370
450,0,1,0,352390
451,1,0,0,352420
452,1,0,0,352440
453,0,2,0,352470
454,0,0,1,352480
455,0,1,2,352500
456,1,0,2,352510
457,2,2,4,352530
458,0,2,0,352570
459,0,2,5,352590
460,2,0,1,352690
461,0,2,0,352720
462,1,0,0,352740
463,1,1,0,352810
464,1,0,0,352860
465,0,0,1,352880
466,2,1,1,352900
467,1,0,0,352940
468,1,0,2,352970
469,0,0,1,353020
470,1,1,0,353030
471,1,0,0,353050
472,0,3,2,353060
473,3,1,3,353070
474,0,0,1,353080
475,0,3,0,353140
476,0,1,0,353190
477,0,1,0,353240
478,1,0,0,353250
479,1,0,0,353300
480,0,0,1,353340
481,0,0,1,353350
482,0,0,3,353390
483,1,0,0,353420
484,4,3,1,353440
485,1,0,0,353460
486,0,1,1,353500
487,1,0,0,353510
488,2,0,1,353520
489,1,1,1,353570
490,1,2,0,353600
491,1,0,0,353650
492,1,0,1,353660
493,1,0,0,353750
494,1,1,0,353800
495,1,0,1,353810
496,1,0,0,353830
497,0,1,1,353870
498,0,1,2,353900
499,0,1,0,353930
500,0,1,0,353950
501,0,0,1,353980
502,0,1,0,354000
503,1,0,0,354100
504,0,0,1,354140
505,1,0,0,354160
506,1,0,0,354220
507,2,0,0,354260
508,0,3,0,354330
509,9,44,25,354340
510,0,1,0,354390
511,0,0,1,354560
512,0,0,1,354660
513,0,2,0,354760
514,0,0,1,354730
515,42,19,16,354780
516,1,0,0,354790
517,1,0,0,354800
518,2,1,2,354850
519,6,0,2,354870
520,2,3,2,354890
521,1,1,0,354910
522,2,1,0,354940
523,0,1,0,354970
524,7,3,10,354980
525,5,2,0,354990
526,1,0,0,355010
527,66,76,82,355030
528,1,0,0,355040
529,0,1,1,355060
530,0,3,0,355070
531,1,0,2,355090
532,0,1,0,355100
533,1,0,0,355160
534,0,5,0,355150
535,1,0,0,355170
536,1,0,1,355210
537,0,1,3,355220
538,1,0,0,355240
539,2,2,0,355250
540,0,0,1,355260
541,0,1,3,355280
542,1,0,0,355330
543,1,0,0,355340
544,1,0,1,355370
545,0,1,0,355400
546,1,0,0,355410
547,0,1,0,355450
548,1,0,0,355480
549,2,2,1,355500
550,1,3,2,355600
551,1,0,2,355620
552,1,0,0,355630
553,1,0,0,355645
554,1,0,0,355680
555,0,1,0,355700
556,0,1,0,410010
557,0,1,0,410030
558,3,2,0,410040
559,1,0,0,410110
560,1,2,4,410140
561,0,5,5,410150
562,1,0,1,410160
563,0,1,2,410165
564,0,0,1,410180
565,0,0,1,410210
566,0,0,1,410300
567,0,1,0,410304
568,1,0,0,410370
569,0,2,0,410400
570,1,4,1,410420
571,0,2,0,410425
572,0,0,1,410430
573,1,2,1,410465
574,0,0,1,410470
575,2,0,2,410480
576,2,4,2,410490
577,0,3,1,410580
578,1,0,0,410620
579,0,0,2,410640
580,0,1,2,410650
581,24,21,12,410690
582,0,1,0,412863
583,1,0,0,410760
584,1,0,1,410765
585,1,1,1,410785
586,0,0,1,410860
587,2,4,1,410940
588,0,0,2,411007
589,1,2,0,411010
590,1,2,0,411070
591,0,1,0,411125
592,0,1,1,411130
593,1,1,1,411140
594,0,0,1,411150
595,1,1,0,411180
596,0,1,0,411200
597,0,2,1,411280
598,0,1,0,411320
599,0,0,1,411325
600,0,2,0,411342
601,0,0,1,411350
602,9,3,4,411370
603,1,0,0,411390
604,1,0,0,411420
605,1,1,1,411430
606,0,0,1,411480
607,2,1,0,411520
608,0,0,2,411540
609,0,2,1,411580
610,0,1,0,411605
611,0,1,0,411620
612,1,1,0,411695
613,0,0,2,411740
614,2,0,1,411770
615,0,1,0,411820
616,0,1,1,411840
617,0,0,2,411850
618,0,3,4,411915
619,1,3,0,411940
620,0,2,3,411950
621,0,0,1,411970
622,19,17,6,411990
623,0,1,0,412010
624,1,0,1,412060
625,0,0,1,412080
626,0,0,1,412210
627,0,1,2,412230
628,1,0,0,412240
629,1,0,0,412250
630,1,0,0,412410
631,0,1,1,412490
632,1,2,0,412510
633,1,3,2,412550
634,1,0,0,412575
635,2,0,5,412625
636,0,0,1,412630
637,0,0,1,412635
638,0,1,0,412730
639,0,1,2,412750
640,1,0,0,412760
641,2,0,0,412796
642,1,1,3,412810
643,0,1,0,412853
644,1,0,0,412870
645,0,0,1,420010
646,0,2,1,420040
647,1,0,0,420125
648,1,0,0,420195
649,4,0,0,420200
650,1,0,0,421280
651,2,0,0,420230
652,3,4,1,420240
653,1,1,3,420290
654,0,0,1,420300
655,1,0,0,420320
656,0,1,0,420330
657,0,0,1,420350
658,0,1,1,420395
659,2,1,2,420420
660,0,6,1,420430
661,1,0,0,420455
662,0,0,1,420450
663,0,1,0,420460
664,0,0,1,420475
665,0,1,0,420500
666,0,1,0,420535
667,9,2,2,420540
668,2,0,0,420550
669,0,1,0,420580
670,0,2,0,420590
671,0,1,0,420610
672,0,0,1,420630
673,0,1,0,420710
674,1,0,0,420760
675,0,1,0,420765
676,0,2,0,420770
677,0,1,0,420790
678,1,0,0,420810
679,1,1,6,420820
680,0,0,2,420840
681,2,1,0,420850
682,1,0,0,420870
683,4,3,3,420910
684,1,0,1,420930
685,0,1,2,420940
686,0,0,1,420985
687,0,0,3,421010
688,0,0,1,421040
689,2,0,0,421050
690,1,0,0,421085
691,0,0,1,421100
692,0,0,1,421150
693,1,1,0,421160
694,1,0,4,421170
695,0,0,1,421190
696,1,1,0,421200
697,0,1,0,421210
698,0,1,0,421220
699,0,1,0,421225
700,1,0,0,421227
701,0,1,0,421290
702,1,0,0,421480
703,0,0,1,421470
704,1,1,0,421490
705,2,0,0,421507
706,0,1,0,421535
707,1,0,0,421550
708,0,0,1,421560
709,0,0,1,421567
710,2,1,0,421580
711,1,1,1,421600
712,0,1,0,421630
713,3,1,1,421660
714,0,0,2,421690
715,2,1,0,421700
716,0,0,1,421720
717,0,5,0,421750
718,2,1,0,421770
719,0,0,1,421790
720,0,1,0,421800
721,0,1,0,421840
722,3,1,1,421870
723,1,0,0,421895
724,0,0,1,421920
725,1,2,0,421930
726,0,0,1,421970
727,0,1,0,430003
728,0,0,1,430010
729,1,0,0,430040
730,5,0,6,430060
731,0,1,1,430064
732,1,0,0,430070
733,1,0,2,430140
734,4,1,1,430160
735,0,1,0,430170
736,1,1,1,430200
737,3,0,0,430210
738,0,1,1,430260
739,1,0,0,430270
740,1,0,0,430300
741,0,1,0,430310
742,2,0,0,430350
743,0,0,1,430410
744,1,2,0,430420
745,0,1,0,430440
746,4,0,1,430450
747,3,3,0,430460
748,3,5,2,430470
749,1,0,0,430490
750,0,1,0,430510
751,0,0,1,430511
752,0,0,2,430520
753,0,0,1,430535
754,0,0,1,430610
755,0,1,0,430630
756,2,0,0,430650
757,0,1,0,430673
758,1,0,0,430693
759,4,1,5,430700
760,0,0,1,430705
761,0,1,1,430750
762,1,0,0,430760
763,0,1,0,430800
764,1,1,1,430850
765,3,0,0,430860
766,1,0,0,430870
767,0,0,1,430910
768,0,0,3,430920
769,1,3,0,430930
770,1,0,1,430940
771,0,1,0,430960
772,1,0,0,430990
773,0,1,1,431010
774,1,0,0,431020
775,4,2,0,431030
776,0,0,1,431036
777,0,1,0,431041
778,0,0,2,431050
779,1,2,1,431057
780,1,0,0,431070
781,2,2,1,431110
782,0,0,1,431120
783,3,1,0,431130
784,0,0,1,431160
785,0,0,1,431173
786,1,0,0,431190
787,0,1,0,431213
788,1,0,0,431225
789,1,0,0,431245
790,0,1,0,431270
791,1,0,0,431275
792,0,1,0,431330
793,0,1,0,431337
794,1,0,0,431339
795,0,3,0,431340
796,1,0,0,431346
797,0,0,1,431390
798,0,2,1,431400
799,0,2,0,431405
800,5,2,3,431410
801,0,1,0,431430
802,2,3,0,431440
803,1,0,0,431445
804,1,0,0,431449
805,0,1,0,431450
806,0,0,1,431460
807,0,0,2,431470
808,0,0,1,431480
809,14,16,18,431490
810,0,1,0,431510
811,2,2,3,431515
812,0,1,1,431550
813,2,1,3,431560
814,1,0,0,431570
815,0,2,0,431580
816,0,1,0,431590
817,1,0,0,431610
818,0,0,1,431630
819,0,1,4,431640
820,1,1,0,431645
821,0,0,1,431647
822,2,3,1,431710
823,0,0,1,431670
824,1,2,2,431680
825,0,1,0,431697
826,0,3,2,431690
827,3,1,1,431720
828,1,0,0,431740
829,1,2,1,431750
830,0,1,0,431760
831,0,1,0,431755
832,0,1,1,431780
833,0,1,1,431800
834,1,0,0,431805
835,0,4,1,431830
836,0,0,2,431843
837,0,1,0,431846
838,2,0,2,431870
839,1,0,0,431880
840,0,0,1,431900
841,1,0,0,431970
842,1,0,0,431990
843,1,2,2,432000
844,1,1,0,432020
845,1,0,0,432032
846,1,0,0,432035
847,0,1,1,432080
848,0,0,1,432120
849,0,1,0,432130
850,0,0,1,432145
851,1,0,0,432146
852,0,0,3,432147
853,1,0,0,432170
854,0,0,1,432180
855,0,2,0,432185
856,0,0,1,432195
857,0,1,0,432200
858,1,3,0,432220
859,0,0,1,432240
860,0,1,0,432252
861,2,3,4,432260
862,1,1,0,432300
863,0,0,1,432340
864,0,0,2,432360
865,1,0,0,500230
866,3,0,0,500240
867,4,4,6,500270
868,0,0,1,500295
869,0,1,0,500320
870,0,1,1,500370
871,0,0,1,500660
872,0,0,1,500830
873,1,0,0,510010
874,0,0,1,510170
875,1,2,0,510250
876,2,2,0,510267
877,1,0,1,510320
878,1,0,0,510335
879,1,2,0,510340
880,0,1,0,510480
881,1,0,0,510500
882,2,1,0,510515
883,0,0,1,510560
884,0,2,0,510590
885,1,0,0,510622
886,0,0,1,510623
887,1,0,0,510642
888,1,0,0,510670
889,1,1,1,510675
890,0,0,1,510760
891,3,2,1,510840
892,0,1,0,520025
893,1,0,0,520030
894,0,0,2,520110
895,0,1,0,520140
896,0,0,1,520150
897,0,0,1,520330
898,1,0,0,520430
899,1,1,2,520440
900,0,1,0,520549
901,0,1,0,520580
902,1,0,0,520640
903,0,0,1,520780
904,2,0,0,520860
905,7,11,3,520870
906,0,1,0,520890
907,0,0,2,521120
908,1,0,0,521150
909,1,0,2,521180
910,0,3,0,521250
911,0,1,0,521310
912,0,2,0,521385
913,0,1,0,521570
914,0,0,1,521710
915,1,1,1,521830
916,0,0,1,521839
917,0,0,1,521850
918,0,0,1,521890
919,0,1,0,521910
920,0,1,0,522010
921,0,0,1,522045
922,0,1,0,522108
923,1,2,0,522140
924,1,0,0,522145
925,1,0,0,522170
926,1,0,1,522185
927,19,19,15,530010
