,MUNCOD,2007,2008,2009,2010,2011,2012,2013,2014,2015
27,240270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,240670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,260005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,260410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,261070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,261530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,280130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,291072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,291480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,291560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,292480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,292600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,292740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,310400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,310420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,310560,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,310620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,311880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,312083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,314330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,317010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,317020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,320020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,320140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,320230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,320255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,320265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,320300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,330045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,330170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,330455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,330490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,330515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,350010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,350240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,350635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,350650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,350810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,350970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,351060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,351080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,351350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,351550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,351740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,351880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,351907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,352220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,352430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,352470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,354140,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,354150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,354550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,354780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,354870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,354910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,354980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,354990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,355030,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85,355220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,355280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,355290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,355410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,410250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,410430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,410660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92,410775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,411370,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,420125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95,420230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,420290,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97,420690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,420910,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99,421190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,421200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,421500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,421540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103,421605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,421660,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
105,430210,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
106,431053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,431490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,431680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,432000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,510682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,520110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,520510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,520780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,520800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,520870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,521090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,521140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,521310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,521375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,521450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,521880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,521975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,522005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,530010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
