,MUNCOD,2007,2008,2009,2010,2011,2012,2013,2014,2015
99,150445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,150470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,150480,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,150490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,150497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,150503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105,150510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,150548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,150553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,150565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,150613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,150635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,150640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,150650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,150660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,150680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,150715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,150720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,150730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,150747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,150795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,150800,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
121,150840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,160020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,160027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,160030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125,160050,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
126,160060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,170025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,170030,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129,170040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,170070,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
131,170200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,170210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
133,170230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,170300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,170307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,170310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,170320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,170550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,171670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,170560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,170650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
142,170700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,170710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,170765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,170820,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,170830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,170930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148,170950,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
149,171150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,171190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,171320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,171395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,171488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,172100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,171570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
156,171610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,171650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,171660,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0
159,171790,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,171820,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,171855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,171870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,171880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,171890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,172015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,172020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,172097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,172120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,172208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
170,172210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171,210005,0.0,1.0,1.0,2.0,1.0,0.0,11.0,8.0,18.0
172,210043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,210047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,210050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,210070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,210080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,210087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,210090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
179,210095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,210100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,210120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,210130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
183,210140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,210150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,210160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,210170,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187,210180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,210203,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
189,210232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
190,210270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
191,210275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,210290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
193,210300,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
194,210310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,210312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,210320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,210325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
198,210330,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
199,210340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,210360,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201,210370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,210380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,210405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204,210407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,210420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,210430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,210450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208,210460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,210467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,210490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,210500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
212,210510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,210530,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
214,210540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,210542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
216,210570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,210594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
218,210592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,210650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
220,210663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,210667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,210690,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
223,210710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,210735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,210740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,210745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,210750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
228,210760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,210780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,210790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,210810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,210820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,210830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,210840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,210850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,210860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237,210870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,210890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,210900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,210905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,210910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,210930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
243,210945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
244,210960,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,210975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
246,210980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,210990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,211000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
249,211003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,211020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
251,211040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
252,211050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
253,211080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,211085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,211100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,211102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,211105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
259,211130,3.0,0.0,0.0,1.0,1.0,0.0,0.0,55.0,1.0
260,211140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,211150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
262,211153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,211160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,211170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,211176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,211195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,211210,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
268,211223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,211227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
270,211245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,211270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,211280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,211285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,211290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,211300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,211400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
277,220020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,220040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,220050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,220150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,220200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,220209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,220220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,220260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,220320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,220330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,220350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
288,220360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,220370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,220390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,220550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,220570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,220595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,220670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,220700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,220720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,220750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,220770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,220820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,220840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,220950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,221040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,221050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,221065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,221070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,221100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,221110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,230010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,230020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,230100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311,230110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,230130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,230150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
314,230160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,230190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,230195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
317,230200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,230220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,230240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,230250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,230260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,230270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,230290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,230310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,230320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,230340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,230370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,230395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,230400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,230423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,230428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,230430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,230440,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
334,230470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,230490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,230495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,230500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,230520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
