,RATE,MUNCOD
0,1.3032032736466235,110001
1,1.9023832675155632,110004
2,2.7599530807976262,110080
3,1.4109753360418302,110010
4,2.986604306936826,110011
5,2.027163537611342,110012
6,0.834919680726714,110015
7,1.7520345501213284,110018
8,0.19457942155936983,110020
9,3.01331886940276,110025
10,1.1767139824526212,110028
11,5.511463844797178,110148
12,6.889543395511462,110149
13,2.6419381258090935,110150
14,6.66266906522753,110155
15,1.4152892109304098,110030
16,1.3711214402259608,120010
17,0.2683167060000904,120040
18,0.7984031936127746,120050
19,1.2150815927289518,130040
20,0.7704813196804042,130240
21,0.35162284891259327,130260
22,0.2957284975809409,130340
23,0.7275433355991111,140010
24,0.22158553312371343,150010
25,0.30755414490721095,150060
26,0.065953837589994,150080
27,0.046310414540729206,150140
28,0.3336803609086784,150180
29,0.49640109208240263,150220
30,0.7184682257427166,150270
31,0.5515750224766822,150345
32,7.210221063688981,150375
33,0.6606023372110691,150510
34,0.16472619212345238,150553
35,0.41255657181991084,150613
36,1.3782077786047024,150660
37,0.2670811766528319,150730
38,2.7010236879777434,150790
39,1.131285706205102,150803
40,0.5611577807332088,150830
41,3.2798714290399817,160020
42,0.1446803727596235,160030
43,14.269406392694064,170110
44,5.683432793407218,170130
45,1.1490882601230046,170210
46,6.854479402289396,170555
47,0.7920950765130454,170950
48,2.5066426028976787,171330
49,0.3604405426762483,172100
50,1.908558274407204,171820
51,1.4531877840822631,210090
52,3.050547573289405,210240
53,1.5419962683690305,210270
54,1.3966870582977178,210280
55,3.2612594984182888,210545
56,0.6742179072276159,210570
57,2.7238678924072186,210825
58,1.026019863744562,210850
59,1.3231713771567695,211010
60,1.3061650992685476,211110
61,0.18894519455686684,211120
62,0.33783789010732895,211130
63,1.6025641025641024,211170
64,1.1691393964902435,211210
65,0.202180721259505,211220
66,4.077916073179865,220190
67,3.4291788831164376,220200
68,4.454541404962359,220208
69,2.440886948421672,220270
70,5.231219920485457,220275
71,2.5631420231338726,220370
72,1.1321332594085267,220390
73,3.6067229315443985,220465
74,2.3632281696797826,220540
75,0.8700040020184092,220550
76,4.213001689048535,220770
77,0.42890658843410495,230100
78,1.3721181739906374,230110
79,4.287796929937398,230150
80,0.5663636621074393,230190
81,0.6372267890142101,230220
82,6.187729543479743,230240
83,1.3872704067476833,230250
84,1.22697881007595,230270
85,0.4329116773595851,230280
86,1.7870226415768686,230310
87,1.644547502754617,230360
88,0.46978743410049867,230370
89,1.2950572997478316,230440
90,2.0684662322887575,230445
91,1.3474001913308271,230530
92,0.32484196438432705,230550
93,2.6032213967062785,230630
94,0.8251233559417134,230655
95,2.9761904761904763,230680
96,0.3738291592089933,230730
97,1.7189514396218308,230760
98,1.0489246437762219,230765
99,0.9435920662779068,230840
100,0.7641929740097969,230850
101,0.4083616123749903,230970
102,0.7789071932079293,231050
103,1.631587534671235,231085
104,1.214727354445295,231160
105,3.075101670548982,231220
106,1.2556346605391695,231270
107,0.6608642783031649,231290
108,0.5755660692290868,231330
109,0.45371227382443147,231340
110,1.707562795621809,231375
111,1.5425671402347787,231380
112,1.6485328058028355,231400
113,3.394317911815621,231410
114,8.202099737532809,240150
115,0.9840534144193347,240200
116,3.0122296523886978,240210
117,1.47961207977586,240310
118,3.600489666594657,240380
119,0.11417988584295014,240800
120,0.3418590585853236,240810
121,2.2074362848873785,240940
122,3.300656830709311,241030
123,2.8967874627038612,241335
124,6.657346381732242,250230
125,0.2463284308917516,250400
126,0.16684956617881072,250750
127,5.0155481994181965,251040
128,8.5954959601169,251490
129,0.3367343502710711,260005
130,0.40022252372319006,260110
131,1.8259580214867805,260120
132,0.44016603062675247,260170
133,0.5505183129916816,260190
134,0.4886319770538423,260290
135,0.8559200116850056,260345
136,0.2844179483497309,260410
137,1.272944830571043,260460
138,1.3902211841904046,260500
139,1.0479214478082721,260570
140,0.24042738371729586,260600
141,2.1148501645262994,260620
142,0.4036538748753718,260640
143,2.2163400583595183,260730
144,2.5569235096332092,260775
145,0.5299339309020473,260790
146,2.5576101690580324,260860
147,0.5930881506918374,260890
148,1.0826553204389084,260940
149,1.0326311441553078,260950
150,1.3673292614701928,260960
151,1.4024458655895884,260970
152,0.6006763615831426,261060
153,0.9224030469845214,261070
154,1.8760616217451442,261100
155,0.2978402435394126,261110
156,19.580495967099818,261153
157,0.7389702633865728,261160
158,1.4317212152449674,261190
159,2.1926939437793274,261245
160,1.4731011725885335,261320
161,1.1991975357916915,261370
162,0.7543696864085213,261420
163,2.593428252807386,261470
164,2.508904790974548,261530
165,0.791333317506667,261540
166,3.729381836396191,261580
167,0.9769467598887257,261640
168,0.09766016943134605,270430
169,0.15804179889497175,280030
170,0.3230349782274425,280350
171,1.0775795300422035,290070
172,0.6109146002480313,290270
173,9.107984253326732,290350
174,0.9511580349074998,290390
175,8.68683943825105,290490
176,4.139244174013825,290515
177,0.632559081018167,290520
178,0.4606062717501233,290570
179,4.320400933206602,290890
180,7.546600256584409,290900
181,2.809620139357159,291000
182,1.1672269217702482,291072
183,0.21547154629205711,291080
184,7.531254707034193,291280
185,1.9356212376362192,291290
186,1.1930753904339215,291350
187,0.18902769822862145,291360
188,0.6987534238917772,291390
189,0.6045475054586301,291480
190,1.4577684480597102,291610
191,3.0867055591567123,291660
192,2.1595939963286903,291740
193,0.20636257078236178,291800
194,2.567064561673726,291830
195,0.30401939166992004,291840
196,1.3714034943361035,291880
197,1.2188581736629125,291920
198,1.6381626367865803,291992
199,3.626048496852874,292170
200,1.4636573870788325,292320
201,1.6709780738797664,292400
202,1.775741594083229,292520
