,2015,2016,2017,MUNCOD
144,2,0,2,150345
145,4,0,3,150350
146,15,12,9,150360
147,6,4,2,150375
148,2,0,0,150380
149,1,0,4,150390
150,2,1,2,150405
151,0,0,1,150410
152,5,4,6,150420
153,1,3,2,150430
154,2,1,0,150440
155,18,22,23,150442
156,1,0,0,150445
157,1,4,4,150470
158,0,1,0,150475
159,2,0,9,150480
160,1,2,1,150490
161,6,4,2,150503
162,3,6,0,150506
163,9,3,6,150510
164,0,0,2,150520
165,3,2,7,150530
166,0,1,0,150543
167,1,2,1,150548
168,6,4,11,150550
169,2,4,11,150553
170,0,1,0,150555
171,0,1,0,150560
172,0,0,1,150563
173,2,0,0,150565
174,0,3,5,150570
175,2,0,0,150590
176,1,3,1,150600
177,3,4,0,150610
178,0,0,2,150611
179,2,3,4,150613
180,0,2,0,150616
181,1,0,0,150618
182,1,1,1,150619
183,3,3,5,150620
184,1,6,4,150630
185,2,5,5,150635
186,8,4,7,150650
187,3,1,0,150655
188,0,0,2,150658
189,3,4,2,150660
190,71,66,82,150680
191,6,5,1,150700
192,3,2,4,150710
193,2,1,1,150720
194,4,7,11,150730
195,1,0,0,150740
196,2,8,8,150745
197,0,1,0,150746
198,1,0,2,150747
199,4,8,14,150760
200,1,0,1,150770
201,0,3,2,150790
202,1,5,5,150795
203,1,2,0,150797
204,4,8,10,150800
205,0,2,0,150803
206,0,1,2,150805
207,2,0,2,150808
208,20,14,4,150810
209,3,1,1,150812
210,3,9,6,150820
211,2,0,1,150830
212,0,0,1,150835
213,2,1,1,150840
214,0,1,1,160010
215,0,0,5,160027
216,1,5,1,160030
217,0,1,1,160060
218,2,1,7,170030
219,1,0,0,170070
220,1,0,4,170100
221,0,0,1,170130
222,66,84,127,170210
223,1,0,0,170215
224,6,6,10,170220
225,2,2,1,170230
226,2,1,7,170255
227,0,3,2,170290
228,0,0,4,170300
229,3,0,0,170307
230,0,0,1,170320
231,0,0,7,170360
232,0,2,4,170380
233,1,0,0,170382
234,2,2,4,170384
235,0,0,2,170388
236,12,5,10,170550
237,0,5,1,171670
238,0,1,3,170600
239,3,0,3,170650
240,0,0,2,170720
241,1,0,0,170740
242,1,0,1,170770
243,0,0,1,170820
244,1,1,0,170825
245,4,5,4,170930
246,2,1,1,170950
247,0,0,1,171070
248,0,2,3,171245
249,0,1,0,171250
250,0,0,1,171320
251,1,3,2,171488
252,1,1,3,172100
253,6,3,0,171570
254,0,1,0,171610
255,1,1,0,171630
256,1,2,2,171650
257,0,1,0,171665
258,1,0,0,171820
259,1,0,0,171855
260,2,1,1,171880
261,0,0,1,171888
262,1,0,0,171900
263,0,1,0,172010
264,0,0,2,172020
265,3,0,0,172030
266,1,0,0,172080
267,0,3,3,172120
268,6,3,2,172208
269,8,5,10,172210
270,6,4,1,210005
271,0,2,1,210010
272,0,0,1,210020
273,2,1,2,210030
274,0,2,1,210040
275,6,4,2,210043
276,0,0,2,210070
277,0,2,0,210080
278,0,1,1,210083
279,0,1,0,210100
280,18,18,18,210120
281,0,5,1,210130
282,2,0,4,210140
283,0,1,2,210150
284,9,2,0,210160
285,5,1,4,210170
286,1,0,0,210197
287,0,1,3,210200
288,0,1,0,210207
289,2,0,0,210210
290,0,1,0,210215
291,0,0,1,210220
292,1,2,0,210230
293,1,2,3,210232
294,1,0,0,210255
295,0,0,1,210260
296,1,0,0,210270
297,0,1,1,210275
298,3,4,2,210280
299,0,3,4,210290
300,21,67,91,210300
301,1,0,3,210310
302,1,0,0,210317
303,0,2,4,210320
304,39,40,49,210330
305,9,45,29,210340
306,2,2,4,210350
307,2,3,0,210360
308,2,1,2,210370
309,3,1,0,210380
310,0,2,0,210390
311,0,2,2,210400
312,4,0,4,210405
313,0,4,2,210420
314,2,0,0,210440
315,2,1,4,210460
316,1,0,0,210462
317,0,1,1,210467
318,0,0,2,210470
319,4,1,0,210480
320,0,2,0,210490
321,1,0,1,210500
322,0,3,0,210510
323,3,0,0,210515
324,0,0,3,210530
325,1,2,0,210535
326,0,1,6,210540
327,0,2,0,210542
328,0,1,0,210545
329,1,0,0,210565
330,5,0,1,210570
331,3,0,0,210580
332,1,0,0,210594
333,0,2,0,210590
334,0,2,0,210596
335,0,1,0,210598
336,1,0,0,210600
337,1,0,0,210620
338,0,0,1,210630
339,2,0,1,210632
340,1,4,0,210660
341,0,2,0,210663
342,2,4,1,210675
343,0,5,0,210680
344,1,0,0,210720
345,0,0,1,210725
346,1,0,0,210745
347,17,31,21,210750
348,5,0,0,210760
349,2,2,1,210770
350,6,1,1,210780
351,0,0,3,210790
352,0,0,1,210800
353,0,1,3,210805
354,4,5,1,210820
355,1,1,2,210825
356,3,3,1,210830
357,0,0,2,210845
358,1,0,0,210850
359,6,8,0,210860
360,0,3,0,210870
361,3,1,1,210880
362,0,0,1,210890
363,0,0,1,210900
364,6,2,0,210910
365,1,0,0,210920
366,1,0,0,210923
367,1,0,3,210930
368,0,1,1,210940
369,5,5,12,210945
370,0,3,0,210950
371,2,7,4,210960
372,0,0,2,210975
373,0,2,1,210980
374,3,4,4,210990
375,8,4,3,211000
376,1,0,3,211003
377,0,0,1,211010
378,1,3,5,211020
379,2,2,0,211030
380,0,1,1,211040
381,0,0,3,211050
382,1,6,2,211070
383,1,0,0,211080
384,0,1,3,211090
385,0,2,0,211100
386,0,1,0,211107
387,1,0,7,211110
388,21,23,40,211120
389,0,0,3,211125
390,166,171,179,211130
391,0,1,6,211140
392,8,11,9,211150
393,1,2,0,211174
394,0,1,0,211195
395,3,2,0,211210
396,48,61,56,211220
397,1,0,1,211223
398,0,2,0,211230
399,0,2,0,211245
400,1,0,1,211250
401,1,0,0,211260
402,1,1,0,211270
403,3,3,0,211280
404,1,3,2,211290
405,4,13,4,211300
406,2,10,0,211400
407,4,11,1,220020
408,2,2,7,220030
409,8,13,8,220040
410,3,2,3,220050
411,0,0,1,220060
412,0,0,1,220070
413,1,0,0,220080
414,0,1,0,220100
415,0,1,0,220105
416,0,0,2,220110
417,5,0,0,220115
418,4,0,14,220120
419,0,1,0,220140
420,1,0,1,220150
421,0,0,2,220157
422,0,1,1,220160
423,0,0,2,220177
424,3,0,8,220190
425,0,0,1,220194
426,1,1,0,220196
427,0,4,1,220205
428,1,0,1,220207
429,0,0,1,220209
430,1,1,0,220211
431,1,0,1,220213
432,10,9,19,220220
433,2,1,0,220230
434,2,1,0,220250
435,0,1,0,220255
436,0,2,7,220260
437,0,1,0,220273
438,0,0,4,220290
439,2,1,0,220320
440,0,0,2,220323
441,3,2,14,220330
442,4,6,0,220340
443,0,3,7,220350
444,4,9,2,220370
445,2,0,0,220380
446,6,2,2,220390
447,0,0,1,220400
448,0,1,1,220420
449,1,1,0,220430
450,1,0,0,220435
451,3,1,2,220450
452,0,0,1,220470
453,3,0,1,220480
454,1,0,0,220500
455,0,0,6,220510
456,1,0,0,220520
457,0,1,0,220545
458,3,9,2,220550
459,0,1,0,220551
460,0,11,8,220555
461,0,1,0,220554
462,1,1,1,220560
463,0,2,2,220570
464,7,11,4,220580
465,0,1,7,220585
466,0,0,1,220595
467,1,0,0,220605
468,1,0,0,220610
469,0,4,2,220620
470,0,1,0,220630
471,0,2,0,220640
472,0,0,1,220650
473,2,0,0,220667
474,0,0,1,220669
475,0,1,0,220670
476,4,8,4,220672
477,0,1,4,220680
478,1,0,2,220690
479,0,0,2,220695
480,6,12,10,220700
481,0,0,1,220710
482,0,2,6,220750
483,0,1,0,220760
484,3,1,5,220770
485,1,0,2,220775
486,3,2,0,220780
487,2,4,4,220790
488,5,5,9,220800
489,0,2,0,220820
490,0,0,4,220830
491,4,7,5,220840
492,1,0,0,220850
493,0,0,1,220855
494,0,1,1,220870
495,1,0,0,220890
496,1,0,0,220900
497,1,0,0,220915
498,0,0,1,220940
499,2,1,0,220950
500,1,1,0,220955
501,0,0,1,220980
502,0,1,0,220985
503,0,1,0,220987
504,0,1,0,220997
505,1,2,0,221000
506,1,0,0,221030
507,0,0,1,221035
508,0,7,1,221038
509,1,6,0,221040
510,0,4,0,221050
511,1,3,1,221060
512,3,0,5,221065
513,0,0,1,221070
514,0,2,0,221080
515,0,0,1,221095
516,388,537,519,221100
517,5,14,22,221110
518,3,1,1,221120
519,3,2,4,221130
520,1,0,0,221170
521,6,2,1,230020
522,0,6,3,230030
523,0,1,0,230040
524,1,0,0,230060
525,1,0,3,230075
526,0,1,1,230090
527,8,6,15,230100
528,12,2,12,230110
529,0,0,1,230120
530,0,1,1,230130
531,0,1,0,230140
532,0,0,1,230190
533,1,5,7,230195
534,0,0,3,230200
535,2,5,8,230210
536,19,5,7,230220
537,0,1,0,230230
538,1,5,0,230240
539,0,1,1,230250
540,1,1,0,230260
541,23,19,19,230280
542,0,0,6,230290
543,10,0,1,230300
544,0,2,0,230320
545,0,0,2,230330
546,3,4,14,230350
547,0,0,1,230365
548,70,85,122,230370
549,4,1,1,230380
550,0,1,0,230393
551,5,2,1,230395
552,17,17,7,230410
553,5,3,1,230420
554,1,3,1,230423
555,2,2,0,230425
556,0,0,1,230426
557,0,0,1,230427
558,11,14,15,230428
559,0,0,1,230435
560,1193,1173,1162,230440
561,2,2,1,230445
562,1,0,0,230450
563,0,0,2,230460
564,0,0,1,230465
565,0,2,0,230470
566,2,0,0,230490
567,1,1,2,230495
568,0,3,1,230500
569,16,10,11,230523
570,3,0,1,230526
571,0,1,0,230530
572,0,0,1,230533
573,0,0,1,230535
574,2,2,2,230540
575,6,12,15,230550
576,2,5,4,230560
577,0,1,0,230570
578,1,0,0,230580
579,0,0,2,230590
580,3,0,1,230610
581,2,1,1,230620
582,21,17,15,230625
583,7,3,2,230630
584,15,10,15,230640
585,2,7,5,230650
586,10,3,2,230660
587,9,1,3,230690
588,3,2,2,230700
589,0,0,1,230720
590,1,0,2,230725
591,1,1,5,230730
592,0,0,1,230740
593,1,3,3,230760
594,3,2,1,230763
595,37,31,61,230765
596,14,9,14,230770
597,0,3,1,230780
598,0,0,1,230810
599,0,1,0,230830
600,6,8,0,230835
601,6,0,1,230837
602,0,4,0,230850
603,1,2,0,230860
604,0,0,3,230870
605,0,1,0,230900
606,0,1,6,230910
607,0,1,0,230920
608,0,0,1,230930
609,0,1,0,230940
610,3,1,2,230945
611,1,1,3,230950
612,15,10,20,230960
613,8,9,13,230970
614,3,3,3,230980
615,0,0,3,230990
616,0,0,1,231000
617,0,1,0,231010
618,1,3,7,231020
619,3,2,0,231025
620,0,1,0,231030
621,1,0,0,231040
622,1,3,1,231050
623,10,8,0,231070
624,2,3,0,231080
625,5,1,1,231085
626,1,0,0,231100
627,0,1,0,231123
628,1,0,0,231126
629,13,12,4,231130
630,0,4,0,231140
631,0,3,1,231150
632,6,3,2,231160
633,1,0,0,231170
634,9,8,6,231180
635,4,0,0,231190
636,0,1,0,231195
637,0,1,0,231220
638,0,1,0,231200
639,0,0,2,231230
640,3,7,6,231240
641,1,1,0,231250
642,1,2,0,231260
643,1,0,0,231270
644,9,4,4,231290
645,0,2,1,231300
646,6,5,7,231310
647,3,0,0,231320
648,11,6,2,231330
649,1,0,0,231335
650,1,1,1,231340
651,2,3,12,231350
652,0,2,2,231355
653,3,2,1,231375
654,2,0,3,231380
655,0,0,1,231410
656,1,0,2,240010
657,3,3,8,240020
658,0,1,0,240030
659,0,0,1,240050
660,1,0,1,240060
661,3,1,0,240070
662,2,0,1,240080
663,1,0,0,240090
664,5,0,5,240100
665,11,6,12,240110
666,0,2,1,240140
667,2,3,4,240145
668,2,2,2,240150
669,0,2,0,240160
670,1,0,0,240165
671,2,5,2,240170
672,1,1,0,240180
673,0,2,0,240185
674,1,3,2,240200
675,1,0,0,240210
676,9,13,15,240220
677,1,1,0,240230
678,6,7,6,240260
679,0,1,0,240270
680,3,7,1,240310
681,0,1,0,240330
682,0,0,2,240350
683,3,23,15,240360
684,0,0,1,240370
685,1,0,0,240375
686,1,1,2,240380
687,0,1,0,240400
688,0,1,0,240410
689,0,6,1,240420
690,1,2,0,240430
691,1,2,5,240440
692,2,6,3,240450
693,1,0,0,240460
694,4,1,4,240470
695,1,1,4,240485
696,2,1,0,240490
697,3,5,3,240510
698,1,0,0,240520
699,1,0,2,240540
700,1,0,0,240560
701,3,3,2,240580
702,1,0,2,240600
703,4,0,2,240610
704,0,1,1,240615
705,2,2,0,240620
706,0,1,0,240630
707,1,0,0,240660
708,3,4,1,240670
709,0,1,1,240690
710,16,23,20,240710
711,6,12,5,240720
712,1,0,0,240725
713,0,0,1,240740
714,0,3,0,240750
715,0,2,3,240770
716,2,5,4,240780
717,87,50,100,240800
718,250,358,319,240810
719,4,4,1,240820
720,3,12,16,240830
721,3,1,0,240850
722,0,0,1,240870
723,2,0,0,240880
724,1,1,2,240890
725,37,50,35,240325
726,1,1,1,240910
727,3,2,6,240930
728,6,1,9,240940
729,0,1,1,240970
730,1,0,1,240980
731,2,0,3,240990
732,0,1,0,241020
733,1,0,0,241050
734,0,0,3,241090
735,0,1,2,240895
736,1,1,0,241100
737,3,3,1,241120
738,1,1,0,241150
739,0,1,0,241160
740,0,0,2,241170
741,1,1,0,241190
742,25,41,23,241200
743,4,3,1,241220
744,1,4,0,241230
745,1,1,2,241250
746,0,0,2,241255
747,8,3,0,241260
748,0,0,2,241270
749,2,2,0,241280
750,0,0,8,241290
751,1,0,0,241310
752,2,0,0,241320
753,2,6,5,241030
754,5,0,0,241340
755,1,0,0,241355
756,0,0,2,241360
757,0,0,3,241390
758,0,3,1,241400
759,1,1,0,241410
760,1,0,0,241105
761,2,6,5,241440
762,0,1,0,241450
763,1,3,1,241480
764,1,0,0,241500
765,1,0,0,250010
766,0,0,1,250020
767,1,5,6,250030
768,0,0,1,250040
769,6,0,0,250050
770,0,0,1,250057
771,4,5,9,250060
772,6,13,2,250080
773,2,0,1,250090
774,3,2,3,250100
775,3,3,2,250110
776,2,1,1,250120
777,1,1,2,250130
778,10,6,3,250140
779,0,0,1,250150
780,0,1,0,250153
781,0,0,1,250157
782,74,81,54,250180
783,1,3,0,250190
784,0,0,1,250200
785,0,3,1,250220
786,1,0,0,250230
787,0,0,4,250240
788,0,1,0,250270
789,6,8,9,250300
790,29,46,27,250320
791,1,1,2,250350
792,12,8,1,250370
793,66,72,70,250400
794,2,1,0,250403
795,1,0,1,250415
796,9,6,0,250430
797,1,0,1,250435
798,1,0,3,250440
799,2,2,0,250450
800,27,9,7,250460
801,0,1,0,250470
802,13,12,9,250490
803,2,1,0,250500
804,1,2,2,250510
805,2,0,1,250520
806,0,0,1,250527
807,6,2,1,250570
808,0,1,2,250580
809,5,10,16,250600
810,3,0,3,250610
811,18,15,8,250630
812,1,1,7,250640
813,0,5,0,250670
814,2,9,4,250690
815,0,1,0,250700
816,2,2,1,250710
817,2,0,1,250730
818,1,0,1,250740
819,368,424,280,250750
820,0,0,1,250760
821,0,0,1,250770
822,1,0,0,250780
823,11,11,4,250790
824,1,0,0,250820
825,0,2,1,250830
826,7,14,1,250860
827,24,15,17,250890
828,4,0,0,250905
829,7,11,5,250910
830,2,1,0,250915
831,2,0,0,250920
832,1,0,2,250930
833,0,0,1,250939
834,1,2,0,250940
835,0,1,0,250960
836,2,5,2,250970
837,1,0,0,250980
838,2,0,0,250990
839,0,1,0,251000
840,1,0,0,251010
841,0,1,0,251020
842,0,1,1,251040
843,1,4,0,251050
844,0,2,0,251060
845,13,18,13,251080
846,0,0,1,251090
847,0,1,1,251100
848,0,0,1,251110
849,13,16,10,251120
850,5,2,5,251140
851,2,1,3,251150
852,3,0,0,251170
853,2,2,0,251180
854,7,8,2,251190
855,0,0,3,251200
856,5,1,3,251210
857,2,0,0,251230
858,0,2,0,251240
859,6,4,7,251250
860,10,3,3,251270
861,16,11,6,251290
862,0,1,1,251300
863,0,1,4,251315
864,0,0,1,251320
865,2,0,14,251340
866,87,79,46,251370
867,1,0,0,251380
868,3,2,2,251390
869,2,0,0,251400
870,0,0,1,251450
871,3,0,0,251480
872,0,0,2,251445
873,0,0,2,251490
874,0,9,5,251500
875,1,1,0,251510
876,0,1,0,251540
877,19,13,12,251530
878,0,1,0,251560
879,2,0,1,251580
880,9,7,14,251593
881,1,1,0,251597
882,5,3,5,251600
883,3,3,1,251610
884,7,6,14,251620
885,5,1,0,251630
886,0,2,1,251640
887,1,1,1,251650
888,4,4,1,251660
889,1,2,0,251670
890,1,1,1,251690
891,0,0,1,251700
892,0,0,1,251720
893,0,0,1,251740
894,49,29,42,260005
895,1,0,2,260010
896,3,0,0,260030
897,2,4,5,260040
898,1,4,2,260050
899,0,1,0,260060
900,6,4,10,260070
901,1,0,0,260080
902,5,1,6,260090
903,0,0,2,260100
904,0,5,16,260105
905,0,0,1,260110
906,4,3,0,260120
907,0,2,0,260130
908,14,11,12,260140
909,0,2,0,260150
910,0,6,2,260160
911,0,1,6,260170
912,1,5,0,260190
913,0,3,6,260220
914,0,3,1,260230
915,0,0,2,260240
916,0,3,6,260260
917,5,1,1,260270
918,0,1,0,260280
919,85,91,71,260290
920,0,0,1,260310
921,1,1,0,260320
922,0,0,1,260340
923,51,43,89,260345
924,0,1,2,260350
925,1,1,2,260370
926,29,25,18,260400
927,12,13,13,260410
928,1,0,2,260415
929,9,7,12,260420
930,1,0,1,260430
931,1,1,1,260440
932,2,14,6,260450
933,4,4,10,260460
934,0,1,0,260470
935,1,0,2,260480
936,0,0,2,260490
937,2,1,1,260510
938,20,14,17,260520
939,1,3,10,260540
940,1,1,0,260550
941,5,0,0,260560
942,0,0,1,260570
943,2,5,5,260590
944,1,2,6,260600
945,2,1,3,260610
946,15,23,50,260620
947,11,10,4,260640
948,1,0,1,260670
949,39,51,50,260680
950,5,2,3,260690
951,2,6,2,260760
952,0,0,1,260700
953,10,28,21,260720
954,2,8,8,260765
955,1,1,0,260770
956,2,4,2,260775
957,2,3,0,260780
958,294,351,359,260790
959,1,0,0,260795
960,0,2,0,260805
961,1,4,1,260810
962,0,2,4,260820
963,0,0,3,260825
964,0,1,2,260830
965,0,0,1,260840
966,2,1,5,260850
967,3,1,2,260845
968,5,0,0,260860
969,6,3,0,260880
970,15,13,0,260890
971,0,2,1,260900
972,2,2,0,260910
973,0,2,1,260930
974,12,6,15,260940
975,10,2,3,260950
976,222,278,342,260960
977,0,3,0,260970
978,1,1,3,260990
979,3,15,27,261000
980,1,0,0,261020
981,0,1,0,261040
982,0,0,4,261050
983,1,6,8,261060
984,127,172,153,261070
985,1,1,2,261080
986,7,1,7,261090
987,0,1,1,261100
988,0,1,8,261110
989,2,1,4,261130
990,0,1,5,261140
991,5,0,0,261150
992,2,0,0,261153
993,1195,1312,1412,261160
994,5,7,14,261180
995,9,7,12,261190
996,2,2,0,261210
997,0,2,5,261220
998,0,3,0,261240
999,5,5,7,261250
1000,1,0,0,261260
1001,0,0,3,261270
1002,1,0,3,261290
1003,0,0,1,261300
1004,1,23,3,261310
1005,0,1,0,261320
1006,2,2,1,261330
1007,3,3,0,261340
1008,3,1,1,261350
1009,32,22,35,261370
1010,11,22,9,261390
1011,0,1,3,261410
1012,5,9,12,261420
1013,3,3,4,261450
1014,1,3,0,261460
1015,1,0,0,261470
1016,2,1,4,261485
1017,3,1,2,261500
1018,0,0,1,261520
1019,4,6,9,261530
1020,1,0,2,261540
1021,1,1,4,261550
1022,0,1,5,261560
1023,1,0,0,261570
1024,0,1,0,261590
1025,0,0,1,261610
1026,1,0,0,261618
1027,1,0,2,261620
1028,7,2,1,261630
1029,29,28,40,261640
1030,0,3,1,261650
1031,0,1,0,270010
1032,1,0,1,270020
1033,14,26,19,270030
1034,4,4,3,270040
1035,7,4,5,270050
1036,0,1,1,270060
1037,3,0,0,270070
1038,2,1,1,270080
1039,2,1,0,270100
1040,0,0,1,270110
1041,0,0,1,270130
1042,1,2,2,270140
1043,0,0,2,270150
1044,0,0,1,270160
1045,0,1,3,270170
1046,0,0,1,270190
1047,0,2,3,270200
1048,1,2,2,270210
1049,4,1,1,270220
1050,8,5,2,270230
1051,0,1,1,270235
1052,1,1,1,270240
1053,0,1,0,270250
1054,1,0,0,270255
1055,0,1,4,270280
1056,1,1,1,270290
1057,0,0,3,270300
1058,3,0,2,270310
1059,0,0,2,270320
1060,0,0,1,270350
1061,1,0,0,270360
1062,2,1,3,270380
1063,0,0,1,270390
1064,3,1,3,270400
1065,2,0,0,270420
1066,295,271,268,270430
1067,5,4,6,270450
1068,13,12,11,270470
1069,2,0,0,270480
1070,0,0,1,270500
1071,7,7,2,270510
1072,4,2,0,270520
1073,4,7,3,270550
1074,1,1,2,270560
1075,1,0,0,270570
1076,0,1,0,270600
1077,0,1,0,270610
1078,0,0,1,270620
1079,7,2,6,270630
1080,0,1,0,270640
1081,0,4,2,270644
1082,3,0,2,270650
1083,0,0,1,270660
1084,1,1,0,270670
1085,3,0,2,270680
1086,0,5,14,270690
1087,2,5,3,270710
1088,0,1,2,270720
1089,2,3,5,270730
1090,1,0,3,270750
1091,0,1,0,270760
1092,5,8,3,270770
1093,0,1,1,270790
1094,1,0,0,270800
1095,2,0,0,270810
1096,2,1,4,270830
1097,0,1,0,270840
1098,2,8,12,270850
1099,4,4,12,270860
1100,0,2,2,270870
1101,1,3,1,270880
1102,1,1,3,270890
1103,0,0,1,270900
1104,4,3,1,270915
1105,2,0,1,270920
1106,8,8,11,270930
1107,1,1,3,270940
1108,0,0,2,280020
1109,62,106,154,280030
1110,0,0,1,280040
1111,0,1,0,280050
1112,3,1,1,280060
1113,1,0,1,280067
1114,0,3,3,280070
1115,0,1,4,280120
1116,1,0,7,280130
1117,0,0,1,280160
1118,0,1,1,280170
1119,1,0,5,280210
1120,0,0,1,280230
1121,0,0,1,280240
1122,0,0,1,280260
1123,1,1,1,280270
1124,0,0,2,280280
1125,2,5,2,280290
1126,1,0,1,280300
1127,1,1,0,280320
1128,0,0,1,280330
1129,0,1,1,280340
1130,1,2,0,280350
1131,0,1,0,280360
1132,1,0,0,280410
1133,1,1,0,280420
1134,1,0,2,280430
1135,0,0,1,280440
1136,0,0,1,280460
1137,12,12,12,280480
1138,0,0,1,280490
1139,0,1,0,280530
1140,0,0,1,280540
1141,0,0,2,280550
1142,0,0,3,280560
1143,1,1,3,280570
1144,1,0,1,280580
1145,0,0,1,280600
1146,1,0,1,280610
1147,0,0,1,280620
1148,0,0,1,280630
1149,3,6,4,280670
1150,0,1,4,280690
1151,0,2,0,280710
1152,0,7,39,280740
1153,1,5,1,280760
1154,4,0,0,290070
1155,1,0,0,290080
1156,0,2,0,290100
1157,0,1,0,290110
1158,0,0,1,290140
1159,1,0,0,290170
1160,0,1,0,290190
1161,1,0,0,290210
1162,0,0,1,290225
1163,2,1,0,290265
1164,0,1,0,290327
1165,0,0,1,290350
1166,0,3,0,290390
1167,1,1,0,290405
1168,1,0,0,290460
1169,3,3,1,290470
1170,2,1,1,290490
1171,0,1,0,290550
1172,0,1,1,290560
1173,5,22,9,290570
1174,0,0,2,290580
1175,0,0,1,290630
1176,22,6,8,290650
1177,1,0,0,290687
1178,1,1,0,290690
1179,1,0,0,290700
1180,2,0,2,290750
1181,1,0,0,290770
1182,1,0,2,290840
1183,2,2,0,290850
1184,0,1,2,290860
1185,0,0,1,290890
1186,1,0,0,290960
1187,3,1,0,290980
1188,4,6,8,291005
1189,3,1,1,291050
1190,0,0,1,291060
1191,1,2,2,291070
1192,1,3,2,291072
1193,0,0,1,291075
1194,1,9,8,291080
1195,4,0,0,291140
1196,1,0,0,291160
1197,2,1,0,291190
1198,0,1,0,291290
1199,0,1,1,291300
1200,1,0,0,291310
1201,1,2,1,291360
1202,0,4,11,291380
1203,0,1,0,291390
1204,11,0,0,291400
1205,2,0,0,291450
1206,0,0,1,291460
1207,2,1,0,291470
1208,13,19,22,291480
1209,0,0,1,291510
1210,1,0,0,291530
1211,0,1,1,291550
1212,0,0,4,291560
1213,1,0,0,291590
1214,0,1,1,291600
1215,2,1,1,291610
1216,0,1,0,291620
1217,0,0,1,291630
1218,0,1,0,291650
1219,0,0,1,291685
1220,1,0,0,291700
1221,0,1,0,291750
1222,0,1,0,291770
1223,0,1,0,291780
1224,0,1,2,291800
1225,0,1,0,291820
1226,0,0,1,291835
1227,0,0,3,291840
1228,1,1,0,291845
1229,0,0,1,291880
1230,15,20,19,291920
1231,0,0,1,291930
1232,0,1,0,291960
1233,1,1,1,291992
1234,1,0,1,292010
1235,2,2,1,292060
1236,2,2,3,292100
1237,1,2,1,292110
1238,1,0,0,292120
1239,0,1,0,292150
1240,0,2,0,292200
1241,0,0,1,292210
1242,5,5,2,292230
1243,0,0,1,292240
1244,1,2,0,292250
1245,0,1,0,292280
