,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,MUNCOD
0,0,0,0,0,0,0,1,1,0,0,0,110001
1,0,1,0,0,0,0,0,0,1,0,0,110002
2,0,0,0,1,0,0,0,0,0,0,0,110080
3,0,0,0,0,0,0,0,0,0,1,0,110005
4,0,0,1,0,0,0,2,1,1,3,1,110009
5,0,0,0,0,0,0,0,0,1,0,0,110110
6,0,0,0,0,1,0,0,5,2,3,1,110011
7,0,2,0,2,0,0,0,0,1,0,1,110012
8,0,0,0,0,0,0,0,0,0,1,2,110014
9,0,0,0,1,0,0,0,0,0,0,0,110015
10,0,0,0,0,0,0,0,0,1,1,0,110018
11,0,1,3,2,2,3,0,0,6,3,4,110020
12,0,0,0,0,0,0,0,0,2,0,0,110025
13,0,0,0,0,0,0,0,2,0,0,0,110028
14,0,0,1,0,0,0,0,0,0,0,0,110032
15,0,0,0,1,0,0,0,0,0,0,0,110170
16,0,0,1,0,0,0,0,0,0,0,1,110030
17,0,0,1,0,0,0,0,0,0,0,1,120020
18,0,0,0,0,0,0,2,2,5,11,10,120040
19,0,0,0,0,0,0,0,0,0,1,0,120045
20,0,0,0,0,0,0,0,0,1,0,0,130002
21,0,0,0,0,0,0,0,0,0,0,1,130010
22,0,0,0,0,0,0,0,1,0,0,0,130050
23,0,0,0,0,0,1,0,0,0,0,0,130070
24,0,0,0,0,0,0,1,0,0,0,0,130170
25,1,0,0,5,0,0,0,0,1,3,0,130190
26,0,0,0,0,0,0,0,1,0,0,0,130240
27,0,0,0,0,1,0,0,0,1,0,0,130250
28,9,12,27,75,37,23,23,20,10,11,6,130260
29,0,0,0,0,0,0,0,0,0,1,0,130290
30,0,0,0,0,0,0,0,0,1,0,0,130320
31,0,0,0,0,0,0,0,0,1,0,0,130400
32,0,0,0,0,0,0,0,0,0,0,1,130420
33,0,1,3,1,5,0,1,3,4,1,2,140010
34,0,0,0,0,1,0,0,0,0,0,0,140017
35,1,0,1,0,1,0,0,0,0,0,0,150010
36,0,0,0,0,0,0,0,0,0,0,1,150020
37,4,0,1,3,0,2,0,1,0,2,0,150060
38,2,6,2,1,0,1,2,1,0,0,6,150080
39,0,0,0,0,1,0,0,0,0,0,0,150085
40,0,0,0,0,1,0,0,0,0,1,2,150130
41,2,1,0,0,0,2,5,0,2,4,14,150140
42,0,0,0,1,3,0,0,0,0,0,0,150150
43,0,0,0,0,0,0,0,1,0,0,0,150172
44,0,0,0,0,0,0,0,0,1,1,0,150180
45,0,0,0,0,0,0,0,0,0,1,0,150195
