,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,MUNCOD
333,2,0,0,0,0,0,0,0,2,1,0,170755
334,1,1,2,0,0,1,1,0,0,0,1,170765
335,1,1,0,1,1,0,0,3,1,0,1,170770
336,5,0,8,4,8,11,7,9,2,4,1,170820
337,1,0,0,0,0,0,0,0,2,0,1,170825
338,2,0,0,0,1,0,0,2,1,0,0,170830
339,1,0,0,1,0,0,0,1,1,0,0,170900
340,15,0,0,0,3,1,1,8,4,4,3,170930
341,11,18,12,23,14,19,18,6,2,7,4,170950
342,1,0,0,0,0,0,1,0,0,0,0,170980
343,1,1,0,0,0,0,0,2,0,1,0,171050
344,2,1,0,0,0,0,3,1,1,0,0,171070
345,3,0,0,0,0,0,0,0,1,0,0,171090
346,1,0,0,0,0,0,0,0,1,0,0,171110
347,0,1,0,1,0,0,0,0,0,1,0,171150
348,0,0,0,0,0,0,0,2,0,0,0,171180
349,2,1,1,0,1,3,1,0,2,0,0,171190
350,0,0,0,0,0,1,0,3,1,2,0,171195
351,0,0,1,0,2,0,2,1,3,1,1,171200
352,0,0,0,0,0,0,1,2,1,0,0,171240
353,1,0,0,0,1,0,0,2,0,0,0,171245
354,3,0,0,0,3,0,0,0,1,0,1,171250
355,0,0,0,1,0,0,0,0,0,0,0,171280
356,11,0,1,3,1,2,17,5,2,4,15,171320
357,1,1,1,1,1,1,6,2,4,4,1,171330
358,6,2,0,1,2,0,0,0,1,0,0,171360
359,0,0,0,1,1,0,1,1,0,0,0,171370
360,1,0,0,3,0,0,2,1,2,0,0,171395
361,0,1,0,1,0,0,0,0,0,2,2,171420
362,0,1,0,0,0,0,1,0,3,2,0,171430
363,1,3,2,0,1,0,2,1,1,3,0,171488
364,0,0,0,1,0,0,0,0,0,0,0,171500
365,1,0,0,0,0,2,1,1,0,7,0,171510
366,0,0,0,0,0,0,1,0,0,0,0,171525
367,1,0,1,1,0,0,0,0,0,0,0,171550
368,26,21,20,34,34,52,45,36,63,72,29,172100
369,0,0,0,0,1,0,0,1,0,0,1,171570
370,0,0,0,0,0,0,0,0,2,0,0,171380
371,0,1,1,0,0,0,1,1,1,0,0,171575
372,5,1,2,4,11,8,6,2,6,4,4,171610
373,1,0,1,0,1,2,0,1,0,0,3,171620
374,1,0,0,0,1,0,0,3,1,2,0,171630
375,4,0,0,0,0,0,2,11,8,2,0,171650
376,4,0,0,0,3,2,1,4,1,3,11,171660
377,2,0,0,0,0,0,2,0,0,0,0,171665
378,0,1,1,2,0,0,1,0,2,0,0,171700
379,1,0,0,1,0,0,1,1,1,0,0,171720
380,0,0,0,1,1,1,2,0,0,0,0,171750
381,1,0,0,0,0,0,0,0,0,0,0,171780
382,1,2,2,1,1,0,3,0,0,0,2,171790
383,47,18,11,2,2,3,4,4,6,6,5,171820
384,1,8,4,2,2,2,4,1,0,0,0,171830
385,0,0,0,1,1,0,0,1,1,0,1,171840
386,0,0,0,1,0,0,0,0,1,0,0,171845
387,0,1,0,0,0,0,0,0,0,0,0,171850
388,0,0,1,1,0,2,1,0,0,0,0,171855
389,0,0,0,0,0,0,0,0,0,3,2,171865
390,0,0,0,0,0,0,1,0,0,2,2,171870
391,0,0,0,2,0,0,2,0,0,0,1,171875
392,1,2,1,3,3,2,2,1,2,0,0,171880
393,0,0,0,0,1,0,0,0,0,0,0,171884
394,1,0,0,1,3,0,0,1,2,0,2,171886
395,0,0,0,0,0,0,0,0,1,0,0,171888
396,0,0,0,0,1,0,0,0,0,0,0,171889
397,2,1,0,0,0,0,0,1,0,0,0,171890
398,0,0,0,0,0,0,1,0,0,0,0,171900
