,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,MUNCOD
222,6,5,7,2,3,2,25,16,30,19,14,150460
223,5,19,7,5,7,10,9,12,9,5,11,150470
224,0,0,0,0,0,0,0,1,5,8,6,150475
225,23,37,26,23,22,17,19,22,18,21,43,150480
226,4,1,3,4,4,13,16,12,7,8,7,150490
227,0,0,0,1,1,3,0,2,1,4,1,150495
228,1,1,1,4,4,3,0,1,2,0,2,150497
229,1,3,2,2,4,2,5,3,3,3,7,150500
230,3,1,1,7,15,10,19,15,23,19,11,150503
231,3,6,5,4,4,6,12,10,8,5,6,150506
232,11,43,24,15,15,6,8,16,14,13,16,150510
233,2,2,4,7,1,2,3,5,4,6,1,150520
234,7,17,24,18,20,33,31,40,69,63,40,150530
235,8,7,1,1,0,2,1,5,10,6,6,150540
236,0,0,5,4,2,7,8,1,4,5,32,150543
237,5,1,2,3,8,10,11,9,11,16,9,150548
238,1,1,1,2,1,0,0,1,2,1,2,150549
239,12,10,6,27,28,14,13,19,32,26,42,150550
240,34,22,16,40,35,24,66,61,57,73,100,150553
241,1,1,0,1,3,2,2,3,1,4,4,150555
242,0,2,2,0,3,2,0,3,0,5,6,150560
243,0,0,1,6,3,3,2,2,0,1,1,150563
244,0,3,3,2,5,6,9,9,10,6,18,150565
245,1,5,3,2,0,10,14,23,16,5,5,150570
246,4,3,4,3,8,8,9,12,17,20,8,150580
247,6,6,3,3,3,6,7,0,4,9,8,150590
248,1,4,4,2,3,7,3,3,8,10,12,150600
249,2,8,2,2,2,3,5,3,1,8,6,150610
250,4,2,1,3,2,5,0,2,4,8,7,150611
251,13,22,28,27,21,33,26,15,19,32,44,150613
252,5,3,5,4,1,2,13,3,9,8,9,150616
253,10,3,10,10,2,8,13,13,8,10,11,150618
254,4,7,7,19,34,14,21,39,32,28,25,150619
255,13,4,9,8,15,18,12,9,15,21,8,150620
256,6,8,2,2,3,5,3,4,6,3,7,150630
257,3,2,4,1,6,11,15,10,1,7,5,150635
258,0,0,1,0,1,0,5,1,0,1,2,150640
259,11,10,9,4,5,8,24,17,8,14,23,150650
260,2,2,4,0,7,3,4,3,3,5,4,150655
261,6,5,2,2,2,0,5,2,2,2,4,150658
262,6,6,3,9,6,1,8,18,15,14,17,150660
263,11,23,8,17,20,14,10,32,19,14,15,150670
264,83,141,91,169,181,193,186,225,232,237,252,150680
265,0,0,1,0,0,0,0,4,0,0,0,150690
266,4,3,0,7,6,14,9,6,5,3,10,150700
267,0,4,3,2,4,4,2,5,1,4,6,150710
268,1,3,2,2,4,3,1,4,1,1,0,150715
269,1,6,1,0,1,4,4,1,0,6,2,150720
270,5,39,20,25,38,25,13,12,11,37,33,150730
271,8,1,0,3,0,2,0,2,2,3,5,150740
272,1,0,1,7,4,2,9,5,7,6,10,150745
273,1,0,1,0,0,0,0,0,0,1,1,150746
274,31,13,4,0,7,3,4,6,8,5,13,150747
275,0,0,0,2,1,0,3,0,6,1,0,150750
276,6,4,4,3,5,13,11,12,9,10,22,150760
277,1,3,0,5,0,1,5,3,6,5,9,150770
278,3,3,1,0,2,2,3,3,14,5,4,150775
279,1,1,0,3,1,0,2,3,2,4,4,150780
280,2,1,9,5,12,6,5,10,9,25,10,150790
281,12,11,3,7,14,15,28,26,20,25,35,150795
282,2,0,0,1,2,2,2,5,5,6,2,150796
283,1,2,0,0,0,1,0,3,0,8,4,150797
284,2,7,8,7,6,11,11,20,10,9,8,150800
285,8,8,10,11,11,12,8,16,10,17,10,150803
286,0,2,1,5,0,1,0,2,1,4,11,150805
287,2,1,3,3,7,12,15,17,21,66,66,150808
288,30,31,13,31,42,37,45,30,22,27,36,150810
289,1,2,2,5,9,15,7,23,27,16,22,150812
290,13,7,11,3,6,8,7,6,7,6,7,150815
291,11,14,13,9,12,16,7,13,15,5,15,150820
292,3,5,10,13,20,15,9,17,12,15,10,150830
293,4,0,2,2,1,5,0,2,16,4,12,150835
294,3,12,16,12,10,11,9,15,23,18,16,150840
295,1,0,1,1,0,0,2,0,3,6,3,160010
296,0,4,1,2,2,1,3,2,6,3,5,160020
297,0,2,0,0,0,0,0,1,1,3,0,160021
298,1,0,0,2,0,0,1,4,4,1,3,160023
299,0,0,0,2,0,0,2,2,1,0,0,160025
300,9,16,10,13,10,6,16,8,9,14,18,160027
301,218,284,225,292,337,290,382,329,404,390,444,160030
302,3,0,5,2,1,4,4,5,4,2,13,160040
303,2,2,2,0,0,1,8,6,3,4,4,160050
304,0,0,0,0,0,0,0,1,2,3,4,160015
305,0,1,3,1,1,2,2,9,4,5,7,160053
306,0,0,0,1,0,0,0,0,0,0,0,160055
307,47,44,53,61,31,75,78,73,99,88,98,160060
308,0,0,0,0,0,0,1,2,1,0,1,160005
309,1,1,0,0,0,2,0,1,2,3,2,160070
310,1,1,1,1,2,1,0,2,2,1,1,160080
311,0,0,0,2,2,1,2,1,1,0,1,170025
312,2,2,1,0,1,0,1,0,1,2,1,170030
313,4,5,3,3,2,4,5,3,9,5,9,170035
314,1,4,0,1,1,1,0,1,0,3,4,170040
315,4,3,2,3,7,8,10,9,16,7,6,170070
316,16,18,27,11,10,10,10,5,15,3,12,170100
317,0,5,0,2,0,0,2,0,0,1,0,170105
318,3,3,0,2,3,9,4,4,3,2,1,170110
319,1,3,2,3,4,4,4,5,4,1,1,170130
320,3,3,3,7,4,2,5,1,4,6,1,170190
321,7,14,10,16,15,15,29,8,10,14,7,170200
322,127,133,121,119,142,136,147,160,142,129,155,170210
323,0,1,1,3,7,4,3,1,4,2,3,170215
324,2,8,23,24,12,17,7,22,3,9,8,170220
325,3,7,6,4,2,2,12,6,3,3,3,170230
326,3,3,1,2,1,2,2,2,0,1,3,170240
327,3,10,21,13,16,17,10,13,12,10,4,170255
328,0,0,0,1,0,0,0,1,0,0,0,170270
329,4,6,5,3,7,8,6,8,3,5,4,170290
330,2,2,2,3,5,4,1,2,5,1,5,170300
331,0,1,0,2,1,4,0,5,1,1,1,170305
332,0,0,5,0,0,4,3,1,2,2,3,170307
333,1,1,3,0,5,3,7,0,2,3,2,170310
334,0,2,0,2,3,4,2,1,2,0,2,170320
335,1,2,5,5,0,1,1,3,1,0,1,170330
336,5,2,0,2,0,0,2,1,2,0,0,170360
337,2,7,3,4,3,5,3,2,4,2,0,170370
338,1,10,15,2,7,6,3,5,5,1,4,170380
339,0,0,1,0,2,0,0,1,1,0,0,170382
340,3,0,0,9,1,2,3,3,5,0,5,170384
341,3,3,0,4,5,0,3,3,12,8,9,170386
342,0,0,2,0,4,1,0,3,2,1,0,170388
343,0,0,1,1,0,1,3,2,0,2,0,170389
344,2,1,2,3,2,1,7,6,1,5,2,170390
345,0,1,2,1,0,0,0,3,5,0,0,170410
346,0,0,0,0,1,1,0,2,0,0,0,170510
347,1,2,0,0,1,2,2,0,0,1,0,170460
348,9,12,18,20,12,33,16,25,11,20,39,170550
349,3,6,9,7,3,6,9,4,5,11,3,171670
350,1,4,3,5,4,0,0,0,2,4,3,170555
351,1,0,1,2,0,1,0,1,2,2,1,170560
352,0,1,5,1,2,1,1,4,2,2,2,170600
353,1,2,5,5,3,4,2,6,3,3,3,170610
354,0,0,1,0,0,4,2,2,1,1,0,170625
355,1,0,0,0,6,5,1,2,2,7,5,170650
356,9,0,3,6,3,13,4,3,6,8,10,170700
357,3,1,5,6,4,9,3,4,3,5,1,170710
358,0,1,2,3,4,8,4,3,6,11,1,170720
359,4,2,4,7,1,3,7,7,6,3,3,170730
360,1,1,8,8,4,1,9,3,9,8,2,170740
361,2,5,1,1,0,0,3,2,3,4,0,170755
362,2,4,7,6,3,8,5,11,9,6,7,170765
363,2,0,1,0,4,2,3,6,3,6,2,170770
364,3,3,7,9,23,13,14,20,13,7,12,170820
365,0,1,0,0,1,0,2,0,2,3,3,170825
366,0,3,4,2,2,0,3,2,0,3,0,170830
367,2,1,1,1,4,2,2,6,7,2,3,170900
368,7,10,11,16,15,20,19,13,8,14,15,170930
369,81,97,76,57,86,96,142,113,91,106,84,170950
370,2,0,0,0,0,1,0,1,0,1,3,170980
371,2,3,2,3,3,1,5,0,7,1,3,171050
372,0,0,0,5,1,1,1,1,1,4,1,171070
373,1,3,2,0,1,2,0,0,0,1,1,171090
374,1,0,1,1,4,5,1,1,2,2,3,171110
375,1,4,2,1,2,2,7,7,4,5,3,171150
376,0,0,0,0,3,0,1,0,5,0,0,171180
377,1,2,2,4,1,5,2,5,4,4,2,171190
378,1,1,2,2,2,0,2,1,1,0,1,171195
379,1,1,4,1,3,1,7,6,3,5,3,171200
380,0,0,1,0,0,0,1,0,1,1,0,171215
381,0,1,4,1,7,3,4,2,1,1,0,171240
382,0,1,1,1,0,0,1,4,0,3,1,171245
383,0,0,0,2,1,4,1,1,1,2,0,171250
384,0,0,0,0,1,0,0,0,0,0,1,171270
385,1,0,0,0,0,0,0,0,3,1,1,171280
386,10,13,21,21,30,18,24,19,25,22,16,171320
387,6,4,4,4,19,22,12,14,8,13,13,171330
388,1,4,5,0,3,2,3,2,1,1,7,171360
389,1,1,1,0,0,2,2,1,1,1,2,171370
390,2,2,1,1,0,2,1,2,4,0,0,171395
391,3,3,3,0,2,1,3,2,7,2,1,171420
392,1,1,3,0,4,2,2,3,2,2,3,171430
393,5,3,3,5,5,4,7,6,5,7,17,171488
394,0,1,2,4,3,8,2,2,0,0,5,171500
395,1,1,0,5,2,1,4,1,1,5,0,171510
396,1,0,0,0,0,0,1,0,1,0,1,171515
397,0,0,2,1,0,1,1,2,3,1,2,171525
398,0,0,0,1,2,0,0,2,1,3,0,171550
399,123,163,144,134,138,175,194,150,151,192,109,172100
400,0,0,0,2,0,2,4,3,4,2,3,171570
401,2,0,0,0,0,1,3,0,3,4,1,171380
402,1,2,0,5,9,4,4,3,7,7,5,171575
403,35,23,17,26,28,34,33,25,21,27,35,171610
404,1,5,0,0,0,1,3,4,1,1,1,171620
405,0,4,0,1,2,1,2,1,6,5,2,171630
406,6,5,4,9,13,15,14,6,8,8,14,171650
407,4,2,11,9,6,5,14,19,17,16,11,171660
408,2,2,0,0,5,4,5,4,4,2,1,171665
409,0,3,1,2,1,0,0,1,0,0,1,171700
410,0,0,0,0,0,0,4,1,2,2,1,171720
411,4,3,1,2,2,4,0,0,4,1,1,171750
412,2,1,1,2,2,1,4,2,4,0,0,171780
413,1,3,7,4,2,4,1,6,0,1,0,171790
414,4,1,0,1,1,1,1,2,0,1,1,171800
415,22,34,22,53,41,37,28,30,36,35,18,171820
416,1,4,6,5,7,5,5,6,6,5,2,171830
417,1,0,0,2,3,1,2,4,3,0,3,171840
418,0,0,1,0,1,1,2,0,0,1,2,171845
419,1,1,1,0,1,1,1,3,1,1,1,171850
420,2,3,1,0,0,2,2,4,0,1,6,171855
421,0,0,0,0,0,0,1,1,0,0,0,171865
422,0,2,2,0,0,2,0,4,6,2,4,171870
423,4,1,1,3,1,3,6,1,2,2,0,171875
424,1,0,2,3,7,2,1,1,0,0,2,171880
425,2,3,1,1,4,7,9,2,4,1,3,171884
426,0,1,1,1,5,2,0,11,4,7,8,171886
427,3,1,0,3,4,5,1,0,0,0,0,171888
428,1,2,0,0,2,2,7,1,6,3,2,171889
429,2,0,4,1,1,1,4,3,3,4,1,171890
430,0,0,0,1,3,1,0,0,1,0,0,171900
431,0,1,1,0,2,1,1,0,2,2,2,172000
432,0,0,6,1,3,0,3,1,3,3,1,172010
433,1,0,0,2,1,1,3,0,0,1,0,172015
434,1,2,0,3,1,4,3,3,1,1,1,172020
435,1,3,0,2,1,1,0,1,0,0,0,172025
436,1,3,1,2,3,1,4,1,2,2,0,172030
437,1,0,3,4,2,13,1,10,8,6,5,172049
438,1,1,3,5,2,0,1,6,2,2,2,172065
439,0,0,2,3,6,2,1,5,2,2,1,172080
440,0,0,0,2,0,9,8,4,1,2,1,172085
441,13,22,16,13,6,10,4,9,3,1,8,172090
442,1,0,0,1,2,3,4,4,4,4,0,172097
443,2,2,0,3,2,1,1,1,1,4,3,172110
444,8,5,12,4,10,6,8,9,7,12,8,172120
445,0,0,0,1,0,0,0,2,1,3,0,172125
446,0,0,0,0,0,2,0,0,0,0,2,172130
447,4,2,5,3,6,5,2,3,9,6,7,172208
448,7,3,7,4,1,3,4,3,13,6,10,172210
449,16,19,20,31,18,30,24,37,26,40,42,210005
450,0,0,0,0,0,1,1,2,1,2,0,210010
451,3,0,1,0,2,1,2,0,1,0,1,210015
452,2,1,1,0,3,1,5,4,4,1,3,210020
453,3,9,3,2,2,6,5,7,5,0,4,210030
454,1,1,2,0,0,0,1,0,1,3,1,210040
455,10,3,3,0,8,21,9,11,7,7,7,210043
456,2,3,3,4,6,2,0,1,4,1,3,210047
457,14,6,13,21,30,8,0,0,0,0,0,210050
458,1,1,1,0,0,1,1,1,0,1,1,210055
459,1,1,7,6,5,15,18,9,20,17,16,210060
460,2,8,6,5,4,3,1,3,4,3,8,210070
461,3,0,1,2,1,3,3,1,1,7,3,210080
462,0,0,1,0,0,4,1,1,4,4,1,210083
463,0,0,0,1,1,1,0,0,1,1,1,210087
464,9,6,3,4,4,5,0,3,1,4,4,210090
465,1,2,1,3,0,4,6,0,3,9,2,210095
466,3,4,3,4,2,6,5,12,6,7,6,210100
467,0,0,1,0,2,3,3,5,2,1,2,210110
468,57,21,19,19,31,48,42,35,49,50,36,210120
469,3,0,3,2,3,5,4,5,4,2,3,210125
470,0,0,12,4,6,2,1,0,4,2,1,210130
471,0,0,2,1,0,0,0,0,0,0,0,210135
472,32,22,34,230,127,62,41,22,34,23,69,210140
473,2,2,2,5,13,7,3,4,14,6,9,210150
474,8,9,15,20,18,24,23,21,11,25,19,210160
475,1,1,2,4,11,25,29,18,14,15,29,210170
476,5,0,5,0,1,4,3,4,3,8,5,210177
477,0,0,0,0,0,0,1,2,0,1,0,210173
478,1,0,0,4,4,1,4,2,2,3,1,210180
479,2,1,1,3,1,5,11,4,8,8,2,210190
480,0,0,1,2,1,2,0,1,0,0,1,210193
481,1,2,0,0,0,1,1,11,1,0,1,210197
482,5,7,6,12,3,11,7,10,3,14,20,210200
483,2,1,2,2,4,1,0,6,1,3,8,210203
484,0,2,1,0,1,2,1,4,1,3,4,210207
485,3,3,3,4,2,1,9,5,2,4,0,210210
486,4,0,0,0,0,0,2,0,0,0,2,210215
487,2,0,6,3,2,6,5,13,7,0,1,210220
488,1,1,5,12,11,7,5,5,6,19,8,210230
489,1,4,4,11,5,11,8,6,14,9,10,210232
490,2,1,1,6,0,4,4,4,4,0,1,210235
491,0,1,0,1,0,1,2,2,1,1,2,210237
492,0,2,1,2,1,3,0,4,2,0,1,210240
493,0,3,0,0,2,0,2,0,0,0,0,210250
494,3,1,1,9,9,12,5,11,7,5,3,210255
495,1,0,0,0,0,1,1,3,1,2,0,210260
496,0,0,3,4,3,1,2,1,3,1,1,210270
497,1,1,1,3,2,3,4,6,2,4,8,210275
498,2,1,2,4,6,19,12,11,2,6,4,210280
499,0,0,0,2,0,2,0,1,2,0,2,210290
500,42,53,58,61,43,33,42,53,52,29,40,210300
501,0,1,3,2,1,4,3,0,0,2,3,210310
502,0,0,0,2,0,1,2,1,1,0,0,210312
503,1,0,0,0,0,1,0,1,1,2,0,210315
504,1,1,1,1,1,0,2,2,0,2,2,210317
505,23,13,15,16,17,17,6,17,10,9,11,210320
506,1,1,2,1,2,3,3,1,2,1,2,210325
507,13,20,39,43,28,20,17,14,15,20,27,210330
508,9,8,14,7,7,6,8,5,4,0,7,210340
509,12,10,13,7,9,3,4,11,11,10,20,210350
510,1,1,3,0,1,0,1,1,0,1,2,210355
511,13,11,5,6,11,18,16,3,3,2,8,210360
512,10,5,16,8,7,10,8,11,14,7,8,210370
