"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"251560 Serra da Raiz";-;-;1;5;2;-;-;-;1;-;-;9
"251570 Serra Grande";1;3;-;1;1;-;1;-;1;1;1;10
"251580 Serra Redonda";1;2;4;7;8;2;3;5;4;-;1;37
"251590 Serraria";-;3;2;-;1;-;3;2;2;-;2;15
"251593 Sertãozinho";-;5;7;1;1;-;-;-;-;-;2;16
"251597 Sobrado";2;-;1;16;4;2;5;2;2;3;1;38
"251600 Solânea";4;7;4;3;7;3;15;7;10;9;4;73
"251610 Soledade";8;3;9;20;20;6;7;7;5;14;12;111
"251615 Sossêgo";1;-;-;4;-;1;1;2;-;-;3;12
"251620 Sousa";5;8;11;8;7;2;5;11;9;18;12;96
"251630 Sumé";7;6;6;6;1;2;2;4;2;7;9;52
"251640 Tacima";2;2;3;-;3;4;-;4;2;4;1;25
"251650 Taperoá";16;7;4;9;7;7;7;2;3;5;4;71
"251660 Tavares";3;1;-;2;2;3;-;1;3;2;3;20
"251670 Teixeira";2;2;5;6;-;-;1;3;-;1;3;23
"251675 Tenório";1;-;1;-;-;-;-;1;2;-;1;6
"251680 Triunfo";-;1;2;1;-;4;-;2;1;4;4;19
"251690 Uiraúna";-;-;-;4;3;2;-;-;2;2;4;17
"251700 Umbuzeiro";11;5;-;1;-;2;6;1;3;2;1;32
"251710 Várzea";-;-;1;-;2;1;-;-;-;-;1;5
"251720 Vieirópolis";-;-;-;1;-;-;-;-;-;-;-;1
"250550 Vista Serrana";-;-;1;-;-;-;-;-;-;-;-;1
"251740 Zabelê";2;-;2;-;-;-;1;1;-;-;-;6
"260005 Abreu e Lima";7;13;25;20;42;37;62;41;49;56;63;415
"260010 Afogados da Ingazeira";13;8;13;27;68;32;20;15;11;25;17;249
"260020 Afrânio";2;7;7;3;4;5;2;6;4;3;9;52
"260030 Agrestina";1;3;1;10;5;6;3;7;13;13;16;78
"260040 Água Preta";3;8;6;10;9;11;6;4;21;12;19;109
"260050 Águas Belas";11;4;11;12;14;23;27;47;35;26;27;237
"260060 Alagoinha";2;3;1;3;2;3;-;3;9;7;5;38
"260070 Aliança";-;2;3;9;6;11;13;15;16;13;10;98
"260080 Altinho";-;1;5;4;1;3;2;7;4;11;9;47
"260090 Amaraji";6;4;-;1;2;-;7;11;8;10;6;55
"260100 Angelim";-;-;5;2;6;8;2;11;5;-;11;50
"260105 Araçoiaba";1;2;5;4;7;4;8;7;8;3;3;52
"260110 Araripina";12;23;19;21;32;25;46;45;18;25;25;291
"260120 Arcoverde";14;9;18;16;3;14;30;30;25;33;39;231
"260130 Barra de Guabiraba";8;1;2;1;3;-;5;6;3;5;6;40
"260140 Barreiros";7;3;-;14;13;10;15;9;22;24;18;135
"260150 Belém de Maria";1;1;2;1;2;1;8;2;4;7;3;32
"260160 Belém do São Francisco";1;2;3;8;9;7;19;15;32;20;15;131
"260170 Belo Jardim";4;9;13;12;11;19;23;24;16;39;57;227
"260180 Betânia";-;1;2;1;6;-;-;4;3;1;2;20
"260190 Bezerros";10;7;14;8;12;15;14;21;20;20;30;171
"260200 Bodocó";5;7;14;8;3;9;33;11;16;15;16;137
"260210 Bom Conselho";7;21;33;20;41;47;33;11;23;15;38;289
"260220 Bom Jardim";-;-;2;13;7;7;10;7;6;11;12;75
"260230 Bonito";3;8;12;8;8;13;8;16;11;14;15;116
"260240 Brejão";4;5;10;7;9;13;9;8;14;25;18;122
"260250 Brejinho";1;-;-;-;-;2;2;2;-;6;1;14
"260260 Brejo da Madre de Deus";8;3;10;8;11;14;19;25;12;23;23;156
"260270 Buenos Aires";-;2;2;-;3;10;12;3;3;7;4;46
"260280 Buíque";12;8;10;7;-;8;3;11;13;24;29;125
"260290 Cabo de Santo Agostinho";28;54;46;72;69;77;105;118;128;121;149;967
"260300 Cabrobó";2;1;8;7;5;16;11;15;3;14;14;96
"260310 Cachoeirinha";6;2;7;6;12;7;2;8;6;3;5;64
"260320 Caetés";17;10;16;16;24;19;11;19;16;29;24;201
"260330 Calçado";-;1;3;5;11;13;25;18;7;4;8;95
"260340 Calumbi";-;-;2;2;-;1;3;1;-;5;1;15
"260345 Camaragibe";31;49;37;42;69;74;73;72;84;83;106;720
"260350 Camocim de São Félix";2;4;3;2;3;7;3;6;12;7;12;61
"260360 Camutanga";-;1;1;1;-;-;-;1;5;3;1;13
"260370 Canhotinho";14;13;23;15;18;22;9;18;42;15;24;213
"260380 Capoeiras";4;7;21;12;3;19;4;15;18;16;10;129
"260390 Carnaíba";5;2;3;4;14;17;3;2;7;12;5;74
"260392 Carnaubeira da Penha";1;9;-;-;7;4;2;7;4;3;4;41
"260400 Carpina";4;11;8;11;18;29;32;23;29;21;31;217
"260410 Caruaru";75;63;77;65;89;84;133;133;139;220;271;1349
"260415 Casinhas";1;1;2;3;3;1;5;6;5;2;4;33
"260420 Catende";2;4;5;12;15;15;13;21;24;27;21;159
"260430 Cedro";1;-;3;3;8;3;1;6;5;6;1;37
"260440 Chã de Alegria";2;-;2;1;2;5;1;4;2;5;5;29
"260450 Chã Grande";2;1;5;3;6;3;5;4;7;8;9;53
"260460 Condado";-;-;3;2;7;7;5;4;9;17;16;70
"260470 Correntes";4;20;19;2;15;28;13;15;18;10;5;149
"260480 Cortês";-;5;5;2;4;2;6;7;2;11;5;49
"260490 Cumaru";3;5;2;-;1;2;3;2;6;8;2;34
"260500 Cupira";3;5;8;7;12;10;7;8;5;10;14;89
"260510 Custódia";3;8;7;6;6;21;9;16;6;17;10;109
"260515 Dormentes";-;4;3;1;1;7;2;10;2;1;4;35
"260520 Escada";8;13;8;9;12;22;26;23;44;42;52;259
"260530 Exu";9;9;3;8;4;12;5;5;11;10;7;83
"260540 Feira Nova";1;2;4;4;5;8;2;13;4;6;20;69
"260545 Fernando de Noronha";2;-;1;-;-;-;-;1;-;1;-;5
"260550 Ferreiros";1;-;1;2;-;2;3;2;1;2;5;19
"260560 Flores";3;5;6;2;7;6;3;5;7;7;16;67
"260570 Floresta";6;4;18;13;7;12;10;17;21;13;19;140
"260580 Frei Miguelinho";-;2;-;4;9;7;6;7;2;4;15;56
"260590 Gameleira";3;-;1;3;2;6;11;6;4;8;17;61
"260600 Garanhuns";60;46;67;95;145;131;124;159;126;115;96;1164
"260610 Glória do Goitá";3;5;3;5;3;9;2;6;14;13;7;70
"260620 Goiana";6;9;17;15;31;27;31;25;35;38;36;270
"260630 Granito";1;2;3;2;3;4;10;2;8;5;3;43
"260640 Gravatá";8;14;21;24;21;31;25;34;28;29;20;255
"260650 Iati";6;10;12;11;15;6;12;11;16;12;16;127
"260660 Ibimirim";1;1;-;1;2;3;7;5;5;7;9;41
"260670 Ibirajuba";-;1;8;3;1;6;4;8;2;4;4;41
"260680 Igarassu";7;13;22;15;31;32;28;31;48;41;58;326
"260690 Iguaracy";-;-;4;1;2;2;1;3;5;5;5;28
"260760 Ilha de Itamaracá";7;5;4;4;6;6;7;1;9;4;6;59
"260700 Inajá";-;-;2;2;3;-;2;1;4;4;4;22
"260710 Ingazeira";-;-;-;1;-;-;1;1;1;-;1;5
"260720 Ipojuca";7;7;12;19;22;21;27;30;49;50;69;313
"260730 Ipubi";11;16;7;21;8;6;21;24;19;26;10;169
"260740 Itacuruba";-;-;-;-;-;1;1;-;2;1;2;7
"260750 Itaíba";8;5;13;12;18;17;5;12;20;28;26;164
"260765 Itambé";1;5;5;9;6;4;4;1;3;7;21;66
"260770 Itapetim";1;4;2;5;-;-;3;5;4;6;3;33
"260775 Itapissuma";1;2;1;7;2;5;10;11;6;12;11;68
"260780 Itaquitinga";1;8;4;5;5;8;4;3;6;11;3;58
"260790 Jaboatão dos Guararapes";108;138;138;174;216;287;299;334;451;449;506;3100
"260795 Jaqueira";-;7;3;3;-;1;7;3;5;6;2;37
"260800 Jataúba";2;1;3;2;9;10;10;8;6;2;10;63
"260805 Jatobá";-;7;1;2;2;-;-;2;1;4;11;30
"260810 João Alfredo";1;-;3;3;5;5;8;8;10;12;11;66
"260820 Joaquim Nabuco";4;1;4;3;9;4;3;11;9;4;2;54
"260825 Jucati";-;2;5;4;5;7;6;1;2;7;8;47
"260830 Jupi";8;14;11;13;21;25;24;27;26;35;22;226
"260840 Jurema";6;6;15;10;13;19;4;14;11;17;17;132
"260850 Lagoa de Itaenga";1;2;1;5;4;7;7;8;5;5;6;51
"260845 Lagoa do Carro";5;3;4;5;4;2;2;3;1;4;5;38
"260860 Lagoa do Ouro";9;5;14;17;19;17;4;4;10;14;3;116
"260870 Lagoa dos Gatos";4;3;-;3;2;3;2;5;3;7;2;34
"260875 Lagoa Grande";2;3;9;3;4;4;5;2;1;7;6;46
"260880 Lajedo";12;21;35;24;47;35;26;35;29;21;31;316
"260890 Limoeiro";1;8;5;6;2;19;10;18;16;18;25;128
"260900 Macaparana";5;5;4;2;6;2;5;1;8;8;9;55
"260910 Machados";-;1;1;2;-;1;4;4;7;4;5;29
"260915 Manari";1;7;7;15;2;4;1;2;3;1;1;44
"260920 Maraial";3;1;2;4;3;5;3;4;2;5;-;32
"260930 Mirandiba";-;2;3;4;5;4;6;9;7;12;8;60
"261430 Moreilândia";3;-;2;-;-;1;4;1;1;2;4;18
"260940 Moreno";29;18;20;13;23;29;25;21;28;15;18;239
"260950 Nazaré da Mata";6;7;6;7;14;9;19;13;11;15;26;133
"260960 Olinda";68;83;95;110;136;148;172;185;188;218;199;1602
"260970 Orobó";1;2;2;-;4;4;6;4;5;5;9;42
"260980 Orocó";-;-;-;1;-;-;3;2;3;3;1;13
"260990 Ouricuri";10;20;18;22;47;38;54;33;32;36;42;352
"261000 Palmares";14;6;14;31;29;23;34;27;46;33;34;291
"261010 Palmeirina";2;2;2;16;10;12;10;2;4;6;3;69
"261020 Panelas";5;12;4;7;4;2;-;9;3;9;11;66
"261030 Paranatama";5;8;5;9;31;25;27;29;10;32;10;191
"261040 Parnamirim";-;3;2;7;6;5;14;13;15;12;14;91
"261050 Passira";1;3;-;8;11;4;7;6;9;5;7;61
"261060 Paudalho";6;12;5;10;10;15;19;16;23;37;24;177
"261070 Paulista";40;45;61;87;112;106;98;101;127;150;207;1134
"261080 Pedra";10;7;11;2;2;3;6;6;7;12;8;74
"261090 Pesqueira";15;8;12;18;16;9;28;29;20;29;40;224
"261100 Petrolândia";7;13;10;6;9;24;16;12;13;18;11;139
"261110 Petrolina";51;72;85;56;79;73;92;78;55;92;93;826
"261120 Poção";1;1;4;-;-;3;7;1;5;4;2;28
"261130 Pombos";1;2;3;1;3;3;9;3;10;14;18;67
"261140 Primavera";-;1;3;2;6;1;5;4;3;1;6;32
"261150 Quipapá";3;3;16;17;13;10;10;5;5;6;20;108
"261153 Quixaba";-;1;2;2;3;-;2;2;1;-;-;13
"261160 Recife";265;409;469;454;605;778;891;814;881;852;1001;7419
"261170 Riacho das Almas";7;4;3;7;10;4;7;5;6;7;14;74
"261180 Ribeirão";1;9;8;10;10;9;12;15;22;29;22;147
"261190 Rio Formoso";7;6;7;13;10;18;18;9;11;14;10;123
"261200 Sairé";3;2;1;2;1;1;1;1;3;2;4;21
"261210 Salgadinho";-;-;-;1;1;-;1;1;4;-;1;9
"261220 Salgueiro";3;13;19;5;22;49;79;47;60;62;62;421
"261230 Saloá";1;4;10;10;4;8;27;14;26;15;12;131
"261240 Sanharó";-;1;2;4;2;2;6;10;4;8;9;48
"261245 Santa Cruz";1;-;1;1;3;4;1;6;1;7;4;29
"261247 Santa Cruz da Baixa Verde";1;-;-;1;4;9;2;3;5;10;7;42
"261250 Santa Cruz do Capibaribe";8;11;18;8;13;15;15;19;16;30;36;189
"261255 Santa Filomena";-;1;1;3;3;3;-;2;5;2;1;21
"261260 Santa Maria da Boa Vista";7;4;9;3;3;11;10;3;4;8;9;71
"261270 Santa Maria do Cambucá";1;3;3;3;2;5;3;5;4;3;8;40
"261280 Santa Terezinha";1;3;3;1;2;1;7;-;5;4;4;31
"261290 São Benedito do Sul";9;2;3;2;2;3;5;2;-;3;9;40
"261300 São Bento do Una";13;18;32;38;50;24;25;18;29;28;32;307
"261310 São Caitano";1;2;10;8;4;5;13;9;15;22;19;108
"261320 São João";9;10;22;17;24;31;31;16;22;24;13;219
"261330 São Joaquim do Monte";3;2;3;4;3;8;7;6;6;11;17;70
"261340 São José da Coroa Grande";5;6;3;4;6;6;7;8;4;11;7;67
"261350 São José do Belmonte";13;9;7;5;8;10;3;8;12;23;12;110
"261360 São José do Egito";3;3;15;4;5;9;6;7;9;12;24;97
"261370 São Lourenço da Mata";15;28;17;23;34;52;74;50;45;77;58;473
"261380 São Vicente Ferrer";-;2;3;-;1;-;4;-;4;6;6;26
"261390 Serra Talhada";6;14;8;16;14;33;50;40;54;59;82;376
"261400 Serrita";2;8;4;3;3;4;10;3;7;12;7;63
"261410 Sertânia";2;3;1;7;10;14;8;7;12;15;14;93
"261420 Sirinhaém";13;11;4;14;12;15;14;15;25;24;21;168
"261440 Solidão";2;1;1;2;1;-;1;-;2;2;1;13
"261450 Surubim";6;14;5;13;14;18;18;19;30;34;19;190
"261460 Tabira";2;4;5;11;24;13;11;7;2;6;11;96
"261470 Tacaimbó";1;4;-;-;3;1;5;3;7;3;2;29
"261480 Tacaratu";-;-;3;2;1;4;2;2;1;8;4;27
"261485 Tamandaré";-;1;2;4;4;3;4;5;12;12;8;55
"261500 Taquaritinga do Norte";-;-;2;4;9;5;12;6;5;8;15;66
"261510 Terezinha";3;2;7;-;1;4;2;9;3;5;7;43
"261520 Terra Nova";6;4;1;1;2;7;3;6;5;6;10;51
"261530 Timbaúba";4;4;8;6;6;16;11;14;12;22;16;119
"261540 Toritama";7;1;1;3;4;6;11;8;3;4;17;65
"261550 Tracunhaém";1;1;1;3;-;5;4;5;1;3;6;30
"261560 Trindade";4;5;5;5;13;7;10;23;39;29;14;154
"261570 Triunfo";2;2;11;12;7;4;4;5;8;10;5;70
"261580 Tupanatinga";-;1;3;-;4;4;4;4;4;7;4;35
"261590 Tuparetama";-;1;2;-;-;2;2;2;3;2;3;17
"261600 Venturosa";5;4;9;7;10;8;13;6;4;11;11;88
"261610 Verdejante";3;1;-;-;1;4;6;14;15;12;12;68
"261618 Vertente do Lério";-;2;1;-;3;3;6;3;4;1;3;26
"261620 Vertentes";3;3;3;3;1;4;4;3;12;5;8;49
"261630 Vicência";3;2;3;4;7;8;11;7;3;8;7;63
"261640 Vitória de Santo Antão";21;27;29;36;38;40;50;55;53;71;75;495
"261650 Xexéu";-;2;1;3;4;3;3;6;11;5;7;45
"270010 Água Branca";-;3;4;4;5;9;5;10;10;4;-;54
"270020 Anadia";13;14;13;14;8;11;16;22;7;6;12;136
"270030 Arapiraca";153;144;145;185;171;195;151;171;203;186;198;1902
"270040 Atalaia";18;30;32;43;45;35;38;31;44;39;38;393
"270050 Barra de Santo Antônio";3;7;4;20;13;17;26;18;13;9;15;145
"270060 Barra de São Miguel";1;3;10;13;13;13;21;12;20;10;12;128
"270070 Batalha";9;6;7;8;15;15;16;15;13;9;7;120
"270080 Belém";1;4;14;7;6;4;4;2;4;-;1;47
"270090 Belo Monte";-;1;-;4;1;2;4;1;-;-;1;14
"270100 Boca da Mata";13;11;13;17;13;24;31;9;16;32;18;197
"270110 Branquinha";4;3;4;9;9;11;16;4;7;15;3;85
"270120 Cacimbinhas";5;8;6;6;4;18;9;6;6;3;8;79
"270130 Cajueiro";20;5;7;25;15;13;8;17;8;23;2;143
"270135 Campestre";-;1;1;2;2;1;3;1;4;2;4;21
"270140 Campo Alegre";36;32;31;20;29;36;13;12;13;25;25;272
"270150 Campo Grande";10;2;2;7;12;10;-;3;3;-;2;51
"270160 Canapi";9;7;14;12;4;6;6;3;8;10;12;91
"270170 Capela";3;6;3;1;14;18;17;18;18;16;7;121
"270180 Carneiros";4;1;1;4;1;1;6;10;5;6;8;47
"270190 Chã Preta";1;1;1;2;6;3;10;-;2;-;2;28
"270200 Coité do Nóia";2;2;4;6;11;4;3;3;8;-;4;47
"270210 Colônia Leopoldina";6;8;6;7;14;27;27;10;11;6;23;145
"270220 Coqueiro Seco";3;4;4;5;2;4;2;5;2;1;6;38
"270230 Coruripe";22;32;25;34;49;50;32;47;47;32;35;405
"270235 Craíbas";18;35;13;15;10;6;10;10;15;9;21;162
"270240 Delmiro Gouveia";24;14;8;16;30;19;15;28;20;23;24;221
"270250 Dois Riachos";5;1;6;8;14;9;16;7;1;5;7;79
"270255 Estrela de Alagoas";6;12;9;21;5;13;10;18;14;15;12;135
"270260 Feira Grande";16;9;16;25;16;19;13;13;10;11;9;157
"270270 Feliz Deserto";1;1;-;3;2;3;-;-;2;4;3;19
"270280 Flexeiras";9;12;7;13;10;13;18;17;21;18;22;160
"270290 Girau do Ponciano";15;15;15;5;17;3;18;28;19;17;16;168
"270300 Ibateguara";3;6;10;18;1;4;4;4;3;8;25;86
"270310 Igaci";24;22;19;20;10;10;20;11;20;7;12;175
"270320 Igreja Nova";20;16;12;8;14;14;12;6;9;6;9;126
"270330 Inhapi";3;-;6;6;3;8;12;4;6;6;5;59
"270340 Jacaré dos Homens";3;1;-;-;1;-;3;-;-;-;-;8
"270350 Jacuípe";3;2;3;5;-;-;13;12;2;6;2;48
"270360 Japaratinga";-;1;9;5;5;6;5;-;11;5;3;50
"270370 Jaramataia";1;3;2;4;2;2;-;1;-;3;6;24
"270375 Jequiá da Praia";8;7;17;9;5;12;9;13;-;-;2;82
"270380 Joaquim Gomes";6;5;7;7;17;8;15;17;9;13;14;118
"270390 Jundiá";2;4;7;3;5;6;7;4;3;2;6;49
"270400 Junqueiro";2;12;21;19;23;17;11;15;15;6;6;147
"270410 Lagoa da Canoa";7;19;14;13;15;15;12;12;8;9;10;134
"270420 Limoeiro de Anadia";17;13;9;7;20;6;13;18;22;23;13;161
"270430 Maceió";603;721;840;897;910;959;1056;1080;1104;1032;1044;10246
"270440 Major Isidoro";6;2;5;6;17;6;3;7;4;5;14;75
"270490 Mar Vermelho";-;3;-;-;-;-;-;-;-;2;-;5
"270450 Maragogi";19;29;23;7;10;20;26;29;17;18;20;218
"270460 Maravilha";-;4;1;2;9;3;10;8;10;6;9;62
"270470 Marechal Deodoro";23;35;25;50;18;45;33;37;36;49;67;418
"270480 Maribondo";4;6;4;1;19;9;9;9;9;3;-;73
"270500 Mata Grande";12;2;5;7;6;9;13;7;10;11;13;95
"270510 Matriz de Camaragibe";10;12;29;10;17;19;21;22;25;20;25;210
"270520 Messias";11;3;3;2;1;4;21;15;16;10;21;107
"270530 Minador do Negrão";3;6;2;3;2;6;7;5;4;2;1;41
"270540 Monteirópolis";3;10;4;5;3;2;6;3;1;4;6;47
"270550 Murici";18;26;12;25;27;35;24;26;27;5;13;238
"270560 Novo Lino";3;-;3;6;8;7;7;10;5;7;4;60
"270570 Olho d'Água das Flores";9;26;11;6;7;8;9;4;11;13;18;122
"270580 Olho d'Água do Casado";6;7;2;2;3;1;1;3;-;-;4;29
"270590 Olho d'Água Grande";5;3;3;1;-;-;2;2;2;3;1;22
"270600 Olivença";4;4;8;4;10;3;8;9;5;4;12;71
"270610 Ouro Branco";1;8;1;3;3;3;3;10;5;4;2;43
"270620 Palestina";-;1;-;-;1;6;4;3;9;1;7;32
"270630 Palmeira dos Índios";89;73;62;83;91;121;98;80;54;51;38;840
"270640 Pão de Açúcar";12;23;15;18;18;16;11;18;10;9;8;158
"270642 Pariconha";1;-;9;3;5;4;8;6;1;7;5;49
"270644 Paripueira";10;14;10;13;21;9;20;7;19;9;14;146
"270650 Passo de Camaragibe";1;8;9;9;2;1;8;9;10;13;12;82
"270660 Paulo Jacinto";9;13;10;5;7;8;3;7;4;3;17;86
"270670 Penedo";44;45;30;34;34;37;29;32;24;41;25;375
"270680 Piaçabuçu";19;18;10;9;7;4;4;6;4;8;2;91
"270690 Pilar";10;9;13;26;21;24;30;37;48;38;49;305
"270700 Pindoba";1;2;1;-;-;1;-;-;-;3;4;12
"270710 Piranhas";11;13;6;18;20;10;10;16;9;13;12;138
"270720 Poço das Trincheiras";6;2;1;3;8;5;-;7;4;6;1;43
"270730 Porto Calvo";12;12;19;27;26;14;39;38;22;33;39;281
"270740 Porto de Pedras";-;-;-;-;1;-;2;4;4;3;4;18
"270750 Porto Real do Colégio";4;1;4;9;14;11;11;4;8;4;9;79
"270760 Quebrangulo";2;4;12;3;2;3;5;7;5;6;5;54
"270770 Rio Largo";27;41;30;41;58;72;74;86;89;81;97;696
"270780 Roteiro";3;1;-;-;3;1;4;-;2;-;-;14
"270790 Santa Luzia do Norte";-;-;4;2;4;13;6;2;7;6;11;55
"270800 Santana do Ipanema";18;24;23;24;19;16;29;32;22;25;37;269
"270810 Santana do Mundaú";-;2;-;2;5;7;2;8;7;18;34;85
"270820 São Brás";-;-;-;1;-;-;-;2;1;9;4;17
"270830 São José da Laje";6;9;16;10;19;7;8;11;9;19;12;126
"270840 São José da Tapera";12;9;7;23;7;7;9;7;3;13;9;106
"270850 São Luís do Quitunde";13;17;22;27;27;39;35;25;38;30;26;299
"270860 São Miguel dos Campos";29;43;33;57;56;47;35;16;28;48;44;436
"270870 São Miguel dos Milagres";1;1;-;8;11;3;2;3;6;12;7;54
"270880 São Sebastião";31;31;14;6;8;20;23;12;19;5;7;176
"270890 Satuba";2;2;4;14;5;13;8;16;15;24;17;120
"270895 Senador Rui Palmeira";6;6;9;5;6;2;4;7;8;3;6;62
"270900 Tanque d'Arca";5;1;2;4;1;4;3;2;1;4;-;27
"270910 Taquarana";5;6;7;4;13;12;12;19;7;15;5;105
"270915 Teotônio Vilela";18;15;29;40;37;20;20;14;19;34;27;273
"270920 Traipu";3;8;3;10;12;9;10;12;7;4;8;86
"270930 União dos Palmares";43;58;26;57;53;41;47;53;38;31;57;504
"270940 Viçosa";12;11;14;11;19;32;20;16;24;21;25;205
"280010 Amparo de São Francisco";-;-;-;-;-;2;-;-;-;-;2;4
"280020 Aquidabã";7;7;6;7;3;7;10;4;8;3;7;69
"280030 Aracaju";207;314;291;294;280;236;156;152;194;178;198;2500
"280040 Arauá";2;5;4;3;6;6;3;3;2;5;2;41
"280050 Areia Branca";-;1;2;6;4;4;1;8;6;3;5;40
"280060 Barra dos Coqueiros";7;7;13;3;9;7;8;6;7;3;7;77
"280067 Boquim";3;6;4;6;9;9;5;11;8;4;7;72
"280070 Brejo Grande";2;-;2;2;2;1;1;1;2;-;1;14
"280100 Campo do Brito";4;-;6;5;6;1;6;6;5;9;5;53
"280110 Canhoba";-;-;-;3;1;-;1;-;1;2;-;8
"280120 Canindé de São Francisco";8;4;3;6;3;3;3;6;3;1;6;46
"280130 Capela";3;3;4;11;17;15;8;9;11;5;6;92
"280140 Carira";7;3;6;11;3;4;-;8;3;6;6;57
"280150 Carmópolis";5;4;6;2;4;2;-;-;5;5;-;33
"280160 Cedro de São João";-;-;-;2;2;1;2;2;1;-;1;11
"280170 Cristinápolis";7;7;7;5;13;1;2;4;3;6;4;59
"280190 Cumbe";2;-;-;-;-;-;-;-;-;1;2;5
"280200 Divina Pastora";-;1;-;1;1;1;-;1;2;5;-;12
"280210 Estância";21;33;33;37;39;34;40;29;29;38;38;371
"280220 Feira Nova";-;1;2;1;2;3;4;-;1;1;4;19
"280230 Frei Paulo";5;2;2;3;5;5;3;4;3;1;3;36
"280240 Gararu";-;2;6;1;-;2;1;2;-;1;4;19
"280250 General Maynard";-;3;1;1;1;-;-;1;-;3;1;11
"280260 Gracho Cardoso";-;-;-;-;-;1;-;-;-;-;1;2
"280270 Ilha das Flores";-;5;7;1;-;2;1;1;4;-;3;24
"280280 Indiaroba";2;3;9;3;7;6;4;7;2;7;4;54
"280290 Itabaiana";4;15;18;21;12;16;21;30;30;31;27;225
"280300 Itabaianinha";7;11;10;7;14;15;5;10;7;5;11;102
"280310 Itabi";-;7;6;1;2;-;1;2;-;2;-;21
"280320 Itaporanga d'Ajuda";2;13;4;8;10;11;7;8;15;8;11;97
"280330 Japaratuba";2;15;16;5;16;3;6;8;10;4;9;94
"280340 Japoatã";6;5;2;8;4;2;6;2;2;2;4;43
"280350 Lagarto";21;28;33;35;54;31;38;24;49;36;32;381
"280360 Laranjeiras";3;9;5;6;9;7;6;5;10;13;5;78
"280370 Macambira";4;2;1;3;-;3;3;3;1;4;4;28
"280380 Malhada dos Bois";3;2;-;-;4;-;1;-;-;-;3;13
"280390 Malhador";-;2;4;6;2;1;2;2;4;7;8;38
"280400 Maruim";3;4;12;6;4;3;9;3;6;8;8;66
"280410 Moita Bonita";3;2;4;9;6;3;3;3;4;9;4;50
"280420 Monte Alegre de Sergipe";1;2;2;-;1;-;4;-;3;5;1;19
"280430 Muribeca";1;2;2;3;2;2;1;2;1;6;2;24
"280440 Neópolis";8;8;9;11;13;3;7;4;5;4;8;80
"280445 Nossa Senhora Aparecida";1;2;4;1;1;2;-;1;1;2;4;19
"280450 Nossa Senhora da Glória";3;5;11;4;7;4;1;3;2;7;4;51
"280460 Nossa Senhora das Dores";3;4;8;-;9;7;3;3;8;5;10;60
"280470 Nossa Senhora de Lourdes";-;-;2;2;-;1;-;4;1;5;3;18
"280480 Nossa Senhora do Socorro";46;77;61;58;67;74;54;65;86;76;91;755
"280490 Pacatuba";9;17;11;10;5;6;3;5;5;7;9;87
"280500 Pedra Mole";-;1;-;-;-;1;-;1;-;-;1;4
"280510 Pedrinhas";2;2;5;2;1;3;2;4;2;1;3;27
"280520 Pinhão";1;1;2;1;3;-;-;1;2;1;3;15
"280530 Pirambu";1;7;3;1;3;7;1;-;6;2;1;32
"280540 Poço Redondo";2;3;6;-;5;11;4;-;2;4;2;39
"280550 Poço Verde";4;7;14;3;10;7;3;1;6;4;3;62
"280560 Porto da Folha";3;5;17;7;7;8;8;5;2;1;5;68
"280570 Propriá";8;15;17;10;9;14;3;6;3;9;9;103
"280580 Riachão do Dantas";-;3;3;7;3;2;3;2;4;3;2;32
"280590 Riachuelo";3;6;7;2;1;1;2;-;2;1;4;29
"280600 Ribeirópolis";2;1;3;4;6;7;2;2;3;9;2;41
"280610 Rosário do Catete";2;2;2;-;3;2;3;2;4;5;3;28
"280620 Salgado";4;18;6;5;6;4;5;8;4;6;8;74
"280630 Santa Luzia do Itanhy";1;3;1;4;6;1;2;11;-;5;2;36
"280650 Santa Rosa de Lima";-;2;-;1;3;1;1;1;2;1;1;13
"280640 Santana do São Francisco";1;4;2;2;6;-;1;-;1;-;-;17
"280660 Santo Amaro das Brotas";5;20;8;4;4;2;-;-;7;2;4;56
"280670 São Cristóvão";20;38;27;29;38;26;22;21;38;32;33;324
"280680 São Domingos";3;-;1;-;3;3;2;-;2;3;2;19
"280690 São Francisco";-;1;-;-;-;-;1;-;3;3;3;11
"280700 São Miguel do Aleixo";1;1;-;2;-;2;-;1;1;1;-;9
"280710 Simão Dias";6;10;6;6;18;5;12;10;9;15;19;116
"280720 Siriri";1;2;-;1;2;1;-;-;1;7;3;18
"280730 Telha";1;-;1;3;-;-;-;-;-;1;-;6
"280740 Tobias Barreto";11;9;11;15;16;12;10;8;14;8;9;123
"280750 Tomar do Geru";1;2;4;3;2;5;5;4;2;2;3;33
"280760 Umbaúba";4;8;13;16;5;7;7;8;10;6;9;93
"290010 Abaíra";-;-;-;-;5;2;1;-;-;-;1;9
"290020 Abaré";3;6;5;2;2;4;2;6;5;1;4;40
"290030 Acajutiba";-;5;3;1;1;6;3;-;3;1;6;29
"290035 Adustina";-;4;-;1;7;1;-;2;-;2;3;20
"290040 Água Fria";4;1;1;1;1;-;2;6;2;5;3;26
"290060 Aiquara";2;-;1;-;1;1;2;1;1;3;1;13
"290070 Alagoinhas";41;42;46;69;57;128;90;85;84;151;136;929
"290080 Alcobaça";3;2;1;1;2;2;1;3;-;1;1;17
